MSFT,Date
0.06446055322885513,1986-07-07
0.06284918636083603,1986-07-08
0.06016287952661514,1986-07-09
0.058551471680402756,1986-07-10
0.06016287952661514,1986-07-11
0.05935714766383171,1986-07-14
0.06016287952661514,1986-07-15
0.06231142580509186,1986-07-16
0.06338629871606827,1986-07-17
0.06392338126897812,1986-07-18
0.06392338126897812,1986-07-21
0.06607197970151901,1986-07-22
0.06446055322885513,1986-07-23
0.06660908460617065,1986-07-24
0.06714624166488647,1986-07-25
0.06553483754396439,1986-07-28
0.06392338126897812,1986-07-29
0.06177426502108574,1986-07-30
0.061237141489982605,1986-07-31
0.060699980705976486,1986-08-01
0.060699980705976486,1986-08-04
0.06016287952661514,1986-08-05
0.05962572991847992,1986-08-06
0.05908858776092529,1986-08-07
0.05962572991847992,1986-08-08
0.06177426502108574,1986-08-11
0.06338629871606827,1986-08-12
0.06392338126897812,1986-08-13
0.06553483754396439,1986-08-14
0.06580338627099991,1986-08-15
0.06499771028757095,1986-08-18
0.06499771028757095,1986-08-19
0.06446055322885513,1986-08-20
0.06446055322885513,1986-08-21
0.06338629871606827,1986-08-22
0.06338629871606827,1986-08-25
0.06284918636083603,1986-08-26
0.06284918636083603,1986-08-27
0.06284918636083603,1986-08-28
0.061237141489982605,1986-08-29
0.05962572991847992,1986-09-02
0.058014314621686935,1986-09-03
0.06284918636083603,1986-09-04
0.06553483754396439,1986-09-05
0.06499771028757095,1986-09-08
0.06607197970151901,1986-09-09
0.06499771028757095,1986-09-10
0.06231142580509186,1986-09-11
0.060699980705976486,1986-09-12
0.06177426502108574,1986-09-15
0.06177426502108574,1986-09-16
0.06338629871606827,1986-09-17
0.06392338126897812,1986-09-18
0.06392338126897812,1986-09-19
0.06338629871606827,1986-09-22
0.06446055322885513,1986-09-23
0.06365487724542618,1986-09-24
0.06231142580509186,1986-09-25
0.06231142580509186,1986-09-26
0.060699980705976486,1986-09-29
0.060699980705976486,1986-09-30
0.06016287952661514,1986-10-01
0.06016287952661514,1986-10-02
0.060699980705976486,1986-10-03
0.06553483754396439,1986-10-06
0.06687766313552856,1986-10-07
0.06875768303871155,1986-10-08
0.07090618461370468,1986-10-09
0.0741296336054802,1986-10-10
0.07090618461370468,1986-10-13
0.07198046892881393,1986-10-14
0.07520390301942825,1986-10-15
0.07520390301942825,1986-10-16
0.07735238969326019,1986-10-17
0.07788956165313721,1986-10-20
0.0811123475432396,1986-10-21
0.0811123475432396,1986-10-22
0.0811123475432396,1986-10-23
0.08057522773742676,1986-10-24
0.08326153457164764,1986-10-27
0.08514151722192764,1986-10-28
0.08272440731525421,1986-10-29
0.0843358188867569,1986-10-30
0.08326153457164764,1986-10-31
0.08487293124198914,1986-11-03
0.08809573203325272,1986-11-04
0.09346774965524673,1986-11-05
0.09561625868082047,1986-11-06
0.09507914632558823,1986-11-07
0.09131855517625809,1986-11-10
0.09185628592967987,1986-11-11
0.09185628592967987,1986-11-12
0.09051285684108734,1986-11-13
0.09131855517625809,1986-11-14
0.09185628592967987,1986-11-17
0.08702148497104645,1986-11-18
0.09024427086114883,1986-11-19
0.09722769260406494,1986-11-20
0.10045046359300613,1986-11-21
0.1085081472992897,1986-11-24
0.10958241671323776,1986-11-25
0.1085081472992897,1986-11-26
0.10689674317836761,1986-11-28
0.10474815219640732,1986-12-01
0.10528530180454254,1986-12-02
0.10447962582111359,1986-12-03
0.10582247376441956,1986-12-04
0.10528530180454254,1986-12-05
0.10421104729175568,1986-12-08
0.10367392748594284,1986-12-09
0.10447962582111359,1986-12-10
0.10528530180454254,1986-12-11
0.10152535140514374,1986-12-12
0.09883908182382584,1986-12-15
0.09991335868835449,1986-12-16
0.10098759829998016,1986-12-17
0.10179395228624344,1986-12-18
0.10421104729175568,1986-12-19
0.10528530180454254,1986-12-22
0.10635962337255478,1986-12-23
0.10609105229377747,1986-12-24
0.10582247376441956,1986-12-26
0.10152535140514374,1986-12-29
0.10259965807199478,1986-12-30
0.10367392748594284,1986-12-31
0.10259965807199478,1987-01-02
0.1085081472992897,1987-01-05
0.11011956632137299,1987-01-06
0.11602862924337387,1987-01-07
0.11978863179683685,1987-01-08
0.12462344020605087,1987-01-09
0.13268110156059265,1987-01-12
0.1289205104112625,1987-01-13
0.1289205104112625,1987-01-14
0.13590383529663086,1987-01-15
0.13268110156059265,1987-01-16
0.1375153660774231,1987-01-19
0.13966383039951324,1987-01-20
0.1455729901790619,1987-01-21
0.16007684171199799,1987-01-22
0.14503584802150726,1987-01-23
0.14772149920463562,1987-01-26
0.1536305546760559,1987-01-27
0.15416772663593292,1987-01-28
0.14772149920463562,1987-01-29
0.15712201595306396,1987-01-30
0.15685339272022247,1987-02-02
0.15416772663593292,1987-02-03
0.15470477938652039,1987-02-04
0.1536305546760559,1987-02-05
0.14799004793167114,1987-02-06
0.14664718508720398,1987-02-09
0.14718429744243622,1987-02-10
0.15416772663593292,1987-02-11
0.16491106152534485,1987-02-12
0.16329964995384216,1987-02-13
0.16437393426895142,1987-02-17
0.15416772663593292,1987-02-18
0.14772149920463562,1987-02-19
0.14611010253429413,1987-02-20
0.1552419662475586,1987-02-23
0.16276252269744873,1987-02-24
0.16007684171199799,1987-02-25
0.1659853458404541,1987-02-26
0.16491106152534485,1987-02-27
0.16007684171199799,1987-03-02
0.16007684171199799,1987-03-03
0.17135727405548096,1987-03-04
0.17941498756408691,1987-03-05
0.17887772619724274,1987-03-06
0.17565442621707916,1987-03-09
0.18102630972862244,1987-03-10
0.1837119460105896,1987-03-11
0.18451780080795288,1987-03-12
0.1778028905391693,1987-03-13
0.17672863602638245,1987-03-16
0.1826377660036087,1987-03-17
0.192306786775589,1987-03-18
0.19606676697731018,1987-03-19
0.19391821324825287,1987-03-20
0.1925753802061081,1987-03-23
0.19391821324825287,1987-03-24
0.1931125670671463,1987-03-25
0.19176965951919556,1987-03-26
0.19714100658893585,1987-03-27
0.2078850120306015,1987-03-30
0.2078850120306015,1987-03-31
0.19552965462207794,1987-04-01
0.20412445068359375,1987-04-02
0.21433061361312866,1987-04-03
0.21325628459453583,1987-04-06
0.20197589695453644,1987-04-07
0.2078850120306015,1987-04-08
0.20412445068359375,1987-04-09
0.20546722412109375,1987-04-10
0.1987529993057251,1987-04-13
0.20197589695453644,1987-04-14
0.2062729150056839,1987-04-15
0.2116449475288391,1987-04-16
0.20573580265045166,1987-04-20
0.20895925164222717,1987-04-21
0.2116449475288391,1987-04-22
0.2116449475288391,1987-04-23
0.21271924674510956,1987-04-24
0.21271924674510956,1987-04-27
0.22829724848270416,1987-04-28
0.22185112535953522,1987-04-29
0.22346244752407074,1987-04-30
0.22561106085777283,1987-05-01
0.22990868985652924,1987-05-04
0.2487097531557083,1987-05-05
0.2428005039691925,1987-05-06
0.2540811002254486,1987-05-07
0.2718076705932617,1987-05-08
0.26428723335266113,1987-05-11
0.2551555037498474,1987-05-12
0.2616015374660492,1987-05-13
0.2637500762939453,1987-05-14
0.2562302350997925,1987-05-15
0.24763546884059906,1987-05-18
0.23904068768024445,1987-05-19
0.23528002202510834,1987-05-20
0.23957796394824982,1987-05-21
0.23259437084197998,1987-05-22
0.23528002202510834,1987-05-26
0.23528002202510834,1987-05-27
0.24978400766849518,1987-05-28
0.24763546884059906,1987-05-29
0.2428005039691925,1987-06-01
0.24172629415988922,1987-06-02
0.24333779513835907,1987-06-03
0.24172629415988922,1987-06-04
0.23474302887916565,1987-06-05
0.23581720888614655,1987-06-08
0.23420588672161102,1987-06-09
0.2223881334066391,1987-06-10
0.20949630439281464,1987-06-11
0.21110782027244568,1987-06-12
0.21110782027244568,1987-06-15
0.21540486812591553,1987-06-16
0.2229253649711609,1987-06-17
0.22534245252609253,1987-06-18
0.22453667223453522,1987-06-19
0.2229253649711609,1987-06-22
0.22077679634094238,1987-06-23
0.225073903799057,1987-06-24
0.22453667223453522,1987-06-25
0.225073903799057,1987-06-26
0.22399961948394775,1987-06-29
0.21916542947292328,1987-06-30
0.22023971378803253,1987-07-01
0.21486778557300568,1987-07-02
0.20949630439281464,1987-07-06
0.19391821324825287,1987-07-07
0.2003643661737442,1987-07-08
0.20573580265045166,1987-07-09
0.20842209458351135,1987-07-10
0.21325628459453583,1987-07-13
0.22561106085777283,1987-07-14
0.2197025865316391,1987-07-15
0.21916542947292328,1987-07-16
0.2197025865316391,1987-07-17
0.21379348635673523,1987-07-20
0.21325628459453583,1987-07-21
0.21486778557300568,1987-07-22
0.21003347635269165,1987-07-23
0.2116449475288391,1987-07-24
0.21433061361312866,1987-07-27
0.21379348635673523,1987-07-28
0.21325628459453583,1987-07-29
0.20842209458351135,1987-07-30
0.20197589695453644,1987-07-31
0.19714100658893585,1987-08-03
0.2014387845993042,1987-08-04
0.20895925164222717,1987-08-05
0.2170162945985794,1987-08-06
0.2223881334066391,1987-08-07
0.2223881334066391,1987-08-10
0.21809105575084686,1987-08-11
0.21486778557300568,1987-08-12
0.2213139533996582,1987-08-13
0.2223881334066391,1987-08-14
0.22399961948394775,1987-08-17
0.22023971378803253,1987-08-18
0.22023971378803253,1987-08-19
0.2261480838060379,1987-08-20
0.22990868985652924,1987-08-21
0.2401149719953537,1987-08-24
0.2465612143278122,1987-08-25
0.24817262589931488,1987-08-26
0.2487097531557083,1987-08-27
0.25837865471839905,1987-08-28
0.2551555037498474,1987-08-31
0.24387486279010773,1987-09-01
0.24709837138652802,1987-09-02
0.24763546884059906,1987-09-03
0.24065212905406952,1987-09-04
0.23957796394824982,1987-09-08
0.24226343631744385,1987-09-09
0.24602337181568146,1987-09-10
0.24978400766849518,1987-09-11
0.2562302350997925,1987-09-14
0.25327545404434204,1987-09-15
0.2508581876754761,1987-09-16
0.24924688041210175,1987-09-17
0.24709837138652802,1987-09-18
0.22990868985652924,1987-09-21
0.24602337181568146,1987-09-22
0.25891587138175964,1987-09-23
0.26321282982826233,1987-09-24
0.2664363384246826,1987-09-25
0.2750307321548462,1987-09-28
0.27610546350479126,1987-09-29
0.2846996486186981,1987-09-30
0.29436859488487244,1987-10-01
0.31155824661254883,1987-10-02
0.3394910395145416,1987-10-05
0.3169301748275757,1987-10-06
0.31370678544044495,1987-10-07
0.30940955877304077,1987-10-08
0.30833545327186584,1987-10-09
0.3072611093521118,1987-10-12
0.31478166580200195,1987-10-13
0.3061869442462921,1987-10-14
0.302963525056839,1987-10-15
0.27825409173965454,1987-10-16
0.19445538520812988,1987-10-19
0.2062729150056839,1987-10-20
0.24333779513835907,1987-10-21
0.22883448004722595,1987-10-22
0.20734722912311554,1987-10-23
0.16867101192474365,1987-10-26
0.1772657334804535,1987-10-27
0.1772657334804535,1987-10-28
0.20519864559173584,1987-10-29
0.21379348635673523,1987-10-30
0.21594195067882538,1987-11-02
0.2062729150056839,1987-11-03
0.20949630439281464,1987-11-04
0.2170162945985794,1987-11-05
0.20412445068359375,1987-11-06
0.20197589695453644,1987-11-09
0.20197589695453644,1987-11-10
0.21057060360908508,1987-11-11
0.21486778557300568,1987-11-12
0.20734722912311554,1987-11-13
0.20519864559173584,1987-11-16
0.2009015828371048,1987-11-17
0.2062729150056839,1987-11-18
0.1987529993057251,1987-11-19
0.20412445068359375,1987-11-20
0.20519864559173584,1987-11-23
0.20412445068359375,1987-11-24
0.19767816364765167,1987-11-25
0.19445538520812988,1987-11-27
0.192306786775589,1987-11-30
0.1880091279745102,1987-12-01
0.18908391892910004,1987-12-02
0.1735057830810547,1987-12-03
0.18048915266990662,1987-12-04
0.18586060404777527,1987-12-07
0.20412445068359375,1987-12-08
0.1987529993057251,1987-12-09
0.20412445068359375,1987-12-10
0.2062729150056839,1987-12-11
0.21809105575084686,1987-12-14
0.22023971378803253,1987-12-15
0.2331315279006958,1987-12-16
0.22346244752407074,1987-12-17
0.22346244752407074,1987-12-18
0.2213139533996582,1987-12-21
0.22561106085777283,1987-12-22
0.22883448004722595,1987-12-23
0.22883448004722595,1987-12-24
0.22023971378803253,1987-12-28
0.23420588672161102,1987-12-29
0.23957796394824982,1987-12-30
0.2331315279006958,1987-12-31
0.24065212905406952,1988-01-04
0.24494919180870056,1988-01-05
0.2513953745365143,1988-01-06
0.25999024510383606,1988-01-07
0.24065212905406952,1988-01-08
0.2487097531557083,1988-01-11
0.24387486279010773,1988-01-12
0.24387486279010773,1988-01-13
0.24172629415988922,1988-01-14
0.24817262589931488,1988-01-15
0.24602337181568146,1988-01-18
0.24602337181568146,1988-01-19
0.23205725848674774,1988-01-20
0.23635435104370117,1988-01-21
0.23152007162570953,1988-01-22
0.23957796394824982,1988-01-25
0.23420588672161102,1988-01-26
0.23957796394824982,1988-01-27
0.2428005039691925,1988-01-28
0.23957796394824982,1988-01-29
0.23742908239364624,1988-02-01
0.23957796394824982,1988-02-02
0.22668537497520447,1988-02-03
0.21916542947292328,1988-02-04
0.2213139533996582,1988-02-05
0.2223881334066391,1988-02-08
0.22668537497520447,1988-02-09
0.2309829741716385,1988-02-10
0.23528002202510834,1988-02-11
0.23742908239364624,1988-02-12
0.24709837138652802,1988-02-16
0.24709837138652802,1988-02-17
0.24924688041210175,1988-02-18
0.25246965885162354,1988-02-19
0.25246965885162354,1988-02-22
0.2556924819946289,1988-02-23
0.25730448961257935,1988-02-24
0.24978400766849518,1988-02-25
0.25032109022140503,1988-02-26
0.2551555037498474,1988-02-29
0.2535439729690552,1988-03-01
0.2556924819946289,1988-03-02
0.2621387243270874,1988-03-03
0.2610643804073334,1988-03-04
0.2691221535205841,1988-03-07
0.27449342608451843,1988-03-08
0.2750307321548462,1988-03-09
0.26965928077697754,1988-03-10
0.2685849666595459,1988-03-11
0.27341926097869873,1988-03-14
0.2685849666595459,1988-03-15
0.27825409173965454,1988-03-16
0.27449342608451843,1988-03-17
0.25032109022140503,1988-03-18
0.25246965885162354,1988-03-21
0.25891587138175964,1988-03-22
0.2535439729690552,1988-03-23
0.2428005039691925,1988-03-24
0.24118924140930176,1988-03-25
0.2444121241569519,1988-03-28
0.2428005039691925,1988-03-29
0.23528002202510834,1988-03-30
0.2428005039691925,1988-03-31
0.23742908239364624,1988-04-04
0.24065212905406952,1988-04-05
0.24978400766849518,1988-04-06
0.24602337181568146,1988-04-07
0.24924688041210175,1988-04-08
0.24709837138652802,1988-04-11
0.23957796394824982,1988-04-12
0.24494919180870056,1988-04-13
0.22776015102863312,1988-04-14
0.2331315279006958,1988-04-15
0.23528002202510834,1988-04-18
0.2331315279006958,1988-04-19
0.23420588672161102,1988-04-20
0.23366859555244446,1988-04-21
0.23742908239364624,1988-04-22
0.23689210414886475,1988-04-25
0.23957796394824982,1988-04-26
0.238503560423851,1988-04-27
0.2379664182662964,1988-04-28
0.23420588672161102,1988-04-29
0.23635435104370117,1988-05-02
0.2428005039691925,1988-05-03
0.24548622965812683,1988-05-04
0.24494919180870056,1988-05-05
0.24602337181568146,1988-05-06
0.24602337181568146,1988-05-09
0.24494919180870056,1988-05-10
0.23957796394824982,1988-05-11
0.24065212905406952,1988-05-12
0.24387486279010773,1988-05-13
0.25032109022140503,1988-05-16
0.24924688041210175,1988-05-17
0.24387486279010773,1988-05-18
0.24494919180870056,1988-05-19
0.24172629415988922,1988-05-20
0.23635435104370117,1988-05-23
0.24387486279010773,1988-05-24
0.23957796394824982,1988-05-25
0.24118924140930176,1988-05-26
0.238503560423851,1988-05-27
0.24924688041210175,1988-05-31
0.25461822748184204,1988-06-01
0.2535439729690552,1988-06-02
0.2556924819946289,1988-06-03
0.2610643804073334,1988-06-06
0.2621387243270874,1988-06-07
0.2664363384246826,1988-06-08
0.26536157727241516,1988-06-09
0.26751065254211426,1988-06-10
0.2680477201938629,1988-06-13
0.27073347568511963,1988-06-14
0.2750307321548462,1988-06-15
0.27288204431533813,1988-06-16
0.27073347568511963,1988-06-17
0.26965928077697754,1988-06-20
0.2750307321548462,1988-06-21
0.28792303800582886,1988-06-22
0.28362536430358887,1988-06-23
0.2804025113582611,1988-06-24
0.2750307321548462,1988-06-27
0.282551109790802,1988-06-28
0.282551109790802,1988-06-29
0.28792303800582886,1988-06-30
0.29222020506858826,1988-07-01
0.2992035150527954,1988-07-05
0.295443594455719,1988-07-06
0.295443594455719,1988-07-07
0.29436859488487244,1988-07-08
0.28684884309768677,1988-07-11
0.2820139229297638,1988-07-12
0.28684884309768677,1988-07-13
0.28792303800582886,1988-07-14
0.28792303800582886,1988-07-15
0.2900716960430145,1988-07-18
0.28362536430358887,1988-07-19
0.2750307321548462,1988-07-20
0.2621387243270874,1988-07-21
0.26536157727241516,1988-07-22
0.25999024510383606,1988-07-25
0.24924688041210175,1988-07-26
0.24763546884059906,1988-07-27
0.25032109022140503,1988-07-28
0.2556924819946289,1988-07-29
0.2513953745365143,1988-08-01
0.24709837138652802,1988-08-02
0.24172629415988922,1988-08-03
0.238503560423851,1988-08-04
0.22990868985652924,1988-08-05
0.22883448004722595,1988-08-08
0.2223881334066391,1988-08-09
0.2170162945985794,1988-08-10
0.2223881334066391,1988-08-11
0.22346244752407074,1988-08-12
0.21809105575084686,1988-08-15
0.22561106085777283,1988-08-16
0.22561106085777283,1988-08-17
0.22668537497520447,1988-08-18
0.2170162945985794,1988-08-19
0.2062729150056839,1988-08-22
0.21218210458755493,1988-08-23
0.2213139533996582,1988-08-24
0.21809105575084686,1988-08-25
0.22077679634094238,1988-08-26
0.22399961948394775,1988-08-29
0.22023971378803253,1988-08-30
0.21486778557300568,1988-08-31
0.21003347635269165,1988-09-01
0.2213139533996582,1988-09-02
0.22346244752407074,1988-09-06
0.2223881334066391,1988-09-07
0.22346244752407074,1988-09-08
0.23205725848674774,1988-09-09
0.2309829741716385,1988-09-12
0.23205725848674774,1988-09-13
0.23205725848674774,1988-09-14
0.22453667223453522,1988-09-15
0.22346244752407074,1988-09-16
0.2223881334066391,1988-09-19
0.22883448004722595,1988-09-20
0.2309829741716385,1988-09-21
0.23420588672161102,1988-09-22
0.2309829741716385,1988-09-23
0.225073903799057,1988-09-26
0.22346244752407074,1988-09-27
0.22776015102863312,1988-09-28
0.22776015102863312,1988-09-29
0.22453667223453522,1988-09-30
0.22077679634094238,1988-10-03
0.2197025865316391,1988-10-04
0.21594195067882538,1988-10-05
0.21486778557300568,1988-10-06
0.21379348635673523,1988-10-07
0.2116449475288391,1988-10-10
0.21379348635673523,1988-10-11
0.2175539880990982,1988-10-12
0.2213139533996582,1988-10-13
0.22023971378803253,1988-10-14
0.22346244752407074,1988-10-17
0.22561106085777283,1988-10-18
0.22883448004722595,1988-10-19
0.22990868985652924,1988-10-20
0.22776015102863312,1988-10-21
0.22346244752407074,1988-10-24
0.2170162945985794,1988-10-25
0.21379348635673523,1988-10-26
0.21271924674510956,1988-10-27
0.21271924674510956,1988-10-28
0.21057060360908508,1988-10-31
0.20949630439281464,1988-11-01
0.20305007696151733,1988-11-02
0.20305007696151733,1988-11-03
0.19982735812664032,1988-11-04
0.2009015828371048,1988-11-07
0.20895925164222717,1988-11-08
0.21379348635673523,1988-11-09
0.21057060360908508,1988-11-10
0.20466157793998718,1988-11-11
0.20842209458351135,1988-11-14
0.20197589695453644,1988-11-15
0.1987529993057251,1988-11-16
0.19767816364765167,1988-11-17
0.2003643661737442,1988-11-18
0.19767816364765167,1988-11-21
0.19767816364765167,1988-11-22
0.2014387845993042,1988-11-23
0.1992902159690857,1988-11-25
0.20197589695453644,1988-11-28
0.20412445068359375,1988-11-29
0.20305007696151733,1988-11-30
0.21057060360908508,1988-12-01
0.21379348635673523,1988-12-02
0.21271924674510956,1988-12-05
0.21379348635673523,1988-12-06
0.2116449475288391,1988-12-07
0.21057060360908508,1988-12-08
0.21057060360908508,1988-12-09
0.20358726382255554,1988-12-12
0.20519864559173584,1988-12-13
0.2078850120306015,1988-12-14
0.21057060360908508,1988-12-15
0.21379348635673523,1988-12-16
0.21809105575084686,1988-12-19
0.22023971378803253,1988-12-20
0.22453667223453522,1988-12-21
0.22346244752407074,1988-12-22
0.22346244752407074,1988-12-23
0.2223881334066391,1988-12-27
0.22453667223453522,1988-12-28
0.22883448004722595,1988-12-29
0.22883448004722595,1988-12-30
0.23044590651988983,1989-01-03
0.2331315279006958,1989-01-04
0.22937172651290894,1989-01-05
0.22776015102863312,1989-01-06
0.22561106085777283,1989-01-09
0.22346244752407074,1989-01-10
0.22561106085777283,1989-01-11
0.22561106085777283,1989-01-12
0.22776015102863312,1989-01-13
0.22829724848270416,1989-01-16
0.2213139533996582,1989-01-17
0.2213139533996582,1989-01-18
0.22990868985652924,1989-01-19
0.23259437084197998,1989-01-20
0.22776015102863312,1989-01-23
0.22668537497520447,1989-01-24
0.22776015102863312,1989-01-25
0.2331315279006958,1989-01-26
0.2379664182662964,1989-01-27
0.2513953745365143,1989-01-30
0.2562302350997925,1989-01-31
0.25461822748184204,1989-02-01
0.2616015374660492,1989-02-02
0.2621387243270874,1989-02-03
0.25999024510383606,1989-02-06
0.26697349548339844,1989-02-07
0.2685849666595459,1989-02-08
0.27395644783973694,1989-02-09
0.26589927077293396,1989-02-10
0.26321282982826233,1989-02-13
0.25891587138175964,1989-02-14
0.26751065254211426,1989-02-15
0.26965928077697754,1989-02-16
0.2685849666595459,1989-02-17
0.26536157727241516,1989-02-21
0.25784164667129517,1989-02-22
0.2594529390335083,1989-02-23
0.25246965885162354,1989-02-24
0.256767213344574,1989-02-27
0.2556924819946289,1989-02-28
0.25461822748184204,1989-03-01
0.2610643804073334,1989-03-02
0.26536157727241516,1989-03-03
0.2664363384246826,1989-03-06
0.22990868985652924,1989-03-07
0.22561106085777283,1989-03-08
0.2223881334066391,1989-03-09
0.2223881334066391,1989-03-10
0.22668537497520447,1989-03-13
0.22668537497520447,1989-03-14
0.21594195067882538,1989-03-15
0.22023971378803253,1989-03-16
0.19982735812664032,1989-03-17
0.19982735812664032,1989-03-20
0.21433061361312866,1989-03-21
0.21057060360908508,1989-03-22
0.21594195067882538,1989-03-23
0.21379348635673523,1989-03-27
0.21379348635673523,1989-03-28
0.21271924674510956,1989-03-29
0.21433061361312866,1989-03-30
0.21433061361312866,1989-03-31
0.21594195067882538,1989-04-03
0.21486778557300568,1989-04-04
0.21647918224334717,1989-04-05
0.22023971378803253,1989-04-06
0.22023971378803253,1989-04-07
0.22077679634094238,1989-04-10
0.22077679634094238,1989-04-11
0.20681004226207733,1989-04-12
0.20949630439281464,1989-04-13
0.21809105575084686,1989-04-14
0.2213139533996582,1989-04-17
0.22883448004722595,1989-04-18
0.23581720888614655,1989-04-19
0.24065212905406952,1989-04-20
0.23742908239364624,1989-04-21
0.23689210414886475,1989-04-24
0.23528002202510834,1989-04-25
0.23205725848674774,1989-04-26
0.23528002202510834,1989-04-27
0.2401149719953537,1989-04-28
0.23474302887916565,1989-05-01
0.23205725848674774,1989-05-02
0.23205725848674774,1989-05-03
0.22561106085777283,1989-05-04
0.22346244752407074,1989-05-05
0.2213139533996582,1989-05-08
0.22776015102863312,1989-05-09
0.23205725848674774,1989-05-10
0.23205725848674774,1989-05-11
0.2331315279006958,1989-05-12
0.23528002202510834,1989-05-15
0.24172629415988922,1989-05-16
0.2465612143278122,1989-05-17
0.25032109022140503,1989-05-18
0.25032109022140503,1989-05-19
0.25461822748184204,1989-05-22
0.24333779513835907,1989-05-23
0.24709837138652802,1989-05-24
0.24709837138652802,1989-05-25
0.2530067563056946,1989-05-26
0.2535439729690552,1989-05-30
0.25999024510383606,1989-05-31
0.25784164667129517,1989-06-01
0.25032109022140503,1989-06-02
0.24387486279010773,1989-06-05
0.2513953745365143,1989-06-06
0.256767213344574,1989-06-07
0.256767213344574,1989-06-08
0.256767213344574,1989-06-09
0.2535439729690552,1989-06-12
0.24602337181568146,1989-06-13
0.24817262589931488,1989-06-14
0.24387486279010773,1989-06-15
0.24387486279010773,1989-06-16
0.2428005039691925,1989-06-19
0.23420588672161102,1989-06-20
0.23635435104370117,1989-06-21
0.238503560423851,1989-06-22
0.2379664182662964,1989-06-23
0.23528002202510834,1989-06-26
0.23152007162570953,1989-06-27
0.22668537497520447,1989-06-28
0.22346244752407074,1989-06-29
0.22776015102863312,1989-06-30
0.23205725848674774,1989-07-03
0.23742908239364624,1989-07-05
0.22668537497520447,1989-07-06
0.22990868985652924,1989-07-07
0.23581720888614655,1989-07-10
0.22990868985652924,1989-07-11
0.22883448004722595,1989-07-12
0.22776015102863312,1989-07-13
0.22668537497520447,1989-07-14
0.22883448004722595,1989-07-17
0.22990868985652924,1989-07-18
0.23259437084197998,1989-07-19
0.22990868985652924,1989-07-20
0.23742908239364624,1989-07-21
0.23742908239364624,1989-07-24
0.22346244752407074,1989-07-25
0.22668537497520447,1989-07-26
0.2309829741716385,1989-07-27
0.2331315279006958,1989-07-28
0.23528002202510834,1989-07-31
0.2331315279006958,1989-08-01
0.2331315279006958,1989-08-02
0.23635435104370117,1989-08-03
0.24494919180870056,1989-08-04
0.24817262589931488,1989-08-07
0.2535439729690552,1989-08-08
0.25246965885162354,1989-08-09
0.2513953745365143,1989-08-10
0.24817262589931488,1989-08-11
0.24494919180870056,1989-08-14
0.24709837138652802,1989-08-15
0.2401149719953537,1989-08-16
0.2428005039691925,1989-08-17
0.24709837138652802,1989-08-18
0.24118924140930176,1989-08-21
0.2508581876754761,1989-08-22
0.25461822748184204,1989-08-23
0.2535439729690552,1989-08-24
0.2530067563056946,1989-08-25
