WBA,Date
0.14807389676570892,1980-12-30
0.14807389676570892,1980-12-31
0.14903530478477478,1981-01-02
0.15095870196819305,1981-01-05
0.15624694526195526,1981-01-06
0.15576595067977905,1981-01-07
0.16009289026260376,1981-01-08
0.16490063071250916,1981-01-09
0.16826596856117249,1981-01-12
0.1634582281112671,1981-01-13
0.16393911838531494,1981-01-14
0.16730450093746185,1981-01-15
0.1711502969264984,1981-01-16
0.17211182415485382,1981-01-19
0.17066985368728638,1981-01-20
0.16393911838531494,1981-01-21
0.16249670088291168,1981-01-22
0.16249670088291168,1981-01-23
0.16009289026260376,1981-01-26
0.16201625764369965,1981-01-27
0.16297760605812073,1981-01-28
0.16249670088291168,1981-01-29
0.16393911838531494,1981-01-30
0.1653815507888794,1981-02-02
0.166823610663414,1981-02-03
0.17066985368728638,1981-02-04
0.17355410754680634,1981-02-05
0.17884241044521332,1981-02-06
0.17740048468112946,1981-02-09
0.17932341992855072,1981-02-10
0.17980393767356873,1981-02-11
0.181727334856987,1981-02-12
0.180284783244133,1981-02-13
0.1725928634405136,1981-02-17
0.16970837116241455,1981-02-18
0.16730450093746185,1981-02-19
0.16249670088291168,1981-02-20
0.16586211323738098,1981-02-23
0.16826596856117249,1981-02-24
0.1677849292755127,1981-02-25
0.17163129150867462,1981-02-26
0.17691965401172638,1981-02-27
0.17451561987400055,1981-03-02
0.17355410754680634,1981-03-03
0.1725928634405136,1981-03-04
0.17211182415485382,1981-03-05
0.17307375371456146,1981-03-06
0.17403529584407806,1981-03-09
0.17451561987400055,1981-03-10
0.17740048468112946,1981-03-11
0.18461169302463531,1981-03-12
0.18845804035663605,1981-03-13
0.18845804035663605,1981-03-16
0.18941953778266907,1981-03-17
0.19086135923862457,1981-03-18
0.1923038810491562,1981-03-19
0.1923038810491562,1981-03-20
0.1923038810491562,1981-03-23
0.19182290136814117,1981-03-24
0.1923038810491562,1981-03-25
0.19326533377170563,1981-03-26
0.19326533377170563,1981-03-27
0.19134242832660675,1981-03-30
0.19134242832660675,1981-03-31
0.19518809020519257,1981-04-01
0.19903458654880524,1981-04-02
0.20047709345817566,1981-04-03
0.19903458654880524,1981-04-06
0.19855362176895142,1981-04-07
0.20047709345817566,1981-04-08
0.19855362176895142,1981-04-09
0.19903458654880524,1981-04-10
0.1980731189250946,1981-04-13
0.1995149403810501,1981-04-14
0.2023998647928238,1981-04-15
0.20816919207572937,1981-04-16
0.2062457650899887,1981-04-20
0.20576517283916473,1981-04-21
0.2062457650899887,1981-04-22
0.2062457650899887,1981-04-23
0.20816919207572937,1981-04-24
0.20864956080913544,1981-04-27
0.2096109837293625,1981-04-28
0.2096109837293625,1981-04-29
0.20913076400756836,1981-04-30
0.20576517283916473,1981-05-01
0.1971116065979004,1981-05-04
0.19518809020519257,1981-05-05
0.19470781087875366,1981-05-06
0.19518809020519257,1981-05-07
0.19518809020519257,1981-05-08
0.1923038810491562,1981-05-11
0.1923038810491562,1981-05-12
0.1923038810491562,1981-05-13
0.1923038810491562,1981-05-14
0.1942267119884491,1981-05-15
0.1942267119884491,1981-05-18
0.1942267119884491,1981-05-19
0.1956692785024643,1981-05-20
0.19903458654880524,1981-05-21
0.1995149403810501,1981-05-22
0.2009575068950653,1981-05-26
0.20672672986984253,1981-05-27
0.2062457650899887,1981-05-28
0.2100919932126999,1981-05-29
0.20816919207572937,1981-06-01
0.20913076400756836,1981-06-02
0.20768818259239197,1981-06-03
0.20913076400756836,1981-06-04
0.20576517283916473,1981-06-05
0.2038421928882599,1981-06-08
0.20191895961761475,1981-06-09
0.20191895961761475,1981-06-10
0.20336131751537323,1981-06-11
0.2062457650899887,1981-06-12
0.2062457650899887,1981-06-15
0.20720723271369934,1981-06-16
0.2038421928882599,1981-06-17
0.1995149403810501,1981-06-18
0.1975921392440796,1981-06-19
0.19615010917186737,1981-06-22
0.19663070142269135,1981-06-23
0.19615010917186737,1981-06-24
0.1980731189250946,1981-06-25
0.19663070142269135,1981-06-26
0.19518809020519257,1981-06-29
0.19134242832660675,1981-06-30
0.18845804035663605,1981-07-01
0.18653468787670135,1981-07-02
0.18701550364494324,1981-07-06
0.1889384537935257,1981-07-07
0.18989990651607513,1981-07-08
0.19086135923862457,1981-07-09
0.1923038810491562,1981-07-10
0.19470781087875366,1981-07-13
0.1971116065979004,1981-07-14
0.19615010917186737,1981-07-15
0.19615010917186737,1981-07-16
0.1971116065979004,1981-07-17
0.1971116065979004,1981-07-20
0.1956692785024643,1981-07-21
0.1956692785024643,1981-07-22
0.19615010917186737,1981-07-23
0.19615010917186737,1981-07-24
0.1956692785024643,1981-07-27
0.19518809020519257,1981-07-28
0.19470781087875366,1981-07-29
0.19182290136814117,1981-07-30
0.19374626874923706,1981-07-31
0.19326533377170563,1981-08-03
0.1927848607301712,1981-08-04
0.1980731189250946,1981-08-05
0.1975921392440796,1981-08-06
0.1956692785024643,1981-08-07
0.1942267119884491,1981-08-10
0.19374626874923706,1981-08-11
0.19326533377170563,1981-08-12
0.19038090109825134,1981-08-13
0.18845804035663605,1981-08-14
0.18845804035663605,1981-08-17
0.18701550364494324,1981-08-18
0.18941953778266907,1981-08-19
0.18845804035663605,1981-08-20
0.18845804035663605,1981-08-21
0.18845804035663605,1981-08-24
0.18365027010440826,1981-08-25
0.1812462955713272,1981-08-26
0.1749967485666275,1981-08-27
0.1749967485666275,1981-08-28
0.17066985368728638,1981-08-31
0.17307375371456146,1981-09-01
0.17307375371456146,1981-09-02
0.1701887547969818,1981-09-03
0.16922734677791595,1981-09-04
0.1653815507888794,1981-09-08
0.1653815507888794,1981-09-09
0.1653815507888794,1981-09-10
0.1653815507888794,1981-09-11
0.16490063071250916,1981-09-14
0.16586211323738098,1981-09-15
0.166823610663414,1981-09-16
0.16586211323738098,1981-09-17
0.16586211323738098,1981-09-18
0.1701887547969818,1981-09-21
0.16970837116241455,1981-09-22
0.17307375371456146,1981-09-23
0.17163129150867462,1981-09-24
0.16874651610851288,1981-09-25
0.1677849292755127,1981-09-28
0.17066985368728638,1981-09-29
0.1725928634405136,1981-09-30
0.17355410754680634,1981-10-01
0.17980393767356873,1981-10-02
0.181727334856987,1981-10-05
0.18220777809619904,1981-10-06
0.18268880248069763,1981-10-07
0.18797703087329865,1981-10-08
0.18797703087329865,1981-10-09
0.18845804035663605,1981-10-12
0.18797703087329865,1981-10-13
0.18557319045066833,1981-10-14
0.18461169302463531,1981-10-15
0.18461169302463531,1981-10-16
0.180284783244133,1981-10-19
0.18076588213443756,1981-10-20
0.18076588213443756,1981-10-21
0.180284783244133,1981-10-22
0.17932341992855072,1981-10-23
0.18076588213443756,1981-10-26
0.18220777809619904,1981-10-27
0.18220777809619904,1981-10-28
0.18365027010440826,1981-10-29
0.18268880248069763,1981-10-30
0.18268880248069763,1981-11-02
0.18557319045066833,1981-11-03
0.1841307282447815,1981-11-04
0.18461169302463531,1981-11-05
0.1850927323102951,1981-11-06
0.1841307282447815,1981-11-09
0.18797703087329865,1981-11-10
0.18941953778266907,1981-11-11
0.19182290136814117,1981-11-12
0.19134242832660675,1981-11-13
0.18845804035663605,1981-11-16
0.18797703087329865,1981-11-17
0.18845804035663605,1981-11-18
0.18845804035663605,1981-11-19
0.18845804035663605,1981-11-20
0.18557319045066833,1981-11-23
0.18268880248069763,1981-11-24
0.18268880248069763,1981-11-25
0.181727334856987,1981-11-27
0.18076588213443756,1981-11-30
0.180284783244133,1981-12-01
0.18076588213443756,1981-12-02
0.18365027010440826,1981-12-03
0.1850927323102951,1981-12-04
0.1850927323102951,1981-12-07
0.18557319045066833,1981-12-08
0.186054065823555,1981-12-09
0.18701550364494324,1981-12-10
0.18845804035663605,1981-12-11
0.18941953778266907,1981-12-14
0.19038090109825134,1981-12-15
0.19038090109825134,1981-12-16
0.19182290136814117,1981-12-17
0.19038090109825134,1981-12-18
0.19134242832660675,1981-12-21
0.19038090109825134,1981-12-22
0.18941953778266907,1981-12-23
0.18989990651607513,1981-12-24
0.1889384537935257,1981-12-28
0.18941953778266907,1981-12-29
0.18797703087329865,1981-12-30
0.18701550364494324,1981-12-31
0.18701550364494324,1982-01-04
0.18653468787670135,1982-01-05
0.1850927323102951,1982-01-06
0.1850927323102951,1982-01-07
0.1850927323102951,1982-01-08
0.18461169302463531,1982-01-11
0.18268880248069763,1982-01-12
0.18268880248069763,1982-01-13
0.1841307282447815,1982-01-14
0.18461169302463531,1982-01-15
0.1841307282447815,1982-01-18
0.18365027010440826,1982-01-19
0.18365027010440826,1982-01-20
0.17980393767356873,1982-01-21
0.18076588213443756,1982-01-22
0.180284783244133,1982-01-25
0.17932341992855072,1982-01-26
0.17980393767356873,1982-01-27
0.180284783244133,1982-01-28
0.180284783244133,1982-01-29
0.17884241044521332,1982-02-01
0.1783618927001953,1982-02-02
0.17691965401172638,1982-02-03
0.17691965401172638,1982-02-04
0.17691965401172638,1982-02-05
0.17547716200351715,1982-02-08
0.1749967485666275,1982-02-09
0.17547716200351715,1982-02-10
0.17355410754680634,1982-02-11
0.17451561987400055,1982-02-12
0.17691965401172638,1982-02-16
0.17980393767356873,1982-02-17
0.181727334856987,1982-02-18
0.18076588213443756,1982-02-19
0.17403529584407806,1982-02-22
0.17403529584407806,1982-02-23
0.17595811188220978,1982-02-24
0.1749967485666275,1982-02-25
0.17403529584407806,1982-02-26
0.17691965401172638,1982-03-01
0.17884241044521332,1982-03-02
0.18268880248069763,1982-03-03
0.18076588213443756,1982-03-04
0.181727334856987,1982-03-05
0.18268880248069763,1982-03-08
0.18365027010440826,1982-03-09
0.18941953778266907,1982-03-10
0.18845804035663605,1982-03-11
0.19038090109825134,1982-03-12
0.19038090109825134,1982-03-15
0.1874960958957672,1982-03-16
0.18941953778266907,1982-03-17
0.1923038810491562,1982-03-18
0.19903458654880524,1982-03-19
0.1980731189250946,1982-03-22
0.1980731189250946,1982-03-23
0.2009575068950653,1982-03-24
0.20576517283916473,1982-03-25
0.2028803676366806,1982-03-26
0.2038421928882599,1982-03-29
0.2038421928882599,1982-03-30
0.2038421928882599,1982-03-31
0.2153802216053009,1982-04-01
0.2163417935371399,1982-04-02
0.2096109837293625,1982-04-05
0.2096109837293625,1982-04-06
0.20768818259239197,1982-04-07
0.21249598264694214,1982-04-08
0.2115345299243927,1982-04-12
0.21249598264694214,1982-04-13
0.2115345299243927,1982-04-14
0.20864956080913544,1982-04-15
0.20480377972126007,1982-04-16
0.1980731189250946,1982-04-19
0.20191895961761475,1982-04-20
0.1999959796667099,1982-04-21
0.2028803676366806,1982-04-22
0.2115345299243927,1982-04-23
0.2115345299243927,1982-04-26
0.21345748007297516,1982-04-27
0.2115345299243927,1982-04-28
0.21249598264694214,1982-04-29
0.2115345299243927,1982-04-30
0.21057261526584625,1982-05-03
0.21345748007297516,1982-05-04
0.21826477348804474,1982-05-05
0.2269187867641449,1982-05-06
0.22499558329582214,1982-05-07
0.22980310022830963,1982-05-10
0.2288418561220169,1982-05-11
0.2317260354757309,1982-05-12
0.22595691680908203,1982-05-13
0.22307254374027252,1982-05-14
0.2163417935371399,1982-05-17
0.21922667324543,1982-05-18
0.22114960849285126,1982-05-19
0.21057261526584625,1982-05-20
0.20576517283916473,1982-05-21
0.2038421928882599,1982-05-24
0.20864956080913544,1982-05-25
0.20480377972126007,1982-05-26
0.20480377972126007,1982-05-27
0.20768818259239197,1982-05-28
0.20672672986984253,1982-06-01
0.21249598264694214,1982-06-02
0.2153802216053009,1982-06-03
0.21057261526584625,1982-06-04
0.21249598264694214,1982-06-07
0.21345748007297516,1982-06-08
0.21057261526584625,1982-06-09
0.2115345299243927,1982-06-10
0.21345748007297516,1982-06-11
0.2096109837293625,1982-06-14
0.20864956080913544,1982-06-15
0.21249598264694214,1982-06-16
0.2173031121492386,1982-06-17
0.2153802216053009,1982-06-18
0.2163417935371399,1982-06-21
0.21826477348804474,1982-06-22
0.22499558329582214,1982-06-23
0.22499558329582214,1982-06-24
0.2221110314130783,1982-06-25
0.22980310022830963,1982-06-28
0.23653393983840942,1982-06-29
0.23845677077770233,1982-06-30
0.23076462745666504,1982-07-01
0.2221110314130783,1982-07-02
0.2163417935371399,1982-07-06
0.21826477348804474,1982-07-07
0.21826477348804474,1982-07-08
0.22499558329582214,1982-07-09
0.2269187867641449,1982-07-12
0.2278803139925003,1982-07-13
0.2240339070558548,1982-07-14
0.2269187867641449,1982-07-15
0.23845677077770233,1982-07-16
0.24134115874767303,1982-07-19
0.24326449632644653,1982-07-20
0.2624948024749756,1982-07-21
0.25768744945526123,1982-07-22
0.2596103250980377,1982-07-23
0.2567254900932312,1982-07-26
0.24903340637683868,1982-07-27
0.24422608315944672,1982-07-28
0.24230317771434784,1982-07-29
0.246148943901062,1982-07-30
0.24903340637683868,1982-08-02
0.24711035192012787,1982-08-03
0.24518750607967377,1982-08-04
0.24518750607967377,1982-08-05
0.24422608315944672,1982-08-06
0.23845677077770233,1982-08-09
0.2403796762228012,1982-08-10
0.24711035192012787,1982-08-11
0.24230317771434784,1982-08-12
0.246148943901062,1982-08-13
0.24711035192012787,1982-08-16
0.24807193875312805,1982-08-17
0.2538411319255829,1982-08-18
0.246148943901062,1982-08-19
0.246148943901062,1982-08-20
0.2567254900932312,1982-08-23
0.2624948024749756,1982-08-24
0.2749946713447571,1982-08-25
0.283648282289505,1982-08-26
0.27884045243263245,1982-08-27
0.2740333080291748,1982-08-30
0.2769177556037903,1982-08-31
0.2749946713447571,1982-09-01
0.27018675208091736,1982-09-02
0.2740333080291748,1982-09-03
0.2740333080291748,1982-09-07
0.2749946713447571,1982-09-08
0.2749946713447571,1982-09-09
0.27307164669036865,1982-09-10
0.27210986614227295,1982-09-13
0.27210986614227295,1982-09-14
0.27210986614227295,1982-09-15
0.279802143573761,1982-09-16
0.2769177556037903,1982-09-17
0.27307164669036865,1982-09-20
0.27210986614227295,1982-09-21
0.2865326404571533,1982-09-22
0.28557121753692627,1982-09-23
0.28557121753692627,1982-09-24
0.28268691897392273,1982-09-27
0.279802143573761,1982-09-28
0.2749946713447571,1982-09-29
0.27114835381507874,1982-09-30
0.277878999710083,1982-10-01
0.277878999710083,1982-10-04
0.2913404107093811,1982-10-05
0.2999938726425171,1982-10-06
0.3057633340358734,1982-10-07
0.3086477220058441,1982-10-08
0.32307058572769165,1982-10-11
0.33268555998802185,1982-10-12
0.34614697098731995,1982-10-13
0.3442239463329315,1982-10-14
0.34326258301734924,1982-10-15
0.3490312397480011,1982-10-18
0.36730054020881653,1982-10-19
0.3663390874862671,1982-10-20
0.3788383901119232,1982-10-21
0.38653066754341125,1982-10-22
0.36537760496139526,1982-10-25
0.3567233979701996,1982-10-26
0.3874921202659607,1982-10-27
0.3894156217575073,1982-10-28
0.38653066754341125,1982-10-29
0.3855692446231842,1982-11-01
0.4038383364677429,1982-11-02
0.42210718989372253,1982-11-03
0.41537636518478394,1982-11-04
0.4201839864253998,1982-11-05
0.423068642616272,1982-11-08
0.4307604432106018,1982-11-09
0.423068642616272,1982-11-10
0.41153034567832947,1982-11-11
0.39903053641319275,1982-11-12
0.3846077620983124,1982-11-15
0.3894156217575073,1982-11-16
0.4047997295856476,1982-11-17
0.40768393874168396,1982-11-18
0.41922253370285034,1982-11-19
0.40768393874168396,1982-11-22
0.41537636518478394,1982-11-23
0.41537636518478394,1982-11-24
0.41345345973968506,1982-11-26
0.42499157786369324,1982-11-29
0.42403000593185425,1982-11-30
0.4355684816837311,1982-12-01
0.4374910891056061,1982-12-02
0.43653008341789246,1982-12-03
0.4297991693019867,1982-12-06
0.43172216415405273,1982-12-07
0.44326052069664,1982-12-08
0.4394143521785736,1982-12-09
0.43653008341789246,1982-12-10
0.4172991216182709,1982-12-13
0.4172991216182709,1982-12-14
0.412492036819458,1982-12-15
0.41537636518478394,1982-12-16
0.4163379371166229,1982-12-17
0.42114564776420593,1982-12-20
0.42210718989372253,1982-12-21
0.4326835870742798,1982-12-22
0.4413371682167053,1982-12-23
0.4422992169857025,1982-12-27
0.4422992169857025,1982-12-28
0.4422992169857025,1982-12-29
0.4384528398513794,1982-12-30
0.43172216415405273,1982-12-31
0.41153034567832947,1983-01-03
0.40960705280303955,1983-01-04
0.42595282196998596,1983-01-05
0.42114564776420593,1983-01-06
0.41537636518478394,1983-01-07
0.40960705280303955,1983-01-10
0.4144148826599121,1983-01-11
0.42403000593185425,1983-01-12
0.4346067011356354,1983-01-13
0.45479854941368103,1983-01-14
0.4528754651546478,1983-01-17
0.4384528398513794,1983-01-18
0.41826099157333374,1983-01-19
0.41922253370285034,1983-01-20
0.41537636518478394,1983-01-21
0.4086456894874573,1983-01-24
0.41826099157333374,1983-01-25
0.41153034567832947,1983-01-26
0.412492036819458,1983-01-27
0.41153034567832947,1983-01-28
0.4144148826599121,1983-01-31
0.412492036819458,1983-02-01
0.40768393874168396,1983-02-02
0.41345345973968506,1983-02-03
0.41922253370285034,1983-02-04
0.42403000593185425,1983-02-07
0.423068642616272,1983-02-08
0.41922253370285034,1983-02-09
0.41922253370285034,1983-02-10
0.4201839864253998,1983-02-11
0.4269149601459503,1983-02-14
0.4442220628261566,1983-02-15
0.45383697748184204,1983-02-16
0.4557599425315857,1983-02-17
0.4422992169857025,1983-02-18
0.4384528398513794,1983-02-22
0.4346067011356354,1983-02-23
0.4442220628261566,1983-02-24
0.44614508748054504,1983-02-25
0.44614508748054504,1983-02-28
0.4557599425315857,1983-03-01
0.4576837122440338,1983-03-02
0.45960620045661926,1983-03-03
0.4557599425315857,1983-03-04
0.45960620045661926,1983-03-07
0.4653756022453308,1983-03-08
0.45960620045661926,1983-03-09
0.47306787967681885,1983-03-10
0.4846058189868927,1983-03-11
0.48076000809669495,1983-03-14
0.4826827645301819,1983-03-15
0.46922147274017334,1983-03-16
0.4634520709514618,1983-03-17
0.45383697748184204,1983-03-18
0.44999149441719055,1983-03-21
0.44614508748054504,1983-03-22
0.4442220628261566,1983-03-23
0.43653008341789246,1983-03-24
0.4442220628261566,1983-03-25
0.4422992169857025,1983-03-28
0.4172991216182709,1983-03-29
0.41922253370285034,1983-03-30
0.41153034567832947,1983-03-31
0.4307604432106018,1983-04-04
0.43653008341789246,1983-04-05
0.4288380742073059,1983-04-06
0.4307604432106018,1983-04-07
0.4307604432106018,1983-04-08
0.4442220628261566,1983-04-11
0.4653756022453308,1983-04-12
0.4826827645301819,1983-04-13
0.4846058189868927,1983-04-14
0.4672986567020416,1983-04-15
0.45383697748184204,1983-04-18
0.4422992169857025,1983-04-19
0.4653756022453308,1983-04-20
0.4788365662097931,1983-04-21
0.4788365662097931,1983-04-22
0.4788365662097931,1983-04-25
0.47691354155540466,1983-04-26
0.49422070384025574,1983-04-27
0.5057589411735535,1983-04-28
0.5192206501960754,1983-04-29
0.5172975063323975,1983-05-02
0.4999902546405792,1983-05-03
0.492297887802124,1983-05-04
0.48652857542037964,1983-05-05
0.4961443841457367,1983-05-06
0.4961443841457367,1983-05-09
0.492297887802124,1983-05-10
0.4826827645301819,1983-05-11
0.492297887802124,1983-05-12
0.492297887802124,1983-05-13
0.4749908149242401,1983-05-16
0.4846058189868927,1983-05-17
0.4846058189868927,1983-05-18
0.47691354155540466,1983-05-19
0.47691354155540466,1983-05-20
0.48076000809669495,1983-05-23
0.4826827645301819,1983-05-24
0.492297887802124,1983-05-25
0.5057589411735535,1983-05-26
0.503836452960968,1983-05-27
0.503836452960968,1983-05-31
0.5019130706787109,1983-06-01
0.503836452960968,1983-06-02
0.492297887802124,1983-06-03
0.4846058189868927,1983-06-06
0.4826827645301819,1983-06-07
0.4826827645301819,1983-06-08
0.4749908149242401,1983-06-09
0.4788365662097931,1983-06-10
0.46922147274017334,1983-06-13
0.47306787967681885,1983-06-14
0.4672986567020416,1983-06-15
0.48076000809669495,1983-06-16
0.4788365662097931,1983-06-17
0.5153743028640747,1983-06-20
0.5172975063323975,1983-06-21
0.5480663776397705,1983-06-22
0.5307589769363403,1983-06-23
0.5346051454544067,1983-06-24
0.5096052885055542,1983-06-27
0.5096052885055542,1983-06-28
0.49422070384025574,1983-06-29
0.4999902546405792,1983-06-30
0.503836452960968,1983-07-01
0.48845216631889343,1983-07-05
0.47691354155540466,1983-07-06
0.47691354155540466,1983-07-07
0.48652857542037964,1983-07-08
0.5057589411735535,1983-07-11
0.49037501215934753,1983-07-12
0.5076822638511658,1983-07-13
0.5153743028640747,1983-07-14
0.5269123911857605,1983-07-15
0.5172975063323975,1983-07-18
0.5211434960365295,1983-07-19
0.5384507775306702,1983-07-20
0.5307589769363403,1983-07-21
0.5461429357528687,1983-07-22
0.5499893426895142,1983-07-25
0.5749889612197876,1983-07-26
0.5788346529006958,1983-07-27
0.5769115686416626,1983-07-28
0.561526894569397,1983-07-29
0.5576813220977783,1983-08-01
0.5499893426895142,1983-08-02
0.5384507775306702,1983-08-03
0.5192206501960754,1983-08-04
0.5192206501960754,1983-08-05
0.5172975063323975,1983-08-08
0.4999902546405792,1983-08-09
0.5019130706787109,1983-08-10
0.5096052885055542,1983-08-11
0.5096052885055542,1983-08-12
0.5115285515785217,1983-08-15
0.5115285515785217,1983-08-16
0.5153743028640747,1983-08-17
0.5134515762329102,1983-08-18
0.5134515762329102,1983-08-19
0.5403735041618347,1983-08-22
0.5230664014816284,1983-08-23
0.5211434960365295,1983-08-24
0.5076822638511658,1983-08-25
0.503836452960968,1983-08-26
0.5057589411735535,1983-08-29
0.5076822638511658,1983-08-30
0.5153743028640747,1983-08-31
