SBUX,Date
0.5803418159484863,1993-06-04
0.5956136584281921,1993-06-07
0.5650690197944641,1993-06-08
0.5711780190467834,1993-06-09
0.5772866606712341,1993-06-10
0.5986678004264832,1993-06-11
0.5925590991973877,1993-06-14
0.5803418159484863,1993-06-15
0.5895045399665833,1993-06-16
0.5925590991973877,1993-06-17
0.5650690197944641,1993-06-18
0.5513242483139038,1993-06-21
0.5681241750717163,1993-06-22
0.5620148181915283,1993-06-23
0.5803418159484863,1993-06-24
0.5925590991973877,1993-06-25
0.5986678004264832,1993-06-28
0.5864502191543579,1993-06-29
0.5986678004264832,1993-06-30
0.6047773361206055,1993-07-01
0.6292126178741455,1993-07-02
0.6536478996276855,1993-07-06
0.6475387215614319,1993-07-07
0.6521203517913818,1993-07-08
0.6322667002677917,1993-07-09
0.6047773361206055,1993-07-12
0.5895045399665833,1993-07-13
0.6078314185142517,1993-07-14
0.6108857989311218,1993-07-15
0.6108857989311218,1993-07-16
0.5986678004264832,1993-07-19
0.6047773361206055,1993-07-20
0.6139399409294128,1993-07-21
0.5895045399665833,1993-07-22
0.5956136584281921,1993-07-23
0.5833959579467773,1993-07-26
0.5986678004264832,1993-07-27
0.5864502191543579,1993-07-28
0.5895045399665833,1993-07-29
0.5803418159484863,1993-07-30
0.5574334263801575,1993-08-02
0.5528512597084045,1993-08-03
0.5620148181915283,1993-08-04
0.5803418159484863,1993-08-05
0.5833959579467773,1993-08-06
0.5986678004264832,1993-08-09
0.5925590991973877,1993-08-10
0.6063042879104614,1993-08-11
0.5895045399665833,1993-08-12
0.5895045399665833,1993-08-13
0.5895045399665833,1993-08-16
0.5956136584281921,1993-08-17
0.5742325186729431,1993-08-18
0.5711780190467834,1993-08-19
0.5528512597084045,1993-08-20
0.5742325186729431,1993-08-23
0.5711780190467834,1993-08-24
0.5803418159484863,1993-08-25
0.5772866606712341,1993-08-26
0.5772866606712341,1993-08-27
0.6017221808433533,1993-08-30
0.5925590991973877,1993-08-31
0.6169947981834412,1993-09-01
0.6353210210800171,1993-09-02
0.620048999786377,1993-09-03
0.5956136584281921,1993-09-07
0.5986678004264832,1993-09-08
0.6108857989311218,1993-09-09
0.6169947981834412,1993-09-10
0.6078314185142517,1993-09-13
0.5956136584281921,1993-09-14
0.5895045399665833,1993-09-15
0.5895045399665833,1993-09-16
0.5895045399665833,1993-09-17
0.5803418159484863,1993-09-20
0.5742325186729431,1993-09-21
0.5986678004264832,1993-09-22
0.5956136584281921,1993-09-23
0.5986678004264832,1993-09-24
0.6139399409294128,1993-09-27
0.6383754014968872,1993-09-28
0.6536478996276855,1993-09-29
0.6689197421073914,1993-09-30
0.6536478996276855,1993-10-01
0.6475387215614319,1993-10-04
0.6414304375648499,1993-10-05
0.6353210210800171,1993-10-06
0.6658656597137451,1993-10-07
0.6658656597137451,1993-10-08
0.6658656597137451,1993-10-11
0.6658656597137451,1993-10-12
0.6597564220428467,1993-10-13
0.6658656597137451,1993-10-14
0.6658656597137451,1993-10-15
0.6658656597137451,1993-10-18
0.6353210210800171,1993-10-19
0.623103141784668,1993-10-20
0.6658656597137451,1993-10-21
0.6597564220428467,1993-10-22
0.6353210210800171,1993-10-25
0.6353210210800171,1993-10-26
0.6353210210800171,1993-10-27
0.6597564220428467,1993-10-28
0.6536478996276855,1993-10-29
0.6658656597137451,1993-11-01
0.6536478996276855,1993-11-02
0.6322667002677917,1993-11-03
0.623103141784668,1993-11-04
0.6475387215614319,1993-11-05
0.6536478996276855,1993-11-08
0.6444844603538513,1993-11-09
0.6353210210800171,1993-11-10
0.6292126178741455,1993-11-11
0.6292126178741455,1993-11-12
0.6108857989311218,1993-11-15
0.6108857989311218,1993-11-16
0.5864502191543579,1993-11-17
0.5711780190467834,1993-11-18
0.5528512597084045,1993-11-19
0.5253617167472839,1993-11-22
0.5620148181915283,1993-11-23
0.5497969388961792,1993-11-24
0.5497969388961792,1993-11-26
0.5528512597084045,1993-11-29
0.5436885952949524,1993-11-30
0.5559064745903015,1993-12-01
0.5620148181915283,1993-12-02
0.5895045399665833,1993-12-03
0.6047773361206055,1993-12-06
0.5864502191543579,1993-12-07
0.5681241750717163,1993-12-08
0.5681241750717163,1993-12-09
0.5528512597084045,1993-12-10
0.5497969388961792,1993-12-13
0.5467426776885986,1993-12-14
0.5497969388961792,1993-12-15
0.5559064745903015,1993-12-16
0.5528512597084045,1993-12-17
0.5436885952949524,1993-12-20
0.5131440758705139,1993-12-21
0.5284159183502197,1993-12-22
0.5375792980194092,1993-12-23
0.5375792980194092,1993-12-27
0.5436885952949524,1993-12-28
0.5436885952949524,1993-12-29
0.5314710140228271,1993-12-30
0.5436885952949524,1993-12-31
0.5497969388961792,1994-01-03
0.5559064745903015,1994-01-04
0.5192533135414124,1994-01-05
0.47649067640304565,1994-01-06
0.5070352554321289,1994-01-07
0.4856542944908142,1994-01-10
0.5314710140228271,1994-01-11
0.5620148181915283,1994-01-12
0.5742325186729431,1994-01-13
0.5559064745903015,1994-01-14
0.5559064745903015,1994-01-17
0.5803418159484863,1994-01-18
0.5864502191543579,1994-01-19
0.5864502191543579,1994-01-20
0.5864502191543579,1994-01-21
0.5742325186729431,1994-01-24
0.5803418159484863,1994-01-25
0.5864502191543579,1994-01-26
0.5864502191543579,1994-01-27
0.5742325186729431,1994-01-28
0.5864502191543579,1994-01-31
0.5772866606712341,1994-02-01
0.5864502191543579,1994-02-02
0.5925590991973877,1994-02-03
0.5559064745903015,1994-02-04
0.5559064745903015,1994-02-07
0.5681241750717163,1994-02-08
0.5436885952949524,1994-02-09
0.5497969388961792,1994-02-10
0.5497969388961792,1994-02-11
0.5497969388961792,1994-02-14
0.5467426776885986,1994-02-15
0.5650690197944641,1994-02-16
0.5620148181915283,1994-02-17
0.5497969388961792,1994-02-18
0.5681241750717163,1994-02-22
0.5681241750717163,1994-02-23
0.5467426776885986,1994-02-24
0.5497969388961792,1994-02-25
0.5681241750717163,1994-02-28
0.5559064745903015,1994-03-01
0.5620148181915283,1994-03-02
0.5589606761932373,1994-03-03
0.5497969388961792,1994-03-04
0.5497969388961792,1994-03-07
0.5559064745903015,1994-03-08
0.5436885952949524,1994-03-09
0.5497969388961792,1994-03-10
0.5497969388961792,1994-03-11
0.5436885952949524,1994-03-14
0.5986678004264832,1994-03-15
0.5956136584281921,1994-03-16
0.5925590991973877,1994-03-17
0.5681241750717163,1994-03-18
0.5803418159484863,1994-03-21
0.6047773361206055,1994-03-22
0.6017221808433533,1994-03-23
0.5803418159484863,1994-03-24
0.5956136584281921,1994-03-25
0.6108857989311218,1994-03-28
0.5925590991973877,1994-03-29
0.6108857989311218,1994-03-30
0.5956136584281921,1994-03-31
0.5895045399665833,1994-04-04
0.6292126178741455,1994-04-05
0.6475387215614319,1994-04-06
0.6597564220428467,1994-04-07
0.6475387215614319,1994-04-08
0.6498298048973083,1994-04-11
0.6475387215614319,1994-04-12
0.6292126178741455,1994-04-13
0.6292126178741455,1994-04-14
0.6139399409294128,1994-04-15
0.6169947981834412,1994-04-18
0.6169947981834412,1994-04-19
0.5986678004264832,1994-04-20
0.6261575222015381,1994-04-21
0.6322667002677917,1994-04-22
0.6414304375648499,1994-04-25
0.6536478996276855,1994-04-26
0.690301239490509,1994-04-28
0.7269543409347534,1994-04-29
0.7391719222068787,1994-05-02
0.7025188207626343,1994-05-03
0.7025188207626343,1994-05-04
0.684191882610321,1994-05-05
0.6872462630271912,1994-05-06
0.690301239490509,1994-05-09
0.6780833601951599,1994-05-10
0.6536478996276855,1994-05-11
0.6414304375648499,1994-05-12
0.6169947981834412,1994-05-13
0.6353210210800171,1994-05-16
0.6414304375648499,1994-05-17
0.6719743013381958,1994-05-18
0.7086273431777954,1994-05-19
0.6994639039039612,1994-05-20
0.7025188207626343,1994-05-23
0.7025188207626343,1994-05-24
0.690301239490509,1994-05-25
0.690301239490509,1994-05-26
0.7086273431777954,1994-05-27
0.6964095234870911,1994-05-31
0.7086273431777954,1994-06-01
0.7636075019836426,1994-06-02
0.7819338440895081,1994-06-03
0.7636075019836426,1994-06-06
0.7269543409347534,1994-06-07
0.7208449840545654,1994-06-08
0.7391719222068787,1994-06-09
0.745280385017395,1994-06-10
0.7330626249313354,1994-06-13
0.7147365212440491,1994-06-14
0.7147365212440491,1994-06-15
0.7238990664482117,1994-06-16
0.7238990664482117,1994-06-17
0.6964095234870911,1994-06-20
0.690301239490509,1994-06-21
0.690301239490509,1994-06-22
0.6536478996276855,1994-06-23
0.6536478996276855,1994-06-24
0.6597564220428467,1994-06-27
0.6383754014968872,1994-06-28
0.6169947981834412,1994-06-29
0.6169947981834412,1994-06-30
0.6108857989311218,1994-07-01
0.6108857989311218,1994-07-05
0.6261575222015381,1994-07-06
0.6047773361206055,1994-07-07
0.6169947981834412,1994-07-08
0.5833959579467773,1994-07-11
0.6047773361206055,1994-07-12
0.6292126178741455,1994-07-13
0.6689197421073914,1994-07-14
0.6811376810073853,1994-07-15
0.662810742855072,1994-07-18
0.6536478996276855,1994-07-19
0.6780833601951599,1994-07-20
0.690301239490509,1994-07-21
0.6994639039039612,1994-07-22
0.7025188207626343,1994-07-25
0.7269543409347534,1994-07-26
0.7269543409347534,1994-07-27
0.6979367733001709,1994-07-28
0.7086273431777954,1994-07-29
0.7025188207626343,1994-08-01
0.7086273431777954,1994-08-02
0.7055730223655701,1994-08-03
0.6597564220428467,1994-08-04
0.6780833601951599,1994-08-05
0.6964095234870911,1994-08-08
0.7025188207626343,1994-08-09
0.7086273431777954,1994-08-10
0.6964095234870911,1994-08-11
0.690301239490509,1994-08-12
0.684191882610321,1994-08-15
0.6658656597137451,1994-08-16
0.6597564220428467,1994-08-17
0.6719743013381958,1994-08-18
0.6719743013381958,1994-08-19
0.6872462630271912,1994-08-22
0.690301239490509,1994-08-23
0.7132087349891663,1994-08-24
0.6964095234870911,1994-08-25
0.7055730223655701,1994-08-26
0.7147365212440491,1994-08-29
0.7055730223655701,1994-08-30
0.690301239490509,1994-08-31
0.6964095234870911,1994-09-01
0.7147365212440491,1994-09-02
0.7116815447807312,1994-09-06
0.7086273431777954,1994-09-07
0.6490659713745117,1994-09-08
0.620048999786377,1994-09-09
0.6292126178741455,1994-09-12
0.6521203517913818,1994-09-13
0.6597564220428467,1994-09-14
0.6765553951263428,1994-09-15
0.6719743013381958,1994-09-16
0.6536478996276855,1994-09-19
0.6414304375648499,1994-09-20
0.6169947981834412,1994-09-21
0.5864502191543579,1994-09-22
0.5696511268615723,1994-09-23
0.5681241750717163,1994-09-26
0.5864502191543579,1994-09-27
0.5833959579467773,1994-09-28
0.5864502191543579,1994-09-29
0.5635421872138977,1994-09-30
0.5604876279830933,1994-10-03
0.5436885952949524,1994-10-04
0.5497969388961792,1994-10-05
0.5528512597084045,1994-10-06
0.5620148181915283,1994-10-07
0.5681241750717163,1994-10-10
0.6169947981834412,1994-10-11
0.6169947981834412,1994-10-12
0.623103141784668,1994-10-13
0.5986678004264832,1994-10-14
0.6108857989311218,1994-10-17
0.5986678004264832,1994-10-18
0.6047773361206055,1994-10-19
0.6047773361206055,1994-10-20
0.6154670119285583,1994-10-21
0.5864502191543579,1994-10-24
0.5956136584281921,1994-10-25
0.6108857989311218,1994-10-26
0.6292126178741455,1994-10-27
0.684191882610321,1994-10-28
0.662810742855072,1994-10-31
0.6582292914390564,1994-11-01
0.684191882610321,1994-11-02
0.690301239490509,1994-11-03
0.7025188207626343,1994-11-04
0.6994639039039612,1994-11-07
0.7025188207626343,1994-11-08
0.690301239490509,1994-11-09
0.6964095234870911,1994-11-10
0.690301239490509,1994-11-11
0.690301239490509,1994-11-14
0.684191882610321,1994-11-15
0.6964095234870911,1994-11-16
0.6872462630271912,1994-11-17
0.6872462630271912,1994-11-18
0.6876283288002014,1994-11-21
0.6536478996276855,1994-11-22
0.6414304375648499,1994-11-23
0.6383754014968872,1994-11-25
0.650593101978302,1994-11-28
0.662810742855072,1994-11-29
0.6551751494407654,1994-11-30
0.6383754014968872,1994-12-01
0.650593101978302,1994-12-02
0.6536478996276855,1994-12-05
0.650593101978302,1994-12-06
0.620048999786377,1994-12-07
0.6063042879104614,1994-12-08
0.6047773361206055,1994-12-09
0.623103141784668,1994-12-12
0.6383754014968872,1994-12-13
0.6322667002677917,1994-12-14
0.6322667002677917,1994-12-15
0.6643376350402832,1994-12-16
0.6597564220428467,1994-12-19
0.6414304375648499,1994-12-20
0.6567022800445557,1994-12-21
0.6475387215614319,1994-12-22
0.6536478996276855,1994-12-23
0.662810742855072,1994-12-27
0.662810742855072,1994-12-28
0.6780833601951599,1994-12-29
0.6719743013381958,1994-12-30
0.6536478996276855,1995-01-03
0.6414304375648499,1995-01-04
0.6246304512023926,1995-01-05
0.6047773361206055,1995-01-06
0.623103141784668,1995-01-09
0.6261575222015381,1995-01-10
0.6185218095779419,1995-01-11
0.6139399409294128,1995-01-12
0.6047773361206055,1995-01-13
0.6108857989311218,1995-01-16
0.5940862894058228,1995-01-17
0.5986678004264832,1995-01-18
0.5940862894058228,1995-01-19
0.5986678004264832,1995-01-20
0.5864502191543579,1995-01-23
0.5864502191543579,1995-01-24
0.5803418159484863,1995-01-25
0.5818688869476318,1995-01-26
0.5925590991973877,1995-01-27
0.5864502191543579,1995-01-30
0.5864502191543579,1995-01-31
0.5696511268615723,1995-02-01
0.5864502191543579,1995-02-02
0.6169947981834412,1995-02-03
0.6063042879104614,1995-02-06
0.623103141784668,1995-02-07
0.6353210210800171,1995-02-08
0.6261575222015381,1995-02-09
0.620048999786377,1995-02-10
0.6276848912239075,1995-02-13
0.6414304375648499,1995-02-14
0.6353210210800171,1995-02-15
0.6261575222015381,1995-02-16
0.620048999786377,1995-02-17
0.6047773361206055,1995-02-21
0.5956136584281921,1995-02-22
0.6017221808433533,1995-02-23
0.5803418159484863,1995-02-24
0.5772866606712341,1995-02-27
0.5833959579467773,1995-02-28
0.6017221808433533,1995-03-01
0.5864502191543579,1995-03-02
0.5986678004264832,1995-03-03
0.5986678004264832,1995-03-06
0.5895045399665833,1995-03-07
0.5986678004264832,1995-03-08
0.6108857989311218,1995-03-09
0.6169947981834412,1995-03-10
0.6001949906349182,1995-03-13
0.5940862894058228,1995-03-14
0.5986678004264832,1995-03-15
0.623103141784668,1995-03-16
0.623103141784668,1995-03-17
0.6169947981834412,1995-03-20
0.5895045399665833,1995-03-21
0.5650690197944641,1995-03-22
0.5650690197944641,1995-03-23
0.5528512597084045,1995-03-24
0.5589606761932373,1995-03-27
0.5727053880691528,1995-03-28
0.5742325186729431,1995-03-29
0.5772866606712341,1995-03-30
0.5864502191543579,1995-03-31
0.5803418159484863,1995-04-03
0.5895045399665833,1995-04-04
0.5956136584281921,1995-04-05
0.6261575222015381,1995-04-06
0.6124126315116882,1995-04-07
0.6078314185142517,1995-04-10
0.6017221808433533,1995-04-11
0.6139399409294128,1995-04-12
0.6261575222015381,1995-04-13
0.6215761303901672,1995-04-17
0.6215761303901672,1995-04-18
0.6215761303901672,1995-04-19
0.6047773361206055,1995-04-20
0.5986678004264832,1995-04-21
0.5772866606712341,1995-04-24
0.5772866606712341,1995-04-25
0.5742325186729431,1995-04-26
0.5772866606712341,1995-04-27
0.5742325186729431,1995-04-28
0.5986678004264832,1995-05-01
0.6063042879104614,1995-05-02
0.6108857989311218,1995-05-03
0.6536478996276855,1995-05-04
0.650593101978302,1995-05-05
0.6551751494407654,1995-05-08
0.6353210210800171,1995-05-09
0.650593101978302,1995-05-10
0.684191882610321,1995-05-11
0.7116815447807312,1995-05-12
0.7422263026237488,1995-05-15
0.7315356731414795,1995-05-16
0.7116815447807312,1995-05-17
0.7132087349891663,1995-05-18
0.7116815447807312,1995-05-19
0.730008602142334,1995-05-22
0.7513898015022278,1995-05-23
0.7574981451034546,1995-05-24
0.7605524659156799,1995-05-25
0.7422263026237488,1995-05-26
0.7086273431777954,1995-05-30
0.7101543545722961,1995-05-31
0.7238990664482117,1995-06-01
0.745280385017395,1995-06-02
0.7758252024650574,1995-06-05
0.7605524659156799,1995-06-06
0.7880429625511169,1995-06-07
0.8216409087181091,1995-06-08
0.8246957659721375,1995-06-09
0.8246957659721375,1995-06-12
0.8277503252029419,1995-06-13
0.8338584303855896,1995-06-14
0.8460765480995178,1995-06-15
0.8308043479919434,1995-06-16
0.8644031286239624,1995-06-19
0.8491312861442566,1995-06-20
0.8521856069564819,1995-06-21
0.8918933868408203,1995-06-22
0.8980024456977844,1995-06-23
0.8949469923973083,1995-06-26
0.8705119490623474,1995-06-27
0.8521856069564819,1995-06-28
0.8659307360649109,1995-06-29
0.8705119490623474,1995-06-30
0.8674576878547668,1995-07-03
0.8781480193138123,1995-07-05
0.9346553683280945,1995-07-06
0.9636721014976501,1995-07-07
0.9193828105926514,1995-07-10
0.905637800693512,1995-07-11
0.9270188808441162,1995-07-12
0.9560359716415405,1995-07-13
0.9254917502403259,1995-07-14
0.9224375486373901,1995-07-17
0.9041106700897217,1995-07-18
0.8735668063163757,1995-07-19
0.8735668063163757,1995-07-20
0.9102200865745544,1995-07-21
0.9468731880187988,1995-07-24
0.9987983107566833,1995-07-25
0.9926890134811401,1995-07-26
0.9926890134811401,1995-07-27
0.9468731880187988,1995-07-28
0.9132744073867798,1995-07-31
0.9621449708938599,1995-08-01
0.9621449708938599,1995-08-02
0.9407637119293213,1995-08-03
0.9346553683280945,1995-08-04
0.9209100008010864,1995-08-07
0.9254917502403259,1995-08-08
0.9285462498664856,1995-08-09
0.9254917502403259,1995-08-10
0.9193828105926514,1995-08-11
0.9132744073867798,1995-08-14
0.9468731880187988,1995-08-15
0.9804711937904358,1995-08-16
0.974362850189209,1995-08-17
0.9713085889816284,1995-08-18
0.974362850189209,1995-08-21
0.9682537913322449,1995-08-22
0.9774169325828552,1995-08-23
0.9697803854942322,1995-08-24
0.974362850189209,1995-08-25
0.9560359716415405,1995-08-28
0.9285462498664856,1995-08-29
0.9560359716415405,1995-08-30
0.9774169325828552,1995-08-31
0.9636721014976501,1995-09-01
0.9804711937904358,1995-09-05
1.0018519163131714,1995-09-06
1.0232340097427368,1995-09-07
1.0293419361114502,1995-09-08
1.053777813911438,1995-09-11
1.0415598154067993,1995-09-12
1.0598865747451782,1995-09-13
1.0629411935806274,1995-09-14
1.0262881517410278,1995-09-15
1.0262881517410278,1995-09-18
1.053777813911438,1995-09-19
1.0598865747451782,1995-09-20
1.0262881517410278,1995-09-21
1.0385057926177979,1995-09-22
1.0201793909072876,1995-09-25
1.0507234334945679,1995-09-26
1.0293419361114502,1995-09-27
1.0323973894119263,1995-09-28
0.9254917502403259,1995-09-29
0.9193828105926514,1995-10-02
0.8796752095222473,1995-10-03
0.8399677872657776,1995-10-04
0.8766212463378906,1995-10-05
0.8857844471931458,1995-10-06
0.8552400469779968,1995-10-09
0.8399677872657776,1995-10-10
0.8857844471931458,1995-10-11
0.8918933868408203,1995-10-12
0.8918933868408203,1995-10-13
0.8766212463378906,1995-10-16
0.8857844471931458,1995-10-17
0.9239646792411804,1995-10-18
0.9316003322601318,1995-10-19
0.9346553683280945,1995-10-20
0.9377098083496094,1995-10-23
0.9361823201179504,1995-10-24
0.9300733804702759,1995-10-25
0.9346553683280945,1995-10-26
0.9438180327415466,1995-10-27
0.9621449708938599,1995-10-30
0.959091067314148,1995-10-31
0.9758897423744202,1995-11-01
0.9713085889816284,1995-11-02
0.9774169325828552,1995-11-03
0.9804711937904358,1995-11-06
0.974362850189209,1995-11-07
0.9774169325828552,1995-11-08
1.0018519163131714,1995-11-09
0.9926890134811401,1995-11-10
1.0339241027832031,1995-11-13
1.0293419361114502,1995-11-14
1.0262881517410278,1995-11-15
1.087376356124878,1995-11-16
1.053777813911438,1995-11-17
1.0415598154067993,1995-11-20
1.0507234334945679,1995-11-21
1.0751585960388184,1995-11-22
1.0690504312515259,1995-11-24
1.0201793909072876,1995-11-27
1.0491963624954224,1995-11-28
1.0598865747451782,1995-11-29
1.0323973894119263,1995-11-30
1.0140697956085205,1995-12-01
1.0476690530776978,1995-12-04
1.087376356124878,1995-12-05
1.0904306173324585,1995-12-06
1.1240296363830566,1995-12-07
1.1179213523864746,1995-12-08
1.1118123531341553,1995-12-11
1.0934853553771973,1995-12-12
1.0934853553771973,1995-12-13
