FDX,Date
8.390768051147461,1991-03-05
8.33848762512207,1991-03-06
8.390768051147461,1991-03-07
8.469183921813965,1991-03-08
8.443045616149902,1991-03-11
8.260069847106934,1991-03-12
8.233928680419922,1991-03-13
8.28620719909668,1991-03-14
8.33848762512207,1991-03-15
8.233928680419922,1991-03-18
7.554305076599121,1991-03-19
7.475881576538086,1991-03-20
7.449743270874023,1991-03-21
7.345185279846191,1991-03-22
7.345185279846191,1991-03-25
7.475881576538086,1991-03-26
7.502026081085205,1991-03-27
7.580442905426025,1991-03-28
7.371326446533203,1991-04-01
7.4236063957214355,1991-04-02
7.214491367340088,1991-04-03
7.292909145355225,1991-04-04
7.292909145355225,1991-04-05
7.292909145355225,1991-04-08
7.214491367340088,1991-04-09
7.188351631164551,1991-04-10
6.97923469543457,1991-04-11
6.90081787109375,1991-04-12
6.796261787414551,1991-04-15
6.97923469543457,1991-04-16
7.214491367340088,1991-04-17
7.371326446533203,1991-04-18
7.3190460205078125,1991-04-19
7.397465229034424,1991-04-22
7.292909145355225,1991-04-23
7.266769886016846,1991-04-24
7.3190460205078125,1991-04-25
7.3190460205078125,1991-04-26
7.3190460205078125,1991-04-29
7.371326446533203,1991-04-30
7.3190460205078125,1991-05-01
7.4236063957214355,1991-05-02
7.658860683441162,1991-05-03
7.920253753662109,1991-05-06
7.946394920349121,1991-05-07
8.103233337402344,1991-05-08
8.704438209533691,1991-05-09
8.364631652832031,1991-05-10
8.28620719909668,1991-05-13
8.103233337402344,1991-05-14
7.815695285797119,1991-05-15
7.763421535491943,1991-05-16
7.763421535491943,1991-05-17
7.763421535491943,1991-05-20
7.815695285797119,1991-05-21
8.024807929992676,1991-05-22
7.946394920349121,1991-05-23
7.972535133361816,1991-05-24
7.998668193817139,1991-05-28
7.998668193817139,1991-05-29
8.103233337402344,1991-05-30
8.390768051147461,1991-05-31
8.626019477844238,1991-06-03
9.122672080993652,1991-06-04
8.704438209533691,1991-06-05
8.495322227478027,1991-06-06
8.33848762512207,1991-06-07
8.33848762512207,1991-06-10
8.469183921813965,1991-06-11
8.28620719909668,1991-06-12
8.364631652832031,1991-06-13
8.652154922485352,1991-06-14
8.547601699829102,1991-06-17
8.312345504760742,1991-06-18
8.233928680419922,1991-06-19
8.28620719909668,1991-06-20
8.312345504760742,1991-06-21
8.050948143005371,1991-06-24
8.129372596740723,1991-06-25
8.129372596740723,1991-06-26
8.129372596740723,1991-06-27
8.050948143005371,1991-06-28
8.181649208068848,1991-07-01
8.103233337402344,1991-07-02
8.28620719909668,1991-07-03
8.469183921813965,1991-07-05
8.521464347839355,1991-07-08
8.626019477844238,1991-07-09
8.547601699829102,1991-07-10
8.652154922485352,1991-07-11
8.67829704284668,1991-07-12
8.573745727539062,1991-07-15
8.67829704284668,1991-07-16
8.599881172180176,1991-07-17
8.782854080200195,1991-07-18
8.861273765563965,1991-07-19
8.835139274597168,1991-07-22
8.861273765563965,1991-07-23
8.835139274597168,1991-07-24
8.782854080200195,1991-07-25
8.939690589904785,1991-07-26
8.835139274597168,1991-07-29
8.730576515197754,1991-07-30
8.730576515197754,1991-07-31
8.599881172180176,1991-08-01
8.521464347839355,1991-08-02
8.33848762512207,1991-08-05
8.573745727539062,1991-08-06
8.443045616149902,1991-08-07
8.443045616149902,1991-08-08
8.33848762512207,1991-08-09
8.390768051147461,1991-08-12
8.390768051147461,1991-08-13
8.364631652832031,1991-08-14
8.390768051147461,1991-08-15
8.33848762512207,1991-08-16
8.050948143005371,1991-08-19
8.0770902633667,1991-08-20
8.20778751373291,1991-08-21
8.20778751373291,1991-08-22
8.416905403137207,1991-08-23
8.33848762512207,1991-08-26
8.20778751373291,1991-08-27
8.28620719909668,1991-08-28
8.233928680419922,1991-08-29
8.28620719909668,1991-08-30
8.155509948730469,1991-09-03
7.998668193817139,1991-09-04
7.737277507781982,1991-09-05
7.867973327636719,1991-09-06
7.815695285797119,1991-09-09
7.685000419616699,1991-09-10
7.685000419616699,1991-09-11
7.737277507781982,1991-09-12
7.606579780578613,1991-09-13
7.632721900939941,1991-09-16
7.632721900939941,1991-09-17
7.528160572052002,1991-09-18
7.606579780578613,1991-09-19
7.580442905426025,1991-09-20
7.475881576538086,1991-09-23
7.580442905426025,1991-09-24
7.658860683441162,1991-09-25
7.502026081085205,1991-09-26
7.371326446533203,1991-09-27
7.3190460205078125,1991-09-30
7.371326446533203,1991-10-01
7.502026081085205,1991-10-02
7.345185279846191,1991-10-03
7.345185279846191,1991-10-04
7.3190460205078125,1991-10-07
7.345185279846191,1991-10-08
7.345185279846191,1991-10-09
7.894118309020996,1991-10-10
7.7895588874816895,1991-10-11
7.867973327636719,1991-10-14
8.28620719909668,1991-10-15
8.469183921813965,1991-10-16
8.469183921813965,1991-10-17
8.495322227478027,1991-10-18
8.33848762512207,1991-10-21
8.155509948730469,1991-10-22
7.972535133361816,1991-10-23
7.920253753662109,1991-10-24
7.815695285797119,1991-10-25
8.0770902633667,1991-10-28
8.024807929992676,1991-10-29
7.972535133361816,1991-10-30
8.050948143005371,1991-10-31
8.0770902633667,1991-11-01
8.050948143005371,1991-11-04
8.0770902633667,1991-11-05
8.050948143005371,1991-11-06
8.155509948730469,1991-11-07
7.998668193817139,1991-11-08
8.050948143005371,1991-11-11
8.103233337402344,1991-11-12
8.050948143005371,1991-11-13
8.129372596740723,1991-11-14
7.632721900939941,1991-11-15
7.7895588874816895,1991-11-18
7.737277507781982,1991-11-19
7.7111406326293945,1991-11-20
7.737277507781982,1991-11-21
7.580442905426025,1991-11-22
7.475881576538086,1991-11-25
7.4236063957214355,1991-11-26
7.345185279846191,1991-11-27
7.292909145355225,1991-11-29
7.475881576538086,1991-12-02
7.502026081085205,1991-12-03
7.685000419616699,1991-12-04
7.528160572052002,1991-12-05
7.502026081085205,1991-12-06
7.449743270874023,1991-12-09
7.292909145355225,1991-12-10
7.266769886016846,1991-12-11
7.371326446533203,1991-12-12
7.502026081085205,1991-12-13
6.97923469543457,1991-12-16
6.848537921905518,1991-12-17
6.953096866607666,1991-12-18
6.953096866607666,1991-12-19
7.109930515289307,1991-12-20
7.4236063957214355,1991-12-23
7.737277507781982,1991-12-24
7.946394920349121,1991-12-26
7.894118309020996,1991-12-27
8.050948143005371,1991-12-30
8.103233337402344,1991-12-31
8.050948143005371,1992-01-02
7.841834545135498,1992-01-03
7.998668193817139,1992-01-06
8.28620719909668,1992-01-07
8.547601699829102,1992-01-08
8.416905403137207,1992-01-09
8.443045616149902,1992-01-10
8.573745727539062,1992-01-13
8.756718635559082,1992-01-14
9.384063720703125,1992-01-15
9.567041397094727,1992-01-16
9.227229118347168,1992-01-17
9.122672080993652,1992-01-20
8.991974830627441,1992-01-21
9.201086044311523,1992-01-22
9.122672080993652,1992-01-23
9.201086044311523,1992-01-24
9.14880657196045,1992-01-27
8.991974830627441,1992-01-28
9.174947738647461,1992-01-29
9.305647850036621,1992-01-30
9.14880657196045,1992-01-31
8.991974830627441,1992-02-03
8.96583366394043,1992-02-04
8.913555145263672,1992-02-05
9.070393562316895,1992-02-06
8.887415885925293,1992-02-07
9.253368377685547,1992-02-10
9.985275268554688,1992-02-11
10.063692092895508,1992-02-12
9.906851768493652,1992-02-13
10.011411666870117,1992-02-14
10.089831352233887,1992-02-18
10.037549018859863,1992-02-19
11.161551475524902,1992-02-20
10.900153160095215,1992-02-21
10.74332046508789,1992-02-24
11.109265327453613,1992-02-25
11.239965438842773,1992-02-26
11.004709243774414,1992-02-27
10.717177391052246,1992-02-28
10.92629337310791,1992-03-02
11.266107559204102,1992-03-03
11.344521522521973,1992-03-04
11.449080467224121,1992-03-05
11.422944068908691,1992-03-06
10.92629337310791,1992-03-09
10.874011993408203,1992-03-10
10.638760566711426,1992-03-11
11.004709243774414,1992-03-12
11.344521522521973,1992-03-13
11.1876859664917,1992-03-16
11.553637504577637,1992-03-17
10.298948287963867,1992-03-18
10.769454956054688,1992-03-19
10.717177391052246,1992-03-20
10.325089454650879,1992-03-23
9.985275268554688,1992-03-24
9.932990074157715,1992-03-25
9.932990074157715,1992-03-26
9.854580879211426,1992-03-27
9.671599388122559,1992-03-30
9.802295684814453,1992-03-31
9.77615737915039,1992-04-01
9.671599388122559,1992-04-02
9.410202026367188,1992-04-03
9.070393562316895,1992-04-06
8.939690589904785,1992-04-07
8.835139274597168,1992-04-08
9.331782341003418,1992-04-09
9.645462036132812,1992-04-10
9.593180656433105,1992-04-13
9.697739601135254,1992-04-14
10.115973472595215,1992-04-15
9.880718231201172,1992-04-16
9.4363431930542,1992-04-20
9.227229118347168,1992-04-21
9.227229118347168,1992-04-22
9.410202026367188,1992-04-23
9.384063720703125,1992-04-24
9.174947738647461,1992-04-27
9.201086044311523,1992-04-28
9.174947738647461,1992-04-29
9.09653091430664,1992-04-30
8.861273765563965,1992-05-01
9.201086044311523,1992-05-04
9.14880657196045,1992-05-05
8.835139274597168,1992-05-06
8.521464347839355,1992-05-07
8.626019477844238,1992-05-08
8.782854080200195,1992-05-11
8.887415885925293,1992-05-12
8.939690589904785,1992-05-13
8.939690589904785,1992-05-14
8.861273765563965,1992-05-15
8.96583366394043,1992-05-18
8.861273765563965,1992-05-19
8.913555145263672,1992-05-20
8.96583366394043,1992-05-21
8.913555145263672,1992-05-22
8.626019477844238,1992-05-26
8.626019477844238,1992-05-27
8.443045616149902,1992-05-28
8.521464347839355,1992-05-29
8.704438209533691,1992-06-01
8.704438209533691,1992-06-02
8.730576515197754,1992-06-03
8.652154922485352,1992-06-04
8.626019477844238,1992-06-05
8.626019477844238,1992-06-08
8.573745727539062,1992-06-09
8.521464347839355,1992-06-10
8.573745727539062,1992-06-11
8.652154922485352,1992-06-12
8.599881172180176,1992-06-15
8.573745727539062,1992-06-16
8.547601699829102,1992-06-17
8.364631652832031,1992-06-18
8.364631652832031,1992-06-19
8.364631652832031,1992-06-22
8.469183921813965,1992-06-23
8.469183921813965,1992-06-24
8.416905403137207,1992-06-25
8.416905403137207,1992-06-26
8.939690589904785,1992-06-29
9.4363431930542,1992-06-30
9.645462036132812,1992-07-01
9.645462036132812,1992-07-02
9.567041397094727,1992-07-06
9.462481498718262,1992-07-07
9.384063720703125,1992-07-08
9.462481498718262,1992-07-09
9.671599388122559,1992-07-10
9.697739601135254,1992-07-13
9.77615737915039,1992-07-14
9.540901184082031,1992-07-15
8.991974830627441,1992-07-16
8.96583366394043,1992-07-17
8.939690589904785,1992-07-20
8.782854080200195,1992-07-21
8.730576515197754,1992-07-22
8.861273765563965,1992-07-23
8.887415885925293,1992-07-24
8.887415885925293,1992-07-27
9.044254302978516,1992-07-28
8.991974830627441,1992-07-29
8.887415885925293,1992-07-30
8.939690589904785,1992-07-31
9.01811408996582,1992-08-03
9.01811408996582,1992-08-04
9.044254302978516,1992-08-05
9.122672080993652,1992-08-06
9.122672080993652,1992-08-07
9.070393562316895,1992-08-10
9.070393562316895,1992-08-11
8.599881172180176,1992-08-12
8.390768051147461,1992-08-13
8.782854080200195,1992-08-14
8.626019477844238,1992-08-17
8.573745727539062,1992-08-18
8.33848762512207,1992-08-19
8.312345504760742,1992-08-20
8.260069847106934,1992-08-21
8.050948143005371,1992-08-24
7.946394920349121,1992-08-25
7.867973327636719,1992-08-26
7.972535133361816,1992-08-27
7.998668193817139,1992-08-28
8.024807929992676,1992-08-31
8.260069847106934,1992-09-01
8.652154922485352,1992-09-02
8.390768051147461,1992-09-03
8.28620719909668,1992-09-04
8.312345504760742,1992-09-08
8.443045616149902,1992-09-09
8.443045616149902,1992-09-10
8.33848762512207,1992-09-11
8.495322227478027,1992-09-14
8.312345504760742,1992-09-15
7.7111406326293945,1992-09-16
7.632721900939941,1992-09-17
7.658860683441162,1992-09-18
7.632721900939941,1992-09-21
7.4236063957214355,1992-09-22
7.345185279846191,1992-09-23
7.632721900939941,1992-09-24
7.685000419616699,1992-09-25
7.632721900939941,1992-09-28
7.554305076599121,1992-09-29
7.554305076599121,1992-09-30
7.502026081085205,1992-10-01
7.449743270874023,1992-10-02
7.658860683441162,1992-10-05
7.763421535491943,1992-10-06
7.7895588874816895,1992-10-07
7.998668193817139,1992-10-08
7.894118309020996,1992-10-09
8.050948143005371,1992-10-12
8.364631652832031,1992-10-13
8.20778751373291,1992-10-14
8.155509948730469,1992-10-15
8.704438209533691,1992-10-16
8.939690589904785,1992-10-19
8.939690589904785,1992-10-20
8.991974830627441,1992-10-21
8.96583366394043,1992-10-22
8.96583366394043,1992-10-23
9.410202026367188,1992-10-26
9.4363431930542,1992-10-27
9.384063720703125,1992-10-28
9.567041397094727,1992-10-29
9.4363431930542,1992-10-30
9.697739601135254,1992-11-02
9.514763832092285,1992-11-03
9.880718231201172,1992-11-04
10.168251991271973,1992-11-05
10.037549018859863,1992-11-06
10.011411666870117,1992-11-09
9.854580879211426,1992-11-10
10.089831352233887,1992-11-11
10.063692092895508,1992-11-12
9.985275268554688,1992-11-13
10.246665954589844,1992-11-16
10.142109870910645,1992-11-17
10.168251991271973,1992-11-18
10.063692092895508,1992-11-19
10.063692092895508,1992-11-20
9.985275268554688,1992-11-23
10.455782890319824,1992-11-24
10.377365112304688,1992-11-25
10.403497695922852,1992-11-27
10.220527648925781,1992-11-30
10.298948287963867,1992-12-01
10.952428817749023,1992-12-02
11.1876859664917,1992-12-03
11.239965438842773,1992-12-04
11.344521522521973,1992-12-07
11.318385124206543,1992-12-08
11.396798133850098,1992-12-09
11.213829040527344,1992-12-10
11.161551475524902,1992-12-11
11.213829040527344,1992-12-14
11.501363754272461,1992-12-15
11.449080467224121,1992-12-16
11.605916976928711,1992-12-17
11.422944068908691,1992-12-18
11.605916976928711,1992-12-21
11.605916976928711,1992-12-22
11.396798133850098,1992-12-23
11.266107559204102,1992-12-24
11.344521522521973,1992-12-28
11.161551475524902,1992-12-29
11.422944068908691,1992-12-30
11.396798133850098,1992-12-31
11.710478782653809,1993-01-04
11.605916976928711,1993-01-05
11.658196449279785,1993-01-06
11.815035820007324,1993-01-07
11.762757301330566,1993-01-08
11.579778671264648,1993-01-11
11.449080467224121,1993-01-12
11.344521522521973,1993-01-13
11.762757301330566,1993-01-14
11.867316246032715,1993-01-15
11.893453598022461,1993-01-18
11.893453598022461,1993-01-19
11.971872329711914,1993-01-20
11.788891792297363,1993-01-21
11.762757301330566,1993-01-22
11.762757301330566,1993-01-25
11.736615180969238,1993-01-26
11.762757301330566,1993-01-27
11.736615180969238,1993-01-28
11.841176986694336,1993-01-29
12.050288200378418,1993-02-01
12.024151802062988,1993-02-02
12.207123756408691,1993-02-03
12.546937942504883,1993-02-04
12.703778266906738,1993-02-05
12.520800590515137,1993-02-08
12.259406089782715,1993-02-09
12.154847145080566,1993-02-10
12.31168270111084,1993-02-11
12.154847145080566,1993-02-12
11.788891792297363,1993-02-16
11.736615180969238,1993-02-17
11.762757301330566,1993-02-18
11.788891792297363,1993-02-19
11.788891792297363,1993-02-22
11.658196449279785,1993-02-23
11.841176986694336,1993-02-24
12.07642650604248,1993-02-25
11.788891792297363,1993-02-26
11.396798133850098,1993-03-01
11.266107559204102,1993-03-02
11.422944068908691,1993-03-03
11.579778671264648,1993-03-04
11.736615180969238,1993-03-05
12.050288200378418,1993-03-08
12.233268737792969,1993-03-09
12.180988311767578,1993-03-10
11.945728302001953,1993-03-11
11.684338569641113,1993-03-12
12.207123756408691,1993-03-15
12.102563858032227,1993-03-16
11.971872329711914,1993-03-17
12.07642650604248,1993-03-18
11.945728302001953,1993-03-19
11.658196449279785,1993-03-22
11.579778671264648,1993-03-23
11.788891792297363,1993-03-24
11.893453598022461,1993-03-25
11.893453598022461,1993-03-26
11.971872329711914,1993-03-29
11.919596672058105,1993-03-30
11.788891792297363,1993-03-31
11.736615180969238,1993-04-01
11.239965438842773,1993-04-02
11.109265327453613,1993-04-05
11.396798133850098,1993-04-06
11.449080467224121,1993-04-07
11.239965438842773,1993-04-08
11.239965438842773,1993-04-12
11.266107559204102,1993-04-13
11.449080467224121,1993-04-14
11.658196449279785,1993-04-15
11.527505874633789,1993-04-16
11.161551475524902,1993-04-19
10.874011993408203,1993-04-20
10.900153160095215,1993-04-21
10.847875595092773,1993-04-22
10.795594215393066,1993-04-23
10.664899826049805,1993-04-26
10.691039085388184,1993-04-27
10.508063316345215,1993-04-28
10.194388389587402,1993-04-29
10.115973472595215,1993-04-30
10.298948287963867,1993-05-03
10.220527648925781,1993-05-04
10.246665954589844,1993-05-05
10.246665954589844,1993-05-06
10.089831352233887,1993-05-07
10.037549018859863,1993-05-10
10.272810935974121,1993-05-11
10.874011993408203,1993-05-12
10.717177391052246,1993-05-13
10.53420352935791,1993-05-14
10.53420352935791,1993-05-17
10.351227760314941,1993-05-18
10.429645538330078,1993-05-19
10.455782890319824,1993-05-20
10.403497695922852,1993-05-21
10.325089454650879,1993-05-24
10.246665954589844,1993-05-25
10.298948287963867,1993-05-26
10.220527648925781,1993-05-27
10.246665954589844,1993-05-28
10.455782890319824,1993-06-01
10.429645538330078,1993-06-02
9.514763832092285,1993-06-03
9.723878860473633,1993-06-04
9.77615737915039,1993-06-07
9.645462036132812,1993-06-08
9.514763832092285,1993-06-09
9.410202026367188,1993-06-10
9.384063720703125,1993-06-11
9.331782341003418,1993-06-14
9.410202026367188,1993-06-15
9.357928276062012,1993-06-16
9.410202026367188,1993-06-17
9.410202026367188,1993-06-18
9.462481498718262,1993-06-21
9.567041397094727,1993-06-22
9.567041397094727,1993-06-23
9.593180656433105,1993-06-24
9.671599388122559,1993-06-25
9.77615737915039,1993-06-28
9.567041397094727,1993-06-29
9.750015258789062,1993-06-30
9.802295684814453,1993-07-01
9.880718231201172,1993-07-02
9.802295684814453,1993-07-06
9.540901184082031,1993-07-07
9.854580879211426,1993-07-08
9.828435897827148,1993-07-09
9.593180656433105,1993-07-12
9.802295684814453,1993-07-13
11.161551475524902,1993-07-14
11.396798133850098,1993-07-15
11.422944068908691,1993-07-16
11.422944068908691,1993-07-19
11.266107559204102,1993-07-20
11.056990623474121,1993-07-21
11.109265327453613,1993-07-22
11.266107559204102,1993-07-23
11.135409355163574,1993-07-26
11.239965438842773,1993-07-27
11.109265327453613,1993-07-28
10.952428817749023,1993-07-29
11.030850410461426,1993-07-30
11.056990623474121,1993-08-02
10.92629337310791,1993-08-03
11.004709243774414,1993-08-04
11.161551475524902,1993-08-05
11.292244911193848,1993-08-06
11.710478782653809,1993-08-09
11.841176986694336,1993-08-10
11.605916976928711,1993-08-11
11.527505874633789,1993-08-12
11.579778671264648,1993-08-13
11.684338569641113,1993-08-16
12.024151802062988,1993-08-17
12.416244506835938,1993-08-18
12.599221229553223,1993-08-19
12.520800590515137,1993-08-20
12.494658470153809,1993-08-23
12.546937942504883,1993-08-24
12.546937942504883,1993-08-25
12.494658470153809,1993-08-26
12.494658470153809,1993-08-27
12.494658470153809,1993-08-30
12.494658470153809,1993-08-31
12.363964080810547,1993-09-01
11.945728302001953,1993-09-02
11.867316246032715,1993-09-03
11.632057189941406,1993-09-07
11.553637504577637,1993-09-08
11.788891792297363,1993-09-09
11.605916976928711,1993-09-10
11.684338569641113,1993-09-13
11.579778671264648,1993-09-14
12.285545349121094,1993-09-15
12.07642650604248,1993-09-16
12.31168270111084,1993-09-17
12.442380905151367,1993-09-20
12.363964080810547,1993-09-21
12.808335304260254,1993-09-22
13.043587684631348,1993-09-23
13.017450332641602,1993-09-24
13.226567268371582,1993-09-27
13.14814567565918,1993-09-28
12.96517562866211,1993-09-29
12.939033508300781,1993-09-30
12.96517562866211,1993-10-01
13.200427055358887,1993-10-04
13.14814567565918,1993-10-05
13.200427055358887,1993-10-06
13.14814567565918,1993-10-07
13.775496482849121,1993-10-08
13.8016357421875,1993-10-11
13.592523574829102,1993-10-12
13.487957000732422,1993-10-13
13.592523574829102,1993-10-14
13.487957000732422,1993-10-15
13.592523574829102,1993-10-18
13.827774047851562,1993-10-19
13.984607696533203,1993-10-20
13.984607696533203,1993-10-21
14.167588233947754,1993-10-22
14.010748863220215,1993-10-25
14.193723678588867,1993-10-26
13.95846939086914,1993-10-27
13.984607696533203,1993-10-28
14.115304946899414,1993-10-29
14.115304946899414,1993-11-01
14.063029289245605,1993-11-02
13.932331085205078,1993-11-03
13.5140962600708,1993-11-04
13.644795417785645,1993-11-05
13.74935245513916,1993-11-08
13.95846939086914,1993-11-09
14.167588233947754,1993-11-10
14.036892890930176,1993-11-11
14.063029289245605,1993-11-12
14.141444206237793,1993-11-15
14.58581829071045,1993-11-16
14.40284252166748,1993-11-17
14.272147178649902,1993-11-18
13.932331085205078,1993-11-19
13.697075843811035,1993-11-22
13.670940399169922,1993-11-23
13.984607696533203,1993-11-24
14.0891695022583,1993-11-26
14.376703262329102,1993-11-29
14.951763153076172,1993-11-30
14.951763153076172,1993-12-01
14.847212791442871,1993-12-02
14.899486541748047,1993-12-03
14.742652893066406,1993-12-06
14.4812650680542,1993-12-07
14.376703262329102,1993-12-08
14.272147178649902,1993-12-09
14.298286437988281,1993-12-10
14.638092041015625,1993-12-13
14.951763153076172,1993-12-14
14.559672355651855,1993-12-15
14.350565910339355,1993-12-16
14.50739860534668,1993-12-17
14.58581829071045,1993-12-20
14.690370559692383,1993-12-21
14.82107162475586,1993-12-22
14.638092041015625,1993-12-23
14.82107162475586,1993-12-27
14.82107162475586,1993-12-28
14.847212791442871,1993-12-29
14.899486541748047,1993-12-30
14.82107162475586,1993-12-31
14.58581829071045,1994-01-03
14.559672355651855,1994-01-04
14.82107162475586,1994-01-05
15.16088581085205,1994-01-06
15.187021255493164,1994-01-07
15.396137237548828,1994-01-10
15.213159561157227,1994-01-11
15.76209545135498,1994-01-12
15.788236618041992,1994-01-13
15.892789840698242,1994-01-14
15.65753173828125,1994-01-17
15.579117774963379,1994-01-18
15.526843070983887,1994-01-19
15.370000839233398,1994-01-20
15.971199989318848,1994-01-21
15.60525894165039,1994-01-24
15.108610153198242,1994-01-25
15.265443801879883,1994-01-26
15.422281265258789,1994-01-27
15.683669090270996,1994-01-28
15.892789840698242,1994-01-31
15.892789840698242,1994-02-01
15.840507507324219,1994-02-02
15.840507507324219,1994-02-03
16.206466674804688,1994-02-04
16.02349090576172,1994-02-07
16.04961585998535,1994-02-08
16.075759887695312,1994-02-09
16.128047943115234,1994-02-10
16.04961585998535,1994-02-11
15.892789840698242,1994-02-14
15.997336387634277,1994-02-15
15.840507507324219,1994-02-16
15.892789840698242,1994-02-17
15.997336387634277,1994-02-18
16.02349090576172,1994-02-22
16.02349090576172,1994-02-23
15.945070266723633,1994-02-24
15.76209545135498,1994-02-25
15.65753173828125,1994-02-28
15.370000839233398,1994-03-01
15.239300727844238,1994-03-02
15.108610153198242,1994-03-03
15.134746551513672,1994-03-04
14.794930458068848,1994-03-07
14.638092041015625,1994-03-08
14.376703262329102,1994-03-09
14.272147178649902,1994-03-10
14.141444206237793,1994-03-11
14.768791198730469,1994-03-14
14.638092041015625,1994-03-15
15.030180931091309,1994-03-16
14.925627708435059,1994-03-17
14.899486541748047,1994-03-18
14.690370559692383,1994-03-21
14.58581829071045,1994-03-22
14.873358726501465,1994-03-23
14.58581829071045,1994-03-24
14.50739860534668,1994-03-25
14.428982734680176,1994-03-28
14.350565910339355,1994-03-29
13.95846939086914,1994-03-30
13.984607696533203,1994-03-31
13.853912353515625,1994-04-04
14.010748863220215,1994-04-05
14.0891695022583,1994-04-06
13.984607696533203,1994-04-07
13.618654251098633,1994-04-08
13.566380500793457,1994-04-11
13.8016357421875,1994-04-12
14.58581829071045,1994-04-13
14.873358726501465,1994-04-14
14.847212791442871,1994-04-15
14.794930458068848,1994-04-18
14.82107162475586,1994-04-19
14.847212791442871,1994-04-20
14.977912902832031,1994-04-21
15.056321144104004,1994-04-22
15.396137237548828,1994-04-25
15.448413848876953,1994-04-26
15.552979469299316,1994-04-28
15.945070266723633,1994-04-29
15.945070266723633,1994-05-02
16.206466674804688,1994-05-03
16.128047943115234,1994-05-04
15.735946655273438,1994-05-05
15.526843070983887,1994-05-06
15.422281265258789,1994-05-09
15.317721366882324,1994-05-10
15.16088581085205,1994-05-11
15.056321144104004,1994-05-12
14.951763153076172,1994-05-13
15.030180931091309,1994-05-16
15.082464218139648,1994-05-17
15.448413848876953,1994-05-18
15.683669090270996,1994-05-19
15.631390571594238,1994-05-20
15.65753173828125,1994-05-23
15.683669090270996,1994-05-24
15.709807395935059,1994-05-25
15.76209545135498,1994-05-26
15.997336387634277,1994-05-27
15.997336387634277,1994-05-31
15.81437873840332,1994-06-01
15.631390571594238,1994-06-02
15.840507507324219,1994-06-03
15.840507507324219,1994-06-06
15.840507507324219,1994-06-07
16.101896286010742,1994-06-08
15.918932914733887,1994-06-09
15.788236618041992,1994-06-10
15.918932914733887,1994-06-13
16.1541805267334,1994-06-14
16.075759887695312,1994-06-15
16.886091232299805,1994-06-16
16.38943099975586,1994-06-17
16.44171905517578,1994-06-20
15.65753173828125,1994-06-21
15.840507507324219,1994-06-22
15.892789840698242,1994-06-23
15.683669090270996,1994-06-24
15.65753173828125,1994-06-27
15.474555015563965,1994-06-28
15.552979469299316,1994-06-29
15.631390571594238,1994-06-30
15.631390571594238,1994-07-01
15.579117774963379,1994-07-05
15.213159561157227,1994-07-06
15.317721366882324,1994-07-07
14.925627708435059,1994-07-08
14.58581829071045,1994-07-11
14.40284252166748,1994-07-12
14.350565910339355,1994-07-13
14.61196231842041,1994-07-14
14.664236068725586,1994-07-15
14.638092041015625,1994-07-18
14.742652893066406,1994-07-19
14.4812650680542,1994-07-20
14.428982734680176,1994-07-21
14.794930458068848,1994-07-22
14.50739860534668,1994-07-25
14.272147178649902,1994-07-26
14.0891695022583,1994-07-27
14.0891695022583,1994-07-28
13.906193733215332,1994-07-29
13.383400917053223,1994-08-01
13.723215103149414,1994-08-02
14.193723678588867,1994-08-03
14.115304946899414,1994-08-04
14.036892890930176,1994-08-05
13.827774047851562,1994-08-08
13.775496482849121,1994-08-09
13.74935245513916,1994-08-10
13.461816787719727,1994-08-11
13.853912353515625,1994-08-12
14.036892890930176,1994-08-15
14.376703262329102,1994-08-16
14.4812650680542,1994-08-17
14.428982734680176,1994-08-18
14.455122947692871,1994-08-19
14.40284252166748,1994-08-22
14.4812650680542,1994-08-23
14.742652893066406,1994-08-24
14.58581829071045,1994-08-25
14.61196231842041,1994-08-26
14.58581829071045,1994-08-29
14.638092041015625,1994-08-30
14.82107162475586,1994-08-31
14.768791198730469,1994-09-01
14.742652893066406,1994-09-02
14.794930458068848,1994-09-06
14.768791198730469,1994-09-07
14.768791198730469,1994-09-08
14.4812650680542,1994-09-09
14.272147178649902,1994-09-12
14.428982734680176,1994-09-13
14.690370559692383,1994-09-14
14.167588233947754,1994-09-15
13.932331085205078,1994-09-16
13.487957000732422,1994-09-19
12.546937942504883,1994-09-20
12.546937942504883,1994-09-21
12.88675308227539,1994-09-22
12.808335304260254,1994-09-23
12.88675308227539,1994-09-26
12.88675308227539,1994-09-27
13.122010231018066,1994-09-28
13.017450332641602,1994-09-29
12.939033508300781,1994-09-30
12.808335304260254,1994-10-03
12.285545349121094,1994-10-04
12.546937942504883,1994-10-05
12.756058692932129,1994-10-06
13.14814567565918,1994-10-07
13.226567268371582,1994-10-10
13.357261657714844,1994-10-11
13.487957000732422,1994-10-12
13.409546852111816,1994-10-13
13.357261657714844,1994-10-14
13.304983139038086,1994-10-17
13.200427055358887,1994-10-18
13.723215103149414,1994-10-19
13.566380500793457,1994-10-20
13.304983139038086,1994-10-21
12.939033508300781,1994-10-24
12.651495933532715,1994-10-25
12.442380905151367,1994-10-26
12.390101432800293,1994-10-27
12.808335304260254,1994-10-28
12.703778266906738,1994-10-31
12.625359535217285,1994-11-01
12.546937942504883,1994-11-02
12.573077201843262,1994-11-03
12.442380905151367,1994-11-04
