NSC,Date
6.154168605804443,1990-05-30
6.154168605804443,1990-05-31
6.191465377807617,1990-06-01
6.210117340087891,1990-06-04
6.3033623695373535,1990-06-05
6.508500576019287,1990-06-06
6.396604537963867,1990-06-07
6.415255069732666,1990-06-08
6.396604537963867,1990-06-11
6.452554702758789,1990-06-12
6.377957344055176,1990-06-13
6.452554702758789,1990-06-14
6.377957344055176,1990-06-15
6.359310626983643,1990-06-18
6.452554702758789,1990-06-19
6.471201419830322,1990-06-20
6.601742267608643,1990-06-21
6.620392322540283,1990-06-22
6.452554702758789,1990-06-25
6.359310626983643,1990-06-26
6.433906078338623,1990-06-27
6.452554702758789,1990-06-28
6.396604537963867,1990-06-29
6.415255069732666,1990-07-02
6.396604537963867,1990-07-03
6.377957344055176,1990-07-05
6.396604537963867,1990-07-06
6.433906078338623,1990-07-09
6.415255069732666,1990-07-10
6.527150630950928,1990-07-11
6.694989204406738,1990-07-12
6.732287406921387,1990-07-13
6.788237571716309,1990-07-16
6.806881904602051,1990-07-17
6.750936985015869,1990-07-18
6.900132179260254,1990-07-19
6.676342010498047,1990-07-20
6.639045715332031,1990-07-23
6.694989204406738,1990-07-24
6.694989204406738,1990-07-25
6.732287406921387,1990-07-26
6.639045715332031,1990-07-27
6.605173110961914,1990-07-30
6.56753396987915,1990-07-31
6.4922590255737305,1990-08-01
6.3793511390686035,1990-08-02
6.021805763244629,1990-08-03
5.814808368682861,1990-08-06
5.814808368682861,1990-08-07
5.833625316619873,1990-08-08
5.965351104736328,1990-08-09
5.852445125579834,1990-08-10
5.852445125579834,1990-08-13
5.946535587310791,1990-08-14
6.002986907958984,1990-08-15
5.833625316619873,1990-08-16
5.739536762237549,1990-08-17
5.777173042297363,1990-08-20
5.758353233337402,1990-08-21
5.588989734649658,1990-08-22
5.476081848144531,1990-08-23
5.438445091247559,1990-08-24
5.833625316619873,1990-08-27
5.871262550354004,1990-08-28
5.965351104736328,1990-08-29
5.927717208862305,1990-08-30
6.002986907958984,1990-08-31
6.002986907958984,1990-09-04
6.002986907958984,1990-09-05
6.078257083892822,1990-09-06
6.059444427490234,1990-09-07
6.059444427490234,1990-09-10
6.059444427490234,1990-09-11
5.9841742515563965,1990-09-12
5.871262550354004,1990-09-13
5.758353233337402,1990-09-14
5.720720291137695,1990-09-17
5.833625316619873,1990-09-18
5.758353233337402,1990-09-19
5.739536762237549,1990-09-20
5.758353233337402,1990-09-21
5.588989734649658,1990-09-24
5.626626491546631,1990-09-25
5.626626491546631,1990-09-26
5.532538414001465,1990-09-27
5.51371955871582,1990-09-28
5.720720291137695,1990-10-01
5.833625316619873,1990-10-02
5.833625316619873,1990-10-03
5.814808368682861,1990-10-04
5.701900005340576,1990-10-05
5.720720291137695,1990-10-08
5.645443916320801,1990-10-09
5.607809066772461,1990-10-10
5.457264423370361,1990-10-11
5.494900226593018,1990-10-12
5.51371955871582,1990-10-15
5.400807857513428,1990-10-16
5.457264423370361,1990-10-17
5.588989734649658,1990-10-18
5.720720291137695,1990-10-19
5.795989513397217,1990-10-22
5.795989513397217,1990-10-23
5.683080196380615,1990-10-24
5.532538414001465,1990-10-25
5.438445091247559,1990-10-26
5.423218727111816,1990-10-29
5.537395000457764,1990-10-30
5.499337196350098,1990-10-31
5.594483375549316,1990-11-01
5.689626216888428,1990-11-02
5.7467122077941895,1990-11-05
5.7467122077941895,1990-11-06
5.7467122077941895,1990-11-07
5.784773349761963,1990-11-08
5.917973041534424,1990-11-09
6.089230060577393,1990-11-12
5.956031322479248,1990-11-13
6.070199966430664,1990-11-14
6.10826301574707,1990-11-15
6.146313667297363,1990-11-16
6.1843767166137695,1990-11-19
6.032144069671631,1990-11-20
5.9750566482543945,1990-11-21
5.9750566482543945,1990-11-23
5.879914283752441,1990-11-26
5.822826862335205,1990-11-27
5.898941516876221,1990-11-28
5.84185791015625,1990-11-29
6.013116836547852,1990-11-30
6.089230060577393,1990-12-03
6.203403472900391,1990-12-04
6.203403472900391,1990-12-05
6.1843767166137695,1990-12-06
6.165348529815674,1990-12-07
6.203403472900391,1990-12-10
6.165348529815674,1990-12-11
6.317575931549072,1990-12-12
6.260490417480469,1990-12-13
6.051176071166992,1990-12-14
6.127288818359375,1990-12-17
6.146313667297363,1990-12-18
6.165348529815674,1990-12-19
6.10826301574707,1990-12-20
6.1843767166137695,1990-12-21
6.2414631843566895,1990-12-24
6.29854679107666,1990-12-26
6.29854679107666,1990-12-27
6.336605072021484,1990-12-28
6.355634689331055,1990-12-31
6.222435474395752,1991-01-02
6.222435474395752,1991-01-03
6.317575931549072,1991-01-04
6.1843767166137695,1991-01-07
6.165348529815674,1991-01-08
6.10826301574707,1991-01-09
6.127288818359375,1991-01-10
6.10826301574707,1991-01-11
6.127288818359375,1991-01-14
6.146313667297363,1991-01-15
6.260490417480469,1991-01-16
6.66009521484375,1991-01-17
6.5649495124816895,1991-01-18
6.545924186706543,1991-01-21
6.488840103149414,1991-01-22
6.317575931549072,1991-01-23
6.5649495124816895,1991-01-24
6.698152542114258,1991-01-25
6.7596025466918945,1991-01-28
6.817217826843262,1991-01-29
6.817217826843262,1991-01-30
7.028453826904297,1991-01-31
7.009249210357666,1991-02-01
6.990048408508301,1991-02-04
6.913236141204834,1991-02-05
6.874823570251465,1991-02-06
6.798013210296631,1991-02-07
6.913236141204834,1991-02-08
6.874823570251465,1991-02-11
6.874823570251465,1991-02-12
6.913236141204834,1991-02-13
6.89402961730957,1991-02-14
6.85561990737915,1991-02-15
6.74040412902832,1991-02-19
6.817217826843262,1991-02-20
6.836421489715576,1991-02-21
6.85561990737915,1991-02-22
6.85561990737915,1991-02-25
6.7596025466918945,1991-02-26
6.798013210296631,1991-02-27
6.7596025466918945,1991-02-28
6.817217826843262,1991-03-01
6.817217826843262,1991-03-04
6.970842361450195,1991-03-05
6.7596025466918945,1991-03-06
6.77880859375,1991-03-07
6.836421489715576,1991-03-08
6.85561990737915,1991-03-11
6.836421489715576,1991-03-12
6.874823570251465,1991-03-13
6.836421489715576,1991-03-14
6.85561990737915,1991-03-15
6.817217826843262,1991-03-18
6.721198081970215,1991-03-19
6.721198081970215,1991-03-20
6.74040412902832,1991-03-21
6.7596025466918945,1991-03-22
6.798013210296631,1991-03-25
6.85561990737915,1991-03-26
6.817217826843262,1991-03-27
6.85561990737915,1991-03-28
6.874823570251465,1991-04-01
6.913236141204834,1991-04-02
6.89402961730957,1991-04-03
6.874823570251465,1991-04-04
6.7596025466918945,1991-04-05
6.85561990737915,1991-04-08
6.836421489715576,1991-04-09
6.836421489715576,1991-04-10
6.836421489715576,1991-04-11
6.85561990737915,1991-04-12
6.817217826843262,1991-04-15
6.89402961730957,1991-04-16
6.951639652252197,1991-04-17
7.162878036499023,1991-04-18
7.143671989440918,1991-04-19
7.1052632331848145,1991-04-22
7.239686012268066,1991-04-23
7.239686012268066,1991-04-24
7.143671989440918,1991-04-25
7.086063385009766,1991-04-26
7.1286821365356445,1991-04-29
7.225537300109863,1991-04-30
7.264283657073975,1991-05-01
7.244904518127441,1991-05-02
7.244904518127441,1991-05-03
7.225537300109863,1991-05-06
7.1286821365356445,1991-05-07
7.0705647468566895,1991-05-08
7.2061662673950195,1991-05-09
7.1286821365356445,1991-05-10
7.148051738739014,1991-05-13
7.051194190979004,1991-05-14
7.051194190979004,1991-05-15
7.089936256408691,1991-05-16
7.1286821365356445,1991-05-17
7.089936256408691,1991-05-20
7.2061662673950195,1991-05-21
7.2061662673950195,1991-05-22
7.186796188354492,1991-05-23
7.2061662673950195,1991-05-24
7.322397232055664,1991-05-28
7.341766834259033,1991-05-29
7.399880886077881,1991-05-30
7.477364540100098,1991-05-31
7.632335186004639,1991-06-03
7.612966060638428,1991-06-04
7.5354814529418945,1991-06-05
7.496737480163574,1991-06-06
7.457996845245361,1991-06-07
7.477364540100098,1991-06-10
7.477364540100098,1991-06-11
7.361133575439453,1991-06-12
7.457996845245361,1991-06-13
7.419251918792725,1991-06-14
7.438620090484619,1991-06-17
7.419251918792725,1991-06-18
7.380508899688721,1991-06-19
7.361133575439453,1991-06-20
7.303022384643555,1991-06-21
7.167424201965332,1991-06-24
7.167424201965332,1991-06-25
7.109309196472168,1991-06-26
7.167424201965332,1991-06-27
7.0705647468566895,1991-06-28
7.148051738739014,1991-07-01
7.148051738739014,1991-07-02
7.109309196472168,1991-07-03
7.089936256408691,1991-07-05
7.148051738739014,1991-07-08
7.1286821365356445,1991-07-09
7.1286821365356445,1991-07-10
7.109309196472168,1991-07-11
7.225537300109863,1991-07-12
7.186796188354492,1991-07-15
7.2061662673950195,1991-07-16
7.244904518127441,1991-07-17
7.574227809906006,1991-07-18
7.729195594787598,1991-07-19
7.709822177886963,1991-07-22
7.574227809906006,1991-07-23
7.496737480163574,1991-07-24
7.574227809906006,1991-07-25
7.574227809906006,1991-07-26
7.656250476837158,1991-07-29
7.695321559906006,1991-07-30
7.578133583068848,1991-07-31
7.67578649520874,1991-08-01
7.597660064697266,1991-08-02
7.617193698883057,1991-08-05
7.734373569488525,1991-08-06
7.773438453674316,1991-08-07
7.792972564697266,1991-08-08
7.67578649520874,1991-08-09
7.67578649520874,1991-08-12
7.695321559906006,1991-08-13
7.656250476837158,1991-08-14
7.6367292404174805,1991-08-15
7.539066791534424,1991-08-16
7.304689407348633,1991-08-19
7.539066791534424,1991-08-20
7.792972564697266,1991-08-21
7.81250524520874,1991-08-22
7.910161018371582,1991-08-23
7.890630722045898,1991-08-26
7.792972564697266,1991-08-27
7.832036972045898,1991-08-28
7.81250524520874,1991-08-29
7.871096134185791,1991-08-30
7.792972564697266,1991-09-03
7.81250524520874,1991-09-04
7.832036972045898,1991-09-05
7.832036972045898,1991-09-06
7.81250524520874,1991-09-09
7.832036972045898,1991-09-10
7.81250524520874,1991-09-11
7.851567268371582,1991-09-12
7.832036972045898,1991-09-13
7.910161018371582,1991-09-16
7.851567268371582,1991-09-17
7.910161018371582,1991-09-18
7.910161018371582,1991-09-19
8.085943222045898,1991-09-20
8.222663879394531,1991-09-23
8.417969703674316,1991-09-24
8.339853286743164,1991-09-25
8.320316314697266,1991-09-26
8.417969703674316,1991-09-27
8.53515911102295,1991-09-30
8.613287925720215,1991-10-01
8.593756675720215,1991-10-02
8.613287925720215,1991-10-03
8.593756675720215,1991-10-04
8.593756675720215,1991-10-07
8.632813453674316,1991-10-08
8.593756675720215,1991-10-09
8.710944175720215,1991-10-10
8.730470657348633,1991-10-11
8.750006675720215,1991-10-14
8.828132629394531,1991-10-15
9.003910064697266,1991-10-16
9.257819175720215,1991-10-17
9.296878814697266,1991-10-18
9.238285064697266,1991-10-21
9.140629768371582,1991-10-22
9.33594799041748,1991-10-23
9.31641674041748,1991-10-24
9.31641674041748,1991-10-25
9.418663024902344,1991-10-28
9.497312545776367,1991-10-29
9.713605880737305,1991-10-30
9.851249694824219,1991-10-31
9.870914459228516,1991-11-01
9.890578269958496,1991-11-04
9.870914459228516,1991-11-05
10.126533508300781,1991-11-06
10.205187797546387,1991-11-07
10.126533508300781,1991-11-08
10.10687255859375,1991-11-11
10.067546844482422,1991-11-12
10.067546844482422,1991-11-13
9.615291595458984,1991-11-14
9.123711585998535,1991-11-15
9.222026824951172,1991-11-18
9.104052543640137,1991-11-19
9.123711585998535,1991-11-20
9.281022071838379,1991-11-21
9.045056343078613,1991-11-22
9.005735397338867,1991-11-25
8.92707633972168,1991-11-26
8.86808967590332,1991-11-27
8.750113487243652,1991-11-29
8.986068725585938,1991-12-02
9.202363967895508,1991-12-03
9.3793363571167,1991-12-04
9.399002075195312,1991-12-05
9.340009689331055,1991-12-06
9.241690635681152,1991-12-09
8.92707633972168,1991-12-10
8.651800155639648,1991-12-11
8.78943157196045,1991-12-12
8.750113487243652,1991-12-13
8.573145866394043,1991-12-16
8.612469673156738,1991-12-17
8.573145866394043,1991-12-18
8.514153480529785,1991-12-19
8.651800155639648,1991-12-20
8.769776344299316,1991-12-23
8.92707633972168,1991-12-24
8.96640682220459,1991-12-26
8.96640682220459,1991-12-27
9.399002075195312,1991-12-30
9.340009689331055,1991-12-31
9.182701110839844,1992-01-02
9.320345878601074,1992-01-03
9.281022071838379,1992-01-06
9.418663024902344,1992-01-07
9.182701110839844,1992-01-08
9.104052543640137,1992-01-09
9.182701110839844,1992-01-10
9.143376350402832,1992-01-13
9.320345878601074,1992-01-14
9.595626831054688,1992-01-15
9.53663444519043,1992-01-16
9.320345878601074,1992-01-17
9.084388732910156,1992-01-20
9.045056343078613,1992-01-21
9.143376350402832,1992-01-22
9.084388732910156,1992-01-23
8.86808967590332,1992-01-24
8.86808967590332,1992-01-27
8.86808967590332,1992-01-28
8.887752532958984,1992-01-29
9.084388732910156,1992-01-30
8.92707633972168,1992-01-31
8.978607177734375,1992-02-03
8.95879077911377,1992-02-04
9.038073539733887,1992-02-05
9.176820755004883,1992-02-06
9.236274719238281,1992-02-07
9.3948392868042,1992-02-10
9.275921821594238,1992-02-11
9.295736312866211,1992-02-12
9.355203628540039,1992-02-13
9.236274719238281,1992-02-14
9.414661407470703,1992-02-18
9.315557479858398,1992-02-19
9.672325134277344,1992-02-20
9.51375961303711,1992-02-21
9.51375961303711,1992-02-24
9.474122047424316,1992-02-25
9.474122047424316,1992-02-26
9.493940353393555,1992-02-27
9.672325134277344,1992-02-28
9.474122047424316,1992-03-02
9.632688522338867,1992-03-03
9.59304141998291,1992-03-04
9.3948392868042,1992-03-05
9.176820755004883,1992-03-06
9.196639060974121,1992-03-09
9.176820755004883,1992-03-10
9.15699577331543,1992-03-11
9.117355346679688,1992-03-12
9.097536087036133,1992-03-13
9.077707290649414,1992-03-16
9.018251419067383,1992-03-17
8.919151306152344,1992-03-18
9.117355346679688,1992-03-19
9.335381507873535,1992-03-20
9.335381507873535,1992-03-23
9.256101608276367,1992-03-24
9.295736312866211,1992-03-25
9.355203628540039,1992-03-26
9.355203628540039,1992-03-27
9.414661407470703,1992-03-30
9.454299926757812,1992-03-31
9.553403854370117,1992-04-01
9.51375961303711,1992-04-02
9.414661407470703,1992-04-03
9.553403854370117,1992-04-06
9.375020980834961,1992-04-07
9.117355346679688,1992-04-08
9.3948392868042,1992-04-09
9.612865447998047,1992-04-10
9.533586502075195,1992-04-13
9.811070442199707,1992-04-14
10.247116088867188,1992-04-15
10.227290153503418,1992-04-16
9.890344619750977,1992-04-20
9.771430969238281,1992-04-21
9.711960792541504,1992-04-22
9.91016960144043,1992-04-23
9.791244506835938,1992-04-24
10.009270668029785,1992-04-27
10.167831420898438,1992-04-28
10.306575775146484,1992-04-29
10.088547706604004,1992-04-30
10.148016929626465,1992-05-01
10.140030860900879,1992-05-04
10.459394454956055,1992-05-05
10.519278526306152,1992-05-06
10.239830017089844,1992-05-07
10.379559516906738,1992-05-08
10.399518966674805,1992-05-11
10.778769493103027,1992-05-12
10.659006118774414,1992-05-13
10.559206008911133,1992-05-14
10.319677352905273,1992-05-15
10.539241790771484,1992-05-18
10.4993257522583,1992-05-19
10.379559516906738,1992-05-20
10.299714088439941,1992-05-21
10.299714088439941,1992-05-22
10.219874382019043,1992-05-26
10.279753684997559,1992-05-27
10.259794235229492,1992-05-28
10.299714088439941,1992-05-29
10.279753684997559,1992-06-01
10.359593391418457,1992-06-02
10.279753684997559,1992-06-03
10.159985542297363,1992-06-04
10.299714088439941,1992-06-05
10.239830017089844,1992-06-08
10.060188293457031,1992-06-09
9.900495529174805,1992-06-10
10.060188293457031,1992-06-11
10.100109100341797,1992-06-12
10.179952621459961,1992-06-15
10.259794235229492,1992-06-16
10.100109100341797,1992-06-17
10.020268440246582,1992-06-18
9.940424919128418,1992-06-19
9.960380554199219,1992-06-22
9.740812301635742,1992-06-23
9.900495529174805,1992-06-24
9.820656776428223,1992-06-25
9.940424919128418,1992-06-26
10.339632987976074,1992-06-29
10.159985542297363,1992-06-30
10.339632987976074,1992-07-01
10.19991397857666,1992-07-02
10.020268440246582,1992-07-06
9.88054084777832,1992-07-07
9.88054084777832,1992-07-08
10.140030860900879,1992-07-09
10.219874382019043,1992-07-10
10.19991397857666,1992-07-13
10.219874382019043,1992-07-14
10.120070457458496,1992-07-15
9.920463562011719,1992-07-16
9.800695419311523,1992-07-17
9.700897216796875,1992-07-20
9.621051788330078,1992-07-21
9.38152027130127,1992-07-22
9.38152027130127,1992-07-23
9.36155891418457,1992-07-24
9.221837997436523,1992-07-27
9.421449661254883,1992-07-28
9.621051788330078,1992-07-29
9.58112621307373,1992-07-30
9.421449661254883,1992-07-31
9.453624725341797,1992-08-03
9.353057861328125,1992-08-04
9.47374153137207,1992-08-05
9.393285751342773,1992-08-06
9.332942962646484,1992-08-07
9.292712211608887,1992-08-10
9.192145347595215,1992-08-11
8.89042854309082,1992-08-12
8.910545349121094,1992-08-13
8.9708890914917,1992-08-14
9.272602081298828,1992-08-17
9.212257385253906,1992-08-18
9.192145347595215,1992-08-19
9.131802558898926,1992-08-20
9.071459770202637,1992-08-21
8.89042854309082,1992-08-24
8.85020923614502,1992-08-25
8.789856910705566,1992-08-26
8.9708890914917,1992-08-27
9.011114120483398,1992-08-28
8.910545349121094,1992-08-31
8.9708890914917,1992-09-01
9.192145347595215,1992-09-02
9.051347732543945,1992-09-03
8.950776100158691,1992-09-04
8.9708890914917,1992-09-08
8.870320320129395,1992-09-09
8.9708890914917,1992-09-10
8.89042854309082,1992-09-11
9.131802558898926,1992-09-14
8.991003036499023,1992-09-15
9.011114120483398,1992-09-16
9.091574668884277,1992-09-17
9.192145347595215,1992-09-18
9.131802558898926,1992-09-21
9.011114120483398,1992-09-22
8.85020923614502,1992-09-23
8.910545349121094,1992-09-24
8.85020923614502,1992-09-25
8.910545349121094,1992-09-28
8.9708890914917,1992-09-29
9.071459770202637,1992-09-30
9.091574668884277,1992-10-01
8.89042854309082,1992-10-02
8.729520797729492,1992-10-05
8.809979438781738,1992-10-06
8.709403038024902,1992-10-07
8.809979438781738,1992-10-08
8.649065017700195,1992-10-09
8.830092430114746,1992-10-12
8.89042854309082,1992-10-13
9.051347732543945,1992-10-14
9.071459770202637,1992-10-15
9.252485275268555,1992-10-16
9.232376098632812,1992-10-19
9.312828063964844,1992-10-20
9.534083366394043,1992-10-21
9.513968467712402,1992-10-22
9.694999694824219,1992-10-23
9.996711730957031,1992-10-26
9.996711730957031,1992-10-27
9.876026153564453,1992-10-28
9.996711730957031,1992-10-29
9.815678596496582,1992-10-30
9.949419975280762,1992-11-02
9.92915153503418,1992-11-03
9.726518630981445,1992-11-04
9.807577133178711,1992-11-05
9.746783256530762,1992-11-06
9.767050743103027,1992-11-09
9.56441593170166,1992-11-10
9.604939460754395,1992-11-11
9.604939460754395,1992-11-12
9.625199317932129,1992-11-13
9.584676742553711,1992-11-16
9.422571182250977,1992-11-17
9.503623962402344,1992-11-18
9.625199317932129,1992-11-19
9.92915153503418,1992-11-20
9.949419975280762,1992-11-23
10.152054786682129,1992-11-24
10.172322273254395,1992-11-25
10.27364444732666,1992-11-27
10.131793975830078,1992-11-30
10.354689598083496,1992-12-01
10.233109474182129,1992-12-02
10.111530303955078,1992-12-03
9.989951133728027,1992-12-04
10.131793975830078,1992-12-07
10.192585945129395,1992-12-08
10.192585945129395,1992-12-09
10.212841987609863,1992-12-10
10.192585945129395,1992-12-11
10.07100772857666,1992-12-14
10.091262817382812,1992-12-15
10.07100772857666,1992-12-16
10.253374099731445,1992-12-17
10.456010818481445,1992-12-18
10.27364444732666,1992-12-21
10.29389762878418,1992-12-22
10.354689598083496,1992-12-23
10.212841987609863,1992-12-24
10.233109474182129,1992-12-28
10.152054786682129,1992-12-29
10.212841987609863,1992-12-30
9.92915153503418,1992-12-31
10.111530303955078,1993-01-04
10.212841987609863,1993-01-05
10.334432601928711,1993-01-06
10.212841987609863,1993-01-07
10.253374099731445,1993-01-08
10.212841987609863,1993-01-11
10.354689598083496,1993-01-12
10.212841987609863,1993-01-13
10.253374099731445,1993-01-14
10.334432601928711,1993-01-15
10.314160346984863,1993-01-18
10.172322273254395,1993-01-19
9.868368148803711,1993-01-20
9.868368148803711,1993-01-21
9.868368148803711,1993-01-22
9.787317276000977,1993-01-25
9.888630867004395,1993-01-26
9.848100662231445,1993-01-27
10.05073070526123,1993-01-28
10.233109474182129,1993-01-29
10.36780834197998,1993-02-01
10.388216972351074,1993-02-02
10.571901321411133,1993-02-03
10.714760780334473,1993-02-04
10.714760780334473,1993-02-05
10.612717628479004,1993-02-08
10.388216972351074,1993-02-09
10.531084060668945,1993-02-10
10.673945426940918,1993-02-11
10.77598762512207,1993-02-12
10.388216972351074,1993-02-16
10.265768051147461,1993-02-17
10.286168098449707,1993-02-18
10.49026107788086,1993-02-19
10.36780834197998,1993-02-22
10.306583404541016,1993-02-23
10.592313766479492,1993-02-24
10.510668754577637,1993-02-25
10.49026107788086,1993-02-26
10.286168098449707,1993-03-01
10.49026107788086,1993-03-02
10.531084060668945,1993-03-03
10.592313766479492,1993-03-04
10.612717628479004,1993-03-05
10.837220191955566,1993-03-08
10.837220191955566,1993-03-09
10.85763168334961,1993-03-10
10.673945426940918,1993-03-11
10.571901321411133,1993-03-12
10.429036140441895,1993-03-15
10.449446678161621,1993-03-16
10.36780834197998,1993-03-17
10.449446678161621,1993-03-18
10.388216972351074,1993-03-19
10.347405433654785,1993-03-22
10.429036140441895,1993-03-23
10.449446678161621,1993-03-24
10.408626556396484,1993-03-25
10.347405433654785,1993-03-26
10.388216972351074,1993-03-29
10.286168098449707,1993-03-30
10.326996803283691,1993-03-31
10.408626556396484,1993-04-01
10.224946022033691,1993-04-02
10.306583404541016,1993-04-05
10.347405433654785,1993-04-06
10.286168098449707,1993-04-07
10.326996803283691,1993-04-08
10.592313766479492,1993-04-12
10.612717628479004,1993-04-13
10.531084060668945,1993-04-14
10.633123397827148,1993-04-15
10.714760780334473,1993-04-16
10.79640007019043,1993-04-19
10.653533935546875,1993-04-20
10.469852447509766,1993-04-21
10.061675071716309,1993-04-22
10.163717269897461,1993-04-23
10.041269302368164,1993-04-26
9.898397445678711,1993-04-27
9.959628105163574,1993-04-28
9.980039596557617,1993-04-29
10.020855903625488,1993-04-30
10.053749084472656,1993-05-03
10.094873428344727,1993-05-04
10.0126314163208,1993-05-05
10.033191680908203,1993-05-06
10.053749084472656,1993-05-07
9.950952529907227,1993-05-10
10.033191680908203,1993-05-11
10.135993957519531,1993-05-12
10.074312210083008,1993-05-13
10.033191680908203,1993-05-14
10.033191680908203,1993-05-17
9.90982723236084,1993-05-18
9.971512794494629,1993-05-19
10.197671890258789,1993-05-20
10.177111625671387,1993-05-21
10.074312210083008,1993-05-24
10.0126314163208,1993-05-25
10.3004732131958,1993-05-26
10.279905319213867,1993-05-27
10.197671890258789,1993-05-28
10.403267860412598,1993-06-01
10.444389343261719,1993-06-02
10.156549453735352,1993-06-03
10.259352684020996,1993-06-04
10.506070137023926,1993-06-07
10.382709503173828,1993-06-08
10.464949607849121,1993-06-09
10.444389343261719,1993-06-10
10.444389343261719,1993-06-11
10.341590881347656,1993-06-14
10.341590881347656,1993-06-15
10.362152099609375,1993-06-16
10.485511779785156,1993-06-17
10.403267860412598,1993-06-18
10.444389343261719,1993-06-21
10.444389343261719,1993-06-22
10.444389343261719,1993-06-23
10.444389343261719,1993-06-24
10.485511779785156,1993-06-25
10.649986267089844,1993-06-28
10.608870506286621,1993-06-29
10.71166706085205,1993-06-30
10.814468383789062,1993-07-01
10.670547485351562,1993-07-02
10.382709503173828,1993-07-06
10.23879337310791,1993-07-07
10.485511779785156,1993-07-08
10.382709503173828,1993-07-09
10.279905319213867,1993-07-12
10.362152099609375,1993-07-13
10.506070137023926,1993-07-14
10.485511779785156,1993-07-15
10.444389343261719,1993-07-16
10.321032524108887,1993-07-19
10.341590881347656,1993-07-20
10.218229293823242,1993-07-21
10.115435600280762,1993-07-22
10.341590881347656,1993-07-23
10.362152099609375,1993-07-26
10.3004732131958,1993-07-27
10.321032524108887,1993-07-28
10.382709503173828,1993-07-29
10.62942886352539,1993-07-30
10.688254356384277,1993-08-02
10.584686279296875,1993-08-03
10.646824836730957,1993-08-04
10.584686279296875,1993-08-05
10.522546768188477,1993-08-06
10.584686279296875,1993-08-09
10.646824836730957,1993-08-10
10.626107215881348,1993-08-11
10.646824836730957,1993-08-12
10.791821479797363,1993-08-13
10.771110534667969,1993-08-16
11.102533340454102,1993-08-17
11.185378074645996,1993-08-18
11.537515640258789,1993-08-19
11.309663772583008,1993-08-20
11.268239974975586,1993-08-23
11.288952827453613,1993-08-24
11.496089935302734,1993-08-25
11.537515640258789,1993-08-26
11.496089935302734,1993-08-27
11.433944702148438,1993-08-30
11.578944206237793,1993-08-31
11.433944702148438,1993-09-01
11.247523307800293,1993-09-02
11.226808547973633,1993-09-03
11.102533340454102,1993-09-07
11.061094284057617,1993-09-08
11.081809997558594,1993-09-09
11.081809997558594,1993-09-10
11.330378532409668,1993-09-13
11.164670944213867,1993-09-14
11.351091384887695,1993-09-15
11.102533340454102,1993-09-16
11.061094284057617,1993-09-17
11.019667625427246,1993-09-20
10.895390510559082,1993-09-21
11.102533340454102,1993-09-22
11.247523307800293,1993-09-23
11.330378532409668,1993-09-24
11.413232803344727,1993-09-27
11.351091384887695,1993-09-28
11.351091384887695,1993-09-29
11.309663772583008,1993-09-30
11.330378532409668,1993-10-01
11.288952827453613,1993-10-04
11.309663772583008,1993-10-05
11.164670944213867,1993-10-06
11.019667625427246,1993-10-07
10.93681812286377,1993-10-08
10.957539558410645,1993-10-11
10.93681812286377,1993-10-12
10.791821479797363,1993-10-13
10.750397682189941,1993-10-14
10.91610050201416,1993-10-15
11.185378074645996,1993-10-18
11.268239974975586,1993-10-19
11.143956184387207,1993-10-20
11.164670944213867,1993-10-21
11.061094284057617,1993-10-22
11.143956184387207,1993-10-25
11.413232803344727,1993-10-26
11.247523307800293,1993-10-27
11.247523307800293,1993-10-28
10.978249549865723,1993-10-29
11.183561325073242,1993-11-01
11.204421997070312,1993-11-02
10.974906921386719,1993-11-03
10.954042434692383,1993-11-04
10.933177947998047,1993-11-05
10.954042434692383,1993-11-08
10.933177947998047,1993-11-09
11.016636848449707,1993-11-10
11.016636848449707,1993-11-11
11.246152877807617,1993-11-12
11.225286483764648,1993-11-15
11.225286483764648,1993-11-16
11.120962142944336,1993-11-17
11.204421997070312,1993-11-18
11.204421997070312,1993-11-19
11.246152877807617,1993-11-22
11.246152877807617,1993-11-23
11.267010688781738,1993-11-24
11.329610824584961,1993-11-26
11.329610824584961,1993-11-29
11.308744430541992,1993-11-30
11.225286483764648,1993-12-01
11.35047721862793,1993-12-02
11.308744430541992,1993-12-03
11.225286483764648,1993-12-06
11.329610824584961,1993-12-07
11.538256645202637,1993-12-08
11.642587661743164,1993-12-09
11.559123039245605,1993-12-10
11.830370903015137,1993-12-13
11.851223945617676,1993-12-14
11.976421356201172,1993-12-15
11.934688568115234,1993-12-16
11.851223945617676,1993-12-17
11.872092247009277,1993-12-20
11.934688568115234,1993-12-21
12.039017677307129,1993-12-22
11.934688568115234,1993-12-23
12.018147468566895,1993-12-27
11.997281074523926,1993-12-28
11.976421356201172,1993-12-29
11.830370903015137,1993-12-30
11.767768859863281,1993-12-31
11.538256645202637,1994-01-03
11.642587661743164,1994-01-04
11.830370903015137,1994-01-05
11.997281074523926,1994-01-06
11.955554962158203,1994-01-07
12.185064315795898,1994-01-10
12.059876441955566,1994-01-11
12.164205551147461,1994-01-12
12.039017677307129,1994-01-13
12.164205551147461,1994-01-14
12.101601600646973,1994-01-17
12.122477531433105,1994-01-18
12.351990699768066,1994-01-19
12.268523216247559,1994-01-20
12.289395332336426,1994-01-21
12.351990699768066,1994-01-24
12.226799964904785,1994-01-25
12.268523216247559,1994-01-26
12.101601600646973,1994-01-27
12.101601600646973,1994-01-28
