INTC,Date
0.2787575125694275,1980-11-21
0.2743556499481201,1980-11-24
0.2743556499481201,1980-11-25
0.2758226692676544,1980-11-26
0.2728886008262634,1980-11-28
0.25234875082969666,1980-12-01
0.25234875082969666,1980-12-02
0.2552828788757324,1980-12-03
0.26041823625564575,1980-12-04
0.24354588985443115,1980-12-05
0.23474302887916565,1980-12-08
0.2450130730867386,1980-12-09
0.24207894504070282,1980-12-10
0.23474302887916565,1980-12-11
0.24207894504070282,1980-12-12
0.24207894504070282,1980-12-15
0.24354588985443115,1980-12-16
0.2391442060470581,1980-12-17
0.23767727613449097,1980-12-18
0.22594033181667328,1980-12-19
0.22594033181667328,1980-12-22
0.23034131526947021,1980-12-23
0.23474302887916565,1980-12-24
0.2406112104654312,1980-12-26
0.23327602446079254,1980-12-29
0.23621024191379547,1980-12-30
0.23621024191379547,1980-12-31
0.23621024191379547,1981-01-02
0.2450130730867386,1981-01-05
0.2391442060470581,1981-01-06
0.23180827498435974,1981-01-07
0.22740726172924042,1981-01-08
0.22740726172924042,1981-01-09
0.22300538420677185,1981-01-12
0.22153855860233307,1981-01-13
0.22300538420677185,1981-01-14
0.22447329759597778,1981-01-15
0.23474302887916565,1981-01-16
0.23474302887916565,1981-01-19
0.22740726172924042,1981-01-20
0.22594033181667328,1981-01-21
0.22594033181667328,1981-01-22
0.23034131526947021,1981-01-23
0.22447329759597778,1981-01-26
0.22300538420677185,1981-01-27
0.22300538420677185,1981-01-28
0.22300538420677185,1981-01-29
0.21860440075397491,1981-01-30
0.21126851439476013,1981-02-02
0.22007150948047638,1981-02-03
0.22594033181667328,1981-02-04
0.23180827498435974,1981-02-05
0.23474302887916565,1981-02-06
0.23474302887916565,1981-02-09
0.23767727613449097,1981-02-10
0.23327602446079254,1981-02-11
0.22594033181667328,1981-02-12
0.22594033181667328,1981-02-13
0.23180827498435974,1981-02-17
0.23327602446079254,1981-02-18
0.23327602446079254,1981-02-19
0.22300538420677185,1981-02-20
0.22007150948047638,1981-02-23
0.21860440075397491,1981-02-24
0.19659702479839325,1981-02-25
0.1936628520488739,1981-02-26
0.20539987087249756,1981-02-27
0.21126851439476013,1981-03-02
0.20686742663383484,1981-03-03
0.2039327770471573,1981-03-04
0.19806458055973053,1981-03-05
0.19806458055973053,1981-03-06
0.19806458055973053,1981-03-09
0.20099866390228271,1981-03-10
0.19219578802585602,1981-03-11
0.2024657279253006,1981-03-12
0.20539987087249756,1981-03-13
0.20686742663383484,1981-03-16
0.19806458055973053,1981-03-17
0.20099866390228271,1981-03-18
0.1995316445827484,1981-03-19
0.20539987087249756,1981-03-20
0.20686742663383484,1981-03-23
0.20833458006381989,1981-03-24
0.21713732182979584,1981-03-25
0.2142026126384735,1981-03-26
0.2142026126384735,1981-03-27
0.2142026126384735,1981-03-30
0.21273581683635712,1981-03-31
0.2142026126384735,1981-04-01
0.21567025780677795,1981-04-02
0.21273581683635712,1981-04-03
0.21126851439476013,1981-04-06
0.20686742663383484,1981-04-07
0.20833458006381989,1981-04-08
0.20686742663383484,1981-04-09
0.21126851439476013,1981-04-10
0.22447329759597778,1981-04-13
0.22594033181667328,1981-04-14
0.22740726172924042,1981-04-15
0.23034131526947021,1981-04-16
0.23034131526947021,1981-04-20
0.23474302887916565,1981-04-21
0.23767727613449097,1981-04-22
0.23327602446079254,1981-04-23
0.23474302887916565,1981-04-24
0.23034131526947021,1981-04-27
0.22740726172924042,1981-04-28
0.22447329759597778,1981-04-29
0.22153855860233307,1981-04-30
0.22007150948047638,1981-05-01
0.21567025780677795,1981-05-04
0.2142026126384735,1981-05-05
0.2142026126384735,1981-05-06
0.2142026126384735,1981-05-07
0.2142026126384735,1981-05-08
0.20833458006381989,1981-05-11
0.20833458006381989,1981-05-12
0.20686742663383484,1981-05-13
0.21126851439476013,1981-05-14
0.21273581683635712,1981-05-15
0.21273581683635712,1981-05-18
0.20980150997638702,1981-05-19
0.21860440075397491,1981-05-20
0.22007150948047638,1981-05-21
0.22153855860233307,1981-05-22
0.22887426614761353,1981-05-26
0.2406112104654312,1981-05-27
0.24354588985443115,1981-05-28
0.2406112104654312,1981-05-29
0.23621024191379547,1981-06-01
0.22740726172924042,1981-06-02
0.22300538420677185,1981-06-03
0.21860440075397491,1981-06-04
0.21713732182979584,1981-06-05
0.2142026126384735,1981-06-08
0.21273581683635712,1981-06-09
0.21126851439476013,1981-06-10
0.21713732182979584,1981-06-11
0.22007150948047638,1981-06-12
0.2142026126384735,1981-06-15
0.20833458006381989,1981-06-16
0.20833458006381989,1981-06-17
0.2039327770471573,1981-06-18
0.20539987087249756,1981-06-19
0.2039327770471573,1981-06-22
0.20686742663383484,1981-06-23
0.20686742663383484,1981-06-24
0.2039327770471573,1981-06-25
0.22007150948047638,1981-06-26
0.22153855860233307,1981-06-29
0.21126851439476013,1981-06-30
0.20686742663383484,1981-07-01
0.19806458055973053,1981-07-02
0.19659702479839325,1981-07-06
0.1907287836074829,1981-07-07
0.19219578802585602,1981-07-08
0.19659702479839325,1981-07-09
0.20099866390228271,1981-07-10
0.20099866390228271,1981-07-13
0.19806458055973053,1981-07-14
0.2024657279253006,1981-07-15
0.20980150997638702,1981-07-16
0.21126851439476013,1981-07-17
0.2024657279253006,1981-07-20
0.19659702479839325,1981-07-21
0.1936628520488739,1981-07-22
0.19659702479839325,1981-07-23
0.19659702479839325,1981-07-24
0.2024657279253006,1981-07-27
0.19806458055973053,1981-07-28
0.19806458055973053,1981-07-29
0.19512993097305298,1981-07-30
0.19806458055973053,1981-07-31
0.19512993097305298,1981-08-03
0.1907287836074829,1981-08-04
0.1907287836074829,1981-08-05
0.1907287836074829,1981-08-06
0.18486005067825317,1981-08-07
0.18486005067825317,1981-08-10
0.1877942532300949,1981-08-11
0.18192602694034576,1981-08-12
0.18486005067825317,1981-08-13
0.1804589331150055,1981-08-14
0.17899124324321747,1981-08-17
0.1775241643190384,1981-08-18
0.1804589331150055,1981-08-19
0.18486005067825317,1981-08-20
0.1775241643190384,1981-08-21
0.17459022998809814,1981-08-24
0.17165596783161163,1981-08-25
0.1672542840242386,1981-08-26
0.16432026028633118,1981-08-27
0.16432026028633118,1981-08-28
0.16432026028633118,1981-08-31
0.1672542840242386,1981-09-01
0.16432026028633118,1981-09-02
0.15551745891571045,1981-09-03
0.15991847217082977,1981-09-04
0.15258266031742096,1981-09-08
0.15845148265361786,1981-09-09
0.16578730940818787,1981-09-10
0.17605717480182648,1981-09-11
0.17018844187259674,1981-09-14
0.15991847217082977,1981-09-15
0.15551745891571045,1981-09-16
0.14818152785301208,1981-09-17
0.14964863657951355,1981-09-18
0.15258266031742096,1981-09-21
0.1467144936323166,1981-09-22
0.14231282472610474,1981-09-23
0.13937875628471375,1981-09-24
0.13350994884967804,1981-09-25
0.13937875628471375,1981-09-28
0.14231282472610474,1981-09-29
0.14231282472610474,1981-09-30
0.14231282472610474,1981-10-01
0.1467144936323166,1981-10-02
0.15551745891571045,1981-10-05
0.14818152785301208,1981-10-06
0.14964863657951355,1981-10-07
0.14964863657951355,1981-10-08
0.14818152785301208,1981-10-09
0.14818152785301208,1981-10-12
0.15111565589904785,1981-10-13
0.14524738490581512,1981-10-14
0.14524738490581512,1981-10-15
0.14524738490581512,1981-10-16
0.14231282472610474,1981-10-19
0.14231282472610474,1981-10-20
0.14818152785301208,1981-10-21
0.14524738490581512,1981-10-22
0.14524738490581512,1981-10-23
0.14524738490581512,1981-10-26
0.14964863657951355,1981-10-27
0.15698440372943878,1981-10-28
0.15551745891571045,1981-10-29
0.1672542840242386,1981-10-30
0.16872142255306244,1981-11-02
0.1731230914592743,1981-11-03
0.16872142255306244,1981-11-04
0.17018844187259674,1981-11-05
0.17018844187259674,1981-11-06
0.17165596783161163,1981-11-09
0.17018844187259674,1981-11-10
0.1672542840242386,1981-11-11
0.1672542840242386,1981-11-12
0.15698440372943878,1981-11-13
0.15258266031742096,1981-11-16
0.15551745891571045,1981-11-17
0.14818152785301208,1981-11-18
0.1467144936323166,1981-11-19
0.14231282472610474,1981-11-20
0.14377979934215546,1981-11-23
0.14377979934215546,1981-11-24
0.14084579050540924,1981-11-25
0.14084579050540924,1981-11-27
0.1467144936323166,1981-11-30
0.1467144936323166,1981-12-01
0.14818152785301208,1981-12-02
0.1467144936323166,1981-12-03
0.14818152785301208,1981-12-04
0.14377979934215546,1981-12-07
0.14377979934215546,1981-12-08
0.14524738490581512,1981-12-09
0.14964863657951355,1981-12-10
0.14818152785301208,1981-12-11
0.14377979934215546,1981-12-14
0.14377979934215546,1981-12-15
0.14377979934215546,1981-12-16
0.13497696816921234,1981-12-17
0.14084579050540924,1981-12-18
0.14084579050540924,1981-12-21
0.14377979934215546,1981-12-22
0.14084579050540924,1981-12-23
0.13937875628471375,1981-12-24
0.13791155815124512,1981-12-28
0.1320429891347885,1981-12-29
0.13497696816921234,1981-12-30
0.1320429891347885,1981-12-31
0.13350994884967804,1982-01-04
0.1320429891347885,1982-01-05
0.1291087567806244,1982-01-06
0.12470708042383194,1982-01-07
0.12470708042383194,1982-01-08
0.12470708042383194,1982-01-11
0.12323998659849167,1982-01-12
0.12177294492721558,1982-01-13
0.12323998659849167,1982-01-14
0.1320429891347885,1982-01-15
0.13937875628471375,1982-01-18
0.1320429891347885,1982-01-19
0.13497696816921234,1982-01-20
0.14818152785301208,1982-01-21
0.14231282472610474,1982-01-22
0.14377979934215546,1982-01-25
0.15258266031742096,1982-01-26
0.15551745891571045,1982-01-27
0.14964863657951355,1982-01-28
0.15258266031742096,1982-01-29
0.1467144936323166,1982-02-01
0.14818152785301208,1982-02-02
0.14818152785301208,1982-02-03
0.14524738490581512,1982-02-04
0.14964863657951355,1982-02-05
0.14524738490581512,1982-02-08
0.14377979934215546,1982-02-09
0.14377979934215546,1982-02-10
0.14231282472610474,1982-02-11
0.14377979934215546,1982-02-12
0.14231282472610474,1982-02-16
0.14524738490581512,1982-02-17
0.1467144936323166,1982-02-18
0.14524738490581512,1982-02-19
0.14231282472610474,1982-02-22
0.13937875628471375,1982-02-23
0.14524738490581512,1982-02-24
0.14964863657951355,1982-02-25
0.14964863657951355,1982-02-26
0.15551745891571045,1982-03-01
0.15551745891571045,1982-03-02
0.15111565589904785,1982-03-03
0.14964863657951355,1982-03-04
0.14231282472610474,1982-03-05
0.13644467294216156,1982-03-08
0.14524738490581512,1982-03-09
0.14524738490581512,1982-03-10
0.14231282472610474,1982-03-11
0.13350994884967804,1982-03-12
0.13791155815124512,1982-03-15
0.14231282472610474,1982-03-16
0.14818152785301208,1982-03-17
0.15551745891571045,1982-03-18
0.15991847217082977,1982-03-19
0.16578730940818787,1982-03-22
0.16432026028633118,1982-03-23
0.16138558089733124,1982-03-24
0.16138558089733124,1982-03-25
0.16138558089733124,1982-03-26
0.16432026028633118,1982-03-29
0.16578730940818787,1982-03-30
0.16872142255306244,1982-03-31
0.17018844187259674,1982-04-01
0.17459022998809814,1982-04-02
0.17018844187259674,1982-04-05
0.16872142255306244,1982-04-06
0.16578730940818787,1982-04-07
0.17532357573509216,1982-04-08
0.18192602694034576,1982-04-12
0.18632705509662628,1982-04-13
0.18632705509662628,1982-04-14
0.18926168978214264,1982-04-15
0.1907287836074829,1982-04-16
0.19219578802585602,1982-04-19
0.18192602694034576,1982-04-20
0.18192602694034576,1982-04-21
0.18926168978214264,1982-04-22
0.1877942532300949,1982-04-23
0.1907287836074829,1982-04-26
0.18632705509662628,1982-04-27
0.1877942532300949,1982-04-28
0.18632705509662628,1982-04-29
0.18486005067825317,1982-04-30
0.18486005067825317,1982-05-03
0.18632705509662628,1982-05-04
0.1907287836074829,1982-05-05
0.19512993097305298,1982-05-06
0.19219578802585602,1982-05-07
0.1877942532300949,1982-05-10
0.18486005067825317,1982-05-11
0.1804589331150055,1982-05-12
0.1877942532300949,1982-05-13
0.20099866390228271,1982-05-14
0.19512993097305298,1982-05-17
0.1907287836074829,1982-05-18
0.18632705509662628,1982-05-19
0.18192602694034576,1982-05-20
0.17899124324321747,1982-05-21
0.17899124324321747,1982-05-24
0.17459022998809814,1982-05-25
0.17605717480182648,1982-05-26
0.17899124324321747,1982-05-27
0.1775241643190384,1982-05-28
0.1731230914592743,1982-06-01
0.17459022998809814,1982-06-02
0.17899124324321747,1982-06-03
0.17605717480182648,1982-06-04
0.17605717480182648,1982-06-07
0.17165596783161163,1982-06-08
0.16578730940818787,1982-06-09
0.16872142255306244,1982-06-10
0.17605717480182648,1982-06-11
0.17459022998809814,1982-06-14
0.1775241643190384,1982-06-15
0.1833929866552353,1982-06-16
0.1775241643190384,1982-06-17
0.17018844187259674,1982-06-18
0.16872142255306244,1982-06-21
0.17605717480182648,1982-06-22
0.18486005067825317,1982-06-23
0.1804589331150055,1982-06-24
0.17899124324321747,1982-06-25
0.1833929866552353,1982-06-28
0.18192602694034576,1982-06-29
0.1833929866552353,1982-06-30
0.18192602694034576,1982-07-01
0.1775241643190384,1982-07-02
0.17605717480182648,1982-07-06
0.17165596783161163,1982-07-07
0.17165596783161163,1982-07-08
0.1804589331150055,1982-07-09
0.1833929866552353,1982-07-12
0.1833929866552353,1982-07-13
0.1833929866552353,1982-07-14
0.1877942532300949,1982-07-15
0.19512993097305298,1982-07-16
0.1936628520488739,1982-07-19
0.19806458055973053,1982-07-20
0.19659702479839325,1982-07-21
0.19219578802585602,1982-07-22
0.19219578802585602,1982-07-23
0.1907287836074829,1982-07-26
0.1936628520488739,1982-07-27
0.19219578802585602,1982-07-28
0.19219578802585602,1982-07-29
0.18926168978214264,1982-07-30
0.19219578802585602,1982-08-02
0.18632705509662628,1982-08-03
0.18632705509662628,1982-08-04
0.1833929866552353,1982-08-05
0.17459022998809814,1982-08-06
0.17165596783161163,1982-08-09
0.1731230914592743,1982-08-10
0.1672542840242386,1982-08-11
0.16138558089733124,1982-08-12
0.15551745891571045,1982-08-13
0.15991847217082977,1982-08-16
0.16872142255306244,1982-08-17
0.17605717480182648,1982-08-18
0.1775241643190384,1982-08-19
0.1804589331150055,1982-08-20
0.1907287836074829,1982-08-23
0.19512993097305298,1982-08-24
0.2039327770471573,1982-08-25
0.21273581683635712,1982-08-26
0.2039327770471573,1982-08-27
0.20833458006381989,1982-08-30
0.21567025780677795,1982-08-31
0.20833458006381989,1982-09-01
0.22007150948047638,1982-09-02
0.23180827498435974,1982-09-03
0.21860440075397491,1982-09-07
0.21713732182979584,1982-09-08
0.20980150997638702,1982-09-09
0.21126851439476013,1982-09-10
0.20980150997638702,1982-09-13
0.20833458006381989,1982-09-14
0.2039327770471573,1982-09-15
0.2024657279253006,1982-09-16
0.19806458055973053,1982-09-17
0.19806458055973053,1982-09-20
0.2024657279253006,1982-09-21
0.20099866390228271,1982-09-22
0.2024657279253006,1982-09-23
0.20539987087249756,1982-09-24
0.2039327770471573,1982-09-27
0.1995316445827484,1982-09-28
0.19512993097305298,1982-09-29
0.19219578802585602,1982-09-30
0.1936628520488739,1982-10-01
0.1936628520488739,1982-10-04
0.19806458055973053,1982-10-05
0.20686742663383484,1982-10-06
0.21273581683635712,1982-10-07
0.21200212836265564,1982-10-08
0.2142026126384735,1982-10-11
0.21567025780677795,1982-10-12
0.22153855860233307,1982-10-13
0.21567025780677795,1982-10-14
0.21567025780677795,1982-10-15
0.22080495953559875,1982-10-18
0.22007150948047638,1982-10-19
0.22300538420677185,1982-10-20
0.22887426614761353,1982-10-21
0.24207894504070282,1982-10-22
0.22887426614761353,1982-10-25
0.22887426614761353,1982-10-26
0.23180827498435974,1982-10-27
0.22594033181667328,1982-10-28
0.21787093579769135,1982-10-29
0.21860440075397491,1982-11-01
0.22007150948047638,1982-11-02
0.23621024191379547,1982-11-03
0.22887426614761353,1982-11-04
0.23327602446079254,1982-11-05
0.22447329759597778,1982-11-08
0.23474302887916565,1982-11-09
0.23474302887916565,1982-11-10
0.23621024191379547,1982-11-11
0.23621024191379547,1982-11-12
0.22594033181667328,1982-11-15
0.22447329759597778,1982-11-16
0.21713732182979584,1982-11-17
0.2142026126384735,1982-11-18
0.20686742663383484,1982-11-19
0.19659702479839325,1982-11-22
0.19659702479839325,1982-11-23
0.20099866390228271,1982-11-24
0.20980150997638702,1982-11-26
0.20980150997638702,1982-11-29
0.22447329759597778,1982-11-30
0.22447329759597778,1982-12-01
0.22447329759597778,1982-12-02
0.22887426614761353,1982-12-03
0.23474302887916565,1982-12-06
0.23327602446079254,1982-12-07
0.22887426614761353,1982-12-08
0.21126851439476013,1982-12-09
0.2039327770471573,1982-12-10
0.207600936293602,1982-12-13
0.20686742663383484,1982-12-14
0.2039327770471573,1982-12-15
0.20980150997638702,1982-12-16
0.21860440075397491,1982-12-17
0.21860440075397491,1982-12-20
0.2142026126384735,1982-12-21
0.23180827498435974,1982-12-22
0.23327602446079254,1982-12-23
0.23034131526947021,1982-12-27
0.22447329759597778,1982-12-28
0.22447329759597778,1982-12-29
0.22594033181667328,1982-12-30
0.22740726172924042,1982-12-31
0.21860440075397491,1983-01-03
0.22447329759597778,1983-01-04
0.22300538420677185,1983-01-05
0.23621024191379547,1983-01-06
0.23621024191379547,1983-01-07
0.23474302887916565,1983-01-10
0.23767727613449097,1983-01-11
0.25088170170783997,1983-01-12
0.2567499577999115,1983-01-13
0.26995453238487244,1983-01-14
0.2714216113090515,1983-01-17
0.26995453238487244,1983-01-18
0.2692210376262665,1983-01-19
0.26261869072914124,1983-01-20
0.24647997319698334,1983-01-21
0.2391442060470581,1983-01-24
0.2450130730867386,1983-01-25
0.24207894504070282,1983-01-26
0.24941416084766388,1983-01-27
0.25088170170783997,1983-01-28
0.25234875082969666,1983-01-31
0.2552828788757324,1983-02-01
0.2552828788757324,1983-02-02
0.2582170367240906,1983-02-03
0.26995453238487244,1983-02-04
0.26261869072914124,1983-02-07
0.2611517012119293,1983-02-08
0.2596847712993622,1983-02-09
0.2655528485774994,1983-02-10
0.2596847712993622,1983-02-11
0.264085978269577,1983-02-14
0.2655528485774994,1983-02-15
0.2611517012119293,1983-02-16
0.2596847712993622,1983-02-17
0.2655528485774994,1983-02-18
0.26261869072914124,1983-02-22
0.2655528485774994,1983-02-23
0.26995453238487244,1983-02-24
0.2758226692676544,1983-02-25
0.2728886008262634,1983-02-28
0.2684876322746277,1983-03-01
0.264085978269577,1983-03-02
0.26261869072914124,1983-03-03
0.25381574034690857,1983-03-04
0.25381574034690857,1983-03-07
0.24354588985443115,1983-03-08
0.25381574034690857,1983-03-09
0.25234875082969666,1983-03-10
0.2567499577999115,1983-03-11
0.26261869072914124,1983-03-14
0.26995453238487244,1983-03-15
0.2772902846336365,1983-03-16
0.2743556499481201,1983-03-17
0.2743556499481201,1983-03-18
0.2677534222602844,1983-03-21
0.2743556499481201,1983-03-22
0.2787575125694275,1983-03-23
0.278023898601532,1983-03-24
0.278023898601532,1983-03-25
0.2743556499481201,1983-03-28
0.2758226692676544,1983-03-29
0.28022444248199463,1983-03-30
0.2831586003303528,1983-03-31
0.2743556499481201,1983-04-04
0.2670198976993561,1983-04-05
0.2567499577999115,1983-04-06
0.2582170367240906,1983-04-07
0.2567499577999115,1983-04-08
0.26995453238487244,1983-04-11
0.2772902846336365,1983-04-12
0.28022444248199463,1983-04-13
0.2846256494522095,1983-04-14
0.2846256494522095,1983-04-15
0.28022444248199463,1983-04-18
0.2743556499481201,1983-04-19
0.2758226692676544,1983-04-20
0.2758226692676544,1983-04-21
0.2684876322746277,1983-04-22
0.2670198976993561,1983-04-25
0.28022444248199463,1983-04-26
0.28022444248199463,1983-04-27
0.2846256494522095,1983-04-28
0.29049432277679443,1983-04-29
0.2846256494522095,1983-05-02
0.28609326481819153,1983-05-03
0.29636305570602417,1983-05-04
0.3081000745296478,1983-05-05
0.32717278599739075,1983-05-06
0.33230823278427124,1983-05-09
0.3359757661819458,1983-05-10
0.3242388069629669,1983-05-11
0.31836998462677,1983-05-12
0.3213045001029968,1983-05-13
0.31543585658073425,1983-05-16
0.31543585658073425,1983-05-17
0.31836998462677,1983-05-18
0.3213045001029968,1983-05-19
0.3374428451061249,1983-05-20
0.340377539396286,1983-05-23
0.3477131724357605,1983-05-24
0.3491804599761963,1983-05-25
0.3462456464767456,1983-05-26
0.34331145882606506,1983-05-27
0.3359757661819458,1983-05-31
0.3286398649215698,1983-06-01
0.3301074802875519,1983-06-02
0.33304160833358765,1983-06-03
0.33891022205352783,1983-06-06
0.340377539396286,1983-06-07
0.3374428451061249,1983-06-08
0.3345085680484772,1983-06-09
0.33157461881637573,1983-06-10
0.3462456464767456,1983-06-13
0.35211434960365295,1983-06-14
0.35358160734176636,1983-06-15
0.3770558536052704,1983-06-16
0.3755890130996704,1983-06-17
0.37118732929229736,1983-06-20
0.3917272090911865,1983-06-21
0.4474787414073944,1983-06-22
0.43720880150794983,1983-06-23
0.43720880150794983,1983-06-24
0.42693886160850525,1983-06-27
0.4063985347747803,1983-06-28
0.42547163367271423,1983-06-29
0.43720880150794983,1983-06-30
0.44601157307624817,1983-07-01
0.4284060001373291,1983-07-05
0.44014301896095276,1983-07-06
0.44307711720466614,1983-07-07
0.44307711720466614,1983-07-08
0.4636171758174896,1983-07-11
0.46068263053894043,1983-07-12
0.4489460587501526,1983-07-13
0.43134012818336487,1983-07-14
0.4284060001373291,1983-07-15
0.42253702878952026,1983-07-18
0.43427416682243347,1983-07-19
0.46068263053894043,1983-07-20
0.4929599463939667,1983-07-21
0.49882885813713074,1983-07-22
0.5252373814582825,1983-07-25
0.5311056971549988,1983-07-26
0.495894193649292,1983-07-27
0.46948540210723877,1983-07-28
0.47242048382759094,1983-07-29
0.46948540210723877,1983-08-01
0.46068263053894043,1983-08-02
0.4782884120941162,1983-08-03
0.45774853229522705,1983-08-04
0.45774853229522705,1983-08-05
0.42547163367271423,1983-08-08
0.45187997817993164,1983-08-09
0.45187997817993164,1983-08-10
0.45187997817993164,1983-08-11
0.45481452345848083,1983-08-12
0.46068263053894043,1983-08-15
0.45774853229522705,1983-08-16
0.45481452345848083,1983-08-17
0.4489460587501526,1983-08-18
0.44601157307624817,1983-08-19
0.44307711720466614,1983-08-22
0.43720880150794983,1983-08-23
0.43427416682243347,1983-08-24
0.43427416682243347,1983-08-25
0.44601157307624817,1983-08-26
0.4489460587501526,1983-08-29
0.45628196001052856,1983-08-30
