ORCL,Date
0.0383010134100914,1986-08-08
0.03641722351312637,1986-08-11
0.0383010134100914,1986-08-12
0.039870720356702805,1986-08-13
0.039870720356702805,1986-08-14
0.039870720356702805,1986-08-15
0.039870720356702805,1986-08-18
0.04018481820821762,1986-08-19
0.0383010134100914,1986-08-20
0.0383010134100914,1986-08-21
0.0383010134100914,1986-08-22
0.038929231464862823,1986-08-25
0.03641722351312637,1986-08-26
0.0383010134100914,1986-08-27
0.03955662623047829,1986-08-28
0.041440412402153015,1986-08-29
0.04269600287079811,1986-09-02
0.04269600287079811,1986-09-03
0.04018481820821762,1986-09-04
0.03955662623047829,1986-09-05
0.038929231464862823,1986-09-08
0.03955662623047829,1986-09-09
0.0383010134100914,1986-09-10
0.03390602022409439,1986-09-11
0.03641722351312637,1986-09-12
0.035161618143320084,1986-09-15
0.037672821432352066,1986-09-16
0.038929231464862823,1986-09-17
0.037672821432352066,1986-09-18
0.0383010134100914,1986-09-19
0.038929231464862823,1986-09-22
0.04018481820821762,1986-09-23
0.03955662623047829,1986-09-24
0.03955662623047829,1986-09-25
0.035789016634225845,1986-09-26
0.03453340753912926,1986-09-29
0.035789016634225845,1986-09-30
0.035789016634225845,1986-10-01
0.035161618143320084,1986-10-02
0.03453340753912926,1986-10-03
0.035161618143320084,1986-10-06
0.037672821432352066,1986-10-07
0.04332423582673073,1986-10-08
0.04583542048931122,1986-10-09
0.04457981511950493,1986-10-10
0.04457981511950493,1986-10-13
0.043951615691185,1986-10-14
0.04520802944898605,1986-10-15
0.04583542048931122,1986-10-16
0.04583542048931122,1986-10-17
0.04583542048931122,1986-10-20
0.04520802944898605,1986-10-21
0.04457981511950493,1986-10-22
0.04457981511950493,1986-10-23
0.04520802944898605,1986-10-24
0.043951615691185,1986-10-27
0.04520802944898605,1986-10-28
0.04457981511950493,1986-10-29
0.04520802944898605,1986-10-30
0.04520802944898605,1986-10-31
0.04457981511950493,1986-11-03
0.048347435891628265,1986-11-04
0.048974812030792236,1986-11-05
0.048974812030792236,1986-11-06
0.04960303381085396,1986-11-07
0.048974812030792236,1986-11-10
0.050858620554208755,1986-11-11
0.051486823707818985,1986-11-12
0.050230421125888824,1986-11-13
0.050858620554208755,1986-11-14
0.050230421125888824,1986-11-17
0.048347435891628265,1986-11-18
0.04771921783685684,1986-11-19
0.048974812030792236,1986-11-20
0.050858620554208755,1986-11-21
0.051486823707818985,1986-11-24
0.05431213602423668,1986-11-25
0.05399802327156067,1986-11-26
0.05399802327156067,1986-11-28
0.05211422219872475,1986-12-01
0.050858620554208755,1986-12-02
0.048974812030792236,1986-12-03
0.050230421125888824,1986-12-04
0.050230421125888824,1986-12-05
0.050858620554208755,1986-12-08
0.050858620554208755,1986-12-09
0.050858620554208755,1986-12-10
0.050230421125888824,1986-12-11
0.050230421125888824,1986-12-12
0.04960303381085396,1986-12-15
0.050230421125888824,1986-12-16
0.048974812030792236,1986-12-17
0.04960303381085396,1986-12-18
0.04960303381085396,1986-12-19
0.048974812030792236,1986-12-22
0.048974812030792236,1986-12-23
0.048974812030792236,1986-12-24
0.04771921783685684,1986-12-26
0.04771921783685684,1986-12-29
0.048347435891628265,1986-12-30
0.05211422219872475,1986-12-31
0.05211422219872475,1987-01-02
0.05525362864136696,1987-01-05
0.05650921165943146,1987-01-06
0.05525362864136696,1987-01-07
0.05776562541723251,1987-01-08
0.0646718442440033,1987-01-09
0.06216062605381012,1987-01-12
0.06278803199529648,1987-01-13
0.06781122833490372,1987-01-14
0.06906762719154358,1987-01-15
0.06718383729457855,1987-01-16
0.07220704108476639,1987-01-19
0.07283444702625275,1987-01-20
0.07032323628664017,1987-01-21
0.07409002631902695,1987-01-22
0.07032323628664017,1987-01-23
0.06843944638967514,1987-01-26
0.06906762719154358,1987-01-27
0.06592825055122375,1987-01-28
0.06781122833490372,1987-01-29
0.06781122833490372,1987-01-30
0.07409002631902695,1987-02-02
0.07346262782812119,1987-02-03
0.07283444702625275,1987-02-04
0.07346262782812119,1987-02-05
0.07220704108476639,1987-02-06
0.07409002631902695,1987-02-09
0.07471822947263718,1987-02-10
0.07848584651947021,1987-02-11
0.08602023869752884,1987-02-12
0.08915963023900986,1987-02-13
0.09167084097862244,1987-02-17
0.09418283402919769,1987-02-18
0.09229903668165207,1987-02-19
0.09167084097862244,1987-02-20
0.08853144943714142,1987-02-23
0.08978785574436188,1987-02-24
0.08915963023900986,1987-02-25
0.0929272472858429,1987-02-26
0.09669402241706848,1987-02-27
0.09606664627790451,1987-03-02
0.0985778272151947,1987-03-03
0.1042284443974495,1987-03-04
0.10862427204847336,1987-03-05
0.10548488050699234,1987-03-06
0.09920606762170792,1987-03-09
0.09920606762170792,1987-03-10
0.09920606762170792,1987-03-11
0.0973222479224205,1987-03-12
0.09606664627790451,1987-03-13
0.09543843567371368,1987-03-16
0.09543843567371368,1987-03-17
0.10108903795480728,1987-03-18
0.10548488050699234,1987-03-19
0.10611223429441452,1987-03-20
0.10485666245222092,1987-03-23
0.10046164691448212,1987-03-24
0.1029728427529335,1987-03-25
0.10925160348415375,1987-03-26
0.11301927268505096,1987-03-27
0.10548488050699234,1987-03-30
0.11050725728273392,1987-03-31
0.11050725728273392,1987-04-01
0.11866983771324158,1987-04-02
0.12683244049549103,1987-04-03
0.13185565173625946,1987-04-06
0.12432125210762024,1987-04-07
0.11929809302091599,1987-04-08
0.12055369466543198,1987-04-09
0.12055369466543198,1987-04-10
0.11427483707666397,1987-04-13
0.10674042254686356,1987-04-14
0.11678680032491684,1987-04-15
0.11929809302091599,1987-04-16
0.12180924415588379,1987-04-20
0.12306567281484604,1987-04-21
0.12306567281484604,1987-04-22
0.12180924415588379,1987-04-23
0.12055369466543198,1987-04-24
0.11301927268505096,1987-04-27
0.11929809302091599,1987-04-28
0.12306567281484604,1987-04-29
0.11804245412349701,1987-04-30
0.11553046107292175,1987-05-01
0.11678680032491684,1987-05-04
0.12055369466543198,1987-05-05
0.11929809302091599,1987-05-06
0.12432125210762024,1987-05-07
0.13185565173625946,1987-05-08
0.13562318682670593,1987-05-11
0.13562318682670593,1987-05-12
0.13687889277935028,1987-05-13
0.14064647257328033,1987-05-14
0.13939008116722107,1987-05-15
0.12808802723884583,1987-05-18
0.11804245412349701,1987-05-19
0.12055369466543198,1987-05-20
0.12055369466543198,1987-05-21
0.12055369466543198,1987-05-22
0.12306567281484604,1987-05-26
0.12557688355445862,1987-05-27
0.1293444186449051,1987-05-28
0.13687889277935028,1987-05-29
0.13687889277935028,1987-06-01
0.13060007989406586,1987-06-02
0.13185565173625946,1987-06-03
0.13311122357845306,1987-06-04
0.1293444186449051,1987-06-05
0.12432125210762024,1987-06-08
0.12557688355445862,1987-06-09
0.13060007989406586,1987-06-10
0.12055369466543198,1987-06-11
0.11553046107292175,1987-06-12
0.11301927268505096,1987-06-15
0.12432125210762024,1987-06-16
0.12557688355445862,1987-06-17
0.12180924415588379,1987-06-18
0.12306567281484604,1987-06-19
0.11804245412349701,1987-06-22
0.11427483707666397,1987-06-23
0.11929809302091599,1987-06-24
0.11804245412349701,1987-06-25
0.11050725728273392,1987-06-26
0.10799604654312134,1987-06-29
0.11176364868879318,1987-06-30
0.11113546043634415,1987-07-01
0.11301927268505096,1987-07-02
0.10548488050699234,1987-07-06
0.10799604654312134,1987-07-07
0.10862427204847336,1987-07-08
0.10799604654312134,1987-07-09
0.1042284443974495,1987-07-10
0.10548488050699234,1987-07-13
0.11804245412349701,1987-07-14
0.11929809302091599,1987-07-15
0.11804245412349701,1987-07-16
0.11553046107292175,1987-07-17
0.10925160348415375,1987-07-20
0.10674042254686356,1987-07-21
0.10799604654312134,1987-07-22
0.1029728427529335,1987-07-23
0.10674042254686356,1987-07-24
0.1042284443974495,1987-07-27
0.10548488050699234,1987-07-28
0.1042284443974495,1987-07-29
0.10674042254686356,1987-07-30
0.11427483707666397,1987-07-31
0.11176364868879318,1987-08-03
0.11678680032491684,1987-08-04
0.11804245412349701,1987-08-05
0.12620504200458527,1987-08-06
0.12683244049549103,1987-08-07
0.12557688355445862,1987-08-10
0.13060007989406586,1987-08-11
0.12997183203697205,1987-08-12
0.13060007989406586,1987-08-13
0.13060007989406586,1987-08-14
0.1293444186449051,1987-08-17
0.12180924415588379,1987-08-18
0.12180924415588379,1987-08-19
0.12683244049549103,1987-08-20
0.13060007989406586,1987-08-21
0.12494861334562302,1987-08-24
0.12557688355445862,1987-08-25
0.12432125210762024,1987-08-26
0.12432125210762024,1987-08-27
0.12808802723884583,1987-08-28
0.13436689972877502,1987-08-31
0.13562318682670593,1987-09-01
0.13311122357845306,1987-09-02
0.12683244049549103,1987-09-03
0.12808802723884583,1987-09-04
0.11929809302091599,1987-09-08
0.12746064364910126,1987-09-09
0.1293444186449051,1987-09-10
0.13562318682670593,1987-09-11
0.13436689972877502,1987-09-14
0.13311122357845306,1987-09-15
0.1381344497203827,1987-09-16
0.14441326260566711,1987-09-17
0.1456688940525055,1987-09-18
0.14064647257328033,1987-09-21
0.14441326260566711,1987-09-22
0.14943645894527435,1987-09-23
0.15132030844688416,1987-09-24
0.15571530163288116,1987-09-25
0.15948288142681122,1987-09-28
0.15948288142681122,1987-09-29
0.163249671459198,1987-09-30
0.16701728105545044,1987-10-01
0.1808304786682129,1987-10-02
0.1871093213558197,1987-10-05
0.1707848459482193,1987-10-06
0.16764548420906067,1987-10-07
0.16952845454216003,1987-10-08
0.16701728105545044,1987-10-09
0.163249671459198,1987-10-12
0.15822650492191315,1987-10-13
0.1645052433013916,1987-10-14
0.1645052433013916,1987-10-15
0.15194769203662872,1987-10-16
0.13060007989406586,1987-10-19
0.12180924415588379,1987-10-20
0.1381344497203827,1987-10-21
0.12055369466543198,1987-10-22
0.10674042254686356,1987-10-23
0.08413644134998322,1987-10-26
0.08790405094623566,1987-10-27
0.09543843567371368,1987-10-28
0.11929809302091599,1987-10-29
0.12557688355445862,1987-10-30
0.12683244049549103,1987-11-02
0.11929809302091599,1987-11-03
0.11929809302091599,1987-11-04
0.12055369466543198,1987-11-05
0.11176364868879318,1987-11-06
0.11050725728273392,1987-11-09
0.10674042254686356,1987-11-10
0.11176364868879318,1987-11-11
0.11553046107292175,1987-11-12
0.11553046107292175,1987-11-13
0.11301927268505096,1987-11-16
0.1029728427529335,1987-11-17
0.10674042254686356,1987-11-18
0.1029728427529335,1987-11-19
0.1029728427529335,1987-11-20
0.10171724110841751,1987-11-23
0.11050725728273392,1987-11-24
0.11301927268505096,1987-11-25
0.11929809302091599,1987-11-27
0.10925160348415375,1987-11-30
0.10799604654312134,1987-12-01
0.10611223429441452,1987-12-02
0.1029728427529335,1987-12-03
0.10171724110841751,1987-12-04
0.1042284443974495,1987-12-07
0.11804245412349701,1987-12-08
0.12432125210762024,1987-12-09
0.12683244049549103,1987-12-10
0.12997183203697205,1987-12-11
0.13939008116722107,1987-12-14
0.14441326260566711,1987-12-15
0.14692525565624237,1987-12-16
0.14315767586231232,1987-12-17
0.15069204568862915,1987-12-18
0.1456688940525055,1987-12-21
0.15571530163288116,1987-12-22
0.15822650492191315,1987-12-23
0.15571530163288116,1987-12-24
0.15069204568862915,1987-12-28
0.1456688940525055,1987-12-29
0.1456688940525055,1987-12-30
0.1456688940525055,1987-12-31
0.1532040536403656,1988-01-04
0.15069204568862915,1988-01-05
0.15194769203662872,1988-01-06
0.15571530163288116,1988-01-07
0.13562318682670593,1988-01-08
0.14064647257328033,1988-01-11
0.13311122357845306,1988-01-12
0.13311122357845306,1988-01-13
0.12808802723884583,1988-01-14
0.12808802723884583,1988-01-15
0.12808802723884583,1988-01-18
0.12557688355445862,1988-01-19
0.11804245412349701,1988-01-20
0.12306567281484604,1988-01-21
0.1293444186449051,1988-01-22
0.13436689972877502,1988-01-25
0.13060007989406586,1988-01-26
0.13311122357845306,1988-01-27
0.14064647257328033,1988-01-28
0.14064647257328033,1988-01-29
0.13562318682670593,1988-02-01
0.13311122357845306,1988-02-02
0.12306567281484604,1988-02-03
0.12557688355445862,1988-02-04
0.12683244049549103,1988-02-05
0.12557688355445862,1988-02-08
0.13060007989406586,1988-02-09
0.13687889277935028,1988-02-10
0.14064647257328033,1988-02-11
0.14315767586231232,1988-02-12
0.1456688940525055,1988-02-16
0.14818088710308075,1988-02-17
0.14818088710308075,1988-02-18
0.15069204568862915,1988-02-19
0.15069204568862915,1988-02-22
0.1456688940525055,1988-02-23
0.15571530163288116,1988-02-24
0.15571530163288116,1988-02-25
0.15571530163288116,1988-02-26
0.15194769203662872,1988-02-29
0.14943645894527435,1988-03-01
0.15069204568862915,1988-03-02
0.15069204568862915,1988-03-03
0.15069204568862915,1988-03-04
0.15571530163288116,1988-03-07
0.163249671459198,1988-03-08
0.16827288269996643,1988-03-09
0.16073843836784363,1988-03-10
0.15948288142681122,1988-03-11
0.1645052433013916,1988-03-14
0.16576164960861206,1988-03-15
0.16576164960861206,1988-03-16
0.1707848459482193,1988-03-17
0.17580722272396088,1988-03-18
0.17329606413841248,1988-03-21
0.163249671459198,1988-03-22
0.16073843836784363,1988-03-23
0.15697084367275238,1988-03-24
0.15822650492191315,1988-03-25
0.16073843836784363,1988-03-28
0.163249671459198,1988-03-29
0.15822650492191315,1988-03-30
0.163249671459198,1988-03-31
0.16073843836784363,1988-04-04
0.16073843836784363,1988-04-05
0.16576164960861206,1988-04-06
0.16073843836784363,1988-04-07
0.15822650492191315,1988-04-08
0.16073843836784363,1988-04-11
0.16576164960861206,1988-04-12
0.1707848459482193,1988-04-13
0.15822650492191315,1988-04-14
0.15822650492191315,1988-04-15
0.15822650492191315,1988-04-18
0.15822650492191315,1988-04-19
0.15571530163288116,1988-04-20
0.15069204568862915,1988-04-21
0.1532040536403656,1988-04-22
0.15571530163288116,1988-04-25
0.16073843836784363,1988-04-26
0.15822650492191315,1988-04-27
0.163249671459198,1988-04-28
0.16827288269996643,1988-04-29
0.16576164960861206,1988-05-02
0.1707848459482193,1988-05-03
0.17580722272396088,1988-05-04
0.17329606413841248,1988-05-05
0.17580722272396088,1988-05-06
0.1707848459482193,1988-05-09
0.163249671459198,1988-05-10
0.15822650492191315,1988-05-11
0.15822650492191315,1988-05-12
0.16576164960861206,1988-05-13
0.16827288269996643,1988-05-16
0.16827288269996643,1988-05-17
0.16073843836784363,1988-05-18
0.16073843836784363,1988-05-19
0.15822650492191315,1988-05-20
0.15697084367275238,1988-05-23
0.15697084367275238,1988-05-24
0.16073843836784363,1988-05-25
0.15822650492191315,1988-05-26
0.15822650492191315,1988-05-27
0.16827288269996643,1988-05-31
0.17204047739505768,1988-06-01
0.17329606413841248,1988-06-02
0.17831926047801971,1988-06-03
0.17831926047801971,1988-06-06
0.18334254622459412,1988-06-07
0.18459807336330414,1988-06-08
0.19338804483413696,1988-06-09
0.18585363030433655,1988-06-10
0.19087687134742737,1988-06-13
0.19338804483413696,1988-06-14
0.18836486339569092,1988-06-15
0.1871093213558197,1988-06-16
0.18334254622459412,1988-06-17
0.18585363030433655,1988-06-20
0.18585363030433655,1988-06-21
0.18836486339569092,1988-06-22
0.18836486339569092,1988-06-23
0.18836486339569092,1988-06-24
0.19087687134742737,1988-06-27
0.1971556544303894,1988-06-28
0.20217886567115784,1988-06-29
0.19841133058071136,1988-06-30
0.20092329382896423,1988-07-01
0.20845778286457062,1988-07-05
0.20845778286457062,1988-07-06
0.22352643311023712,1988-07-07
0.2134808450937271,1988-07-08
0.20845778286457062,1988-07-11
0.20469006896018982,1988-07-12
0.20845778286457062,1988-07-13
0.20845778286457062,1988-07-14
0.19841133058071136,1988-07-15
0.20092329382896423,1988-07-18
0.19590012729167938,1988-07-19
0.19338804483413696,1988-07-20
0.18836486339569092,1988-07-21
0.19213256239891052,1988-07-22
0.18585363030433655,1988-07-25
0.19087687134742737,1988-07-26
0.1808304786682129,1988-07-27
0.19087687134742737,1988-07-28
0.19087687134742737,1988-07-29
0.19841133058071136,1988-08-01
0.19841133058071136,1988-08-02
0.20092329382896423,1988-08-03
0.19841133058071136,1988-08-04
0.19338804483413696,1988-08-05
0.19213256239891052,1988-08-08
0.18962126970291138,1988-08-09
0.17831926047801971,1988-08-10
0.18459807336330414,1988-08-11
0.1808304786682129,1988-08-12
0.1707848459482193,1988-08-15
0.1808304786682129,1988-08-16
0.1808304786682129,1988-08-17
0.18459807336330414,1988-08-18
0.1808304786682129,1988-08-19
0.1808304786682129,1988-08-22
0.17329606413841248,1988-08-23
0.18334254622459412,1988-08-24
0.18585363030433655,1988-08-25
0.19590012729167938,1988-08-26
0.19841133058071136,1988-08-29
0.19590012729167938,1988-08-30
0.18585363030433655,1988-08-31
0.1808304786682129,1988-09-01
0.19087687134742737,1988-09-02
0.18836486339569092,1988-09-06
0.18585363030433655,1988-09-07
0.19087687134742737,1988-09-08
0.20092329382896423,1988-09-09
0.20343448221683502,1988-09-12
0.19590012729167938,1988-09-13
0.20343448221683502,1988-09-14
0.18836486339569092,1988-09-15
0.19087687134742737,1988-09-16
0.18334254622459412,1988-09-19
0.18585363030433655,1988-09-20
0.20092329382896423,1988-09-21
0.20092329382896423,1988-09-22
0.20092329382896423,1988-09-23
0.19087687134742737,1988-09-26
0.19338804483413696,1988-09-27
0.19087687134742737,1988-09-28
0.1971556544303894,1988-09-29
0.20217886567115784,1988-09-30
0.20092329382896423,1988-10-03
0.20092329382896423,1988-10-04
0.19338804483413696,1988-10-05
0.19087687134742737,1988-10-06
0.18585363030433655,1988-10-07
0.18334254622459412,1988-10-10
0.18585363030433655,1988-10-11
0.1808304786682129,1988-10-12
0.18208612501621246,1988-10-13
0.17580722272396088,1988-10-14
0.17831926047801971,1988-10-17
0.17831926047801971,1988-10-18
0.1808304786682129,1988-10-19
0.18334254622459412,1988-10-20
0.17580722272396088,1988-10-21
0.16576164960861206,1988-10-24
0.1645052433013916,1988-10-25
0.16073843836784363,1988-10-26
0.1532040536403656,1988-10-27
0.15194769203662872,1988-10-28
0.15822650492191315,1988-10-31
0.15822650492191315,1988-11-01
0.1532040536403656,1988-11-02
0.16073843836784363,1988-11-03
0.15948288142681122,1988-11-04
0.15822650492191315,1988-11-07
0.16576164960861206,1988-11-08
0.16576164960861206,1988-11-09
0.16827288269996643,1988-11-10
0.16576164960861206,1988-11-11
0.16576164960861206,1988-11-14
0.16576164960861206,1988-11-15
0.163249671459198,1988-11-16
0.16576164960861206,1988-11-17
0.16827288269996643,1988-11-18
0.16576164960861206,1988-11-21
0.16701728105545044,1988-11-22
0.16827288269996643,1988-11-23
0.16827288269996643,1988-11-25
0.1707848459482193,1988-11-28
0.17831926047801971,1988-11-29
0.17329606413841248,1988-11-30
0.17580722272396088,1988-12-01
0.1808304786682129,1988-12-02
0.19087687134742737,1988-12-05
0.18836486339569092,1988-12-06
0.19087687134742737,1988-12-07
0.19087687134742737,1988-12-08
0.18962126970291138,1988-12-09
0.18585363030433655,1988-12-12
0.18334254622459412,1988-12-13
0.1808304786682129,1988-12-14
0.18585363030433655,1988-12-15
0.18836486339569092,1988-12-16
0.18459807336330414,1988-12-19
0.1871093213558197,1988-12-20
0.18836486339569092,1988-12-21
0.19338804483413696,1988-12-22
0.19338804483413696,1988-12-23
0.18962126970291138,1988-12-27
0.18585363030433655,1988-12-28
0.19338804483413696,1988-12-29
0.19590012729167938,1988-12-30
0.19087687134742737,1989-01-03
0.20092329382896423,1989-01-04
0.20845778286457062,1989-01-05
0.20343448221683502,1989-01-06
0.20092329382896423,1989-01-09
0.20343448221683502,1989-01-10
0.20343448221683502,1989-01-11
0.20845778286457062,1989-01-12
0.205945685505867,1989-01-13
0.20845778286457062,1989-01-16
0.205945685505867,1989-01-17
0.20845778286457062,1989-01-18
0.21599209308624268,1989-01-19
0.22478283941745758,1989-01-20
0.22352643311023712,1989-01-23
0.22854967415332794,1989-01-24
0.2335727959871292,1989-01-25
0.23985162377357483,1989-01-26
0.24110738933086395,1989-01-27
0.23859618604183197,1989-01-30
0.2373405396938324,1989-01-31
0.24613052606582642,1989-02-01
0.24110738933086395,1989-02-02
0.2373405396938324,1989-02-03
0.2335727959871292,1989-02-06
0.24613052606582642,1989-02-07
0.24110738933086395,1989-02-08
0.23859618604183197,1989-02-09
0.22980524599552155,1989-02-10
0.23106172680854797,1989-02-13
0.22854967415332794,1989-02-14
0.2348283976316452,1989-02-15
0.24110738933086395,1989-02-16
0.23608404397964478,1989-02-17
0.23231731355190277,1989-02-21
0.22603854537010193,1989-02-22
0.2335727959871292,1989-02-23
0.22854967415332794,1989-02-24
0.22854967415332794,1989-02-27
0.22603854537010193,1989-02-28
0.22478283941745758,1989-03-01
0.23608404397964478,1989-03-02
0.24361929297447205,1989-03-03
0.24738600850105286,1989-03-06
0.25115376710891724,1989-03-07
0.25115376710891724,1989-03-08
0.24361929297447205,1989-03-09
0.2423638105392456,1989-03-10
0.24361929297447205,1989-03-13
0.24361929297447205,1989-03-14
0.24361929297447205,1989-03-15
0.24361929297447205,1989-03-16
0.24110738933086395,1989-03-17
0.23106172680854797,1989-03-20
0.2335727959871292,1989-03-21
0.22352643311023712,1989-03-22
0.2222709208726883,1989-03-23
0.22854967415332794,1989-03-27
0.22478283941745758,1989-03-28
0.2448749542236328,1989-03-29
0.25366488099098206,1989-03-30
0.2423638105392456,1989-03-31
0.2423638105392456,1989-04-03
0.24110738933086395,1989-04-04
0.24110738933086395,1989-04-05
0.24110738933086395,1989-04-06
0.24738600850105286,1989-04-07
0.25366488099098206,1989-04-10
0.2649667263031006,1989-04-11
0.2637113034725189,1989-04-12
0.25868815183639526,1989-04-13
0.27124565839767456,1989-04-14
0.26622244715690613,1989-04-17
0.26999014616012573,1989-04-18
0.2762688994407654,1989-04-19
0.2762688994407654,1989-04-20
0.29133865237236023,1989-04-21
0.2850598394870758,1989-04-24
0.28631535172462463,1989-04-25
0.2787809669971466,1989-04-26
0.28757089376449585,1989-04-27
0.29133865237236023,1989-04-28
0.283803254365921,1989-05-01
0.27375778555870056,1989-05-02
0.26622244715690613,1989-05-03
0.27375778555870056,1989-05-04
0.2812921404838562,1989-05-05
0.29133865237236023,1989-05-08
0.2938496172428131,1989-05-09
0.283803254365921,1989-05-10
0.27124565839767456,1989-05-11
0.2787809669971466,1989-05-12
0.283803254365921,1989-05-15
0.283803254365921,1989-05-16
0.2812921404838562,1989-05-17
0.29259413480758667,1989-05-18
0.3013840913772583,1989-05-19
0.3038961887359619,1989-05-22
0.2938496172428131,1989-05-23
0.28882652521133423,1989-05-24
0.2938496172428131,1989-05-25
0.3038961887359619,1989-05-26
0.3013840913772583,1989-05-30
0.30640730261802673,1989-05-31
0.31394168734550476,1989-06-01
0.3189649283885956,1989-06-02
0.30891939997673035,1989-06-05
0.3026406168937683,1989-06-06
0.31268608570098877,1989-06-07
0.31645381450653076,1989-06-08
0.3189649283885956,1989-06-09
0.3189649283885956,1989-06-12
0.3189649283885956,1989-06-13
0.3252438008785248,1989-06-14
0.3189649283885956,1989-06-15
0.3189649283885956,1989-06-16
0.30891939997673035,1989-06-19
0.3038961887359619,1989-06-20
0.30640730261802673,1989-06-21
0.30640730261802673,1989-06-22
0.32147687673568726,1989-06-23
0.32147687673568726,1989-06-26
0.33152249455451965,1989-06-27
0.3189649283885956,1989-06-28
0.30640730261802673,1989-06-29
0.2988729178905487,1989-06-30
0.31143060326576233,1989-07-03
0.30891939997673035,1989-07-05
0.31645381450653076,1989-07-06
0.32901129126548767,1989-07-07
0.3390577435493469,1989-07-10
0.3390577435493469,1989-07-11
0.32901129126548767,1989-07-12
0.32650014758110046,1989-07-13
0.3340345621109009,1989-07-14
0.33152249455451965,1989-07-17
0.32901129126548767,1989-07-18
0.33152249455451965,1989-07-19
0.32147687673568726,1989-07-20
0.3239882290363312,1989-07-21
0.32147687673568726,1989-07-24
0.31394168734550476,1989-07-25
0.3189649283885956,1989-07-26
0.3189649283885956,1989-07-27
0.31645381450653076,1989-07-28
0.30891939997673035,1989-07-31
0.30640730261802673,1989-08-01
0.30891939997673035,1989-08-02
0.32901129126548767,1989-08-03
0.34408095479011536,1989-08-04
0.35161539912223816,1989-08-07
0.36417311429977417,1989-08-08
0.3591497242450714,1989-08-09
0.35663852095603943,1989-08-10
0.3591497242450714,1989-08-11
0.35412657260894775,1989-08-14
0.35161539912223816,1989-08-15
0.34408095479011536,1989-08-16
0.35412657260894775,1989-08-17
0.3616609573364258,1989-08-18
0.35412657260894775,1989-08-21
0.3616609573364258,1989-08-22
0.3616609573364258,1989-08-23
0.3691961467266083,1989-08-24
