PDCO,Date
8.165109634399414,2000-05-12
8.291373252868652,2000-05-15
8.343982696533203,2000-05-16
8.196677207946777,2000-05-17
8.186150550842285,2000-05-18
8.144062995910645,2000-05-19
8.133545875549316,2000-05-22
7.828400611877441,2000-05-23
8.33345890045166,2000-05-24
8.33345890045166,2000-05-25
8.059889793395996,2000-05-26
8.691208839416504,2000-05-30
8.575468063354492,2000-05-31
8.607036590576172,2000-06-01
8.64912223815918,2000-06-02
9.048958778381348,2000-06-05
8.817474365234375,2000-06-06
8.922694206237793,2000-06-07
8.98582649230957,2000-06-08
9.038435935974121,2000-06-09
8.61755657196045,2000-06-12
8.996347427368164,2000-06-13
8.88060474395752,2000-06-14
9.038435935974121,2000-06-15
9.343578338623047,2000-06-16
9.312010765075684,2000-06-19
8.849040985107422,2000-06-20
8.806953430175781,2000-06-21
8.64912223815918,2000-06-22
8.0809326171875,2000-06-23
9.091048240661621,2000-06-26
8.249282836914062,2000-06-27
8.64912223815918,2000-06-28
8.930585861206055,2000-06-29
8.585990905761719,2000-06-30
8.543904304504395,2000-07-03
8.438679695129395,2000-07-05
8.207194328308105,2000-07-06
7.786314487457275,2000-07-07
8.396589279174805,2000-07-10
8.775386810302734,2000-07-11
8.501810073852539,2000-07-12
8.196677207946777,2000-07-13
8.249282836914062,2000-07-14
8.522856712341309,2000-07-17
8.417637825012207,2000-07-18
8.407113075256348,2000-07-19
8.701729774475098,2000-07-20
8.56494426727295,2000-07-21
8.375548362731934,2000-07-24
8.375548362731934,2000-07-25
8.417637825012207,2000-07-26
8.754340171813965,2000-07-27
8.71225357055664,2000-07-28
8.922694206237793,2000-07-31
8.543904304504395,2000-08-01
8.64912223815918,2000-08-02
9.154179573059082,2000-08-03
9.21731185913086,2000-08-04
8.585990905761719,2000-08-07
8.901650428771973,2000-08-08
8.459723472595215,2000-08-09
8.501810073852539,2000-08-10
8.691208839416504,2000-08-11
8.35450553894043,2000-08-14
7.496957302093506,2000-08-15
7.660048007965088,2000-08-16
7.565351963043213,2000-08-17
7.344388484954834,2000-08-18
7.281253337860107,2000-08-21
7.2602128982543945,2000-08-22
7.1549906730651855,2000-08-23
7.723180770874023,2000-08-24
7.70213508605957,2000-08-25
7.744226455688477,2000-08-28
7.786314487457275,2000-08-29
7.596917152404785,2000-08-30
7.996756076812744,2000-08-31
7.870491027832031,2000-09-01
7.239169120788574,2000-09-05
7.344388484954834,2000-09-06
7.89153528213501,2000-09-07
7.575873374938965,2000-09-08
7.291775226593018,2000-09-11
7.53378438949585,2000-09-12
7.344388484954834,2000-09-13
7.954668045043945,2000-09-14
7.954668045043945,2000-09-15
7.89153528213501,2000-09-18
7.786314487457275,2000-09-19
7.491696834564209,2000-09-20
7.4075212478637695,2000-09-21
7.4075212478637695,2000-09-22
7.575873374938965,2000-09-25
8.35450553894043,2000-09-26
7.849447250366211,2000-09-27
8.375548362731934,2000-09-28
7.575873374938965,2000-09-29
7.70213508605957,2000-10-02
7.744226455688477,2000-10-03
7.660048007965088,2000-10-04
7.828400611877441,2000-10-05
7.849447250366211,2000-10-06
7.996756076812744,2000-10-09
8.186150550842285,2000-10-10
8.0809326171875,2000-10-11
8.417637825012207,2000-10-12
8.438679695129395,2000-10-13
8.375548362731934,2000-10-16
8.291373252868652,2000-10-17
8.186150550842285,2000-10-18
8.71225357055664,2000-10-19
9.027914047241211,2000-10-20
8.88060474395752,2000-10-23
8.922694206237793,2000-10-24
9.427754402160645,2000-10-25
9.722370147705078,2000-10-26
10.395781517028809,2000-10-27
10.122211456298828,2000-10-30
10.543089866638184,2000-10-31
9.722370147705078,2000-11-01
9.53297233581543,2000-11-02
9.659238815307617,2000-11-03
9.51192569732666,2000-11-06
10.416824340820312,2000-11-07
9.743412971496582,2000-11-08
9.680283546447754,2000-11-09
9.659238815307617,2000-11-10
9.027914047241211,2000-11-13
9.301490783691406,2000-11-14
9.343578338623047,2000-11-15
9.091048240661621,2000-11-16
9.70132827758789,2000-11-17
10.016984939575195,2000-11-20
10.143251419067383,2000-11-21
10.101161003112793,2000-11-22
10.122211456298828,2000-11-24
10.080120086669922,2000-11-27
10.059077262878418,2000-11-28
10.059077262878418,2000-11-29
10.016984939575195,2000-11-30
10.122211456298828,2000-12-01
10.059077262878418,2000-12-04
10.143251419067383,2000-12-05
10.437870025634766,2000-12-06
10.795619010925293,2000-12-07
11.279634475708008,2000-12-08
11.447985649108887,2000-12-11
11.300676345825195,2000-12-12
11.174410820007324,2000-12-13
11.132323265075684,2000-12-14
10.416824340820312,2000-12-15
10.900838851928711,2000-12-18
10.87979507446289,2000-12-19
10.963974952697754,2000-12-20
10.437870025634766,2000-12-21
10.921884536743164,2000-12-22
10.81666374206543,2000-12-26
11.237548828125,2000-12-27
11.195452690124512,2000-12-28
11.40589427947998,2000-12-29
11.11127758026123,2001-01-02
10.900838851928711,2001-01-03
10.437870025634766,2001-01-04
10.416824340820312,2001-01-05
10.416824340820312,2001-01-08
10.080120086669922,2001-01-09
10.269515037536621,2001-01-10
10.059077262878418,2001-01-11
9.680283546447754,2001-01-12
9.490883827209473,2001-01-16
9.680283546447754,2001-01-17
9.995943069458008,2001-01-18
9.93281364440918,2001-01-19
9.722370147705078,2001-01-22
9.806546211242676,2001-01-23
10.080120086669922,2001-01-24
10.24847412109375,2001-01-25
10.311606407165527,2001-01-26
10.627265930175781,2001-01-29
10.606220245361328,2001-01-30
10.185338973999023,2001-01-31
9.91176986694336,2001-02-01
9.953856468200684,2001-02-02
10.648309707641602,2001-02-05
10.921884536743164,2001-02-06
11.321718215942383,2001-02-07
10.585176467895508,2001-02-08
9.953856468200684,2001-02-09
10.311606407165527,2001-02-12
10.122211456298828,2001-02-13
10.479957580566406,2001-02-14
10.585176467895508,2001-02-15
10.942927360534668,2001-02-16
10.921884536743164,2001-02-20
11.11127758026123,2001-02-21
10.77457332611084,2001-02-22
10.942927360534668,2001-02-23
10.858748435974121,2001-02-26
11.090240478515625,2001-02-27
10.648309707641602,2001-02-28
10.858748435974121,2001-03-01
11.069188117980957,2001-03-02
11.048148155212402,2001-03-05
10.963974952697754,2001-03-06
10.87979507446289,2001-03-07
10.627265930175781,2001-03-08
10.690400123596191,2001-03-09
10.080120086669922,2001-03-12
10.648309707641602,2001-03-13
10.290560722351074,2001-03-14
10.374738693237305,2001-03-15
10.374738693237305,2001-03-16
10.206384658813477,2001-03-19
10.101161003112793,2001-03-20
10.143251419067383,2001-03-21
9.806546211242676,2001-03-22
10.059077262878418,2001-03-23
10.185338973999023,2001-03-26
10.353692054748535,2001-03-27
10.395781517028809,2001-03-28
10.332645416259766,2001-03-29
10.353692054748535,2001-03-30
9.890724182128906,2001-04-02
10.0380277633667,2001-04-03
10.290560722351074,2001-04-04
10.269515037536621,2001-04-05
10.311606407165527,2001-04-06
10.505210876464844,2001-04-09
10.474905967712402,2001-04-10
10.522046089172363,2001-04-11
10.488377571105957,2001-04-12
10.32675838470459,2001-04-16
10.266148567199707,2001-04-17
10.269515037536621,2001-04-18
10.101161003112793,2001-04-19
10.101161003112793,2001-04-20
10.097793579101562,2001-04-23
10.027091026306152,2001-04-24
10.235845565795898,2001-04-25
10.336859703063965,2001-04-26
10.269515037536621,2001-04-27
10.28972053527832,2001-04-30
10.235845565795898,2001-05-01
10.28972053527832,2001-05-02
10.313287734985352,2001-05-03
10.491744041442871,2001-05-04
10.508573532104492,2001-05-07
10.404200553894043,2001-05-08
10.367161750793457,2001-05-09
10.454704284667969,2001-05-10
10.269515037536621,2001-05-11
10.20553970336914,2001-05-14
10.404200553894043,2001-05-15
10.468172073364258,2001-05-16
10.926091194152832,2001-05-17
11.350337982177734,2001-05-18
11.62644100189209,2001-05-21
11.838562965393066,2001-05-22
11.458087921142578,2001-05-23
10.454704284667969,2001-05-24
10.87558650970459,2001-05-25
11.222394943237305,2001-05-29
11.535531044006348,2001-05-30
11.488388061523438,2001-05-31
11.48501968383789,2001-06-01
11.431150436401367,2001-06-04
11.431150436401367,2001-06-05
11.46481990814209,2001-06-06
11.46481990814209,2001-06-07
11.407581329345703,2001-06-08
11.380643844604492,2001-06-11
11.091078758239746,2001-06-12
11.373908996582031,2001-06-13
11.252694129943848,2001-06-14
11.245963096618652,2001-06-15
10.95639419555664,2001-06-18
11.057406425476074,2001-06-19
11.192087173461914,2001-06-20
11.094443321228027,2001-06-21
11.060770034790039,2001-06-22
10.8419189453125,2001-06-25
10.889057159423828,2001-06-26
11.040574073791504,2001-06-27
11.17862319946289,2001-06-28
11.11127758026123,2001-06-29
11.353704452514648,2001-07-02
11.094443321228027,2001-07-03
11.222394943237305,2001-07-05
11.188719749450684,2001-07-06
11.552366256713867,2001-07-09
12.118030548095703,2001-07-10
12.225773811340332,2001-07-11
12.070886611938477,2001-07-12
11.878971099853516,2001-07-13
12.205574989318848,2001-07-16
12.148331642150879,2001-07-17
12.198838233947754,2001-07-18
12.04058837890625,2001-07-19
11.868867874145508,2001-07-20
11.868867874145508,2001-07-23
11.1281156539917,2001-07-24
11.17862319946289,2001-07-25
11.350337982177734,2001-07-26
11.437883377075195,2001-07-27
11.579299926757812,2001-07-30
11.68368148803711,2001-07-31
11.343611717224121,2001-08-01
11.410947799682617,2001-08-02
11.528797149658203,2001-08-03
10.942927360534668,2001-08-06
10.895787239074707,2001-08-07
10.673563957214355,2001-08-08
10.811615943908691,2001-08-09
10.458069801330566,2001-08-10
10.990066528320312,2001-08-13
10.757740020751953,2001-08-14
11.013633728027344,2001-08-15
11.299833297729492,2001-08-16
11.296469688415527,2001-08-17
11.717350959777832,2001-08-20
11.936210632324219,2001-08-21
11.320035934448242,2001-08-22
12.054054260253906,2001-08-23
12.04395580291748,2001-08-24
12.3469877243042,2001-08-27
12.054054260253906,2001-08-28
11.46481990814209,2001-08-29
11.53216552734375,2001-08-30
11.545632362365723,2001-08-31
11.764488220214844,2001-09-04
11.936210632324219,2001-09-05
11.868867874145508,2001-09-06
11.74428939819336,2001-09-07
11.582666397094727,2001-09-10
11.397483825683594,2001-09-17
11.447985649108887,2001-09-18
11.781325340270996,2001-09-19
11.350337982177734,2001-09-20
11.239227294921875,2001-09-21
11.235860824584961,2001-09-24
11.447985649108887,2001-09-25
12.023752212524414,2001-09-26
12.559112548828125,2001-09-27
12.410964012145996,2001-09-28
12.441264152526855,2001-10-01
12.488409042358398,2001-10-02
12.464837074279785,2001-10-03
12.424433708190918,2001-10-04
12.158438682556152,2001-10-05
12.202204704284668,2001-10-08
11.852031707763672,2001-10-09
12.427801132202148,2001-10-10
12.508606910705566,2001-10-11
12.397493362426758,2001-10-12
12.434534072875977,2001-10-15
12.680331230163574,2001-10-16
12.410964012145996,2001-10-17
12.1618013381958,2001-10-18
12.286384582519531,2001-10-19
12.448001861572266,2001-10-22
12.171902656555176,2001-10-23
12.323421478271484,2001-10-24
12.481673240661621,2001-10-25
12.727468490600586,2001-10-26
12.592780113220215,2001-10-29
12.542278289794922,2001-10-30
12.794812202453613,2001-10-31
12.727468490600586,2001-11-01
12.646657943725586,2001-11-02
12.676963806152344,2001-11-05
12.761137962341309,2001-11-06
12.522074699401855,2001-11-07
12.293115615844727,2001-11-08
12.171902656555176,2001-11-09
12.047318458557129,2001-11-12
11.912642478942871,2001-11-13
12.198838233947754,2001-11-14
11.979984283447266,2001-11-15
11.939576148986816,2001-11-16
11.639910697937012,2001-11-19
12.1618013381958,2001-11-20
12.39076042175293,2001-11-21
12.62645435333252,2001-11-23
13.084376335144043,2001-11-26
13.030503273010254,2001-11-27
13.131513595581055,2001-11-28
13.299860000610352,2001-11-29
12.905919075012207,2001-11-30
13.215688705444336,2001-12-03
13.343643188476562,2001-12-04
13.528827667236328,2001-12-05
13.144981384277344,2001-12-06
13.111313819885254,2001-12-07
13.165182113647461,2001-12-10
13.158454895019531,2001-12-11
13.151719093322754,2001-12-12
13.293128967285156,2001-12-13
13.434550285339355,2001-12-14
13.464849472045898,2001-12-17
13.40087890625,2001-12-18
13.448019027709961,2001-12-19
13.434550285339355,2001-12-20
13.404247283935547,2001-12-21
13.609633445739746,2001-12-24
13.946338653564453,2001-12-26
13.636574745178223,2001-12-27
13.7274808883667,2001-12-28
13.781354904174805,2001-12-31
13.373944282531738,2002-01-02
13.333534240722656,2002-01-03
13.165182113647461,2002-01-04
12.882351875305176,2002-01-07
13.070900917053223,2002-01-08
13.165182113647461,2002-01-09
13.461483001708984,2002-01-10
13.535558700561523,2002-01-11
13.461483001708984,2002-01-14
13.508625984191895,2002-01-15
13.508625984191895,2002-01-16
13.518722534179688,2002-01-17
13.451379776000977,2002-01-18
13.434550285339355,2002-01-22
13.471582412719727,2002-01-23
13.61300277709961,2002-01-24
13.784721374511719,2002-01-25
13.650039672851562,2002-01-28
13.468216896057129,2002-01-29
13.464849472045898,2002-01-30
13.53219223022461,2002-01-31
13.437915802001953,2002-02-01
13.397517204284668,2002-02-04
13.761150360107422,2002-02-05
13.875633239746094,2002-02-06
13.804924964904785,2002-02-07
13.804924964904785,2002-02-08
13.804924964904785,2002-02-11
13.720747947692871,2002-02-12
13.771257400512695,2002-02-13
13.720747947692871,2002-02-14
13.592794418334961,2002-02-15
13.606271743774414,2002-02-19
13.7274808883667,2002-02-20
13.5658597946167,2002-02-21
13.909307479858398,2002-02-22
13.525461196899414,2002-02-25
13.55912971496582,2002-02-26
13.633211135864258,2002-02-27
13.660139083862305,2002-02-28
13.653404235839844,2002-03-01
13.468216896057129,2002-03-04
13.245988845825195,2002-03-05
13.437915802001953,2002-03-06
13.471582412719727,2002-03-07
13.589432716369629,2002-03-08
13.464849472045898,2002-03-11
13.35710334777832,2002-03-12
13.454747200012207,2002-03-13
13.498520851135254,2002-03-14
13.518722534179688,2002-03-15
13.586060523986816,2002-03-18
13.535558700561523,2002-03-19
13.508625984191895,2002-03-20
13.71401596069336,2002-03-21
13.794825553894043,2002-03-22
13.79145336151123,2002-03-25
14.30661678314209,2002-03-26
14.730868339538574,2002-03-27
14.724129676818848,2002-03-28
14.448037147521973,2002-04-01
14.666890144348145,2002-04-02
15.202248573303223,2002-04-03
15.46151351928711,2002-04-04
15.498550415039062,2002-04-05
15.710676193237305,2002-04-08
15.764548301696777,2002-04-09
15.865558624267578,2002-04-10
15.592825889587402,2002-04-11
15.54905891418457,2002-04-12
15.565896987915039,2002-04-15
15.5759916305542,2002-04-16
15.471614837646484,2002-04-17
15.619763374328613,2002-04-18
15.545693397521973,2002-04-19
15.46825122833252,2002-04-22
15.309995651245117,2002-04-23
15.47498893737793,2002-04-24
15.363865852355957,2002-04-25
15.040629386901855,2002-04-26
15.19888687133789,2002-04-29
15.522126197814941,2002-04-30
15.488452911376953,2002-05-01
15.724153518676758,2002-05-02
15.801590919494629,2002-05-03
15.7578125,2002-05-06
15.60629940032959,2002-05-07
15.60293197631836,2002-05-08
15.309995651245117,2002-05-09
15.145011901855469,2002-05-10
15.185418128967285,2002-05-13
15.488452911376953,2002-05-14
15.508651733398438,2002-05-15
15.471614837646484,2002-05-16
15.626501083374023,2002-05-17
15.313362121582031,2002-05-20
15.38743782043457,2002-05-21
15.320096015930176,2002-05-22
15.943000793457031,2002-05-23
16.538970947265625,2002-05-24
16.46489715576172,2002-05-28
16.616418838500977,2002-05-29
17.037296295166016,2002-05-30
16.97332000732422,2002-05-31
17.033926010131836,2002-06-03
16.549072265625,2002-06-04
16.966588973999023,2002-06-05
16.582746505737305,2002-06-06
16.905977249145508,2002-06-07
17.646732330322266,2002-06-10
17.283090591430664,2002-06-11
16.562538146972656,2002-06-12
16.885778427124023,2002-06-13
17.232582092285156,2002-06-14
17.42787742614746,2002-06-17
17.852123260498047,2002-06-18
17.811716079711914,2002-06-19
17.680400848388672,2002-06-20
17.033926010131836,2002-06-21
16.744361877441406,2002-06-24
16.347049713134766,2002-06-25
16.65008544921875,2002-06-26
16.91608428955078,2002-06-27
16.94638442993164,2002-06-28
16.59284782409668,2002-07-01
15.717414855957031,2002-07-02
15.7578125,2002-07-03
16.350419998168945,2002-07-05
16.11135482788086,2002-07-08
15.599566459655762,2002-07-09
15.017058372497559,2002-07-10
14.879015922546387,2002-07-11
15.124811172485352,2002-07-12
15.043999671936035,2002-07-15
14.956451416015625,2002-07-16
15.441314697265625,2002-07-17
15.293158531188965,2002-07-18
15.013701438903809,2002-07-19
14.394159317016602,2002-07-22
14.582714080810547,2002-07-23
14.781371116638184,2002-07-24
15.171947479248047,2002-07-25
14.855441093444824,2002-07-26
15.252751350402832,2002-07-29
15.309995651245117,2002-07-30
15.586094856262207,2002-07-31
15.30662727355957,2002-08-01
15.222454071044922,2002-08-02
14.976663589477539,2002-08-05
15.215715408325195,2002-08-06
15.495182991027832,2002-08-07
16.14839744567871,2002-08-08
16.41438865661621,2002-08-09
16.767929077148438,2002-08-12
16.407657623291016,2002-08-13
16.98678970336914,2002-08-14
17.38746452331543,2002-08-15
17.198917388916016,2002-08-16
17.0743350982666,2002-08-19
16.885778427124023,2002-08-20
17.020462036132812,2002-08-21
16.44133186340332,2002-08-22
16.020448684692383,2002-08-23
16.074321746826172,2002-08-26
15.868927001953125,2002-08-27
15.838623046875,2002-08-28
15.993512153625488,2002-08-29
16.06084632873535,2002-08-30
15.690473556518555,2002-09-03
16.155126571655273,2002-09-04
15.993512153625488,2002-09-05
16.067588806152344,2002-09-06
16.155126571655273,2002-09-09
16.52550506591797,2002-09-10
16.70395851135254,2002-09-11
16.63324737548828,2002-09-12
16.885778427124023,2002-09-13
16.902618408203125,2002-09-16
17.003620147705078,2002-09-17
17.72081184387207,2002-09-18
17.390840530395508,2002-09-19
17.431245803833008,2002-09-20
17.572660446166992,2002-09-23
17.047399520874023,2002-09-24
17.602956771850586,2002-09-25
17.569299697875977,2002-09-26
17.262889862060547,2002-09-27
17.232582092285156,2002-09-30
17.229217529296875,2002-10-01
17.09789276123047,2002-10-02
17.340333938598633,2002-10-03
17.000259399414062,2002-10-04
16.488468170166016,2002-10-07
16.717426300048828,2002-10-08
17.091167449951172,2002-10-09
17.45817756652832,2002-10-10
17.549087524414062,2002-10-11
18.198932647705078,2002-10-14
17.87569236755371,2002-10-15
18.2123966217041,2002-10-16
18.14842987060547,2002-10-17
17.99354362487793,2002-10-18
17.835290908813477,2002-10-21
17.764577865600586,2002-10-22
18.313411712646484,2002-10-23
18.219125747680664,2002-10-24
18.2528076171875,2002-10-25
17.744373321533203,2002-10-28
17.589494705200195,2002-10-29
17.512048721313477,2002-10-30
17.34369468688965,2002-10-31
17.50531768798828,2002-11-01
17.367267608642578,2002-11-04
17.15850830078125,2002-11-05
17.512048721313477,2002-11-06
17.495214462280273,2002-11-07
17.27298927307129,2002-11-08
16.983427047729492,2002-11-11
17.171981811523438,2002-11-12
17.28982925415039,2002-11-13
17.225847244262695,2002-11-14
17.448076248168945,2002-11-15
17.239315032958984,2002-11-18
17.003620147705078,2002-11-19
17.07096290588379,2002-11-20
13.804924964904785,2002-11-21
14.131525039672852,2002-11-22
13.36384105682373,2002-11-25
13.276294708251953,2002-11-26
13.458120346069336,2002-11-27
14.141632080078125,2002-11-29
13.636574745178223,2002-12-02
13.468216896057129,2002-12-03
13.53219223022461,2002-12-04
13.700544357299805,2002-12-05
13.821761131286621,2002-12-06
14.003582954406738,2002-12-09
14.293146133422852,2002-12-10
14.468232154846191,2002-12-11
14.111327171325684,2002-12-12
14.208972930908203,2002-12-13
14.242639541625977,2002-12-16
14.320083618164062,2002-12-17
14.421095848083496,2002-12-18
14.623120307922363,2002-12-19
14.845340728759766,2002-12-20
15.107975959777832,2002-12-23
15.060832977294922,2002-12-24
15.017058372497559,2002-12-26
14.683722496032715,2002-12-27
14.562506675720215,2002-12-30
14.72750186920166,2002-12-31
14.852071762084961,2003-01-02
14.73759937286377,2003-01-03
14.868913650512695,2003-01-06
14.545672416687012,2003-01-07
14.22243881225586,2003-01-08
14.35711669921875,2003-01-09
14.41099739074707,2003-01-10
14.626485824584961,2003-01-13
14.91942310333252,2003-01-14
14.771265983581543,2003-01-15
14.66015625,2003-01-16
14.535575866699219,2003-01-17
14.421095848083496,2003-01-21
14.242639541625977,2003-01-22
14.437932968139648,2003-01-23
14.22580623626709,2003-01-24
14.171932220458984,2003-01-27
14.16519832611084,2003-01-28
14.45813274383545,2003-01-29
13.963177680969238,2003-01-30
13.865533828735352,2003-01-31
14.040617942810059,2003-02-03
13.771257400512695,2003-02-04
13.3604736328125,2003-02-05
13.616361618041992,2003-02-06
13.347003936767578,2003-02-07
13.495158195495605,2003-02-10
13.569228172302246,2003-02-11
13.19885540008545,2003-02-12
12.916020393371582,2003-02-13
12.956428527832031,2003-02-14
13.410978317260742,2003-02-18
13.448019027709961,2003-02-19
14.178671836853027,2003-02-20
14.643317222595215,2003-02-21
14.269574165344238,2003-02-24
14.60291576385498,2003-02-25
14.252737045288086,2003-02-26
14.65678882598877,2003-02-27
14.818406105041504,2003-02-28
14.72750186920166,2003-03-03
14.693826675415039,2003-03-04
15.225820541381836,2003-03-05
15.054098129272461,2003-03-06
15.15174674987793,2003-03-07
14.596186637878418,2003-03-10
14.687089920043945,2003-03-11
14.639949798583984,2003-03-12
15.148375511169434,2003-03-13
14.976663589477539,2003-03-14
15.303268432617188,2003-03-17
15.111343383789062,2003-03-18
15.293158531188965,2003-03-19
15.017058372497559,2003-03-20
15.421113967895508,2003-03-21
14.838604927062988,2003-03-24
15.589460372924805,2003-03-25
15.596199989318848,2003-03-26
15.555797576904297,2003-03-27
15.653435707092285,2003-03-28
15.464883804321289,2003-03-31
15.353766441345215,2003-04-01
15.485085487365723,2003-04-02
14.545672416687012,2003-04-03
14.027152061462402,2003-04-04
14.24600601196289,2003-04-07
14.192133903503418,2003-04-08
13.922770500183105,2003-04-09
14.094493865966797,2003-04-10
13.639936447143555,2003-04-11
12.798172950744629,2003-04-14
12.889083862304688,2003-04-15
12.767868041992188,2003-04-16
11.993449211120605,2003-04-17
12.441264152526855,2003-04-21
13.087742805480957,2003-04-22
13.249361991882324,2003-04-23
13.094476699829102,2003-04-24
13.010299682617188,2003-04-25
13.444646835327148,2003-04-28
13.646668434143066,2003-04-29
13.522089004516602,2003-04-30
13.155080795288086,2003-05-01
13.471582412719727,2003-05-02
13.394143104553223,2003-05-05
13.771257400512695,2003-05-06
13.687078475952148,2003-05-07
13.313332557678223,2003-05-08
13.377305030822754,2003-05-09
13.384042739868164,2003-05-12
13.326800346374512,2003-05-13
13.343643188476562,2003-05-14
13.629838943481445,2003-05-15
13.818391799926758,2003-05-16
13.515357971191406,2003-05-19
13.865533828735352,2003-05-20
13.956436157226562,2003-05-21
14.902583122253418,2003-05-22
14.626485824584961,2003-05-23
14.788103103637695,2003-05-27
14.613016128540039,2003-05-28
14.545672416687012,2003-05-29
14.798199653625488,2003-05-30
14.65678882598877,2003-06-02
14.512002944946289,2003-06-03
14.676989555358887,2003-06-04
14.767904281616211,2003-06-05
14.683722496032715,2003-06-06
14.562506675720215,2003-06-09
14.36385440826416,2003-06-10
14.825138092041016,2003-06-11
14.778002738952637,2003-06-12
14.515373229980469,2003-06-13
15.171947479248047,2003-06-16
15.18878173828125,2003-06-17
15.42784595489502,2003-06-18
15.131543159484863,2003-06-19
15.26959228515625,2003-06-20
15.192152976989746,2003-06-23
15.15174674987793,2003-06-24
15.148375511169434,2003-06-25
15.320096015930176,2003-06-26
15.23929500579834,2003-06-27
15.286428451538086,2003-06-30
15.296530723571777,2003-07-01
15.320096015930176,2003-07-02
15.107975959777832,2003-07-03
15.286428451538086,2003-07-07
15.421113967895508,2003-07-08
15.370604515075684,2003-07-09
15.252751350402832,2003-07-10
15.761185646057129,2003-07-11
16.643348693847656,2003-07-14
16.589481353759766,2003-07-15
16.552438735961914,2003-07-16
16.454792022705078,2003-07-17
16.33694839477539,2003-07-18
16.501937866210938,2003-07-21
16.811704635620117,2003-07-22
16.697229385375977,2003-07-23
16.66691780090332,2003-07-24
17.145038604736328,2003-07-25
17.171981811523438,2003-07-28
17.666940689086914,2003-07-29
18.08444595336914,2003-07-30
18.013748168945312,2003-07-31
17.929555892944336,2003-08-01
17.677040100097656,2003-08-04
17.161882400512695,2003-08-05
16.996889114379883,2003-08-06
16.953123092651367,2003-08-07
16.82180404663086,2003-08-08
16.76119613647461,2003-08-11
16.835275650024414,2003-08-12
16.96322250366211,2003-08-13
17.12147331237793,2003-08-14
17.34369468688965,2003-08-15
18.202301025390625,2003-08-18
18.788162231445312,2003-08-19
17.76120948791504,2003-08-20
18.23259735107422,2003-08-21
17.710704803466797,2003-08-22
17.444705963134766,2003-08-25
17.714075088500977,2003-08-26
17.845388412475586,2003-08-27
17.872325897216797,2003-08-28
18.313411712646484,2003-08-29
18.81173324584961,2003-09-02
18.340341567993164,2003-09-03
18.491865158081055,2003-09-04
18.323505401611328,2003-09-05
18.919477462768555,2003-09-08
18.899280548095703,2003-09-09
18.64337730407715,2003-09-10
18.683788299560547,2003-09-11
18.660228729248047,2003-09-12
19.02385139465332,2003-09-15
19.6332950592041,2003-09-16
19.781448364257812,2003-09-17
20.128252029418945,2003-09-18
20.101320266723633,2003-09-19
20.209064483642578,2003-09-22
20.337013244628906,2003-09-23
19.65349578857422,2003-09-24
19.239355087280273,2003-09-25
19.26291847229004,2003-09-26
19.444740295410156,2003-09-29
19.387502670288086,2003-09-30
19.828588485717773,2003-10-01
19.727569580078125,2003-10-02
19.949798583984375,2003-10-03
20.04744529724121,2003-10-06
20.276405334472656,2003-10-07
20.273038864135742,2003-10-08
20.539030075073242,2003-10-09
20.660255432128906,2003-10-10
20.959915161132812,2003-10-13
20.8117618560791,2003-10-14
20.539030075073242,2003-10-15
21.380800247192383,2003-10-16
20.926246643066406,2003-10-17
21.081130981445312,2003-10-20
21.007051467895508,2003-10-21
20.434648513793945,2003-10-22
20.633312225341797,2003-10-23
21.037357330322266,2003-10-24
20.9733829498291,2003-10-27
21.55588150024414,2003-10-28
21.515480041503906,2003-10-29
21.44140625,2003-10-30
21.54914665222168,2003-10-31
22.003698348999023,2003-11-03
21.906049728393555,2003-11-04
21.619855880737305,2003-11-05
22.202362060546875,2003-11-06
22.77475929260254,2003-11-07
22.99698257446289,2003-11-10
22.919538497924805,2003-11-11
23.185535430908203,2003-11-12
23.502044677734375,2003-11-13
22.70067596435547,2003-11-14
22.89260482788086,2003-11-17
22.431318283081055,2003-11-18
22.148488998413086,2003-11-19
21.885854721069336,2003-11-20
22.633342742919922,2003-11-21
23.249513626098633,2003-11-24
23.21921157836914,2003-11-25
22.906076431274414,2003-11-26
22.92963981628418,2003-11-28
23.155235290527344,2003-12-01
23.060955047607422,2003-12-02
22.69394874572754,2003-12-03
22.902706146240234,2003-12-04
22.879127502441406,2003-12-05
23.02055549621582,2003-12-08
22.22255516052246,2003-12-09
22.350505828857422,2003-12-10
22.609773635864258,2003-12-11
22.539066314697266,2003-12-12
22.209096908569336,2003-12-15
22.148488998413086,2003-12-16
22.1350154876709,2003-12-17
21.963298797607422,2003-12-18
21.59965705871582,2003-12-19
21.545780181884766,2003-12-22
21.7477970123291,2003-12-23
21.303354263305664,2003-12-24
21.326921463012695,2003-12-26
21.63669204711914,2003-12-29
21.690567016601562,2003-12-30
21.545780181884766,2003-12-31
21.229280471801758,2004-01-02
20.59627342224121,2004-01-05
20.32017707824707,2004-01-06
20.458215713500977,2004-01-07
20.32017707824707,2004-01-08
20.310073852539062,2004-01-09
20.34037208557129,2004-01-12
20.299972534179688,2004-01-13
20.606374740600586,2004-01-14
21.650163650512695,2004-01-15
21.980133056640625,2004-01-16
22.081148147583008,2004-01-20
22.39764976501465,2004-01-21
22.532331466674805,2004-01-22
22.67711639404297,2004-01-23
23.266347885131836,2004-01-26
22.64680290222168,2004-01-27
22.182157516479492,2004-01-28
22.687223434448242,2004-01-29
22.192258834838867,2004-01-30
