CBRE,Date
15.396666526794434,2005-08-30
16.253332138061523,2005-08-31
16.3700008392334,2005-09-01
16.196666717529297,2005-09-02
16.366666793823242,2005-09-06
16.536666870117188,2005-09-07
16.49333381652832,2005-09-08
16.49333381652832,2005-09-09
16.316667556762695,2005-09-12
16.19333267211914,2005-09-13
16.079999923706055,2005-09-14
16.170000076293945,2005-09-15
15.686667442321777,2005-09-16
15.783332824707031,2005-09-19
15.713333129882812,2005-09-20
15.25,2005-09-21
14.94333267211914,2005-09-22
15.130000114440918,2005-09-23
14.970000267028809,2005-09-26
14.666666984558105,2005-09-27
15.603333473205566,2005-09-28
16.26333236694336,2005-09-29
16.399999618530273,2005-09-30
16.836666107177734,2005-10-03
16.426666259765625,2005-10-04
16.299999237060547,2005-10-05
15.933333396911621,2005-10-06
15.699999809265137,2005-10-07
15.74666690826416,2005-10-10
15.636667251586914,2005-10-11
15.733332633972168,2005-10-12
15.75333309173584,2005-10-13
16.100000381469727,2005-10-14
15.99666690826416,2005-10-17
15.40666675567627,2005-10-18
15.239999771118164,2005-10-19
15.143333435058594,2005-10-20
15.289999961853027,2005-10-21
15.936667442321777,2005-10-24
15.536666870117188,2005-10-25
15.666666984558105,2005-10-26
15.276666641235352,2005-10-27
15.640000343322754,2005-10-28
16.28333282470703,2005-10-31
16.53333282470703,2005-11-01
18.773332595825195,2005-11-02
18.670000076293945,2005-11-03
18.016666412353516,2005-11-04
18.46666717529297,2005-11-07
18.116666793823242,2005-11-08
17.600000381469727,2005-11-09
17.979999542236328,2005-11-10
17.833332061767578,2005-11-11
17.760000228881836,2005-11-14
17.28333282470703,2005-11-15
17.583332061767578,2005-11-16
17.733333587646484,2005-11-17
17.77666664123535,2005-11-18
18.399999618530273,2005-11-21
18.666667938232422,2005-11-22
18.706666946411133,2005-11-23
18.883333206176758,2005-11-25
18.583332061767578,2005-11-28
18.5,2005-11-29
18.5,2005-11-30
18.450000762939453,2005-12-01
18.496667861938477,2005-12-02
17.893333435058594,2005-12-05
17.933332443237305,2005-12-06
17.549999237060547,2005-12-07
17.753332138061523,2005-12-08
17.670000076293945,2005-12-09
18.21666717529297,2005-12-12
18.116666793823242,2005-12-13
18.350000381469727,2005-12-14
18.833332061767578,2005-12-15
19.316667556762695,2005-12-16
18.899999618530273,2005-12-19
19.040000915527344,2005-12-20
19.053333282470703,2005-12-21
19.373332977294922,2005-12-22
19.463333129882812,2005-12-23
19.80666732788086,2005-12-27
19.816667556762695,2005-12-28
19.729999542236328,2005-12-29
19.616666793823242,2005-12-30
20.09666633605957,2006-01-03
20.316667556762695,2006-01-04
20.633333206176758,2006-01-05
20.733333587646484,2006-01-06
20.916667938232422,2006-01-09
21.166667938232422,2006-01-10
21.290000915527344,2006-01-11
21.25666618347168,2006-01-12
20.450000762939453,2006-01-13
20.333332061767578,2006-01-17
20.546667098999023,2006-01-18
20.75,2006-01-19
20.65333366394043,2006-01-20
21.05666732788086,2006-01-23
21.09000015258789,2006-01-24
20.80666732788086,2006-01-25
21.163333892822266,2006-01-26
20.996667861938477,2006-01-27
21.416667938232422,2006-01-30
21.040000915527344,2006-01-31
21.229999542236328,2006-02-01
23.020000457763672,2006-02-02
22.753332138061523,2006-02-03
22.540000915527344,2006-02-06
22.136667251586914,2006-02-07
21.906667709350586,2006-02-08
22.133333206176758,2006-02-09
21.706666946411133,2006-02-10
21.733333587646484,2006-02-13
22.239999771118164,2006-02-14
22.65999984741211,2006-02-15
23.176666259765625,2006-02-16
23.316667556762695,2006-02-17
22.636667251586914,2006-02-21
23.049999237060547,2006-02-22
22.99333381652832,2006-02-23
23.27666664123535,2006-02-24
23.706666946411133,2006-02-27
22.893333435058594,2006-02-28
23.8799991607666,2006-03-01
24.110000610351562,2006-03-02
24.559999465942383,2006-03-03
24.133333206176758,2006-03-06
23.416667938232422,2006-03-07
23.286666870117188,2006-03-08
23.15999984741211,2006-03-09
23.600000381469727,2006-03-10
23.5,2006-03-13
24.40999984741211,2006-03-14
25.28333282470703,2006-03-15
24.883333206176758,2006-03-16
24.90333366394043,2006-03-17
24.883333206176758,2006-03-20
24.633333206176758,2006-03-21
24.78333282470703,2006-03-22
25.116666793823242,2006-03-23
25.81333351135254,2006-03-24
26.203332901000977,2006-03-27
26.81333351135254,2006-03-28
27.399999618530273,2006-03-29
27.420000076293945,2006-03-30
26.899999618530273,2006-03-31
26.450000762939453,2006-04-03
26.600000381469727,2006-04-04
26.899999618530273,2006-04-05
27.360000610351562,2006-04-06
27.23666763305664,2006-04-07
26.959999084472656,2006-04-10
27.156667709350586,2006-04-11
27.266666412353516,2006-04-12
27.25,2006-04-13
26.816667556762695,2006-04-17
28.18666648864746,2006-04-18
28.50666618347168,2006-04-19
28.59666633605957,2006-04-20
28.399999618530273,2006-04-21
27.796667098999023,2006-04-24
27.156667709350586,2006-04-25
28.600000381469727,2006-04-26
29.0,2006-04-27
29.296667098999023,2006-04-28
28.82666778564453,2006-05-01
28.149999618530273,2006-05-02
28.989999771118164,2006-05-03
28.65999984741211,2006-05-04
29.016666412353516,2006-05-05
29.133333206176758,2006-05-08
29.190000534057617,2006-05-09
29.01333236694336,2006-05-10
28.766666412353516,2006-05-11
27.81333351135254,2006-05-12
26.536666870117188,2006-05-15
27.610000610351562,2006-05-16
25.976667404174805,2006-05-17
26.270000457763672,2006-05-18
25.803333282470703,2006-05-19
25.520000457763672,2006-05-22
25.383333206176758,2006-05-23
23.856666564941406,2006-05-24
25.24333381652832,2006-05-25
25.503332138061523,2006-05-26
24.860000610351562,2006-05-30
25.790000915527344,2006-05-31
26.100000381469727,2006-06-01
26.799999237060547,2006-06-02
25.84000015258789,2006-06-05
24.459999084472656,2006-06-06
23.1200008392334,2006-06-07
23.700000762939453,2006-06-08
24.260000228881836,2006-06-09
23.489999771118164,2006-06-12
22.760000228881836,2006-06-13
23.0,2006-06-14
23.700000762939453,2006-06-15
23.459999084472656,2006-06-16
23.219999313354492,2006-06-19
22.360000610351562,2006-06-20
22.719999313354492,2006-06-21
22.639999389648438,2006-06-22
22.790000915527344,2006-06-23
24.010000228881836,2006-06-26
23.770000457763672,2006-06-27
23.639999389648438,2006-06-28
24.899999618530273,2006-06-29
24.899999618530273,2006-06-30
25.110000610351562,2006-07-03
25.459999084472656,2006-07-05
25.360000610351562,2006-07-06
25.059999465942383,2006-07-07
24.950000762939453,2006-07-10
24.700000762939453,2006-07-11
24.030000686645508,2006-07-12
23.600000381469727,2006-07-13
22.979999542236328,2006-07-14
22.93000030517578,2006-07-17
22.8799991607666,2006-07-18
23.850000381469727,2006-07-19
22.829999923706055,2006-07-20
22.0,2006-07-21
23.139999389648438,2006-07-24
24.010000228881836,2006-07-25
25.139999389648438,2006-07-26
22.93000030517578,2006-07-27
23.299999237060547,2006-07-28
23.530000686645508,2006-07-31
22.8799991607666,2006-08-01
22.899999618530273,2006-08-02
23.700000762939453,2006-08-03
23.90999984741211,2006-08-04
24.040000915527344,2006-08-07
22.8799991607666,2006-08-08
21.690000534057617,2006-08-09
20.920000076293945,2006-08-10
20.600000381469727,2006-08-11
20.34000015258789,2006-08-14
21.350000381469727,2006-08-15
21.170000076293945,2006-08-16
21.239999771118164,2006-08-17
21.18000030517578,2006-08-18
20.850000381469727,2006-08-21
21.190000534057617,2006-08-22
21.0,2006-08-23
21.049999237060547,2006-08-24
21.510000228881836,2006-08-25
22.06999969482422,2006-08-28
22.25,2006-08-29
22.6200008392334,2006-08-30
23.0,2006-08-31
22.84000015258789,2006-09-01
23.940000534057617,2006-09-05
23.459999084472656,2006-09-06
23.700000762939453,2006-09-07
23.489999771118164,2006-09-08
23.280000686645508,2006-09-11
24.579999923706055,2006-09-12
24.8799991607666,2006-09-13
24.5,2006-09-14
24.899999618530273,2006-09-15
24.510000228881836,2006-09-18
25.15999984741211,2006-09-19
24.690000534057617,2006-09-20
25.239999771118164,2006-09-21
24.700000762939453,2006-09-22
25.170000076293945,2006-09-25
25.0,2006-09-26
24.860000610351562,2006-09-27
24.899999618530273,2006-09-28
24.600000381469727,2006-09-29
24.010000228881836,2006-10-02
23.860000610351562,2006-10-03
24.280000686645508,2006-10-04
24.200000762939453,2006-10-05
23.700000762939453,2006-10-06
24.209999084472656,2006-10-09
23.920000076293945,2006-10-10
24.229999542236328,2006-10-11
25.989999771118164,2006-10-12
25.520000457763672,2006-10-13
26.25,2006-10-16
26.489999771118164,2006-10-17
26.489999771118164,2006-10-18
26.149999618530273,2006-10-19
25.5,2006-10-20
25.329999923706055,2006-10-23
25.3799991607666,2006-10-24
25.0,2006-10-25
28.450000762939453,2006-10-26
28.719999313354492,2006-10-27
28.219999313354492,2006-10-30
30.030000686645508,2006-10-31
28.90999984741211,2006-11-01
28.610000610351562,2006-11-02
28.389999389648438,2006-11-03
29.260000228881836,2006-11-06
29.670000076293945,2006-11-07
30.18000030517578,2006-11-08
31.479999542236328,2006-11-09
31.270000457763672,2006-11-10
31.600000381469727,2006-11-13
31.920000076293945,2006-11-14
31.8700008392334,2006-11-15
31.979999542236328,2006-11-16
31.700000762939453,2006-11-17
31.399999618530273,2006-11-20
33.220001220703125,2006-11-21
32.810001373291016,2006-11-22
32.61000061035156,2006-11-24
31.920000076293945,2006-11-27
32.209999084472656,2006-11-28
32.65999984741211,2006-11-29
32.93000030517578,2006-11-30
32.810001373291016,2006-12-01
33.5099983215332,2006-12-04
33.58000183105469,2006-12-05
33.599998474121094,2006-12-06
33.08000183105469,2006-12-07
33.0,2006-12-08
32.70000076293945,2006-12-11
32.959999084472656,2006-12-12
32.5,2006-12-13
33.09000015258789,2006-12-14
32.939998626708984,2006-12-15
32.77000045776367,2006-12-18
32.619998931884766,2006-12-19
32.65999984741211,2006-12-20
32.5,2006-12-21
32.470001220703125,2006-12-22
32.7599983215332,2006-12-26
33.400001525878906,2006-12-27
33.83000183105469,2006-12-28
33.20000076293945,2006-12-29
33.650001525878906,2007-01-03
33.34000015258789,2007-01-04
33.099998474121094,2007-01-05
33.220001220703125,2007-01-08
33.970001220703125,2007-01-09
34.25,2007-01-10
34.939998626708984,2007-01-11
34.15999984741211,2007-01-12
35.90999984741211,2007-01-16
35.70000076293945,2007-01-17
35.279998779296875,2007-01-18
35.029998779296875,2007-01-19
35.400001525878906,2007-01-22
36.040000915527344,2007-01-23
37.11000061035156,2007-01-24
35.380001068115234,2007-01-25
35.630001068115234,2007-01-26
37.0099983215332,2007-01-29
36.75,2007-01-30
37.61000061035156,2007-01-31
37.72999954223633,2007-02-01
38.689998626708984,2007-02-02
38.41999816894531,2007-02-05
38.47999954223633,2007-02-06
38.369998931884766,2007-02-07
38.43000030517578,2007-02-08
36.65999984741211,2007-02-09
35.5099983215332,2007-02-12
36.0,2007-02-13
37.34000015258789,2007-02-14
37.25,2007-02-15
37.0,2007-02-16
37.02000045776367,2007-02-20
37.06999969482422,2007-02-21
36.310001373291016,2007-02-22
36.16999816894531,2007-02-23
35.310001373291016,2007-02-26
33.470001220703125,2007-02-27
33.310001373291016,2007-02-28
33.68000030517578,2007-03-01
32.560001373291016,2007-03-02
31.459999084472656,2007-03-05
32.4900016784668,2007-03-06
32.279998779296875,2007-03-07
33.61000061035156,2007-03-08
33.93000030517578,2007-03-09
33.650001525878906,2007-03-12
31.969999313354492,2007-03-13
32.209999084472656,2007-03-14
32.880001068115234,2007-03-15
33.52000045776367,2007-03-16
34.540000915527344,2007-03-19
34.869998931884766,2007-03-20
36.060001373291016,2007-03-21
35.66999816894531,2007-03-22
36.04999923706055,2007-03-23
35.56999969482422,2007-03-26
34.72999954223633,2007-03-27
34.38999938964844,2007-03-28
34.130001068115234,2007-03-29
34.18000030517578,2007-03-30
34.029998779296875,2007-04-02
34.75,2007-04-03
34.599998474121094,2007-04-04
34.47999954223633,2007-04-05
34.09000015258789,2007-04-09
33.7599983215332,2007-04-10
33.54999923706055,2007-04-11
33.90999984741211,2007-04-12
33.41999816894531,2007-04-13
33.709999084472656,2007-04-16
35.68000030517578,2007-04-17
36.5099983215332,2007-04-18
35.619998931884766,2007-04-19
36.189998626708984,2007-04-20
35.279998779296875,2007-04-23
35.47999954223633,2007-04-24
35.68000030517578,2007-04-25
35.52000045776367,2007-04-26
35.34000015258789,2007-04-27
33.849998474121094,2007-04-30
33.650001525878906,2007-05-01
38.38999938964844,2007-05-02
37.83000183105469,2007-05-03
37.43000030517578,2007-05-04
37.310001373291016,2007-05-07
37.58000183105469,2007-05-08
37.59000015258789,2007-05-09
37.040000915527344,2007-05-10
37.459999084472656,2007-05-11
37.16999816894531,2007-05-14
36.11000061035156,2007-05-15
36.04999923706055,2007-05-16
36.810001373291016,2007-05-17
37.33000183105469,2007-05-18
37.70000076293945,2007-05-21
37.709999084472656,2007-05-22
37.369998931884766,2007-05-23
36.369998931884766,2007-05-24
36.04999923706055,2007-05-25
36.08000183105469,2007-05-29
37.349998474121094,2007-05-30
37.220001220703125,2007-05-31
36.779998779296875,2007-06-01
37.11000061035156,2007-06-04
36.720001220703125,2007-06-05
36.66999816894531,2007-06-06
36.15999984741211,2007-06-07
36.619998931884766,2007-06-08
36.599998474121094,2007-06-11
36.34000015258789,2007-06-12
37.5099983215332,2007-06-13
37.77000045776367,2007-06-14
39.400001525878906,2007-06-15
39.290000915527344,2007-06-18
38.650001525878906,2007-06-19
38.06999969482422,2007-06-20
38.7599983215332,2007-06-21
37.7599983215332,2007-06-22
36.779998779296875,2007-06-25
36.2400016784668,2007-06-26
36.7599983215332,2007-06-27
37.0,2007-06-28
36.5,2007-06-29
37.43000030517578,2007-07-02
36.93000030517578,2007-07-03
38.20000076293945,2007-07-05
39.54999923706055,2007-07-06
38.529998779296875,2007-07-09
37.290000915527344,2007-07-10
38.849998474121094,2007-07-11
39.869998931884766,2007-07-12
41.130001068115234,2007-07-13
40.959999084472656,2007-07-16
40.869998931884766,2007-07-17
40.43000030517578,2007-07-18
41.439998626708984,2007-07-19
39.75,2007-07-20
39.25,2007-07-23
37.36000061035156,2007-07-24
37.779998779296875,2007-07-25
35.220001220703125,2007-07-26
34.5,2007-07-27
35.400001525878906,2007-07-30
34.91999816894531,2007-07-31
34.27000045776367,2007-08-01
34.400001525878906,2007-08-02
31.260000228881836,2007-08-03
32.099998474121094,2007-08-06
31.770000457763672,2007-08-07
30.770000457763672,2007-08-08
29.510000228881836,2007-08-09
29.860000610351562,2007-08-10
31.0,2007-08-13
28.0,2007-08-14
27.010000228881836,2007-08-15
29.100000381469727,2007-08-16
28.299999237060547,2007-08-17
28.450000762939453,2007-08-20
30.100000381469727,2007-08-21
31.010000228881836,2007-08-22
31.350000381469727,2007-08-23
30.760000228881836,2007-08-24
30.09000015258789,2007-08-27
28.719999313354492,2007-08-28
28.90999984741211,2007-08-29
28.1200008392334,2007-08-30
29.520000457763672,2007-08-31
29.989999771118164,2007-09-04
27.190000534057617,2007-09-05
27.649999618530273,2007-09-06
25.5,2007-09-07
24.079999923706055,2007-09-10
24.600000381469727,2007-09-11
24.6200008392334,2007-09-12
25.520000457763672,2007-09-13
25.260000228881836,2007-09-14
25.18000030517578,2007-09-17
27.15999984741211,2007-09-18
28.170000076293945,2007-09-19
28.15999984741211,2007-09-20
29.010000228881836,2007-09-21
28.579999923706055,2007-09-24
27.8700008392334,2007-09-25
27.940000534057617,2007-09-26
28.579999923706055,2007-09-27
27.84000015258789,2007-09-28
28.06999969482422,2007-10-01
27.969999313354492,2007-10-02
28.229999542236328,2007-10-03
27.700000762939453,2007-10-04
28.6200008392334,2007-10-05
27.510000228881836,2007-10-08
27.149999618530273,2007-10-09
26.950000762939453,2007-10-10
26.059999465942383,2007-10-11
26.440000534057617,2007-10-12
25.6200008392334,2007-10-15
24.90999984741211,2007-10-16
25.139999389648438,2007-10-17
24.34000015258789,2007-10-18
23.799999237060547,2007-10-19
24.34000015258789,2007-10-22
25.489999771118164,2007-10-23
25.200000762939453,2007-10-24
24.770000457763672,2007-10-25
25.860000610351562,2007-10-26
26.739999771118164,2007-10-29
24.520000457763672,2007-10-30
24.3799991607666,2007-10-31
23.139999389648438,2007-11-01
22.420000076293945,2007-11-02
21.09000015258789,2007-11-05
21.81999969482422,2007-11-06
20.5,2007-11-07
20.770000457763672,2007-11-08
20.1299991607666,2007-11-09
20.15999984741211,2007-11-12
19.969999313354492,2007-11-13
19.3799991607666,2007-11-14
19.280000686645508,2007-11-15
19.59000015258789,2007-11-16
18.75,2007-11-19
18.450000762939453,2007-11-20
18.3799991607666,2007-11-21
19.799999237060547,2007-11-23
20.049999237060547,2007-11-26
21.1200008392334,2007-11-27
24.290000915527344,2007-11-28
23.260000228881836,2007-11-29
23.75,2007-11-30
23.600000381469727,2007-12-03
22.200000762939453,2007-12-04
22.969999313354492,2007-12-05
23.760000228881836,2007-12-06
23.889999389648438,2007-12-07
24.3700008392334,2007-12-10
23.209999084472656,2007-12-11
23.200000762939453,2007-12-12
23.0,2007-12-13
21.65999984741211,2007-12-14
21.639999389648438,2007-12-17
21.549999237060547,2007-12-18
22.299999237060547,2007-12-19
21.579999923706055,2007-12-20
22.209999084472656,2007-12-21
22.639999389648438,2007-12-24
21.75,2007-12-26
21.389999389648438,2007-12-27
21.360000610351562,2007-12-28
21.549999237060547,2007-12-31
21.3799991607666,2008-01-02
20.889999389648438,2008-01-03
19.399999618530273,2008-01-04
18.770000457763672,2008-01-07
18.399999618530273,2008-01-08
17.729999542236328,2008-01-09
17.510000228881836,2008-01-10
17.90999984741211,2008-01-11
17.8700008392334,2008-01-14
17.209999084472656,2008-01-15
17.290000915527344,2008-01-16
16.1299991607666,2008-01-17
16.440000534057617,2008-01-18
16.8700008392334,2008-01-22
18.299999237060547,2008-01-23
18.360000610351562,2008-01-24
18.059999465942383,2008-01-25
18.510000228881836,2008-01-28
18.31999969482422,2008-01-29
18.450000762939453,2008-01-30
19.3700008392334,2008-01-31
19.959999084472656,2008-02-01
19.100000381469727,2008-02-04
17.75,2008-02-05
18.139999389648438,2008-02-06
18.829999923706055,2008-02-07
17.969999313354492,2008-02-08
18.639999389648438,2008-02-11
19.260000228881836,2008-02-12
19.700000762939453,2008-02-13
19.600000381469727,2008-02-14
19.420000076293945,2008-02-15
20.329999923706055,2008-02-19
20.639999389648438,2008-02-20
20.350000381469727,2008-02-21
21.010000228881836,2008-02-22
21.93000030517578,2008-02-25
21.760000228881836,2008-02-26
21.959999084472656,2008-02-27
21.530000686645508,2008-02-28
20.059999465942383,2008-02-29
20.040000915527344,2008-03-03
19.450000762939453,2008-03-04
18.989999771118164,2008-03-05
18.399999618530273,2008-03-06
18.479999542236328,2008-03-07
17.690000534057617,2008-03-10
19.200000762939453,2008-03-11
18.700000762939453,2008-03-12
19.3700008392334,2008-03-13
18.3700008392334,2008-03-14
18.1200008392334,2008-03-17
20.0,2008-03-18
18.610000610351562,2008-03-19
19.40999984741211,2008-03-20
22.040000915527344,2008-03-24
21.809999465942383,2008-03-25
21.309999465942383,2008-03-26
21.059999465942383,2008-03-27
20.959999084472656,2008-03-28
21.639999389648438,2008-03-31
22.440000534057617,2008-04-01
22.399999618530273,2008-04-02
21.989999771118164,2008-04-03
21.68000030517578,2008-04-04
21.850000381469727,2008-04-07
21.360000610351562,2008-04-08
20.850000381469727,2008-04-09
20.229999542236328,2008-04-10
20.350000381469727,2008-04-11
19.739999771118164,2008-04-14
19.799999237060547,2008-04-15
21.110000610351562,2008-04-16
21.15999984741211,2008-04-17
21.260000228881836,2008-04-18
22.850000381469727,2008-04-21
22.030000686645508,2008-04-22
22.100000381469727,2008-04-23
23.420000076293945,2008-04-24
23.770000457763672,2008-04-25
23.579999923706055,2008-04-28
22.549999237060547,2008-04-29
23.1200008392334,2008-04-30
23.260000228881836,2008-05-01
23.6299991607666,2008-05-02
23.020000457763672,2008-05-05
23.1200008392334,2008-05-06
22.440000534057617,2008-05-07
22.290000915527344,2008-05-08
22.149999618530273,2008-05-09
22.5,2008-05-12
22.139999389648438,2008-05-13
22.34000015258789,2008-05-14
23.5,2008-05-15
23.290000915527344,2008-05-16
24.010000228881836,2008-05-19
23.209999084472656,2008-05-20
21.969999313354492,2008-05-21
21.75,2008-05-22
21.479999542236328,2008-05-23
21.670000076293945,2008-05-27
22.43000030517578,2008-05-28
22.600000381469727,2008-05-29
22.459999084472656,2008-05-30
22.0,2008-06-02
21.989999771118164,2008-06-03
21.75,2008-06-04
22.219999313354492,2008-06-05
21.309999465942383,2008-06-06
20.59000015258789,2008-06-09
21.059999465942383,2008-06-10
20.540000915527344,2008-06-11
21.06999969482422,2008-06-12
21.34000015258789,2008-06-13
21.440000534057617,2008-06-16
20.93000030517578,2008-06-17
20.229999542236328,2008-06-18
21.079999923706055,2008-06-19
20.6200008392334,2008-06-20
20.270000457763672,2008-06-23
20.690000534057617,2008-06-24
21.290000915527344,2008-06-25
20.219999313354492,2008-06-26
19.790000915527344,2008-06-27
19.200000762939453,2008-06-30
19.209999084472656,2008-07-01
18.329999923706055,2008-07-02
18.469999313354492,2008-07-03
18.510000228881836,2008-07-07
19.68000030517578,2008-07-08
17.959999084472656,2008-07-09
18.360000610351562,2008-07-10
17.959999084472656,2008-07-11
17.3799991607666,2008-07-14
17.709999084472656,2008-07-15
18.5,2008-07-16
19.5,2008-07-17
19.299999237060547,2008-07-18
18.959999084472656,2008-07-21
20.079999923706055,2008-07-22
19.969999313354492,2008-07-23
18.239999771118164,2008-07-24
18.260000228881836,2008-07-25
17.420000076293945,2008-07-28
18.649999618530273,2008-07-29
14.029999732971191,2008-07-30
14.050000190734863,2008-07-31
13.449999809265137,2008-08-01
13.449999809265137,2008-08-04
14.329999923706055,2008-08-05
14.380000114440918,2008-08-06
15.119999885559082,2008-08-07
16.0,2008-08-08
15.600000381469727,2008-08-11
15.100000381469727,2008-08-12
14.819999694824219,2008-08-13
14.970000267028809,2008-08-14
15.0600004196167,2008-08-15
14.529999732971191,2008-08-18
13.720000267028809,2008-08-19
13.470000267028809,2008-08-20
13.180000305175781,2008-08-21
13.609999656677246,2008-08-22
12.760000228881836,2008-08-25
13.039999961853027,2008-08-26
12.979999542236328,2008-08-27
13.15999984741211,2008-08-28
13.069999694824219,2008-08-29
13.289999961853027,2008-09-02
13.329999923706055,2008-09-03
12.699999809265137,2008-09-04
13.300000190734863,2008-09-05
13.850000381469727,2008-09-08
12.930000305175781,2008-09-09
13.510000228881836,2008-09-10
14.279999732971191,2008-09-11
14.640000343322754,2008-09-12
13.5,2008-09-15
13.949999809265137,2008-09-16
13.100000381469727,2008-09-17
13.6899995803833,2008-09-18
14.75,2008-09-19
13.010000228881836,2008-09-22
12.920000076293945,2008-09-23
13.0,2008-09-24
13.510000228881836,2008-09-25
13.880000114440918,2008-09-26
11.510000228881836,2008-09-29
13.369999885559082,2008-09-30
12.970000267028809,2008-10-01
10.699999809265137,2008-10-02
9.449999809265137,2008-10-03
8.229999542236328,2008-10-06
7.789999961853027,2008-10-07
8.670000076293945,2008-10-08
7.25,2008-10-09
9.25,2008-10-10
9.0,2008-10-13
7.96999979019165,2008-10-14
6.599999904632568,2008-10-15
6.639999866485596,2008-10-16
6.320000171661377,2008-10-17
6.989999771118164,2008-10-20
6.320000171661377,2008-10-21
5.389999866485596,2008-10-22
4.539999961853027,2008-10-23
4.429999828338623,2008-10-24
4.639999866485596,2008-10-27
5.860000133514404,2008-10-28
6.139999866485596,2008-10-29
6.510000228881836,2008-10-30
7.010000228881836,2008-10-31
7.510000228881836,2008-11-03
7.170000076293945,2008-11-04
6.289999961853027,2008-11-05
5.670000076293945,2008-11-06
7.099999904632568,2008-11-07
6.090000152587891,2008-11-10
4.679999828338623,2008-11-11
3.7699999809265137,2008-11-12
5.389999866485596,2008-11-13
4.840000152587891,2008-11-14
4.550000190734863,2008-11-17
4.429999828338623,2008-11-18
4.03000020980835,2008-11-19
3.4600000381469727,2008-11-20
3.490000009536743,2008-11-21
5.059999942779541,2008-11-24
4.489999771118164,2008-11-25
5.050000190734863,2008-11-26
4.559999942779541,2008-11-28
3.2200000286102295,2008-12-01
3.4000000953674316,2008-12-02
3.869999885559082,2008-12-03
3.6500000953674316,2008-12-04
4.110000133514404,2008-12-05
4.710000038146973,2008-12-08
4.150000095367432,2008-12-09
4.070000171661377,2008-12-10
3.369999885559082,2008-12-11
4.079999923706055,2008-12-12
3.5999999046325684,2008-12-15
4.110000133514404,2008-12-16
4.400000095367432,2008-12-17
3.950000047683716,2008-12-18
3.9600000381469727,2008-12-19
3.9600000381469727,2008-12-22
3.9600000381469727,2008-12-23
3.9600000381469727,2008-12-24
4.039999961853027,2008-12-26
3.8399999141693115,2008-12-29
3.799999952316284,2008-12-30
4.320000171661377,2008-12-31
4.480000019073486,2009-01-02
4.349999904632568,2009-01-05
5.0,2009-01-06
4.940000057220459,2009-01-07
5.150000095367432,2009-01-08
4.769999980926514,2009-01-09
4.210000038146973,2009-01-12
4.519999980926514,2009-01-13
4.070000171661377,2009-01-14
4.010000228881836,2009-01-15
4.260000228881836,2009-01-16
3.5,2009-01-20
3.7799999713897705,2009-01-21
3.7100000381469727,2009-01-22
3.819999933242798,2009-01-23
3.869999885559082,2009-01-26
3.930000066757202,2009-01-27
4.480000019073486,2009-01-28
3.819999933242798,2009-01-29
3.5999999046325684,2009-01-30
3.509999990463257,2009-02-02
3.5399999618530273,2009-02-03
3.950000047683716,2009-02-04
3.9100000858306885,2009-02-05
4.360000133514404,2009-02-06
4.369999885559082,2009-02-09
3.7699999809265137,2009-02-10
4.210000038146973,2009-02-11
4.050000190734863,2009-02-12
3.759999990463257,2009-02-13
3.430000066757202,2009-02-17
3.5799999237060547,2009-02-18
3.259999990463257,2009-02-19
3.3299999237060547,2009-02-20
3.180000066757202,2009-02-23
3.4700000286102295,2009-02-24
3.240000009536743,2009-02-25
3.049999952316284,2009-02-26
2.890000104904175,2009-02-27
2.5299999713897705,2009-03-02
2.6600000858306885,2009-03-03
2.7799999713897705,2009-03-04
2.569999933242798,2009-03-05
2.5199999809265137,2009-03-06
2.7100000381469727,2009-03-09
3.390000104904175,2009-03-10
2.990000009536743,2009-03-11
3.2799999713897705,2009-03-12
3.059999942779541,2009-03-13
2.609999895095825,2009-03-16
2.7799999713897705,2009-03-17
3.049999952316284,2009-03-18
2.700000047683716,2009-03-19
2.359999895095825,2009-03-20
2.950000047683716,2009-03-23
3.0,2009-03-24
4.920000076293945,2009-03-25
5.010000228881836,2009-03-26
4.25,2009-03-27
3.7699999809265137,2009-03-30
4.03000020980835,2009-03-31
3.990000009536743,2009-04-01
4.659999847412109,2009-04-02
5.019999980926514,2009-04-03
4.820000171661377,2009-04-06
4.380000114440918,2009-04-07
4.570000171661377,2009-04-08
5.309999942779541,2009-04-09
5.800000190734863,2009-04-13
5.130000114440918,2009-04-14
5.5,2009-04-15
5.699999809265137,2009-04-16
5.96999979019165,2009-04-17
5.139999866485596,2009-04-20
5.789999961853027,2009-04-21
5.909999847412109,2009-04-22
6.21999979019165,2009-04-23
7.130000114440918,2009-04-24
6.400000095367432,2009-04-27
6.239999771118164,2009-04-28
6.570000171661377,2009-04-29
7.5,2009-04-30
7.920000076293945,2009-05-01
9.039999961853027,2009-05-04
9.079999923706055,2009-05-05
9.529999732971191,2009-05-06
8.420000076293945,2009-05-07
9.369999885559082,2009-05-08
8.380000114440918,2009-05-11
7.949999809265137,2009-05-12
7.0,2009-05-13
7.429999828338623,2009-05-14
7.070000171661377,2009-05-15
7.929999828338623,2009-05-18
7.900000095367432,2009-05-19
7.320000171661377,2009-05-20
6.920000076293945,2009-05-21
6.769999980926514,2009-05-22
7.289999961853027,2009-05-26
6.75,2009-05-27
6.760000228881836,2009-05-28
7.300000190734863,2009-05-29
8.40999984741211,2009-06-01
8.4399995803833,2009-06-02
7.809999942779541,2009-06-03
8.289999961853027,2009-06-04
