MMM,Date
0.6275041699409485,1963-02-12
0.638185441493988,1963-02-13
0.6435255408287048,1963-02-14
0.6448608636856079,1963-02-15
0.6392328143119812,1963-02-18
0.6325324177742004,1963-02-19
0.6298515200614929,1963-02-20
0.6365524530410767,1963-02-21
0.635211706161499,1963-02-25
0.6285118460655212,1963-02-26
0.6271713376045227,1963-02-27
0.6218109130859375,1963-02-28
0.6070697903633118,1963-03-01
0.6070697903633118,1963-03-04
0.6124300956726074,1963-03-05
0.6218109130859375,1963-03-06
0.6231515407562256,1963-03-07
0.6298515200614929,1963-03-08
0.6325324177742004,1963-03-11
0.6325324177742004,1963-03-12
0.6285118460655212,1963-03-13
0.6191308498382568,1963-03-14
0.6271713376045227,1963-03-15
0.6285118460655212,1963-03-18
0.6285118460655212,1963-03-19
0.635211706161499,1963-03-20
0.6258312463760376,1963-03-21
0.6325324177742004,1963-03-22
0.635211706161499,1963-03-25
0.6378922462463379,1963-03-26
0.6419129371643066,1963-03-27
0.635211706161499,1963-03-28
0.6258312463760376,1963-03-29
0.6338717937469482,1963-04-01
0.6378922462463379,1963-04-02
0.6378922462463379,1963-04-03
0.6432522535324097,1963-04-04
0.6526334285736084,1963-04-05
0.662014365196228,1963-04-08
0.6660345196723938,1963-04-09
0.6566535234451294,1963-04-10
0.6606738567352295,1963-04-11
0.6687155365943909,1963-04-15
0.6687155365943909,1963-04-16
0.6539735794067383,1963-04-17
0.6486135721206665,1963-04-18
0.662014365196228,1963-04-19
0.6646941900253296,1963-04-22
0.6807757616043091,1963-04-23
0.6794357299804688,1963-04-24
0.6713950634002686,1963-04-25
0.6606738567352295,1963-04-26
0.6526334285736084,1963-04-29
0.6579937934875488,1963-04-30
0.6566535234451294,1963-05-01
0.6579937934875488,1963-05-02
0.6539735794067383,1963-05-03
0.6526334285736084,1963-05-06
0.6553134322166443,1963-05-07
0.6459327936172485,1963-05-08
0.6419129371643066,1963-05-09
0.6526334285736084,1963-05-10
0.644592821598053,1963-05-13
0.644592821598053,1963-05-14
0.6472732424736023,1963-05-15
0.6405724883079529,1963-05-16
0.6392328143119812,1963-05-17
0.6405724883079529,1963-05-20
0.6429939270019531,1963-05-21
0.6416489481925964,1963-05-22
0.6443390846252441,1963-05-23
0.6429939270019531,1963-05-24
0.6376128196716309,1963-05-27
0.6322323083877563,1963-05-28
0.630887508392334,1963-05-29
0.6376128196716309,1963-05-31
0.6335777640342712,1963-06-03
0.6281968355178833,1963-06-04
0.6281968355178833,1963-06-05
0.6281968355178833,1963-06-06
0.6268515586853027,1963-06-07
0.6268515586853027,1963-06-10
0.6147451400756836,1963-06-11
0.6174355745315552,1963-06-12
0.6080194711685181,1963-06-13
0.6107096672058105,1963-06-14
0.6066740155220032,1963-06-17
0.603983998298645,1963-06-18
0.603983998298645,1963-06-19
0.6093646287918091,1963-06-20
0.6201261878013611,1963-06-21
0.6241614818572998,1963-06-24
0.6241614818572998,1963-06-25
0.6133999228477478,1963-06-26
0.6080194711685181,1963-06-27
0.6147451400756836,1963-06-28
0.6053287982940674,1963-07-01
0.6026387214660645,1963-07-02
0.6147451400756836,1963-07-03
0.6295420527458191,1963-07-05
0.6322323083877563,1963-07-08
0.6349232196807861,1963-07-09
0.6416489481925964,1963-07-10
0.6281968355178833,1963-07-11
0.6268515586853027,1963-07-12
0.6268515586853027,1963-07-15
0.6228168606758118,1963-07-16
0.6268515586853027,1963-07-17
0.6241614818572998,1963-07-18
0.6295420527458191,1963-07-19
0.630887508392334,1963-07-22
0.6349232196807861,1963-07-23
0.6403034329414368,1963-07-24
0.6403034329414368,1963-07-25
0.6376128196716309,1963-07-26
0.6403034329414368,1963-07-29
0.6429939270019531,1963-07-30
0.6389583945274353,1963-07-31
0.6295420527458191,1963-08-01
0.6362677812576294,1963-08-02
0.6389583945274353,1963-08-05
0.6403034329414368,1963-08-06
0.6443390846252441,1963-08-07
0.6510652303695679,1963-08-08
0.6618267297744751,1963-08-09
0.6564455628395081,1963-08-12
0.6591357588768005,1963-08-13
0.6645168662071228,1963-08-14
0.6672068238258362,1963-08-15
0.6793131828308105,1963-08-16
0.6820041537284851,1963-08-19
0.6736348867416382,1963-08-20
0.6749845743179321,1963-08-21
0.6763345003128052,1963-08-22
0.6628343462944031,1963-08-23
0.6695841550827026,1963-08-26
0.6628343462944031,1963-08-27
0.6695841550827026,1963-08-28
0.6655340790748596,1963-08-29
0.6803838610649109,1963-08-30
0.6763345003128052,1963-09-03
0.6695841550827026,1963-09-04
0.6803838610649109,1963-09-05
0.6817336678504944,1963-09-06
0.687134325504303,1963-09-09
0.7019836902618408,1963-09-10
0.6979334950447083,1963-09-11
0.7019836902618408,1963-09-12
0.7060335278511047,1963-09-13
0.7087337970733643,1963-09-16
0.6992836594581604,1963-09-17
0.6911843419075012,1963-09-18
0.6952338814735413,1963-09-19
0.6952338814735413,1963-09-20
0.683083713054657,1963-09-23
0.6803838610649109,1963-09-24
0.6587845683097839,1963-09-25
0.6614843606948853,1963-09-26
0.6641848683357239,1963-09-27
0.6587845683097839,1963-09-30
0.6668846011161804,1963-10-01
0.6668846011161804,1963-10-02
0.6749845743179321,1963-10-03
0.6695841550827026,1963-10-04
0.6682340502738953,1963-10-07
0.6614843606948853,1963-10-08
0.6587845683097839,1963-10-09
0.6682340502738953,1963-10-10
0.6695841550827026,1963-10-11
0.6695841550827026,1963-10-14
0.6736348867416382,1963-10-15
0.6803838610649109,1963-10-16
0.687134325504303,1963-10-17
0.6911843419075012,1963-10-18
0.692534327507019,1963-10-21
0.68983393907547,1963-10-22
0.7451825737953186,1963-10-23
0.7505823373794556,1963-10-24
0.7384330034255981,1963-10-25
0.7141332030296326,1963-10-28
0.7289828658103943,1963-10-29
0.7181833386421204,1963-10-30
0.7168329954147339,1963-10-31
0.7208836674690247,1963-11-01
0.7087337970733643,1963-11-04
0.6992836594581604,1963-11-06
0.6911843419075012,1963-11-07
0.7046834826469421,1963-11-08
0.7060335278511047,1963-11-11
0.7127830982208252,1963-11-12
0.7114331722259521,1963-11-13
0.7222331166267395,1963-11-14
0.7195331454277039,1963-11-15
0.7111353278160095,1963-11-18
0.6989444494247437,1963-11-19
0.7070713043212891,1963-11-20
0.6908172965049744,1963-11-21
0.6393443942070007,1963-11-22
0.6975895166397095,1963-11-26
0.6921716928482056,1963-11-27
0.7097806930541992,1963-11-29
0.7233262062072754,1963-12-02
0.7219715714454651,1963-12-03
0.7206167578697205,1963-12-04
0.7192623615264893,1963-12-05
0.7097806930541992,1963-12-06
0.7097806930541992,1963-12-09
0.7151985168457031,1963-12-10
0.7179082632064819,1963-12-11
0.7151985168457031,1963-12-12
0.7206167578697205,1963-12-13
0.7206167578697205,1963-12-16
0.7219715714454651,1963-12-17
0.7165536880493164,1963-12-18
0.712489902973175,1963-12-19
0.7138442397117615,1963-12-20
0.6894623637199402,1963-12-23
0.6935262084007263,1963-12-24
0.6935262084007263,1963-12-26
0.7138442397117615,1963-12-27
0.7016531229019165,1963-12-30
0.7002989649772644,1963-12-31
0.7070713043212891,1964-01-02
0.7097806930541992,1964-01-03
0.7043620347976685,1964-01-06
0.705716609954834,1964-01-07
0.7151985168457031,1964-01-08
0.738226056098938,1964-01-09
0.726034939289093,1964-01-10
0.726034939289093,1964-01-13
0.738226056098938,1964-01-14
0.726034939289093,1964-01-15
0.7300992608070374,1964-01-16
0.7179082632064819,1964-01-17
0.7192623615264893,1964-01-20
0.726034939289093,1964-01-21
0.726034939289093,1964-01-22
0.726034939289093,1964-01-23
0.712489902973175,1964-01-24
0.7192623615264893,1964-01-27
0.7165536880493164,1964-01-28
0.7151985168457031,1964-01-29
0.7287444472312927,1964-01-30
0.7477077841758728,1964-01-31
0.7409355640411377,1964-02-03
0.7328084111213684,1964-02-04
0.7219715714454651,1964-02-05
0.7300992608070374,1964-02-06
0.7328084111213684,1964-02-07
0.7273901104927063,1964-02-10
0.7422897815704346,1964-02-11
0.7436440587043762,1964-02-12
0.7449986934661865,1964-02-13
0.7395805716514587,1964-02-14
0.7572542428970337,1964-02-17
0.7545351982116699,1964-02-18
0.7490972876548767,1964-02-19
0.7422996163368225,1964-02-20
0.7463781237602234,1964-02-24
0.7395802140235901,1964-02-25
0.7436597347259521,1964-02-26
0.7368618249893188,1964-02-27
0.731423556804657,1964-02-28
0.7450187802314758,1964-03-02
0.7368618249893188,1964-03-03
0.7341420650482178,1964-03-04
0.7368618249893188,1964-03-05
0.7422996163368225,1964-03-06
0.7355026006698608,1964-03-09
0.7436597347259521,1964-03-10
0.7368618249893188,1964-03-11
0.7395802140235901,1964-03-12
0.7327833771705627,1964-03-13
0.7327833771705627,1964-03-16
0.7368618249893188,1964-03-17
0.7355026006698608,1964-03-18
0.7300641536712646,1964-03-19
0.7232662439346313,1964-03-20
0.7164685130119324,1964-03-23
0.7123903632164001,1964-03-24
0.7137498259544373,1964-03-25
0.7123903632164001,1964-03-26
0.7123903632164001,1964-03-30
0.7028734683990479,1964-03-31
0.7055928111076355,1964-04-01
0.7151094675064087,1964-04-02
0.7246258854866028,1964-04-03
0.7273451685905457,1964-04-06
0.7178278565406799,1964-04-07
0.7055928111076355,1964-04-08
0.6974353790283203,1964-04-09
0.701513946056366,1964-04-10
0.7123903632164001,1964-04-13
0.7205477952957153,1964-04-14
0.7300641536712646,1964-04-15
0.7191880941390991,1964-04-16
0.7246258854866028,1964-04-17
0.7205477952957153,1964-04-20
0.7287043929100037,1964-04-21
0.7273451685905457,1964-04-22
0.7137498259544373,1964-04-23
0.7069516181945801,1964-04-24
0.6851996183395386,1964-04-27
0.6987947821617126,1964-04-28
0.6729637384414673,1964-04-29
0.6770430207252502,1964-04-30
0.6824803352355957,1964-05-01
0.6824803352355957,1964-05-04
0.6851996183395386,1964-05-05
0.6743231415748596,1964-05-06
0.6797614097595215,1964-05-07
0.6797614097595215,1964-05-08
0.6784020662307739,1964-05-11
0.6906380653381348,1964-05-12
0.6851996183395386,1964-05-13
0.6824803352355957,1964-05-14
0.6865588426589966,1964-05-15
0.6811208724975586,1964-05-18
0.6688363552093506,1964-05-19
0.6688363552093506,1964-05-20
0.6702015995979309,1964-05-21
0.6674714088439941,1964-05-22
0.6661059856414795,1964-05-25
0.6647412776947021,1964-05-26
0.6565515995025635,1964-05-27
0.6497263312339783,1964-05-28
0.6497263312339783,1964-06-01
0.6401717066764832,1964-06-02
0.6442669630050659,1964-06-03
0.6442669630050659,1964-06-04
0.6429019570350647,1964-06-05
0.6401717066764832,1964-06-08
0.6415368318557739,1964-06-09
0.6497263312339783,1964-06-10
0.6565515995025635,1964-06-11
0.6497263312339783,1964-06-12
0.6497263312339783,1964-06-15
0.6510913968086243,1964-06-16
0.6551867723464966,1964-06-17
0.6551867723464966,1964-06-18
0.6620116829872131,1964-06-19
0.6551867723464966,1964-06-22
0.652456521987915,1964-06-23
0.6551867723464966,1964-06-24
0.652456521987915,1964-06-25
0.6442669630050659,1964-06-26
0.6429019570350647,1964-06-29
0.6415368318557739,1964-06-30
0.6415368318557739,1964-07-01
0.6360766887664795,1964-07-02
0.653822124004364,1964-07-06
0.6510913968086243,1964-07-07
0.6688363552093506,1964-07-08
0.6852156519889832,1964-07-09
0.6934061050415039,1964-07-10
0.6988654732704163,1964-07-13
0.6865809559822083,1964-07-14
0.6906759142875671,1964-07-15
0.6906759142875671,1964-07-16
0.6879457831382751,1964-07-17
0.6824862360954285,1964-07-20
0.6756612658500671,1964-07-21
0.6702015995979309,1964-07-22
0.6824862360954285,1964-07-23
0.6797565221786499,1964-07-24
0.6742966175079346,1964-07-27
0.6729306578636169,1964-07-28
0.6688363552093506,1964-07-29
0.6606464982032776,1964-07-30
0.6551867723464966,1964-07-31
0.6551867723464966,1964-08-03
0.6429019570350647,1964-08-04
0.6456316113471985,1964-08-05
0.6429019570350647,1964-08-06
0.6442669630050659,1964-08-07
0.6388065814971924,1964-08-10
0.6401717066764832,1964-08-11
0.6415368318557739,1964-08-12
0.6429019570350647,1964-08-13
0.6429019570350647,1964-08-14
0.6551867723464966,1964-08-17
0.6428503394126892,1964-08-18
0.6414793729782104,1964-08-19
0.6401090621948242,1964-08-20
0.6442210674285889,1964-08-21
0.6346266865730286,1964-08-24
0.6305143237113953,1964-08-25
0.6305143237113953,1964-08-26
0.6387382745742798,1964-08-27
0.6469625234603882,1964-08-28
0.6305143237113953,1964-08-31
0.6332556009292603,1964-09-01
0.6332556009292603,1964-09-02
0.6346266865730286,1964-09-03
0.6401090621948242,1964-09-04
0.6455918550491333,1964-09-08
0.6414793729782104,1964-09-09
0.6359968781471252,1964-09-10
0.6305143237113953,1964-09-11
0.6195488572120667,1964-09-14
0.6222904920578003,1964-09-15
0.6195488572120667,1964-09-16
0.629143476486206,1964-09-17
0.6346266865730286,1964-09-18
0.6359968781471252,1964-09-21
0.6442210674285889,1964-09-22
0.6442210674285889,1964-09-23
0.6346266865730286,1964-09-24
0.629143476486206,1964-09-25
0.6236611604690552,1964-09-28
0.6264023184776306,1964-09-29
0.620919406414032,1964-09-30
0.6154369115829468,1964-10-01
0.6250314116477966,1964-10-02
0.6250314116477966,1964-10-05
0.6195488572120667,1964-10-06
0.6154369115829468,1964-10-07
0.6414793729782104,1964-10-08
0.6551865339279175,1964-10-09
0.6551865339279175,1964-10-12
0.6497037410736084,1964-10-13
0.6483330726623535,1964-10-14
0.6469625234603882,1964-10-15
0.6565577387809753,1964-10-16
0.6551865339279175,1964-10-19
0.6634105443954468,1964-10-20
0.6592985391616821,1964-10-21
0.6579280495643616,1964-10-22
0.660669207572937,1964-10-23
0.6551865339279175,1964-10-26
0.6524447798728943,1964-10-27
0.6510744690895081,1964-10-28
0.6565577387809753,1964-10-29
0.6579280495643616,1964-10-30
0.660669207572937,1964-11-02
0.660669207572937,1964-11-04
0.6524447798728943,1964-11-05
0.6510744690895081,1964-11-06
0.6524447798728943,1964-11-09
0.6524447798728943,1964-11-10
0.6538159251213074,1964-11-11
0.6551865339279175,1964-11-12
0.6538159251213074,1964-11-13
0.6634105443954468,1964-11-16
0.6661633849143982,1964-11-17
0.664787769317627,1964-11-18
0.6523991823196411,1964-11-19
0.6606577038764954,1964-11-20
0.6496471166610718,1964-11-23
0.6496471166610718,1964-11-24
0.6427652835845947,1964-11-25
0.6441412568092346,1964-11-27
0.6331305503845215,1964-11-30
0.6248722076416016,1964-12-01
0.6234959959983826,1964-12-02
0.6152375936508179,1964-12-03
0.6248722076416016,1964-12-04
0.6221197843551636,1964-12-07
0.6193669438362122,1964-12-08
0.6138609647750854,1964-12-09
0.6152375936508179,1964-12-10
0.6138609647750854,1964-12-11
0.6152375936508179,1964-12-14
0.6028508543968201,1964-12-15
0.6056032180786133,1964-12-16
0.6097319722175598,1964-12-17
0.6124851703643799,1964-12-18
0.6083557605743408,1964-12-21
0.6056032180786133,1964-12-22
0.6056032180786133,1964-12-23
0.6042266488075256,1964-12-24
0.6000974774360657,1964-12-28
0.6042266488075256,1964-12-29
0.6083557605743408,1964-12-30
0.6097319722175598,1964-12-31
0.6331305503845215,1965-01-04
0.6468942165374756,1965-01-05
0.6537761688232422,1965-01-06
0.6496471166610718,1965-01-07
0.651023268699646,1965-01-08
0.6427652835845947,1965-01-11
0.6345073580741882,1965-01-12
0.6537761688232422,1965-01-13
0.6482710838317871,1965-01-14
0.6496471166610718,1965-01-15
0.6565285921096802,1965-01-18
0.6592817902565002,1965-01-19
0.6592817902565002,1965-01-20
0.6675397753715515,1965-01-21
0.6716688275337219,1965-01-22
0.6716688275337219,1965-01-25
0.678550660610199,1965-01-26
0.6826796531677246,1965-01-27
0.6909381747245789,1965-01-28
0.701949417591095,1965-01-29
0.7047019004821777,1965-02-01
0.7102074027061462,1965-02-02
0.7047019004821777,1965-02-03
0.7033258080482483,1965-02-04
0.6868090033531189,1965-02-05
0.679927408695221,1965-02-08
0.673045814037323,1965-02-09
0.6744208335876465,1965-02-10
0.6716688275337219,1965-02-11
0.6744208335876465,1965-02-12
0.6702921986579895,1965-02-15
0.6622735261917114,1965-02-16
0.6650385856628418,1965-02-17
0.6636560559272766,1965-02-18
0.6636560559272766,1965-02-19
0.6581252813339233,1965-02-23
0.6622735261917114,1965-02-24
0.6691863536834717,1965-02-25
0.6774816513061523,1965-02-26
0.687160074710846,1965-03-01
0.6996040344238281,1965-03-02
0.7037517428398132,1965-03-03
0.687160074710846,1965-03-04
0.6940731406211853,1965-03-05
0.6996040344238281,1965-03-08
0.6996040344238281,1965-03-09
0.6968386769294739,1965-03-10
0.7065172791481018,1965-03-11
0.7023696303367615,1965-03-12
0.7009871006011963,1965-03-15
0.6982212066650391,1965-03-16
0.6982212066650391,1965-03-17
0.6954565048217773,1965-03-18
0.7037517428398132,1965-03-19
0.6982212066650391,1965-03-22
0.6968386769294739,1965-03-23
0.7009871006011963,1965-03-24
0.6968386769294739,1965-03-25
0.6830127239227295,1965-03-26
0.6747167110443115,1965-03-29
0.6733341217041016,1965-03-30
0.6774816513061523,1965-03-31
0.6788648962974548,1965-04-01
0.6760998964309692,1965-04-02
0.6774816513061523,1965-04-05
0.6733341217041016,1965-04-06
0.6774816513061523,1965-04-07
0.68163001537323,1965-04-08
0.6954565048217773,1965-04-09
0.7009871006011963,1965-04-12
0.7106646299362183,1965-04-13
0.7148127555847168,1965-04-14
0.718960702419281,1965-04-15
0.7161957621574402,1965-04-19
0.7106646299362183,1965-04-20
0.7051343321800232,1965-04-21
0.7051343321800232,1965-04-22
0.7120475172996521,1965-04-23
0.7078998684883118,1965-04-26
0.7120475172996521,1965-04-27
0.7051343321800232,1965-04-28
0.6926908493041992,1965-04-29
0.6774816513061523,1965-04-30
0.68163001537323,1965-05-03
0.6830127239227295,1965-05-04
0.6899261474609375,1965-05-05
0.6802476048469543,1965-05-06
0.6926908493041992,1965-05-07
0.6968386769294739,1965-05-10
0.6940731406211853,1965-05-11
0.6968386769294739,1965-05-12
0.6968386769294739,1965-05-13
0.6913084387779236,1965-05-14
0.6926908493041992,1965-05-17
0.6943576335906982,1965-05-18
0.6832475662231445,1965-05-19
0.6763041615486145,1965-05-20
0.673527181148529,1965-05-21
0.6665830612182617,1965-05-24
0.6665830612182617,1965-05-25
0.6651950478553772,1965-05-26
0.6540851593017578,1965-05-27
0.6651950478553772,1965-05-28
0.6624175310134888,1965-06-01
0.6443638205528259,1965-06-02
0.6499186754226685,1965-06-03
0.6401984095573425,1965-06-04
0.6513075232505798,1965-06-07
0.6526960730552673,1965-06-08
0.6513075232505798,1965-06-09
0.6290880441665649,1965-06-10
0.6276993155479431,1965-06-11
0.6263105273246765,1965-06-14
0.6249215006828308,1965-06-15
0.6388088464736938,1965-06-16
0.6374201774597168,1965-06-17
0.6415863037109375,1965-06-18
0.6304765343666077,1965-06-21
0.6360316276550293,1965-06-22
0.6346427798271179,1965-06-23
0.6276993155479431,1965-06-24
0.6179782748222351,1965-06-25
