GIS,Date
0.407512903213501,1981-01-02
0.40375688672065735,1981-01-05
0.4319259822368622,1981-01-06
0.43943750858306885,1981-01-07
0.4413154721260071,1981-01-08
0.4413154721260071,1981-01-09
0.4413154721260071,1981-01-12
0.43568167090415955,1981-01-13
0.43943750858306885,1981-01-14
0.4450714588165283,1981-01-15
0.4431932866573334,1981-01-16
0.4431932866573334,1981-01-19
0.43943750858306885,1981-01-20
0.4300477206707001,1981-01-21
0.43568167090415955,1981-01-22
0.43943750858306885,1981-01-23
0.433803528547287,1981-01-26
0.4319259822368622,1981-01-27
0.4319259822368622,1981-01-28
0.4300477206707001,1981-01-29
0.4319259822368622,1981-01-30
0.42253637313842773,1981-02-02
0.42253637313842773,1981-02-03
0.42253637313842773,1981-02-04
0.42065852880477905,1981-02-05
0.4169023633003235,1981-02-06
0.42253637313842773,1981-02-09
0.42441409826278687,1981-02-10
0.42253637313842773,1981-02-11
0.42629197239875793,1981-02-12
0.41878023743629456,1981-02-13
0.41878023743629456,1981-02-17
0.42629197239875793,1981-02-18
0.41878023743629456,1981-02-19
0.407512903213501,1981-02-20
0.409390389919281,1981-02-23
0.41502460837364197,1981-02-24
0.42065852880477905,1981-02-25
0.433803528547287,1981-02-26
0.4375596046447754,1981-02-27
0.43568167090415955,1981-03-02
0.43568167090415955,1981-03-03
0.4375596046447754,1981-03-04
0.433803528547287,1981-03-05
0.43943750858306885,1981-03-06
0.4450714588165283,1981-03-09
0.4582172930240631,1981-03-10
0.4638509154319763,1981-03-11
0.48826414346694946,1981-03-12
0.497653603553772,1981-03-13
0.5183111429214478,1981-03-16
0.49953165650367737,1981-03-17
0.4901420772075653,1981-03-18
0.49577590823173523,1981-03-19
0.5258227586746216,1981-03-20
0.5239449143409729,1981-03-23
0.5145552754402161,1981-03-24
0.5183111429214478,1981-03-25
0.5070434808731079,1981-03-26
0.4863860607147217,1981-03-27
0.4901420772075653,1981-03-30
0.5014094114303589,1981-03-31
0.5164329409599304,1981-04-01
0.5145552754402161,1981-04-02
0.505165159702301,1981-04-03
0.51079922914505,1981-04-06
0.5201889276504517,1981-04-07
0.5183111429214478,1981-04-08
0.5145552754402161,1981-04-09
0.5164329409599304,1981-04-10
0.5145552754402161,1981-04-13
0.5164329409599304,1981-04-14
0.5239449143409729,1981-04-15
0.5239449143409729,1981-04-16
0.5220668911933899,1981-04-20
0.5164329409599304,1981-04-21
0.5239449143409729,1981-04-22
0.5220668911933899,1981-04-23
0.5201889276504517,1981-04-24
0.5183111429214478,1981-04-27
0.5183111429214478,1981-04-28
0.5126774907112122,1981-04-29
0.505165159702301,1981-04-30
0.5201889276504517,1981-05-01
0.505165159702301,1981-05-04
0.49953165650367737,1981-05-05
0.48826414346694946,1981-05-06
0.5032873749732971,1981-05-07
0.5070434808731079,1981-05-08
0.5032873749732971,1981-05-11
0.5032873749732971,1981-05-12
0.5145552754402161,1981-05-13
0.5164329409599304,1981-05-14
0.5183111429214478,1981-05-15
0.5164329409599304,1981-05-18
0.5183111429214478,1981-05-19
0.5183111429214478,1981-05-20
0.51079922914505,1981-05-21
0.51079922914505,1981-05-22
0.5089211463928223,1981-05-26
0.51079922914505,1981-05-27
0.5145552754402161,1981-05-28
0.5201889276504517,1981-05-29
0.5352126955986023,1981-06-01
0.531456708908081,1981-06-02
0.5539917349815369,1981-06-03
0.5539917349815369,1981-06-04
0.5577476024627686,1981-06-05
0.5633812546730042,1981-06-08
0.5746495127677917,1981-06-09
0.570893406867981,1981-06-10
0.570893406867981,1981-06-11
0.5840387940406799,1981-06-12
0.5840387940406799,1981-06-15
0.5896729230880737,1981-06-16
0.5821609497070312,1981-06-17
0.5840387940406799,1981-06-18
0.5784052610397339,1981-06-19
0.570893406867981,1981-06-22
0.5727711319923401,1981-06-23
0.5727711319923401,1981-06-24
0.5671371817588806,1981-06-25
0.5765270590782166,1981-06-26
0.570893406867981,1981-06-29
0.5690153241157532,1981-06-30
0.5483580231666565,1981-07-01
0.5408462285995483,1981-07-02
0.5277007818222046,1981-07-06
0.5370905995368958,1981-07-07
0.5389686226844788,1981-07-08
0.5352126955986023,1981-07-09
0.51079922914505,1981-07-10
0.51079922914505,1981-07-13
0.51079922914505,1981-07-14
0.5164329409599304,1981-07-15
0.5183111429214478,1981-07-16
0.529578685760498,1981-07-17
0.5220668911933899,1981-07-20
0.5183111429214478,1981-07-21
0.5089211463928223,1981-07-22
0.5014094114303589,1981-07-23
0.5070434808731079,1981-07-24
0.5239449143409729,1981-07-27
0.5239449143409729,1981-07-28
0.5220668911933899,1981-07-29
0.5352126955986023,1981-07-30
0.5370905995368958,1981-07-31
0.5239449143409729,1981-08-03
0.5220668911933899,1981-08-04
0.529578685760498,1981-08-05
0.529578685760498,1981-08-06
0.529578685760498,1981-08-07
0.5239449143409729,1981-08-10
0.5239449143409729,1981-08-11
0.5220668911933899,1981-08-12
0.5201889276504517,1981-08-13
0.5164329409599304,1981-08-14
0.51079922914505,1981-08-17
0.51079922914505,1981-08-18
0.5126774907112122,1981-08-19
0.5070434808731079,1981-08-20
0.49577590823173523,1981-08-21
0.4901420772075653,1981-08-24
0.5032873749732971,1981-08-25
0.5014094114303589,1981-08-26
0.505165159702301,1981-08-27
0.5070434808731079,1981-08-28
0.5201889276504517,1981-08-31
0.5201889276504517,1981-09-01
0.5201889276504517,1981-09-02
0.5126774907112122,1981-09-03
0.5070434808731079,1981-09-04
0.497653603553772,1981-09-08
0.5089211463928223,1981-09-09
0.51079922914505,1981-09-10
0.5164329409599304,1981-09-11
0.5164329409599304,1981-09-14
0.51079922914505,1981-09-15
0.51079922914505,1981-09-16
0.505165159702301,1981-09-17
0.5089211463928223,1981-09-18
0.5258227586746216,1981-09-21
0.5521140098571777,1981-09-22
0.5408462285995483,1981-09-23
0.5408462285995483,1981-09-24
0.5333350300788879,1981-09-25
0.5408462285995483,1981-09-28
0.5427244901657104,1981-09-29
0.5389686226844788,1981-09-30
0.5370905995368958,1981-10-01
0.5408462285995483,1981-10-02
0.5389686226844788,1981-10-05
0.5333350300788879,1981-10-06
0.5577476024627686,1981-10-07
0.5521140098571777,1981-10-08
0.5483580231666565,1981-10-09
0.5483580231666565,1981-10-12
0.5427244901657104,1981-10-13
0.5333350300788879,1981-10-14
0.531456708908081,1981-10-15
0.5239449143409729,1981-10-16
0.5258227586746216,1981-10-19
0.5370905995368958,1981-10-20
0.5690153241157532,1981-10-21
0.5483580231666565,1981-10-22
0.5370905995368958,1981-10-23
0.546480119228363,1981-10-26
0.570893406867981,1981-10-27
0.5765270590782166,1981-10-28
0.5558696985244751,1981-10-29
0.5690153241157532,1981-10-30
0.5652593374252319,1981-11-02
0.5652593374252319,1981-11-03
0.5539917349815369,1981-11-04
0.5446017980575562,1981-11-05
0.55023592710495,1981-11-06
0.5521140098571777,1981-11-09
0.5408462285995483,1981-11-10
0.5389686226844788,1981-11-11
0.5408462285995483,1981-11-12
0.529578685760498,1981-11-13
0.5183111429214478,1981-11-16
0.5183111429214478,1981-11-17
0.5277007818222046,1981-11-18
0.5258227586746216,1981-11-19
0.5352126955986023,1981-11-20
0.5370905995368958,1981-11-23
0.5352126955986023,1981-11-24
0.5558696985244751,1981-11-25
0.5558696985244751,1981-11-27
0.5521140098571777,1981-11-30
0.5446017980575562,1981-12-01
0.5427244901657104,1981-12-02
0.5446017980575562,1981-12-03
0.55023592710495,1981-12-04
0.5539917349815369,1981-12-07
0.5539917349815369,1981-12-08
0.5521140098571777,1981-12-09
0.5558696985244751,1981-12-10
0.5521140098571777,1981-12-11
0.55023592710495,1981-12-14
0.5596254467964172,1981-12-15
0.5596254467964172,1981-12-16
0.5671371817588806,1981-12-17
0.5746495127677917,1981-12-18
0.5652593374252319,1981-12-21
0.55023592710495,1981-12-22
0.5539917349815369,1981-12-23
0.5539917349815369,1981-12-24
0.5483580231666565,1981-12-28
0.5427244901657104,1981-12-29
0.5427244901657104,1981-12-30
0.5389686226844788,1981-12-31
0.5258227586746216,1982-01-04
0.5145552754402161,1982-01-05
0.5183111429214478,1982-01-06
0.5183111429214478,1982-01-07
0.5145552754402161,1982-01-08
0.5089211463928223,1982-01-11
0.5145552754402161,1982-01-12
0.5126774907112122,1982-01-13
0.5145552754402161,1982-01-14
0.5070434808731079,1982-01-15
0.5145552754402161,1982-01-18
0.5032873749732971,1982-01-19
0.497653603553772,1982-01-20
0.49953165650367737,1982-01-21
0.5014094114303589,1982-01-22
0.497653603553772,1982-01-25
0.497653603553772,1982-01-26
0.5070434808731079,1982-01-27
0.5126774907112122,1982-01-28
0.5164329409599304,1982-01-29
0.5164329409599304,1982-02-01
0.5145552754402161,1982-02-02
0.5220668911933899,1982-02-03
0.5201889276504517,1982-02-04
0.5183111429214478,1982-02-05
0.5183111429214478,1982-02-08
0.5164329409599304,1982-02-09
0.529578685760498,1982-02-10
0.5370905995368958,1982-02-11
0.5352126955986023,1982-02-12
0.5427244901657104,1982-02-16
0.5483580231666565,1982-02-17
0.5615038275718689,1982-02-18
0.5615038275718689,1982-02-19
0.5577476024627686,1982-02-22
0.5652593374252319,1982-02-23
0.570893406867981,1982-02-24
0.5671371817588806,1982-02-25
0.5671371817588806,1982-02-26
0.5690153241157532,1982-03-01
0.5784052610397339,1982-03-02
0.5765270590782166,1982-03-03
0.5671371817588806,1982-03-04
0.55023592710495,1982-03-05
0.5521140098571777,1982-03-08
0.5539917349815369,1982-03-09
0.5539917349815369,1982-03-10
0.5615038275718689,1982-03-11
0.5577476024627686,1982-03-12
0.55023592710495,1982-03-15
0.5539917349815369,1982-03-16
0.5483580231666565,1982-03-17
0.5690153241157532,1982-03-18
0.5615038275718689,1982-03-19
0.5615038275718689,1982-03-22
0.570893406867981,1982-03-23
0.5840387940406799,1982-03-24
0.5784052610397339,1982-03-25
0.5765270590782166,1982-03-26
0.5765270590782166,1982-03-29
0.5765270590782166,1982-03-30
0.5784052610397339,1982-03-31
0.5746495127677917,1982-04-01
0.5859169960021973,1982-04-02
0.5896729230880737,1982-04-05
0.6028183698654175,1982-04-06
0.6103302240371704,1982-04-07
0.6140856146812439,1982-04-08
0.6084518432617188,1982-04-12
0.6046962738037109,1982-04-13
0.599062442779541,1982-04-14
0.6009404063224792,1982-04-15
0.5953063368797302,1982-04-16
0.6046962738037109,1982-04-19
0.6009404063224792,1982-04-20
0.5953063368797302,1982-04-21
0.6009404063224792,1982-04-22
0.599062442779541,1982-04-23
0.6178417205810547,1982-04-26
0.6140856146812439,1982-04-27
0.6084518432617188,1982-04-28
0.6065738201141357,1982-04-29
0.6159639358520508,1982-04-30
0.6253534555435181,1982-05-03
0.6328653693199158,1982-05-04
0.6272311806678772,1982-05-05
0.6272311806678772,1982-05-06
0.6234755516052246,1982-05-07
0.6253534555435181,1982-05-10
0.6234755516052246,1982-05-11
0.6215971112251282,1982-05-12
0.6178417205810547,1982-05-13
0.6122073531150818,1982-05-14
0.6103302240371704,1982-05-17
0.6103302240371704,1982-05-18
0.6103302240371704,1982-05-19
0.619719386100769,1982-05-20
0.6159639358520508,1982-05-21
0.6215971112251282,1982-05-24
0.6178417205810547,1982-05-25
0.6084518432617188,1982-05-26
0.6046962738037109,1982-05-27
0.599062442779541,1982-05-28
0.599062442779541,1982-06-01
0.6103302240371704,1982-06-02
0.6122073531150818,1982-06-03
0.599062442779541,1982-06-04
0.6046962738037109,1982-06-07
0.6065738201141357,1982-06-08
0.6084518432617188,1982-06-09
0.6159639358520508,1982-06-10
0.6309875249862671,1982-06-11
0.6234755516052246,1982-06-14
0.6309875249862671,1982-06-15
0.6347433924674988,1982-06-16
0.6347433924674988,1982-06-17
0.6309875249862671,1982-06-18
0.6328653693199158,1982-06-21
0.6347433924674988,1982-06-22
0.6347433924674988,1982-06-23
0.6366210579872131,1982-06-24
0.6309875249862671,1982-06-25
0.6328653693199158,1982-06-28
0.6309875249862671,1982-06-29
0.6291091442108154,1982-06-30
0.6291091442108154,1982-07-01
0.6159639358520508,1982-07-02
0.6253534555435181,1982-07-06
0.6234755516052246,1982-07-07
0.6234755516052246,1982-07-08
0.6403768658638,1982-07-09
0.651644766330719,1982-07-12
0.6554006338119507,1982-07-13
0.6572785973548889,1982-07-14
0.6629124283790588,1982-07-15
0.6629124283790588,1982-07-16
0.6610342264175415,1982-07-19
0.6666680574417114,1982-07-20
0.6741799116134644,1982-07-21
0.6798137426376343,1982-07-22
0.683569610118866,1982-07-23
0.683569610118866,1982-07-26
0.6666680574417114,1982-07-27
0.6403768658638,1982-07-28
0.63849937915802,1982-07-29
0.6460112929344177,1982-07-30
0.6647900938987732,1982-08-02
0.6535224318504333,1982-08-03
0.6347433924674988,1982-08-04
0.6215971112251282,1982-08-05
0.6159639358520508,1982-08-06
0.5877951383590698,1982-08-09
0.5877951383590698,1982-08-10
0.5877951383590698,1982-08-11
0.5915506482124329,1982-08-12
0.6009404063224792,1982-08-13
0.6178417205810547,1982-08-16
0.6723019480705261,1982-08-17
0.6535224318504333,1982-08-18
0.6554006338119507,1982-08-19
0.6760576963424683,1982-08-20
0.6723019480705261,1982-08-23
0.6666680574417114,1982-08-24
0.6704238057136536,1982-08-25
0.6779359579086304,1982-08-26
0.6704238057136536,1982-08-27
0.6666680574417114,1982-08-30
0.6666680574417114,1982-08-31
0.6572785973548889,1982-09-01
0.6441327929496765,1982-09-02
0.6873252987861633,1982-09-03
0.6629124283790588,1982-09-07
0.6572785973548889,1982-09-08
0.6647900938987732,1982-09-09
0.668546199798584,1982-09-10
0.668546199798584,1982-09-13
0.6985931992530823,1982-09-14
0.7004712820053101,1982-09-15
0.6948370933532715,1982-09-16
0.6873252987861633,1982-09-17
0.6704238057136536,1982-09-20
0.6760576963424683,1982-09-21
0.6798137426376343,1982-09-22
0.6816917061805725,1982-09-23
0.6779359579086304,1982-09-24
0.6741799116134644,1982-09-27
0.6816917061805725,1982-09-28
0.6704238057136536,1982-09-29
0.6666680574417114,1982-09-30
0.6704238057136536,1982-10-01
0.6591562628746033,1982-10-04
0.6535224318504333,1982-10-05
0.6610342264175415,1982-10-06
0.6967152953147888,1982-10-07
0.717372477054596,1982-10-08
0.7323957681655884,1982-10-11
0.7286398410797119,1982-10-12
0.7192506194114685,1982-10-13
0.7211281061172485,1982-10-14
0.7136164903640747,1982-10-15
0.7399078011512756,1982-10-18
0.7323957681655884,1982-10-19
0.7906124591827393,1982-10-20
0.7849786877632141,1982-10-21
0.7699546813964844,1982-10-22
0.7586870193481445,1982-10-25
0.7718331217765808,1982-10-26
0.7624432444572449,1982-10-27
0.7549315094947815,1982-10-28
0.7661989331245422,1982-10-29
0.7755877375602722,1982-11-01
0.777466893196106,1982-11-02
0.8000014424324036,1982-11-03
0.7943683862686157,1982-11-04
0.7962456345558167,1982-11-05
0.7868559956550598,1982-11-08
0.7887336611747742,1982-11-09
0.7962456345558167,1982-11-10
0.8075135946273804,1982-11-11
0.818780779838562,1982-11-12
0.8018798232078552,1982-11-15
0.7812222242355347,1982-11-16
0.7812222242355347,1982-11-17
0.7586870193481445,1982-11-18
0.7323957681655884,1982-11-19
0.7286398410797119,1982-11-22
0.7211281061172485,1982-11-23
0.7323957681655884,1982-11-24
0.7342736124992371,1982-11-26
0.7248840928077698,1982-11-29
0.7474197149276733,1982-11-30
0.7511756420135498,1982-12-01
0.7455416917800903,1982-12-02
0.7492972612380981,1982-12-03
0.7549315094947815,1982-12-06
0.7624432444572449,1982-12-07
0.7492972612380981,1982-12-08
0.7342736124992371,1982-12-09
0.726762056350708,1982-12-10
0.7230060696601868,1982-12-13
0.7136164903640747,1982-12-14
0.7042272090911865,1982-12-15
0.7154942750930786,1982-12-16
0.7436637878417969,1982-12-17
0.7211281061172485,1982-12-20
0.7342736124992371,1982-12-21
0.7361517548561096,1982-12-22
0.7248840928077698,1982-12-23
0.7211281061172485,1982-12-27
0.7192506194114685,1982-12-28
0.726762056350708,1982-12-29
0.7154942750930786,1982-12-30
0.7323957681655884,1982-12-31
0.7192506194114685,1983-01-03
0.717372477054596,1983-01-04
0.7136164903640747,1983-01-05
0.7211281061172485,1983-01-06
0.7305180430412292,1983-01-07
0.7361517548561096,1983-01-10
0.7305180430412292,1983-01-11
0.7342736124992371,1983-01-12
0.726762056350708,1983-01-13
0.7286398410797119,1983-01-14
0.7211281061172485,1983-01-17
0.7061054706573486,1983-01-18
0.6873252987861633,1983-01-19
0.683569610118866,1983-01-20
0.6723019480705261,1983-01-21
0.6910817623138428,1983-01-24
0.6948370933532715,1983-01-25
0.6892035007476807,1983-01-26
0.6929593682289124,1983-01-27
0.6892035007476807,1983-01-28
0.6967152953147888,1983-01-31
0.6985931992530823,1983-02-01
0.6948370933532715,1983-02-02
0.6892035007476807,1983-02-03
0.6892035007476807,1983-02-04
0.6967152953147888,1983-02-07
0.6892035007476807,1983-02-08
0.6873252987861633,1983-02-09
0.6948370933532715,1983-02-10
0.7004712820053101,1983-02-11
0.7061054706573486,1983-02-14
0.717372477054596,1983-02-15
0.7230060696601868,1983-02-16
0.7323957681655884,1983-02-17
0.7399078011512756,1983-02-18
0.7211281061172485,1983-02-22
0.7305180430412292,1983-02-23
0.7323957681655884,1983-02-24
0.7342736124992371,1983-02-25
0.7436637878417969,1983-02-28
0.7492972612380981,1983-03-01
0.7492972612380981,1983-03-02
0.7455416917800903,1983-03-03
0.7455416917800903,1983-03-04
0.7455416917800903,1983-03-07
0.7286398410797119,1983-03-08
0.7305180430412292,1983-03-09
0.7286398410797119,1983-03-10
0.7230060696601868,1983-03-11
0.7211281061172485,1983-03-14
0.7286398410797119,1983-03-15
0.726762056350708,1983-03-16
0.7211281061172485,1983-03-17
0.7436637878417969,1983-03-18
0.7699546813964844,1983-03-21
0.7812222242355347,1983-03-22
0.8075135946273804,1983-03-23
0.8281708359718323,1983-03-24
0.818780779838562,1983-03-25
0.8056356906890869,1983-03-28
0.7924900650978088,1983-03-29
0.7887336611747742,1983-03-30
0.7887336611747742,1983-03-31
0.7793448567390442,1983-04-04
0.7793448567390442,1983-04-05
0.7568090558052063,1983-04-06
0.7605652213096619,1983-04-07
0.7737106680870056,1983-04-08
0.7962456345558167,1983-04-11
0.8169035315513611,1983-04-12
0.8000014424324036,1983-04-13
0.8056356906890869,1983-04-14
0.7868559956550598,1983-04-15
0.7868559956550598,1983-04-18
0.7812222242355347,1983-04-19
0.7906124591827393,1983-04-20
0.7924900650978088,1983-04-21
0.8000014424324036,1983-04-22
0.8037575483322144,1983-04-25
0.8093911409378052,1983-04-26
0.8112693428993225,1983-04-27
0.818780779838562,1983-04-28
0.833804726600647,1983-04-29
0.839438259601593,1983-05-02
0.8262927532196045,1983-05-03
0.8169035315513611,1983-05-04
0.8244149088859558,1983-05-05
0.8375604748725891,1983-05-06
0.8262927532196045,1983-05-09
0.8300492167472839,1983-05-10
0.8206593990325928,1983-05-11
0.8225370645523071,1983-05-12
0.8225370645523071,1983-05-13
0.815025806427002,1983-05-16
0.8413170576095581,1983-05-17
0.8413170576095581,1983-05-18
0.8375604748725891,1983-05-19
0.839438259601593,1983-05-20
0.8375604748725891,1983-05-23
0.839438259601593,1983-05-24
0.8638519644737244,1983-05-25
0.8469499945640564,1983-05-26
0.8469499945640564,1983-05-27
0.8525839447975159,1983-05-31
0.8544619083404541,1983-06-01
0.8525839447975159,1983-06-02
0.8507063984870911,1983-06-03
0.8507063984870911,1983-06-06
0.8300492167472839,1983-06-07
0.8244149088859558,1983-06-08
0.8169035315513611,1983-06-09
0.8206593990325928,1983-06-10
0.8300492167472839,1983-06-13
0.8169035315513611,1983-06-14
0.8037575483322144,1983-06-15
0.818780779838562,1983-06-16
0.833804726600647,1983-06-17
0.8450727462768555,1983-06-20
0.833804726600647,1983-06-21
0.839438259601593,1983-06-22
0.8300492167472839,1983-06-23
0.8262927532196045,1983-06-24
0.818780779838562,1983-06-27
0.7924900650978088,1983-06-28
0.8244149088859558,1983-06-29
0.8300492167472839,1983-06-30
0.8339911103248596,1983-07-01
0.83588707447052,1983-07-05
0.8264091610908508,1983-07-06
0.832095742225647,1983-07-07
0.8377827405929565,1983-07-08
0.8377827405929565,1983-07-11
0.8264091610908508,1983-07-12
0.8169324994087219,1983-07-13
0.8074548840522766,1983-07-14
0.8036643266677856,1983-07-15
0.7960822582244873,1983-07-18
0.7903960347175598,1983-07-19
0.8036643266677856,1983-07-20
0.7960822582244873,1983-07-21
0.7922921776771545,1983-07-22
0.7790238857269287,1983-07-25
0.784710168838501,1983-07-26
0.7866055369377136,1983-07-27
0.7866055369377136,1983-07-28
0.7695466876029968,1983-07-29
0.7676510214805603,1983-08-01
0.7771281003952026,1983-08-02
0.7752326726913452,1983-08-03
0.7638598084449768,1983-08-04
0.7695466876029968,1983-08-05
0.7600695490837097,1983-08-08
0.7543832659721375,1983-08-09
0.7562783360481262,1983-08-10
0.7638598084449768,1983-08-11
0.7714415192604065,1983-08-12
0.7638598084449768,1983-08-15
0.7468013763427734,1983-08-16
0.7468013763427734,1983-08-17
0.7354285717010498,1983-08-18
0.7316378951072693,1983-08-19
0.7316378951072693,1983-08-22
0.7335332036018372,1983-08-23
0.7278470396995544,1983-08-24
0.7354285717010498,1983-08-25
0.7259512543678284,1983-08-26
0.7278470396995544,1983-08-29
0.7581741213798523,1983-08-30
0.7619649767875671,1983-08-31
0.7771281003952026,1983-09-01
0.7828141450881958,1983-09-02
0.7866055369377136,1983-09-06
0.7752326726913452,1983-09-07
