CB,Date
17.596576690673828,1999-06-03
17.67127799987793,1999-06-04
17.633935928344727,1999-06-07
17.820737838745117,1999-06-08
17.335052490234375,1999-06-09
16.662569046020508,1999-06-10
17.073524475097656,1999-06-11
17.110885620117188,1999-06-14
17.335052490234375,1999-06-15
17.4844913482666,1999-06-16
17.5592098236084,1999-06-17
17.40976905822754,1999-06-18
17.4844913482666,1999-06-21
16.998809814453125,1999-06-22
16.662569046020508,1999-06-23
16.475767135620117,1999-06-24
16.550500869750977,1999-06-25
16.428958892822266,1999-06-28
17.104116439819336,1999-06-29
16.954086303710938,1999-06-30
17.066614151000977,1999-07-01
16.841562271118164,1999-07-02
16.654016494750977,1999-07-06
16.203899383544922,1999-07-07
16.166399002075195,1999-07-08
15.716288566589355,1999-07-09
15.828810691833496,1999-07-12
16.316425323486328,1999-07-13
15.603761672973633,1999-07-14
15.566256523132324,1999-07-15
15.566256523132324,1999-07-16
15.716288566589355,1999-07-19
15.753804206848145,1999-07-20
15.191166877746582,1999-07-21
14.74105167388916,1999-07-22
15.22866439819336,1999-07-23
15.1161470413208,1999-07-26
14.178414344787598,1999-07-27
13.803327560424805,1999-07-28
13.46574878692627,1999-07-29
13.953361511230469,1999-07-30
14.328451156616211,1999-08-02
14.178414344787598,1999-08-03
13.76581859588623,1999-08-04
13.803327560424805,1999-08-05
13.353218078613281,1999-08-06
13.6157808303833,1999-08-09
13.165679931640625,1999-08-10
13.953361511230469,1999-08-11
14.103400230407715,1999-08-12
14.328451156616211,1999-08-13
14.253438949584961,1999-08-16
14.290937423706055,1999-08-17
14.253438949584961,1999-08-18
14.140911102294922,1999-08-19
14.028379440307617,1999-08-20
14.253438949584961,1999-08-23
13.99087905883789,1999-08-24
13.6157808303833,1999-08-25
13.540761947631836,1999-08-26
13.390728950500488,1999-08-27
13.128162384033203,1999-08-30
12.865604400634766,1999-08-31
12.490506172180176,1999-09-01
12.415495872497559,1999-09-02
12.453001022338867,1999-09-03
12.453001022338867,1999-09-07
12.67805004119873,1999-09-08
12.377986907958984,1999-09-09
12.15293025970459,1999-09-10
12.15293025970459,1999-09-13
11.927872657775879,1999-09-14
11.852858543395996,1999-09-15
11.552785873413086,1999-09-16
11.852858543395996,1999-09-17
12.15293025970459,1999-09-20
11.965385437011719,1999-09-21
11.627801895141602,1999-09-22
11.177696228027344,1999-09-23
10.840112686157227,1999-09-24
10.765096664428711,1999-09-27
10.56733226776123,1999-09-28
10.00122356414795,1999-09-29
10.227669715881348,1999-09-30
9.812532424926758,1999-10-01
9.925749778747559,1999-10-04
9.850265502929688,1999-10-05
10.340889930725098,1999-10-06
9.737043380737305,1999-10-07
9.359640121459961,1999-10-08
10.11445140838623,1999-10-11
9.850265502929688,1999-10-12
9.8880033493042,1999-10-13
9.8880033493042,1999-10-14
10.00122356414795,1999-10-15
10.00122356414795,1999-10-18
9.963489532470703,1999-10-19
9.774781227111816,1999-10-20
9.6615629196167,1999-10-21
10.227669715881348,1999-10-22
10.56733226776123,1999-10-25
10.60507583618164,1999-10-26
10.56733226776123,1999-10-27
11.246665000915527,1999-10-28
11.737287521362305,1999-10-29
11.246665000915527,1999-11-01
11.548587799072266,1999-11-02
11.171182632446289,1999-11-03
12.378878593444824,1999-11-04
12.680805206298828,1999-11-05
13.020467758178711,1999-11-08
12.454360961914062,1999-11-09
12.039216995239258,1999-11-10
12.152432441711426,1999-11-11
12.227917671203613,1999-11-12
11.81277084350586,1999-11-15
12.076957702636719,1999-11-16
11.624070167541504,1999-11-17
11.661811828613281,1999-11-18
11.32214641571045,1999-11-19
11.473104476928711,1999-11-22
11.284402847290039,1999-11-23
10.869257926940918,1999-11-24
10.869257926940918,1999-11-26
10.340889930725098,1999-11-29
10.265410423278809,1999-11-30
10.378629684448242,1999-12-01
10.491859436035156,1999-12-02
10.71829605102539,1999-12-03
10.416377067565918,1999-12-06
10.303152084350586,1999-12-07
10.11445140838623,1999-12-08
10.038968086242676,1999-12-09
10.152191162109375,1999-12-10
10.076711654663086,1999-12-13
10.00122356414795,1999-12-14
10.038968086242676,1999-12-15
9.963489532470703,1999-12-16
10.038968086242676,1999-12-17
9.850265502929688,1999-12-20
9.812532424926758,1999-12-21
9.850265502929688,1999-12-22
9.850265502929688,1999-12-23
9.6615629196167,1999-12-27
10.189925193786621,1999-12-28
10.180814743041992,1999-12-29
9.838918685913086,1999-12-30
10.142826080322266,1999-12-31
9.914896965026855,2000-01-03
9.838918685913086,2000-01-04
9.269097328186035,2000-01-05
9.762944221496582,2000-01-06
11.016556739807129,2000-01-07
11.358443260192871,2000-01-10
10.82661247253418,2000-01-11
11.206487655639648,2000-01-12
12.00424575805664,2000-01-13
12.498083114624023,2000-01-14
11.662346839904785,2000-01-18
12.00424575805664,2000-01-19
12.00424575805664,2000-01-20
12.194182395935059,2000-01-21
12.194182395935059,2000-01-24
11.890278816223145,2000-01-25
11.510396957397461,2000-01-26
11.206487655639648,2000-01-27
10.940574645996094,2000-01-28
10.750636100769043,2000-01-31
10.940574645996094,2000-02-01
10.560699462890625,2000-02-02
10.332765579223633,2000-02-03
10.256784439086914,2000-02-04
10.180814743041992,2000-02-07
9.990876197814941,2000-02-08
9.686967849731445,2000-02-09
9.383065223693848,2000-02-10
9.079156875610352,2000-02-11
9.079156875610352,2000-02-14
9.231109619140625,2000-02-15
11.016556739807129,2000-02-16
11.548382759094238,2000-02-17
11.092525482177734,2000-02-18
10.598682403564453,2000-02-22
10.332765579223633,2000-02-23
10.408740043640137,2000-02-24
10.180814743041992,2000-02-25
10.332765579223633,2000-02-28
10.86459732055664,2000-02-29
10.294777870178223,2000-03-01
10.028862953186035,2000-03-02
10.028862953186035,2000-03-03
9.535013198852539,2000-03-06
8.927206993103027,2000-03-07
8.965193748474121,2000-03-08
9.269097328186035,2000-03-09
9.193124771118164,2000-03-10
9.079156875610352,2000-03-13
9.079156875610352,2000-03-14
9.383065223693848,2000-03-15
10.712651252746582,2000-03-16
10.37075424194336,2000-03-17
10.066844940185547,2000-03-20
11.054543495178223,2000-03-21
10.788622856140137,2000-03-22
11.358443260192871,2000-03-23
11.548382759094238,2000-03-24
11.244479179382324,2000-03-27
11.548382759094238,2000-03-28
11.615629196166992,2000-03-29
12.800124168395996,2000-03-30
13.984614372253418,2000-03-31
13.755359649658203,2000-04-03
13.335052490234375,2000-04-04
13.335052490234375,2000-04-05
12.876540184020996,2000-04-06
12.991167068481445,2000-04-07
13.220423698425293,2000-04-10
12.838336944580078,2000-04-11
13.182219505310059,2000-04-12
13.449685096740723,2000-04-13
12.876540184020996,2000-04-14
12.609077453613281,2000-04-17
12.723702430725098,2000-04-18
12.532658576965332,2000-04-19
12.685490608215332,2000-04-20
14.099238395690918,2000-04-24
15.436569213867188,2000-04-25
14.672381401062012,2000-04-26
14.939839363098145,2000-04-27
14.634170532226562,2000-04-28
15.7804536819458,2000-05-01
15.283726692199707,2000-05-02
15.245525360107422,2000-05-03
15.512979507446289,2000-05-04
15.169099807739258,2000-05-05
14.939839363098145,2000-05-08
15.89507007598877,2000-05-09
15.704038619995117,2000-05-10
15.89507007598877,2000-05-11
15.933298110961914,2000-05-12
16.315378189086914,2000-05-15
16.315378189086914,2000-05-16
16.12433433532715,2000-05-17
16.88851547241211,2000-05-18
16.621049880981445,2000-05-19
16.430002212524414,2000-05-22
16.621049880981445,2000-05-23
17.11777114868164,2000-05-24
16.46821403503418,2000-05-25
16.00971031188965,2000-05-26
17.07956886291504,2000-05-30
16.46821403503418,2000-05-31
17.30882453918457,2000-06-01
18.607933044433594,2000-06-02
17.767324447631836,2000-06-05
18.264062881469727,2000-06-06
18.45509910583496,2000-06-07
17.69091796875,2000-06-08
17.385244369506836,2000-06-09
17.347034454345703,2000-06-12
17.385244369506836,2000-06-13
17.7291202545166,2000-06-14
17.232398986816406,2000-06-15
17.270601272583008,2000-06-16
17.7291202545166,2000-06-19
17.270601272583008,2000-06-20
16.659250259399414,2000-06-21
16.238956451416016,2000-06-22
16.430002212524414,2000-06-23
16.086122512817383,2000-06-26
16.277172088623047,2000-06-27
16.81780242919922,2000-06-28
17.201763153076172,2000-06-29
17.201763153076172,2000-06-30
17.201763153076172,2000-07-03
16.932985305786133,2000-07-05
17.316951751708984,2000-07-06
17.89291000366211,2000-07-07
18.123300552368164,2000-07-10
18.468860626220703,2000-07-11
19.198406219482422,2000-07-12
19.121604919433594,2000-07-13
19.390384674072266,2000-07-14
19.275192260742188,2000-07-17
18.69923973083496,2000-07-18
18.430461883544922,2000-07-19
19.006410598754883,2000-07-20
19.121604919433594,2000-07-21
18.430461883544922,2000-07-24
19.160001754760742,2000-07-25
20.465496063232422,2000-07-26
22.538921356201172,2000-07-27
21.809383392333984,2000-07-28
22.078157424926758,2000-07-31
21.041444778442383,2000-08-01
20.043128967285156,2000-08-02
20.58069610595703,2000-08-03
20.811065673828125,2000-08-04
21.156635284423828,2000-08-07
21.310232162475586,2000-08-08
20.273517608642578,2000-08-09
20.657474517822266,2000-08-10
20.964651107788086,2000-08-11
21.617395401000977,2000-08-14
21.617395401000977,2000-08-15
21.57900619506836,2000-08-16
21.962961196899414,2000-08-17
21.770984649658203,2000-08-18
21.502201080322266,2000-08-21
21.156635284423828,2000-08-22
21.00304412841797,2000-08-23
20.926254272460938,2000-08-24
20.77266502380371,2000-08-25
20.427093505859375,2000-08-28
20.465496063232422,2000-08-29
20.734262466430664,2000-08-30
21.57900619506836,2000-08-31
21.34862518310547,2000-09-01
21.425411224365234,2000-09-05
20.503896713256836,2000-09-06
20.657474517822266,2000-09-07
21.463809967041016,2000-09-08
21.502201080322266,2000-09-11
21.73258399963379,2000-09-12
22.001367568969727,2000-09-13
22.001367568969727,2000-09-14
22.15494728088379,2000-09-15
22.27014923095703,2000-09-18
22.730899810791016,2000-09-19
22.423723220825195,2000-09-20
23.498842239379883,2000-09-21
23.80600929260254,2000-09-22
22.96128273010254,2000-09-25
23.767629623413086,2000-09-26
24.31007194519043,2000-09-27
24.502700805664062,2000-09-28
24.19449234008789,2000-09-29
24.040382385253906,2000-10-02
23.115753173828125,2000-10-03
23.077224731445312,2000-10-04
22.807537078857422,2000-10-05
21.959972381591797,2000-10-06
21.84438705444336,2000-10-09
21.22797393798828,2000-10-10
21.805858612060547,2000-10-11
20.68860626220703,2000-10-12
21.18943977355957,2000-10-13
21.459123611450195,2000-10-16
21.382078170776367,2000-10-17
22.229646682739258,2000-10-18
23.308387756347656,2000-10-19
23.385438919067383,2000-10-20
23.732177734375,2000-10-23
23.616596221923828,2000-10-24
23.886272430419922,2000-10-25
23.616596221923828,2000-10-26
24.19449234008789,2000-10-27
25.04207420349121,2000-10-30
24.19449234008789,2000-10-31
24.541231155395508,2000-11-01
24.926498413085938,2000-11-02
24.078916549682617,2000-11-03
23.616596221923828,2000-11-06
24.040382385253906,2000-11-07
24.155961990356445,2000-11-08
23.92479705810547,2000-11-09
24.733856201171875,2000-11-10
24.19449234008789,2000-11-13
24.618282318115234,2000-11-14
24.695348739624023,2000-11-15
24.541231155395508,2000-11-16
24.65681266784668,2000-11-17
24.117433547973633,2000-11-20
24.040382385253906,2000-11-21
23.655122756958008,2000-11-22
23.92479705810547,2000-11-24
23.57807159423828,2000-11-27
23.886272430419922,2000-11-28
24.541231155395508,2000-11-29
24.348600387573242,2000-11-30
24.19449234008789,2000-12-01
24.42563819885254,2000-12-04
25.273229598999023,2000-12-05
25.311750411987305,2000-12-06
25.581430435180664,2000-12-07
26.852807998657227,2000-12-08
26.544593811035156,2000-12-11
25.889650344848633,2000-12-12
24.65681266784668,2000-12-13
24.040382385253906,2000-12-14
23.46248435974121,2000-12-15
24.348600387573242,2000-12-18
23.192808151245117,2000-12-19
22.807537078857422,2000-12-20
24.96501350402832,2000-12-21
24.926498413085938,2000-12-22
25.85112190246582,2000-12-26
26.356599807739258,2000-12-27
26.47254753112793,2000-12-28
26.240665435791016,2000-12-29
25.50640106201172,2001-01-02
24.347007751464844,2001-01-03
23.033052444458008,2001-01-04
23.458154678344727,2001-01-05
23.612735748291016,2001-01-08
22.56928825378418,2001-01-09
22.492008209228516,2001-01-10
22.260128021240234,2001-01-11
21.52585220336914,2001-01-12
22.492008209228516,2001-01-16
21.719085693359375,2001-01-17
22.56928825378418,2001-01-18
21.989604949951172,2001-01-19
23.110336303710938,2001-01-22
23.805973052978516,2001-01-23
23.844608306884766,2001-01-24
24.076488494873047,2001-01-25
23.767322540283203,2001-01-26
23.861614227294922,2001-01-29
23.30511474609375,2001-01-30
22.878456115722656,2001-01-31
22.519824981689453,2001-02-01
23.465885162353516,2001-02-02
23.97909164428711,2001-02-05
23.422605514526367,2001-02-06
23.92963981628418,2001-02-07
23.2061824798584,2001-02-08
23.317485809326172,2001-02-09
23.558631896972656,2001-02-12
23.731773376464844,2001-02-13
24.238798141479492,2001-02-14
23.434967041015625,2001-02-15
23.342227935791016,2001-02-16
22.56928825378418,2001-02-20
21.85820960998535,2001-02-21
22.44562530517578,2001-02-22
22.631132125854492,2001-02-23
22.878456115722656,2001-02-26
23.2432861328125,2001-02-27
22.631132125854492,2001-02-28
22.859912872314453,2001-03-01
23.24947166442871,2001-03-02
22.85372543334961,2001-03-05
22.662044525146484,2001-03-06
22.9403018951416,2001-03-07
23.317485809326172,2001-03-08
23.472063064575195,2001-03-09
23.212369918823242,2001-03-12
23.280385971069336,2001-03-13
22.804256439208984,2001-03-14
23.496793746948242,2001-03-15
23.193819046020508,2001-03-16
21.7963809967041,2001-03-19
21.400636672973633,2001-03-20
21.085283279418945,2001-03-21
20.46695899963379,2001-03-22
20.590618133544922,2001-03-23
21.116201400756836,2001-03-26
20.961626052856445,2001-03-27
21.166458129882812,2001-03-28
21.408531188964844,2001-03-29
22.817564010620117,2001-03-30
22.26512336730957,2001-04-02
21.22852325439453,2001-04-03
20.79402732849121,2001-04-04
21.042316436767578,2001-04-05
19.844327926635742,2001-04-06
19.73880386352539,2001-04-09
20.41538429260254,2001-04-10
19.962263107299805,2001-04-11
19.88157081604004,2001-04-12
19.689149856567383,2001-04-16
20.576778411865234,2001-04-17
22.097524642944336,2001-04-18
22.662382125854492,2001-04-19
21.880279541015625,2001-04-20
22.28375244140625,2001-04-23
21.042316436767578,2001-04-24
20.918169021606445,2001-04-25
21.600961685180664,2001-04-26
21.855459213256836,2001-04-27
