CSX,Date
0.14608871936798096,1981-02-19
0.14260107278823853,1981-02-20
0.14492587745189667,1981-02-23
0.14802628755569458,1981-02-24
0.14570102095603943,1981-02-25
0.1472512036561966,1981-02-26
0.14608871936798096,1981-02-27
0.14453858137130737,1981-03-02
0.14531368017196655,1981-03-03
0.14570102095603943,1981-03-04
0.14492587745189667,1981-03-05
0.1433761566877365,1981-03-06
0.1429884433746338,1981-03-09
0.1433761566877365,1981-03-10
0.14182601869106293,1981-03-11
0.15190115571022034,1981-03-12
0.15500125288963318,1981-03-13
0.15848879516124725,1981-03-16
0.15810109674930573,1981-03-17
0.15732599794864655,1981-03-18
0.15461386740207672,1981-03-19
0.15732599794864655,1981-03-20
0.1592635065317154,1981-03-23
0.1608135998249054,1981-03-24
0.16662617027759552,1981-03-25
0.1681763380765915,1981-03-26
0.16585105657577515,1981-03-27
0.1689513474702835,1981-03-30
0.1720513254404068,1981-03-31
0.16662617027759552,1981-04-01
0.16236376762390137,1981-04-02
0.16158877313137054,1981-04-03
0.15771372616291046,1981-04-06
0.1608135998249054,1981-04-07
0.16740131378173828,1981-04-08
0.1681763380765915,1981-04-09
0.16701392829418182,1981-04-10
0.16430127620697021,1981-04-13
0.16468870639801025,1981-04-14
0.1681763380765915,1981-04-15
0.16701392829418182,1981-04-16
0.16468870639801025,1981-04-20
0.16120107471942902,1981-04-21
0.16158877313137054,1981-04-22
0.16430127620697021,1981-04-23
0.16662617027759552,1981-04-24
0.16430127620697021,1981-04-27
0.16430127620697021,1981-04-28
0.16120107471942902,1981-04-29
0.15655122697353363,1981-04-30
0.15500125288963318,1981-05-01
0.15383879840373993,1981-05-04
0.15345101058483124,1981-05-05
0.15616360306739807,1981-05-06
0.1592635065317154,1981-05-07
0.16158877313137054,1981-05-08
0.15655122697353363,1981-05-11
0.15771372616291046,1981-05-12
0.15732599794864655,1981-05-13
0.15732599794864655,1981-05-14
0.15771372616291046,1981-05-15
0.1609002947807312,1981-05-18
0.15854579210281372,1981-05-19
0.159330353140831,1981-05-20
0.15972310304641724,1981-05-21
0.16011545062065125,1981-05-22
0.16325490176677704,1981-05-26
0.1652173101902008,1981-05-27
0.16717949509620667,1981-05-28
0.1683567315340042,1981-05-29
0.17031891644001007,1981-06-01
0.1675717979669571,1981-06-02
0.1624702364206314,1981-06-03
0.1640397012233734,1981-06-04
0.1652173101902008,1981-06-05
0.17031891644001007,1981-06-08
0.17110371589660645,1981-06-09
0.17149624228477478,1981-06-10
0.174635648727417,1981-06-11
0.17620545625686646,1981-06-12
0.17306603491306305,1981-06-15
0.17306603491306305,1981-06-16
0.17306603491306305,1981-06-17
0.1742432713508606,1981-06-18
0.1734583079814911,1981-06-19
0.17267337441444397,1981-06-22
0.1742432713508606,1981-06-23
0.17306603491306305,1981-06-24
0.1734583079814911,1981-06-25
0.1734583079814911,1981-06-26
0.17149624228477478,1981-06-29
0.17306603491306305,1981-06-30
0.1734583079814911,1981-07-01
0.17071111500263214,1981-07-02
0.16325490176677704,1981-07-06
0.16207760572433472,1981-07-07
0.16325490176677704,1981-07-08
0.16639447212219238,1981-07-09
0.16874903440475464,1981-07-10
0.16796395182609558,1981-07-13
0.16560964286327362,1981-07-14
0.16717949509620667,1981-07-15
0.1691417545080185,1981-07-16
0.1683567315340042,1981-07-17
0.16600188612937927,1981-07-20
0.16560964286327362,1981-07-21
0.1648246943950653,1981-07-22
0.16011545062065125,1981-07-23
0.1616853028535843,1981-07-24
0.1644323170185089,1981-07-27
0.1652173101902008,1981-07-28
0.1640397012233734,1981-07-29
0.1648246943950653,1981-07-30
0.1640397012233734,1981-07-31
0.16011545062065125,1981-08-03
0.15854579210281372,1981-08-04
0.159330353140831,1981-08-05
0.15893809497356415,1981-08-06
0.15815308690071106,1981-08-07
0.15619102120399475,1981-08-10
0.1518743485212326,1981-08-11
0.1538364589214325,1981-08-12
0.15579871833324432,1981-08-13
0.15736821293830872,1981-08-14
0.1538364589214325,1981-08-17
0.15450526773929596,1981-08-18
0.15848730504512787,1981-08-19
0.15808932483196259,1981-08-20
0.15450526773929596,1981-08-21
0.1497267484664917,1981-08-24
0.15012511610984802,1981-08-25
0.1525142937898636,1981-08-26
0.1497267484664917,1981-08-27
0.14932869374752045,1981-08-28
0.14932869374752045,1981-08-31
0.14773571491241455,1981-09-01
0.14932869374752045,1981-09-02
0.1481342315673828,1981-09-03
0.14932869374752045,1981-09-04
0.144550159573555,1981-09-08
0.144550159573555,1981-09-09
0.1461431086063385,1981-09-10
0.14415179193019867,1981-09-11
0.14375369250774384,1981-09-14
0.144550159573555,1981-09-15
0.14375369250774384,1981-09-16
0.14375369250774384,1981-09-17
0.14415179193019867,1981-09-18
0.1429571956396103,1981-09-21
0.14096611738204956,1981-09-22
0.14176267385482788,1981-09-23
0.1433556079864502,1981-09-24
0.13698409497737885,1981-09-25
0.1401696652173996,1981-09-28
0.1457446813583374,1981-09-29
0.1457446813583374,1981-09-30
0.14893031120300293,1981-10-01
0.15450526773929596,1981-10-02
0.15530171990394592,1981-10-05
0.15609830617904663,1981-10-06
0.15848730504512787,1981-10-07
0.16406244039535522,1981-10-08
0.16724807024002075,1981-10-09
0.17123015224933624,1981-10-12
0.17202657461166382,1981-10-13
0.17043358087539673,1981-10-14
0.1752120554447174,1981-10-15
0.17282314598560333,1981-10-16
0.17043358087539673,1981-10-19
0.17441561818122864,1981-10-20
0.17680512368679047,1981-10-21
0.17640681564807892,1981-10-22
0.17441561818122864,1981-10-23
0.17282314598560333,1981-10-26
0.17799963057041168,1981-10-27
0.17600856721401215,1981-10-28
0.17441561818122864,1981-10-29
0.17600856721401215,1981-10-30
0.17799963057041168,1981-11-02
0.17760156095027924,1981-11-03
0.17600856721401215,1981-11-04
0.17760156095027924,1981-11-05
0.17760156095027924,1981-11-06
0.17839813232421875,1981-11-09
0.17760156095027924,1981-11-10
0.18476912379264832,1981-11-11
0.18954786658287048,1981-11-12
0.18516729772090912,1981-11-13
0.17919428646564484,1981-11-16
0.18188846111297607,1981-11-17
0.18229161202907562,1981-11-18
0.18229161202907562,1981-11-19
0.18834103643894196,1981-11-20
0.19035758078098297,1981-11-23
0.1895509511232376,1981-11-24
0.18713125586509705,1981-11-25
0.18511487543582916,1981-11-27
0.18713125586509705,1981-11-30
0.19035758078098297,1981-12-01
0.1895509511232376,1981-12-02
0.18914775550365448,1981-12-03
0.1867280900478363,1981-12-04
0.1867280900478363,1981-12-07
0.18753445148468018,1981-12-08
0.19035758078098297,1981-12-09
0.192374125123024,1981-12-10
0.19035758078098297,1981-12-11
0.18874460458755493,1981-12-14
0.18793781101703644,1981-12-15
0.19035758078098297,1981-12-16
0.19318079948425293,1981-12-17
0.19035758078098297,1981-12-18
0.18914775550365448,1981-12-21
0.1867280900478363,1981-12-22
0.1867280900478363,1981-12-23
0.18632455170154572,1981-12-24
0.18471165001392365,1981-12-28
0.18188846111297607,1981-12-29
0.18471165001392365,1981-12-30
0.18713125586509705,1981-12-31
0.19076098501682281,1982-01-04
0.18592140078544617,1982-01-05
0.18834103643894196,1982-01-06
0.18632455170154572,1982-01-07
0.18551795184612274,1982-01-08
0.17745186388492584,1982-01-11
0.17745186388492584,1982-01-12
0.1685793697834015,1982-01-13
0.169789656996727,1982-01-14
0.1730157881975174,1982-01-15
0.17503242194652557,1982-01-18
0.17750249803066254,1982-01-19
0.17543545365333557,1982-01-20
0.17543545365333557,1982-01-21
0.1730157881975174,1982-01-22
0.1718059778213501,1982-01-25
0.17099934816360474,1982-01-26
0.17140251398086548,1982-01-27
0.17745186388492584,1982-01-28
0.1810818612575531,1982-01-29
0.17745186388492584,1982-02-01
0.17987193167209625,1982-02-02
0.1790652722120285,1982-02-03
0.17462879419326782,1982-02-04
0.1778554767370224,1982-02-05
0.17462879419326782,1982-02-08
0.1734190285205841,1982-02-09
0.1742255836725235,1982-02-10
0.17503242194652557,1982-02-11
0.1762421876192093,1982-02-12
0.17543545365333557,1982-02-16
0.17745186388492584,1982-02-17
0.18140707910060883,1982-02-18
0.1777297854423523,1982-02-19
0.16996675729751587,1982-02-22
0.1646553874015808,1982-02-23
0.1642470359802246,1982-02-24
0.1646553874015808,1982-02-25
0.16383808851242065,1982-02-26
0.16261248290538788,1982-03-01
0.1642470359802246,1982-03-02
0.15362395346164703,1982-03-03
0.14872102439403534,1982-03-04
0.1430012732744217,1982-03-05
0.13932399451732635,1982-03-08
0.14381802082061768,1982-03-09
0.14381802082061768,1982-03-10
0.147086963057518,1982-03-11
0.14504407346248627,1982-03-12
0.14463527500629425,1982-03-15
0.14749537408351898,1982-03-16
0.14667817950248718,1982-03-17
0.1483125388622284,1982-03-18
0.1483125388622284,1982-03-19
0.15403267741203308,1982-03-22
0.15566673874855042,1982-03-23
0.15607553720474243,1982-03-24
0.15362395346164703,1982-03-25
0.15035535395145416,1982-03-26
0.15035535395145416,1982-03-29
0.147086963057518,1982-03-30
0.14381802082061768,1982-03-31
0.1425924301147461,1982-04-01
0.1430012732744217,1982-04-02
0.14463527500629425,1982-04-05
0.149946928024292,1982-04-06
0.149946928024292,1982-04-07
0.1548496037721634,1982-04-08
0.15362395346164703,1982-04-12
0.15362395346164703,1982-04-13
0.15321548283100128,1982-04-14
0.15280671417713165,1982-04-15
0.15444111824035645,1982-04-16
0.15607553720474243,1982-04-19
0.15607553720474243,1982-04-20
0.1519899070262909,1982-04-21
0.15239831805229187,1982-04-22
0.1548496037721634,1982-04-23
0.15607553720474243,1982-04-26
0.15525837242603302,1982-04-27
0.15362395346164703,1982-04-28
0.15362395346164703,1982-04-29
0.15444111824035645,1982-04-30
0.1548496037721634,1982-05-03
0.15321548283100128,1982-05-04
0.15321548283100128,1982-05-05
0.15403267741203308,1982-05-06
0.15525837242603302,1982-05-07
0.15239831805229187,1982-05-10
0.1491297334432602,1982-05-11
0.1491297334432602,1982-05-12
0.14218395948410034,1982-05-13
0.13891549408435822,1982-05-14
0.13973242044448853,1982-05-17
0.13646385073661804,1982-05-18
0.13646385073661804,1982-05-19
0.1363307684659958,1982-05-20
0.13508374989032745,1982-05-21
0.13799332082271576,1982-05-24
0.13799332082271576,1982-05-25
0.13466830551624298,1982-05-26
0.13799332082271576,1982-05-27
0.13549965620040894,1982-05-28
0.13508374989032745,1982-06-01
0.13549965620040894,1982-06-02
0.13591507077217102,1982-06-03
0.13549965620040894,1982-06-04
0.13300560414791107,1982-06-07
0.13092736899852753,1982-06-08
0.1300964057445526,1982-06-09
0.12884914875030518,1982-06-10
0.12968042492866516,1982-06-11
0.1255241185426712,1982-06-14
0.12261462956666946,1982-06-15
0.12219904363155365,1982-06-16
0.12386148422956467,1982-06-17
0.1255241185426712,1982-06-18
0.12427733838558197,1982-06-21
0.12843365967273712,1982-06-22
0.12801778316497803,1982-06-23
0.12801778316497803,1982-06-24
0.12926505506038666,1982-06-25
0.12968042492866516,1982-06-28
0.12926505506038666,1982-06-29
0.12968042492866516,1982-06-30
0.12884914875030518,1982-07-01
0.1271868199110031,1982-07-02
0.1271868199110031,1982-07-06
0.12760238349437714,1982-07-07
0.12635549902915955,1982-07-08
0.13051185011863708,1982-07-09
0.13134320080280304,1982-07-12
0.12884914875030518,1982-07-13
0.12926505506038666,1982-07-14
0.12801778316497803,1982-07-15
0.12843365967273712,1982-07-16
0.12635549902915955,1982-07-19
0.1255241185426712,1982-07-20
0.12593962252140045,1982-07-21
0.1271868199110031,1982-07-22
0.12760238349437714,1982-07-23
0.12801778316497803,1982-07-26
0.12635549902915955,1982-07-27
0.12427733838558197,1982-07-28
0.1271868199110031,1982-07-29
0.12635549902915955,1982-07-30
0.1271868199110031,1982-08-02
0.12843365967273712,1982-08-03
0.1271868199110031,1982-08-04
0.12386148422956467,1982-08-05
0.12261462956666946,1982-08-06
0.12178321182727814,1982-08-09
0.12303038686513901,1982-08-10
0.12386148422956467,1982-08-11
0.12386148422956467,1982-08-12
0.12635549902915955,1982-08-13
0.1271868199110031,1982-08-16
0.13134320080280304,1982-08-17
0.13466830551624298,1982-08-18
0.1353788673877716,1982-08-19
0.13834026455879211,1982-08-20
0.14722469449043274,1982-08-23
0.14722469449043274,1982-08-24
0.14976286888122559,1982-08-25
0.15314731001853943,1982-08-26
0.14976286888122559,1982-08-27
0.14891672134399414,1982-08-30
0.15145525336265564,1982-08-31
0.15230144560337067,1982-09-01
0.1552630066871643,1982-09-02
0.1590702384710312,1982-09-03
0.1548396646976471,1982-09-07
0.15780115127563477,1982-09-08
0.15864723920822144,1982-09-09
0.15695492923259735,1982-09-10
0.15653210878372192,1982-09-13
0.15568578243255615,1982-09-14
0.1544167399406433,1982-09-15
0.14807097613811493,1982-09-16
0.14299415051937103,1982-09-17
0.14807097613811493,1982-09-20
0.15314731001853943,1982-09-21
0.15568578243255615,1982-09-22
0.1552630066871643,1982-09-23
0.1518782079219818,1982-09-24
0.15103204548358917,1982-09-27
0.14891672134399414,1982-09-28
0.14595556259155273,1982-09-29
0.14553236961364746,1982-09-30
0.14722469449043274,1982-10-01
0.14595556259155273,1982-10-04
0.14553236961364746,1982-10-05
0.14849376678466797,1982-10-06
0.1544167399406433,1982-10-07
0.1616087555885315,1982-10-08
0.1658393293619156,1982-10-11
0.16880087554454803,1982-10-12
0.167531356215477,1982-10-13
0.16795466840267181,1982-10-14
0.16837747395038605,1982-10-15
0.17133907973766327,1982-10-18
0.17218519747257233,1982-10-19
0.17937728762626648,1982-10-20
0.18656928837299347,1982-10-21
0.1933380663394928,1982-10-22
0.18529976904392242,1982-10-25
0.18614591658115387,1982-10-26
0.1831844300031662,1982-10-27
0.18022340536117554,1982-10-28
0.18064628541469574,1982-10-29
0.18529976904392242,1982-11-01
0.1878383755683899,1982-11-02
0.19460709393024445,1982-11-03
0.19376124441623688,1982-11-04
0.19249194860458374,1982-11-05
0.18699216842651367,1982-11-08
0.18360786139965057,1982-11-09
0.17937728762626648,1982-11-10
0.18106919527053833,1982-11-11
0.18191547691822052,1982-11-12
0.18106919527053833,1982-11-15
0.17937728762626648,1982-11-16
0.18360786139965057,1982-11-17
0.1843278706073761,1982-11-18
0.1826133280992508,1982-11-19
0.17575442790985107,1982-11-22
0.17361116409301758,1982-11-23
0.17489701509475708,1982-11-24
0.17704035341739655,1982-11-26
0.17403961718082428,1982-11-29
0.1791837215423584,1982-11-30
0.18775704503059387,1982-12-01
0.1860426366329193,1982-12-02
0.18904335796833038,1982-12-03
0.18861433863639832,1982-12-06
0.1860426366329193,1982-12-07
0.18175598978996277,1982-12-08
0.17403961718082428,1982-12-09
0.17446857690811157,1982-12-10
0.17618295550346375,1982-12-13
0.17103931307792664,1982-12-14
0.1723252385854721,1982-12-15
0.16889597475528717,1982-12-16
0.17061033844947815,1982-12-17
0.16889597475528717,1982-12-20
0.17189624905586243,1982-12-21
0.1714678555727005,1982-12-22
0.17661187052726746,1982-12-23
0.17832626402378082,1982-12-27
0.17789776623249054,1982-12-28
0.1791837215423584,1982-12-29
0.17704035341739655,1982-12-30
0.1753259152173996,1982-12-31
0.1714678555727005,1983-01-03
0.1714678555727005,1983-01-04
0.16718117892742157,1983-01-05
0.18132708966732025,1983-01-06
0.18175598978996277,1983-01-07
0.18518514931201935,1983-01-10
0.1843278706073761,1983-01-11
0.18861433863639832,1983-01-12
0.18690016865730286,1983-01-13
0.1899004578590393,1983-01-14
0.18947187066078186,1983-01-17
0.18690016865730286,1983-01-18
0.18132708966732025,1983-01-19
0.18518514931201935,1983-01-20
0.18218445777893066,1983-01-21
0.18047009408473969,1983-01-24
0.1830417960882187,1983-01-25
0.18047009408473969,1983-01-26
0.1830417960882187,1983-01-27
0.18175598978996277,1983-01-28
0.18004110455513,1983-01-31
0.17661187052726746,1983-02-01
0.1723252385854721,1983-02-02
0.1843278706073761,1983-02-03
0.18690016865730286,1983-02-04
0.18561360239982605,1983-02-07
0.18475669622421265,1983-02-08
0.18347038328647614,1983-02-09
0.18861433863639832,1983-02-10
0.19118668138980865,1983-02-11
0.19247277081012726,1983-02-14
0.188185915350914,1983-02-15
0.1899004578590393,1983-02-16
0.1899004578590393,1983-02-17
0.19149863719940186,1983-02-18
0.19063012301921844,1983-02-22
0.194538414478302,1983-02-23
0.19801217317581177,1983-02-24
0.19801217317581177,1983-02-25
0.1984463334083557,1983-02-28
0.19757778942584991,1983-03-01
0.19540657103061676,1983-03-02
0.19974882900714874,1983-03-03
0.19888070225715637,1983-03-04
0.2014860212802887,1983-03-07
0.19757778942584991,1983-03-08
0.19714359939098358,1983-03-09
0.19714359939098358,1983-03-10
0.19670958817005157,1983-03-11
0.19670958817005157,1983-03-14
0.19540657103061676,1983-03-15
0.1958409547805786,1983-03-16
0.19670958817005157,1983-03-17
0.19974882900714874,1983-03-18
0.2006174623966217,1983-03-21
0.20756545662879944,1983-03-22
0.20843388140201569,1983-03-23
0.21103917062282562,1983-03-24
0.2088681012392044,1983-03-25
0.20843388140201569,1983-03-28
0.2088681012392044,1983-03-29
0.21017077565193176,1983-03-30
0.20843388140201569,1983-03-31
0.20843388140201569,1983-04-04
0.205828458070755,1983-04-05
0.20713099837303162,1983-04-06
0.20539425313472748,1983-04-07
0.20235443115234375,1983-04-08
0.2045256793498993,1983-04-11
0.20843388140201569,1983-04-12
0.21407896280288696,1983-04-13
0.22059233486652374,1983-04-14
0.21842129528522491,1983-04-15
0.21755267679691315,1983-04-18
0.21798719465732574,1983-04-19
0.21928995847702026,1983-04-20
0.22363193333148956,1983-04-21
0.2210266888141632,1983-04-22
0.22015826404094696,1983-04-25
0.2231975793838501,1983-04-26
0.22363193333148956,1983-04-27
0.2266719490289688,1983-04-28
0.22536897659301758,1983-04-29
0.21798719465732574,1983-05-02
0.21625006198883057,1983-05-03
0.21885545551776886,1983-05-04
0.22580328583717346,1983-05-05
0.22927723824977875,1983-05-06
0.22754010558128357,1983-05-09
0.22927723824977875,1983-05-10
0.22884318232536316,1983-05-11
0.2297116219997406,1983-05-12
0.2349221557378769,1983-05-13
0.23144815862178802,1983-05-16
0.23833054304122925,1983-05-17
0.2392084002494812,1983-05-18
0.23833054304122925,1983-05-19
0.23876963555812836,1983-05-20
0.23789170384407043,1983-05-23
0.24535319209098816,1983-05-24
0.24930308759212494,1983-05-25
0.2536921799182892,1983-05-26
0.24447524547576904,1983-05-27
0.24184173345565796,1983-05-31
0.23745238780975342,1983-06-01
0.2392084002494812,1983-06-02
0.23876963555812836,1983-06-03
0.240086168050766,1983-06-06
0.23174667358398438,1983-06-07
0.22691896557807922,1983-06-08
0.2339411973953247,1983-06-09
0.2392084002494812,1983-06-10
0.2392084002494812,1983-06-13
0.24052485823631287,1983-06-14
0.24315856397151947,1983-06-15
0.24710862338542938,1983-06-16
0.24535319209098816,1983-06-17
0.2510589063167572,1983-06-20
0.24842569231987,1983-06-21
0.24886447191238403,1983-06-22
0.2475479394197464,1983-06-23
0.24930308759212494,1983-06-24
0.2475479394197464,1983-06-27
0.2440364807844162,1983-06-28
0.24535319209098816,1983-06-29
0.25149786472320557,1983-06-30
0.2501812279224396,1983-07-01
0.24359746277332306,1983-07-05
0.24184173345565796,1983-07-06
0.23174667358398438,1983-07-07
0.23833054304122925,1983-07-08
0.23876963555812836,1983-07-11
0.23525793850421906,1983-07-12
0.23789170384407043,1983-07-13
0.240086168050766,1983-07-14
0.23701386153697968,1983-07-15
0.24052485823631287,1983-07-18
0.24579192698001862,1983-07-19
0.25149786472320557,1983-07-20
0.2501812279224396,1983-07-21
0.24579192698001862,1983-07-22
0.24886447191238403,1983-07-25
0.25237569212913513,1983-07-26
0.24930308759212494,1983-07-27
0.24315856397151947,1983-07-28
0.23613591492176056,1983-07-29
0.23745238780975342,1983-08-01
0.24052485823631287,1983-08-02
0.2554481327533722,1983-08-03
0.2466699182987213,1983-08-04
0.24052485823631287,1983-08-05
0.23789170384407043,1983-08-08
0.23701386153697968,1983-08-09
0.2422807514667511,1983-08-10
0.2409640997648239,1983-08-11
0.2440364807844162,1983-08-12
0.24052485823631287,1983-08-15
0.2414029836654663,1983-08-16
0.2419532984495163,1983-08-17
0.24284125864505768,1983-08-18
0.24372923374176025,1983-08-19
0.2432849407196045,1983-08-22
0.23973368108272552,1983-08-23
0.23795761168003082,1983-08-24
0.23707011342048645,1983-08-25
0.23795761168003082,1983-08-26
0.24106545746326447,1983-08-29
0.2419532984495163,1983-08-30
0.24506095051765442,1983-08-31
0.24594886600971222,1983-09-01
0.24594886600971222,1983-09-02
0.2539399266242981,1983-09-06
0.25926730036735535,1983-09-07
0.2566034197807312,1983-09-08
0.2557159960269928,1983-09-09
0.2543838918209076,1983-09-12
0.2548278272151947,1983-09-13
0.2552718222141266,1983-09-14
0.2552718222141266,1983-09-15
0.2579355537891388,1983-09-16
0.26548290252685547,1983-09-19
0.27347373962402344,1983-09-20
0.26193109154701233,1983-09-21
0.26503846049308777,1983-09-22
0.2641506791114807,1983-09-23
0.2641506791114807,1983-09-26
0.26148712635040283,1983-09-27
0.263263076543808,1983-09-28
0.2637068033218384,1983-09-29
0.2610433101654053,1983-09-30
0.2597111463546753,1983-10-03
0.263263076543808,1983-10-04
0.2637068033218384,1983-10-05
0.26903438568115234,1983-10-06
0.2694781422615051,1983-10-07
0.26903438568115234,1983-10-10
0.2637068033218384,1983-10-11
0.26148712635040283,1983-10-12
0.25749143958091736,1983-10-13
0.26059913635253906,1983-10-14
0.2628190517425537,1983-10-17
0.26503846049308777,1983-10-18
0.2668146789073944,1983-10-19
0.2672583758831024,1983-10-20
0.263263076543808,1983-10-21
0.2672583758831024,1983-10-24
0.2672583758831024,1983-10-25
0.2557159960269928,1983-10-26
0.25837942957878113,1983-10-27
0.25837942957878113,1983-10-28
0.25837942957878113,1983-10-31
0.25837942957878113,1983-11-01
0.25837942957878113,1983-11-02
0.2557159960269928,1983-11-03
0.2597111463546753,1983-11-04
0.2597111463546753,1983-11-07
0.2610433101654053,1983-11-08
0.25837942957878113,1983-11-09
0.2543838918209076,1983-11-10
0.26237523555755615,1983-11-11
0.27169784903526306,1983-11-14
0.27169784903526306,1983-11-15
0.27569353580474854,1983-11-16
0.2690742611885071,1983-11-17
0.2717650234699249,1983-11-18
0.2852187752723694,1983-11-21
0.2959817349910736,1983-11-22
0.29060015082359314,1983-11-23
0.2852187752723694,1983-11-25
0.282528281211853,1983-11-28
0.29060015082359314,1983-11-29
0.28925496339797974,1983-11-30
0.27983713150024414,1983-12-01
0.2731103003025055,1983-12-02
0.2758014500141144,1983-12-05
0.28118252754211426,1983-12-06
0.2852187752723694,1983-12-07
0.2865639925003052,1983-12-08
0.2852187752723694,1983-12-09
0.28925496339797974,1983-12-12
0.29060015082359314,1983-12-13
0.2852187752723694,1983-12-14
0.2758014500141144,1983-12-15
0.28118252754211426,1983-12-16
0.27983713150024414,1983-12-19
0.282528281211853,1983-12-20
0.2865639925003052,1983-12-21
0.27041980624198914,1983-12-22
0.27445563673973083,1983-12-23
0.2758014500141144,1983-12-27
0.2690742611885071,1983-12-28
0.2690742611885071,1983-12-29
0.26638349890708923,1983-12-30
0.25965678691864014,1984-01-03
0.2610020339488983,1984-01-04
0.27041980624198914,1984-01-05
0.28118252754211426,1984-01-06
0.28118252754211426,1984-01-09
0.27041980624198914,1984-01-10
0.267728716135025,1984-01-11
0.2731103003025055,1984-01-12
0.267728716135025,1984-01-13
0.2650381922721863,1984-01-16
0.2717650234699249,1984-01-17
0.267728716135025,1984-01-18
0.2690742611885071,1984-01-19
0.2636929452419281,1984-01-20
0.25831133127212524,1984-01-23
0.2569657862186432,1984-01-24
0.255620539188385,1984-01-25
0.24620316922664642,1984-01-26
0.2448572963476181,1984-01-27
0.23140360414981842,1984-01-30
0.2421669363975525,1984-01-31
0.24620316922664642,1984-02-01
0.25427523255348206,1984-02-02
0.23678526282310486,1984-02-03
0.23678526282310486,1984-02-06
0.24082152545452118,1984-02-07
0.2327491194009781,1984-02-08
0.23409469425678253,1984-02-09
0.23678526282310486,1984-02-10
0.23813067376613617,1984-02-13
0.2435121089220047,1984-02-14
0.2448572963476181,1984-02-15
0.24620316922664642,1984-02-16
0.24495099484920502,1984-02-17
0.23950760066509247,1984-02-21
0.22589917480945587,1984-02-22
0.22998195886611938,1984-02-23
0.24086831510066986,1984-02-24
0.24359013140201569,1984-02-27
0.236785888671875,1984-02-28
0.2340640425682068,1984-02-29
0.23134258389472961,1984-03-01
0.23134258389472961,1984-03-02
0.23270340263843536,1984-03-05
0.23134258389472961,1984-03-06
0.2204558104276657,1984-03-07
0.22725999355316162,1984-03-08
0.22317734360694885,1984-03-09
0.23270340263843536,1984-03-12
0.23542489111423492,1984-03-13
0.23814673721790314,1984-03-14
0.24222944676876068,1984-03-15
0.2531157433986664,1984-03-16
0.24495099484920502,1984-03-19
0.2517549991607666,1984-03-20
0.24903352558612823,1984-03-21
0.24359013140201569,1984-03-22
0.24222944676876068,1984-03-23
0.23542489111423492,1984-03-26
0.23950760066509247,1984-03-27
0.25583788752555847,1984-03-28
0.25583788752555847,1984-03-29
0.25583788752555847,1984-03-30
0.25719842314720154,1984-04-02
0.2531157433986664,1984-04-03
0.24903352558612823,1984-04-04
0.23814673721790314,1984-04-05
0.23814673721790314,1984-04-06
0.24222944676876068,1984-04-09
0.24631167948246002,1984-04-10
0.24086831510066986,1984-04-11
0.2517549991607666,1984-04-12
0.25039422512054443,1984-04-13
0.25039422512054443,1984-04-16
0.25039422512054443,1984-04-17
0.24495099484920502,1984-04-18
0.24631167948246002,1984-04-19
