HAS,Date
0.05557883903384209,1980-06-18
0.05344104394316673,1980-06-19
0.054509978741407394,1980-06-20
0.054509978741407394,1980-06-23
0.054509978741407394,1980-06-24
0.05344104394316673,1980-06-25
0.05557883903384209,1980-06-26
0.05344104394316673,1980-06-27
0.05344104394316673,1980-06-30
0.05344104394316673,1980-07-01
0.05344104394316673,1980-07-02
0.05557883903384209,1980-07-03
0.05557883903384209,1980-07-07
0.054509978741407394,1980-07-08
0.05985410884022713,1980-07-09
0.06733609735965729,1980-07-10
0.06519825011491776,1980-07-11
0.06947346776723862,1980-07-14
0.06733609735965729,1980-07-15
0.06733609735965729,1980-07-16
0.06733609735965729,1980-07-17
0.06626719236373901,1980-07-18
0.06840459257364273,1980-07-21
0.06840459257364273,1980-07-22
0.06733609735965729,1980-07-23
0.06840459257364273,1980-07-24
0.06840459257364273,1980-07-25
0.06733609735965729,1980-07-28
0.06626719236373901,1980-07-29
0.06733609735965729,1980-07-30
0.06947346776723862,1980-07-31
0.06840459257364273,1980-08-01
0.06733609735965729,1980-08-04
0.06840459257364273,1980-08-05
0.07161130756139755,1980-08-06
0.07695548981428146,1980-08-07
0.0726802721619606,1980-08-08
0.07695548981428146,1980-08-11
0.07909289002418518,1980-08-12
0.07909289002418518,1980-08-13
0.07909289002418518,1980-08-14
0.07909289002418518,1980-08-15
0.07481759786605835,1980-08-18
0.0758865475654602,1980-08-19
0.07695548981428146,1980-08-20
0.07374866306781769,1980-08-21
0.07695548981428146,1980-08-22
0.07374866306781769,1980-08-25
0.0758865475654602,1980-08-26
0.07374866306781769,1980-08-27
0.0726802721619606,1980-08-28
0.07481759786605835,1980-08-29
0.0726802721619606,1980-09-02
0.07054241746664047,1980-09-03
0.07054241746664047,1980-09-04
0.0726802721619606,1980-09-05
0.07054241746664047,1980-09-08
0.06947346776723862,1980-09-09
0.06519825011491776,1980-09-10
0.07161130756139755,1980-09-11
0.07481759786605835,1980-09-12
0.0726802721619606,1980-09-15
0.0726802721619606,1980-09-16
0.07161130756139755,1980-09-17
0.07161130756139755,1980-09-18
0.07054241746664047,1980-09-19
0.0758865475654602,1980-09-22
0.0726802721619606,1980-09-23
0.07054241746664047,1980-09-24
0.07374866306781769,1980-09-25
0.07161130756139755,1980-09-26
0.07054241746664047,1980-09-29
0.06947346776723862,1980-09-30
0.06840459257364273,1980-10-01
0.0726802721619606,1980-10-02
0.07374866306781769,1980-10-03
0.07481759786605835,1980-10-06
0.07374866306781769,1980-10-07
0.0758865475654602,1980-10-08
0.07481759786605835,1980-10-09
0.0758865475654602,1980-10-10
0.0758865475654602,1980-10-13
0.07481759786605835,1980-10-14
0.0758865475654602,1980-10-15
0.0758865475654602,1980-10-16
0.0758865475654602,1980-10-17
0.07695548981428146,1980-10-20
0.0758865475654602,1980-10-21
0.0726802721619606,1980-10-22
0.07054241746664047,1980-10-23
0.07161130756139755,1980-10-24
0.0726802721619606,1980-10-27
0.07374866306781769,1980-10-28
0.07374866306781769,1980-10-29
0.07481759786605835,1980-10-30
0.0726802721619606,1980-10-31
0.0726802721619606,1980-11-03
0.07481759786605835,1980-11-05
0.0726802721619606,1980-11-06
0.0726802721619606,1980-11-07
0.07161130756139755,1980-11-10
0.0726802721619606,1980-11-11
0.0726802721619606,1980-11-12
0.07695548981428146,1980-11-13
0.07481759786605835,1980-11-14
0.07481759786605835,1980-11-17
0.07695548981428146,1980-11-18
0.0758865475654602,1980-11-19
0.07481759786605835,1980-11-20
0.0758865475654602,1980-11-21
0.07802392542362213,1980-11-24
0.08123068511486053,1980-11-25
0.08978117257356644,1980-11-26
0.0876438319683075,1980-11-28
0.08336805552244186,1980-12-01
0.08443702757358551,1980-12-02
0.085505910217762,1980-12-03
0.0876438319683075,1980-12-04
0.085505910217762,1980-12-05
0.07695548981428146,1980-12-08
0.07909289002418518,1980-12-09
0.07909289002418518,1980-12-10
0.07481759786605835,1980-12-11
0.07695548981428146,1980-12-12
0.0758865475654602,1980-12-15
0.07802392542362213,1980-12-16
0.07695548981428146,1980-12-17
0.07695548981428146,1980-12-18
0.07802392542362213,1980-12-19
0.07909289002418518,1980-12-22
0.08016172796487808,1980-12-23
0.08336805552244186,1980-12-24
0.08336805552244186,1980-12-26
0.0822996273636818,1980-12-29
0.08016172796487808,1980-12-30
0.085505910217762,1980-12-31
0.08443702757358551,1981-01-02
0.0822996273636818,1981-01-05
0.08336805552244186,1981-01-06
0.0822996273636818,1981-01-07
0.08336805552244186,1981-01-08
0.08016172796487808,1981-01-09
0.07802392542362213,1981-01-12
0.08016172796487808,1981-01-13
0.07909289002418518,1981-01-14
0.07909289002418518,1981-01-15
0.08016172796487808,1981-01-16
0.08123068511486053,1981-01-19
0.08123068511486053,1981-01-20
0.08123068511486053,1981-01-21
0.07802392542362213,1981-01-22
0.07695548981428146,1981-01-23
0.07481759786605835,1981-01-26
0.07695548981428146,1981-01-27
0.07695548981428146,1981-01-28
0.07481759786605835,1981-01-29
0.07909289002418518,1981-01-30
0.0758865475654602,1981-02-02
0.07481759786605835,1981-02-03
0.07695548981428146,1981-02-04
0.07481759786605835,1981-02-05
0.07695548981428146,1981-02-06
0.07695548981428146,1981-02-09
0.08443702757358551,1981-02-10
0.085505910217762,1981-02-11
0.08443702757358551,1981-02-12
0.08443702757358551,1981-02-13
0.09085007756948471,1981-02-17
0.09085007756948471,1981-02-18
0.08871220797300339,1981-02-19
0.10367581248283386,1981-02-20
0.1004694476723671,1981-02-23
0.09833161532878876,1981-02-24
0.09512526541948318,1981-02-25
0.09940057247877121,1981-02-26
0.10901995748281479,1981-02-27
0.10795143991708755,1981-03-02
0.11008887737989426,1981-03-03
0.11008887737989426,1981-03-04
0.10688254982233047,1981-03-05
0.10688254982233047,1981-03-06
0.11115767806768417,1981-03-09
0.11008887737989426,1981-03-10
0.10795143991708755,1981-03-11
0.10795143991708755,1981-03-12
0.10901995748281479,1981-03-13
0.11115767806768417,1981-03-16
0.10901995748281479,1981-03-17
0.11329519748687744,1981-03-18
0.12184605747461319,1981-03-19
0.12184605747461319,1981-03-20
0.11970821768045425,1981-03-23
0.12077708542346954,1981-03-24
0.11543300747871399,1981-03-25
0.11543300747871399,1981-03-26
0.11757082492113113,1981-03-27
0.11650186777114868,1981-03-30
0.11436400562524796,1981-03-31
0.11436400562524796,1981-04-01
0.11115767806768417,1981-04-02
0.11329519748687744,1981-04-03
0.10901995748281479,1981-04-06
0.11222663521766663,1981-04-07
0.11329519748687744,1981-04-08
0.11115767806768417,1981-04-09
0.11970821768045425,1981-04-10
0.1239834651350975,1981-04-13
0.12077708542346954,1981-04-14
0.12932753562927246,1981-04-15
0.13253438472747803,1981-04-16
0.1303965002298355,1981-04-20
0.12719018757343292,1981-04-21
0.12825867533683777,1981-04-22
0.1239834651350975,1981-04-23
0.12184605747461319,1981-04-24
0.11970821768045425,1981-04-27
0.11863924562931061,1981-04-28
0.12184605747461319,1981-04-29
0.12184605747461319,1981-04-30
0.1239834651350975,1981-05-01
0.12505239248275757,1981-05-04
0.13360269367694855,1981-05-05
0.13360269367694855,1981-05-06
0.13360269367694855,1981-05-07
0.13253438472747803,1981-05-08
0.1303965002298355,1981-05-11
0.12825867533683777,1981-05-12
0.12932753562927246,1981-05-13
0.13253438472747803,1981-05-14
0.12932753562927246,1981-05-15
0.13146533071994781,1981-05-18
0.12825867533683777,1981-05-19
0.12719018757343292,1981-05-20
0.12719018757343292,1981-05-21
0.12719018757343292,1981-05-22
0.12719018757343292,1981-05-26
0.12612126767635345,1981-05-27
0.12612126767635345,1981-05-28
0.13467171788215637,1981-05-29
0.13360269367694855,1981-06-01
0.13146533071994781,1981-06-02
0.13146533071994781,1981-06-03
0.12825867533683777,1981-06-04
0.12719018757343292,1981-06-05
0.13253438472747803,1981-06-08
0.13253438472747803,1981-06-09
0.13467171788215637,1981-06-10
0.13680961728096008,1981-06-11
0.13787853717803955,1981-06-12
0.13680961728096008,1981-06-15
0.13574066758155823,1981-06-16
0.13574066758155823,1981-06-17
0.13574066758155823,1981-06-18
0.13574066758155823,1981-06-19
0.13574066758155823,1981-06-22
0.1421537548303604,1981-06-23
0.14536002278327942,1981-06-24
0.1432226151227951,1981-06-25
0.1421537548303604,1981-06-26
0.1432226151227951,1981-06-29
0.1432226151227951,1981-06-30
0.1432226151227951,1981-07-01
0.14108483493328094,1981-07-02
0.13680961728096008,1981-07-06
0.13680961728096008,1981-07-07
0.13680961728096008,1981-07-08
0.13787853717803955,1981-07-09
0.13894693553447723,1981-07-10
0.13467171788215637,1981-07-13
0.13574066758155823,1981-07-14
0.13253438472747803,1981-07-15
0.13253438472747803,1981-07-16
0.13253438472747803,1981-07-17
0.12932753562927246,1981-07-20
0.13253438472747803,1981-07-21
0.13467171788215637,1981-07-22
0.13360269367694855,1981-07-23
0.13360269367694855,1981-07-24
0.1303965002298355,1981-07-27
0.12612126767635345,1981-07-28
0.12612126767635345,1981-07-29
0.12612126767635345,1981-07-30
0.12612126767635345,1981-07-31
0.12612126767635345,1981-08-03
0.12612126767635345,1981-08-04
0.1239834651350975,1981-08-05
0.11863924562931061,1981-08-06
0.11115767806768417,1981-08-07
0.11008887737989426,1981-08-10
0.11650186777114868,1981-08-11
0.11757082492113113,1981-08-12
0.11757082492113113,1981-08-13
0.11757082492113113,1981-08-14
0.11543300747871399,1981-08-17
0.11329519748687744,1981-08-18
0.11329519748687744,1981-08-19
0.11329519748687744,1981-08-20
0.11543300747871399,1981-08-21
0.11329519748687744,1981-08-24
0.10901995748281479,1981-08-25
0.10901995748281479,1981-08-26
0.11008887737989426,1981-08-27
0.11008887737989426,1981-08-28
0.10901995748281479,1981-08-31
0.10901995748281479,1981-09-01
0.11008887737989426,1981-09-02
0.10901995748281479,1981-09-03
0.10901995748281479,1981-09-04
0.10901995748281479,1981-09-08
0.10901995748281479,1981-09-09
0.10901995748281479,1981-09-10
0.10901995748281479,1981-09-11
0.10474469512701035,1981-09-14
0.10474469512701035,1981-09-15
0.10474469512701035,1981-09-16
0.10474469512701035,1981-09-17
0.10474469512701035,1981-09-18
0.10474469512701035,1981-09-21
0.10474469512701035,1981-09-22
0.10474469512701035,1981-09-23
0.10474469512701035,1981-09-24
0.10474469512701035,1981-09-25
0.10474469512701035,1981-09-28
0.10795143991708755,1981-09-29
0.10688254982233047,1981-09-30
0.10688254982233047,1981-10-01
0.10901995748281479,1981-10-02
0.11008887737989426,1981-10-05
0.10901995748281479,1981-10-06
0.11008887737989426,1981-10-07
0.11008887737989426,1981-10-08
0.11008887737989426,1981-10-09
0.11008887737989426,1981-10-12
0.11008887737989426,1981-10-13
0.10901995748281479,1981-10-14
0.11008887737989426,1981-10-15
0.11115767806768417,1981-10-16
0.12184605747461319,1981-10-19
0.12612126767635345,1981-10-20
0.12505239248275757,1981-10-21
0.11970821768045425,1981-10-22
0.11436400562524796,1981-10-23
0.11436400562524796,1981-10-26
0.11329519748687744,1981-10-27
0.11543300747871399,1981-10-28
0.11650186777114868,1981-10-29
0.11650186777114868,1981-10-30
0.11970821768045425,1981-11-02
0.11970821768045425,1981-11-03
0.11970821768045425,1981-11-04
0.11757082492113113,1981-11-05
0.11863924562931061,1981-11-06
0.12291497737169266,1981-11-09
0.12184605747461319,1981-11-10
0.12077708542346954,1981-11-11
0.12077708542346954,1981-11-12
0.11970821768045425,1981-11-13
0.11970821768045425,1981-11-16
0.11970821768045425,1981-11-17
0.11970821768045425,1981-11-18
0.11970821768045425,1981-11-19
0.11970821768045425,1981-11-20
0.12184605747461319,1981-11-23
0.1239834651350975,1981-11-24
0.12612126767635345,1981-11-25
0.12719018757343292,1981-11-27
0.12719018757343292,1981-11-30
0.12825867533683777,1981-12-01
0.12825867533683777,1981-12-02
0.12719018757343292,1981-12-03
0.12825867533683777,1981-12-04
0.1303965002298355,1981-12-07
0.13146533071994781,1981-12-08
0.12932753562927246,1981-12-09
0.13360269367694855,1981-12-10
0.13360269367694855,1981-12-11
0.13360269367694855,1981-12-14
0.13360269367694855,1981-12-15
0.13360269367694855,1981-12-16
0.13253438472747803,1981-12-17
0.13253438472747803,1981-12-18
0.13253438472747803,1981-12-21
0.13360269367694855,1981-12-22
0.12825867533683777,1981-12-23
0.12612126767635345,1981-12-24
0.12612126767635345,1981-12-28
0.1239834651350975,1981-12-29
0.1239834651350975,1981-12-30
0.12077708542346954,1981-12-31
0.11970821768045425,1982-01-04
0.11970821768045425,1982-01-05
0.11970821768045425,1982-01-06
0.11970821768045425,1982-01-07
0.11757082492113113,1982-01-08
0.11222663521766663,1982-01-11
0.11115767806768417,1982-01-12
0.11970821768045425,1982-01-13
0.11543300747871399,1982-01-14
0.11543300747871399,1982-01-15
0.11543300747871399,1982-01-18
0.11543300747871399,1982-01-19
0.11543300747871399,1982-01-20
0.11970821768045425,1982-01-21
0.11970821768045425,1982-01-22
0.12291497737169266,1982-01-25
0.12184605747461319,1982-01-26
0.12077708542346954,1982-01-27
0.11970821768045425,1982-01-28
0.1239834651350975,1982-01-29
0.1239834651350975,1982-02-01
0.12291497737169266,1982-02-02
0.12291497737169266,1982-02-03
0.12291497737169266,1982-02-04
0.11863924562931061,1982-02-05
0.11863924562931061,1982-02-08
0.11757082492113113,1982-02-09
0.11543300747871399,1982-02-10
0.11543300747871399,1982-02-11
0.11650186777114868,1982-02-12
0.12291497737169266,1982-02-16
0.12291497737169266,1982-02-17
0.12291497737169266,1982-02-18
0.12291497737169266,1982-02-19
0.12291497737169266,1982-02-22
0.12291497737169266,1982-02-23
0.12291497737169266,1982-02-24
0.1239834651350975,1982-02-25
0.12184605747461319,1982-02-26
0.12719018757343292,1982-03-01
0.1239834651350975,1982-03-02
0.1239834651350975,1982-03-03
0.1239834651350975,1982-03-04
0.1239834651350975,1982-03-05
0.11863924562931061,1982-03-08
0.11863924562931061,1982-03-09
0.11863924562931061,1982-03-10
0.11863924562931061,1982-03-11
0.11863924562931061,1982-03-12
0.11543300747871399,1982-03-15
0.11543300747871399,1982-03-16
0.11543300747871399,1982-03-17
0.11543300747871399,1982-03-18
0.11436400562524796,1982-03-19
0.11329519748687744,1982-03-22
0.11757082492113113,1982-03-23
0.11757082492113113,1982-03-24
0.11650186777114868,1982-03-25
0.11650186777114868,1982-03-26
0.11650186777114868,1982-03-29
0.11650186777114868,1982-03-30
0.12184605747461319,1982-03-31
0.11970821768045425,1982-04-01
0.12184605747461319,1982-04-02
0.12825867533683777,1982-04-05
0.12505239248275757,1982-04-06
0.12719018757343292,1982-04-07
0.12612126767635345,1982-04-08
0.12612126767635345,1982-04-12
0.12612126767635345,1982-04-13
0.12719018757343292,1982-04-14
0.13894693553447723,1982-04-15
0.13680961728096008,1982-04-16
0.14108483493328094,1982-04-19
0.1421537548303604,1982-04-20
0.14642898738384247,1982-04-21
0.154979407787323,1982-04-22
0.16139234602451324,1982-04-23
0.1592545211315155,1982-04-26
0.1581861674785614,1982-04-27
0.15711720287799835,1982-04-28
0.1581861674785614,1982-04-29
0.1581861674785614,1982-04-30
0.15711720287799835,1982-05-03
0.15711720287799835,1982-05-04
0.1592545211315155,1982-05-05
0.1592545211315155,1982-05-06
0.16246137022972107,1982-05-07
0.16246137022972107,1982-05-10
0.16246137022972107,1982-05-11
0.17208077013492584,1982-05-12
0.16887405514717102,1982-05-13
0.16887405514717102,1982-05-14
0.16246137022972107,1982-05-17
0.16139234602451324,1982-05-18
0.16032345592975616,1982-05-19
0.16032345592975616,1982-05-20
0.15604834258556366,1982-05-21
0.154979407787323,1982-05-24
0.1432226151227951,1982-05-25
0.14429110288619995,1982-05-26
0.14108483493328094,1982-05-27
0.13894693553447723,1982-05-28
0.13894693553447723,1982-06-01
0.13894693553447723,1982-06-02
0.13787853717803955,1982-06-03
0.14001579582691193,1982-06-04
0.1421537548303604,1982-06-07
0.14642898738384247,1982-06-08
0.14536002278327942,1982-06-09
0.14749786257743835,1982-06-10
0.1496351957321167,1982-06-11
0.15391045808792114,1982-06-14
0.15391045808792114,1982-06-15
0.15604834258556366,1982-06-16
0.15391045808792114,1982-06-17
0.1485663503408432,1982-06-18
0.1485663503408432,1982-06-21
0.15604834258556366,1982-06-22
0.15604834258556366,1982-06-23
0.15604834258556366,1982-06-24
0.15284207463264465,1982-06-25
0.15070416033267975,1982-06-28
0.1517730951309204,1982-06-29
0.1581861674785614,1982-06-30
0.15604834258556366,1982-07-01
0.15711720287799835,1982-07-02
0.15604834258556366,1982-07-06
0.15391045808792114,1982-07-07
0.15391045808792114,1982-07-08
0.15391045808792114,1982-07-09
0.15070416033267975,1982-07-12
0.1517730951309204,1982-07-13
0.16032345592975616,1982-07-14
0.16887405514717102,1982-07-15
0.16352985799312592,1982-07-16
0.1667366325855255,1982-07-19
0.1667366325855255,1982-07-20
0.17635595798492432,1982-07-21
0.18811316788196564,1982-07-22
0.18918165564537048,1982-07-23
0.1838373839855194,1982-07-26
0.17421811819076538,1982-07-27
0.1784934103488922,1982-07-28
0.17635595798492432,1982-07-29
0.17635595798492432,1982-07-30
0.17528711259365082,1982-08-02
0.17742492258548737,1982-08-03
0.18170015513896942,1982-08-04
0.17421811819076538,1982-08-05
0.17314967513084412,1982-08-06
0.16887405514717102,1982-08-09
0.16887405514717102,1982-08-10
0.16459870338439941,1982-08-11
0.1581861674785614,1982-08-12
0.1592545211315155,1982-08-13
0.171011820435524,1982-08-16
0.1913195103406906,1982-08-17
0.17956234514713287,1982-08-18
0.17956234514713287,1982-08-19
0.18437232077121735,1982-08-20
0.19559471309185028,1982-08-23
0.18918165564537048,1982-08-24
0.1827690452337265,1982-08-25
0.1875784695148468,1982-08-26
0.18918165564537048,1982-08-27
0.19238847494125366,1982-08-30
0.18918165564537048,1982-08-31
0.18918165564537048,1982-09-01
0.19078531861305237,1982-09-02
0.1939914971590042,1982-09-03
0.19078531861305237,1982-09-07
0.19078531861305237,1982-09-08
0.19559471309185028,1982-09-09
0.19719794392585754,1982-09-10
0.19719794392585754,1982-09-13
0.19719794392585754,1982-09-14
0.19880114495754242,1982-09-15
0.19238847494125366,1982-09-16
0.19238847494125366,1982-09-17
0.20842090249061584,1982-09-20
0.20842090249061584,1982-09-21
0.20200777053833008,1982-09-22
0.19559471309185028,1982-09-23
0.20200777053833008,1982-09-24
0.2100241333246231,1982-09-27
0.21964335441589355,1982-09-28
0.23086601495742798,1982-09-29
0.22445280849933624,1982-09-30
0.23086601495742798,1982-10-01
0.2324690818786621,1982-10-04
0.2404853105545044,1982-10-05
0.246898353099823,1982-10-06
0.24369211494922638,1982-10-07
0.2420884072780609,1982-10-08
0.22765961289405823,1982-10-11
0.2340722382068634,1982-10-12
0.23888200521469116,1982-10-13
0.23888200521469116,1982-10-14
0.25010478496551514,1982-10-15
0.2517078220844269,1982-10-18
0.26774027943611145,1982-10-19
0.2805664539337158,1982-10-20
0.2853758633136749,1982-10-21
0.283772736787796,1982-10-22
0.27094700932502747,1982-10-25
0.26293066143989563,1982-10-26
0.2741534411907196,1982-10-27
0.27094700932502747,1982-10-28
0.2725502848625183,1982-10-29
0.2741534411907196,1982-11-01
0.2805664539337158,1982-11-02
0.3014083206653595,1982-11-03
0.30782148241996765,1982-11-04
0.30621832609176636,1982-11-05
0.3142339289188385,1982-11-08
0.3350762724876404,1982-11-09
0.3591250479221344,1982-11-10
0.3591250479221344,1982-11-11
0.3511086404323578,1982-11-12
0.3446958363056183,1982-11-15
0.3254571259021759,1982-11-16
0.35752150416374207,1982-11-17
0.39279258251190186,1982-11-18
0.3879829943180084,1982-11-19
0.37034761905670166,1982-11-22
0.3976026773452759,1982-11-23
0.38156992197036743,1982-11-24
0.3799670338630676,1982-11-26
0.35591837763786316,1982-11-29
0.36553773283958435,1982-11-30
0.3799670338630676,1982-12-01
0.3799670338630676,1982-12-02
0.3623313903808594,1982-12-03
0.3719506859779358,1982-12-06
0.38156992197036743,1982-12-07
0.34629905223846436,1982-12-08
0.3382827639579773,1982-12-09
0.32064691185951233,1982-12-10
0.333473265171051,1982-12-13
0.32064691185951233,1982-12-14
0.3142339289188385,1982-12-15
0.31263086199760437,1982-12-16
0.3142339289188385,1982-12-17
0.31583771109580994,1982-12-20
0.31583771109580994,1982-12-21
0.3222503066062927,1982-12-22
0.3382827639579773,1982-12-23
0.3366795480251312,1982-12-27
0.31904393434524536,1982-12-28
0.3222503066062927,1982-12-29
0.31583771109580994,1982-12-30
0.31102779507637024,1982-12-31
0.31102779507637024,1983-01-03
0.31102779507637024,1983-01-04
0.31583771109580994,1983-01-05
0.31904393434524536,1983-01-06
0.3254571259021759,1983-01-07
0.3222503066062927,1983-01-10
0.3238540589809418,1983-01-11
0.32064691185951233,1983-01-12
0.3222503066062927,1983-01-13
0.3623313903808594,1983-01-14
0.3623313903808594,1983-01-17
0.3639344871044159,1983-01-18
0.3639344871044159,1983-01-19
0.3591250479221344,1983-01-20
0.3591250479221344,1983-01-21
0.35271191596984863,1983-01-24
0.349505215883255,1983-01-25
0.3591250479221344,1983-01-26
0.3607282042503357,1983-01-27
0.36553773283958435,1983-01-28
0.36553773283958435,1983-01-31
0.3607282042503357,1983-02-01
0.3607282042503357,1983-02-02
0.36553773283958435,1983-02-03
0.3623313903808594,1983-02-04
0.3623313903808594,1983-02-07
0.3687446415424347,1983-02-08
0.40080899000167847,1983-02-09
0.3879829943180084,1983-02-10
0.3847765624523163,1983-02-11
0.38958650827407837,1983-02-14
0.38958650827407837,1983-02-15
0.39920544624328613,1983-02-16
0.40241196751594543,1983-02-17
0.40722203254699707,1983-02-18
0.4160398840904236,1983-02-22
0.4304690957069397,1983-02-23
0.46173202991485596,1983-02-24
0.44970783591270447,1983-02-25
0.4448982775211334,1983-02-28
0.4208497703075409,1983-03-01
0.4232543706893921,1983-03-02
0.44730329513549805,1983-03-03
0.44970783591270447,1983-03-04
0.44249314069747925,1983-03-07
0.44008833169937134,1983-03-08
0.43287381529808044,1983-03-09
0.4352783262729645,1983-03-10
0.4352783262729645,1983-03-11
0.4352783262729645,1983-03-14
0.4304690957069397,1983-03-15
0.4160398840904236,1983-03-16
0.4208497703075409,1983-03-17
0.4232543706893921,1983-03-18
0.4232543706893921,1983-03-21
0.4208497703075409,1983-03-22
0.4232543706893921,1983-03-23
0.42806386947631836,1983-03-24
0.4352783262729645,1983-03-25
0.44008833169937134,1983-03-28
0.44249314069747925,1983-03-29
0.45932698249816895,1983-03-30
0.4713510572910309,1983-03-31
0.49540001153945923,1983-04-04
0.5074239373207092,1983-04-05
0.529068112373352,1983-04-06
0.5338773131370544,1983-04-07
0.5242580771446228,1983-04-08
0.5194485187530518,1983-04-11
0.5242580771446228,1983-04-12
0.5194485187530518,1983-04-13
0.5218535661697388,1983-04-14
0.529068112373352,1983-04-15
0.5170432925224304,1983-04-18
0.5218535661697388,1983-04-19
0.5338773131370544,1983-04-20
0.5483068823814392,1983-04-21
0.5579259395599365,1983-04-22
0.5579259395599365,1983-04-25
0.5483068823814392,1983-04-26
0.5098293423652649,1983-04-27
0.5026144981384277,1983-04-28
0.5002095699310303,1983-04-29
0.48818522691726685,1983-05-02
0.4737563729286194,1983-05-03
0.4689464271068573,1983-05-04
0.4761612117290497,1983-05-05
0.4737563729286194,1983-05-06
0.5074239373207092,1983-05-09
0.5074239373207092,1983-05-10
0.5122338533401489,1983-05-11
0.5146386027336121,1983-05-12
0.5386874079704285,1983-05-13
0.5338773131370544,1983-05-16
0.5386874079704285,1983-05-17
0.541092038154602,1983-05-18
0.5507112741470337,1983-05-19
0.5459023118019104,1983-05-20
0.541092038154602,1983-05-23
0.5338773131370544,1983-05-24
0.529068112373352,1983-05-25
0.529068112373352,1983-05-26
0.5362826585769653,1983-05-27
0.5362826585769653,1983-05-31
0.5314724445343018,1983-06-01
0.5170432925224304,1983-06-02
0.5194485187530518,1983-06-03
0.5098293423652649,1983-06-06
0.5050191283226013,1983-06-07
0.4978047311306,1983-06-08
0.49540001153945923,1983-06-09
0.5026144981384277,1983-06-10
0.5098293423652649,1983-06-13
0.5386874079704285,1983-06-14
0.5362826585769653,1983-06-15
0.5386874079704285,1983-06-16
0.5338773131370544,1983-06-17
0.5434967875480652,1983-06-20
0.5386874079704285,1983-06-21
0.5338773131370544,1983-06-22
0.5434967875480652,1983-06-23
0.5579259395599365,1983-06-24
0.5723554491996765,1983-06-27
0.5964035391807556,1983-06-28
0.6012133955955505,1983-06-29
0.6204522252082825,1983-06-30
0.6493105888366699,1983-07-01
0.6613350510597229,1983-07-05
0.6517156362533569,1983-07-06
0.6589294075965881,1983-07-07
0.6565250754356384,1983-07-08
0.6589294075965881,1983-07-11
0.6589294075965881,1983-07-12
0.6517156362533569,1983-07-13
0.7118367552757263,1983-07-14
0.7094317078590393,1983-07-15
0.7022169232368469,1983-07-18
0.7046223878860474,1983-07-19
0.6925981044769287,1983-07-20
0.675763726234436,1983-07-21
0.6685494184494019,1983-07-22
0.6613350510597229,1983-07-25
0.6565250754356384,1983-07-26
0.6637397408485413,1983-07-27
0.6637397408485413,1983-07-28
0.6613350510597229,1983-07-29
0.6445010900497437,1983-08-01
0.6204522252082825,1983-08-02
0.6228570342063904,1983-08-03
0.6060230135917664,1983-08-04
0.6108327507972717,1983-08-05
0.6108327507972717,1983-08-08
0.6060230135917664,1983-08-09
0.6132376790046692,1983-08-10
0.6180477142333984,1983-08-11
0.6348810791969299,1983-08-12
0.6300715208053589,1983-08-15
0.6348810791969299,1983-08-16
0.6396909952163696,1983-08-17
0.6420961022377014,1983-08-18
0.6300715208053589,1983-08-19
0.6781689524650574,1983-08-22
0.6925981044769287,1983-08-23
0.6998125314712524,1983-08-24
0.6962056159973145,1983-08-25
0.6889907717704773,1983-08-26
0.6998125314712524,1983-08-29
0.7106344699859619,1983-08-30
