SO,Date
0.42012956738471985,1982-10-15
0.4269058108329773,1982-10-18
0.42012956738471985,1982-10-19
0.42351770401000977,1982-10-20
0.42012956738471985,1982-10-21
0.41674110293388367,1982-10-22
0.4099651873111725,1982-10-25
0.404387503862381,1982-10-26
0.4113595485687256,1982-10-27
0.4148455858230591,1982-10-28
0.4148455858230591,1982-10-29
0.40787333250045776,1982-11-01
0.4113595485687256,1982-11-02
0.4148455858230591,1982-11-03
0.4113595485687256,1982-11-04
0.4253041744232178,1982-11-05
0.4287899434566498,1982-11-08
0.43227624893188477,1982-11-09
0.43227624893188477,1982-11-10
0.43227624893188477,1982-11-11
0.43227624893188477,1982-11-12
0.43227624893188477,1982-11-15
0.421817809343338,1982-11-16
0.4287899434566498,1982-11-17
0.4287899434566498,1982-11-18
0.4287899434566498,1982-11-19
0.4287899434566498,1982-11-22
0.4287899434566498,1982-11-23
0.41833165287971497,1982-11-24
0.421817809343338,1982-11-26
0.421817809343338,1982-11-29
0.421817809343338,1982-11-30
0.4113595485687256,1982-12-01
0.41833165287971497,1982-12-02
0.4148455858230591,1982-12-03
0.4148455858230591,1982-12-06
0.41833165287971497,1982-12-07
0.41833165287971497,1982-12-08
0.421817809343338,1982-12-09
0.421817809343338,1982-12-10
0.421817809343338,1982-12-13
0.421817809343338,1982-12-14
0.4253041744232178,1982-12-15
0.4253041744232178,1982-12-16
0.4287899434566498,1982-12-17
0.4287899434566498,1982-12-20
0.4287899434566498,1982-12-21
0.43576228618621826,1982-12-22
0.43227624893188477,1982-12-23
0.43576228618621826,1982-12-27
0.43227624893188477,1982-12-28
0.43576228618621826,1982-12-29
0.43576228618621826,1982-12-30
0.43576228618621826,1982-12-31
0.43227624893188477,1983-01-03
0.43924838304519653,1983-01-04
0.4427344799041748,1983-01-05
0.4462205469608307,1983-01-06
0.4427344799041748,1983-01-07
0.4462205469608307,1983-01-10
0.4531925916671753,1983-01-11
0.4531925916671753,1983-01-12
0.4566788375377655,1983-01-13
0.4531925916671753,1983-01-14
0.4462205469608307,1983-01-17
0.44970637559890747,1983-01-18
0.4427344799041748,1983-01-19
0.44970637559890747,1983-01-20
0.44970637559890747,1983-01-21
0.44970637559890747,1983-01-24
0.4462205469608307,1983-01-25
0.4462205469608307,1983-01-26
0.4531925916671753,1983-01-27
0.4531925916671753,1983-01-28
0.4462205469608307,1983-01-31
0.4440719485282898,1983-02-01
0.4476528763771057,1983-02-02
0.4512341618537903,1983-02-03
0.4512341618537903,1983-02-04
0.4476528763771057,1983-02-07
0.4476528763771057,1983-02-08
0.4476528763771057,1983-02-09
0.4440719485282898,1983-02-10
0.4440719485282898,1983-02-11
0.4476528763771057,1983-02-14
0.4476528763771057,1983-02-15
0.4476528763771057,1983-02-16
0.4440719485282898,1983-02-17
0.4440719485282898,1983-02-18
0.4404904246330261,1983-02-22
0.4476528763771057,1983-02-23
0.45481550693511963,1983-02-24
0.45481550693511963,1983-02-25
0.4583967924118042,1983-02-28
0.4583967924118042,1983-03-01
0.4583967924118042,1983-03-02
0.4583967924118042,1983-03-03
0.4655591547489166,1983-03-04
0.46197783946990967,1983-03-07
0.4583967924118042,1983-03-08
0.4583967924118042,1983-03-09
0.4583967924118042,1983-03-10
0.4583967924118042,1983-03-11
0.4512341618537903,1983-03-14
0.45481550693511963,1983-03-15
0.45481550693511963,1983-03-16
0.45481550693511963,1983-03-17
0.45481550693511963,1983-03-18
0.4512341618537903,1983-03-21
0.45481550693511963,1983-03-22
0.4512341618537903,1983-03-23
0.4512341618537903,1983-03-24
0.4476528763771057,1983-03-25
0.4440719485282898,1983-03-28
0.4440719485282898,1983-03-29
0.4440719485282898,1983-03-30
0.4476528763771057,1983-03-31
0.4440719485282898,1983-04-04
0.4476528763771057,1983-04-05
0.4512341618537903,1983-04-06
0.4476528763771057,1983-04-07
0.4476528763771057,1983-04-08
0.4476528763771057,1983-04-11
0.45481550693511963,1983-04-12
0.4583967924118042,1983-04-13
0.45481550693511963,1983-04-14
0.4583967924118042,1983-04-15
0.46197783946990967,1983-04-18
0.46914052963256836,1983-04-19
0.4727216958999634,1983-04-20
0.4763026833534241,1983-04-21
0.4727216958999634,1983-04-22
0.4727216958999634,1983-04-25
0.4705161452293396,1983-04-26
0.4705161452293396,1983-04-27
0.4668404459953308,1983-04-28
0.4705161452293396,1983-04-29
0.4668404459953308,1983-05-02
0.4668404459953308,1983-05-03
0.4668404459953308,1983-05-04
0.4668404459953308,1983-05-05
0.4705161452293396,1983-05-06
0.4705161452293396,1983-05-09
0.4705161452293396,1983-05-10
0.4668404459953308,1983-05-11
0.4668404459953308,1983-05-12
0.4668404459953308,1983-05-13
0.4668404459953308,1983-05-16
0.46316424012184143,1983-05-17
0.4668404459953308,1983-05-18
0.4668404459953308,1983-05-19
0.4668404459953308,1983-05-20
0.4668404459953308,1983-05-23
0.46316424012184143,1983-05-24
0.4594882130622864,1983-05-25
0.46316424012184143,1983-05-26
0.46316424012184143,1983-05-27
0.46316424012184143,1983-05-31
0.46316424012184143,1983-06-01
0.46316424012184143,1983-06-02
0.4594882130622864,1983-06-03
0.46316424012184143,1983-06-06
0.4668404459953308,1983-06-07
0.46316424012184143,1983-06-08
0.4594882130622864,1983-06-09
0.4594882130622864,1983-06-10
0.4594882130622864,1983-06-13
0.46316424012184143,1983-06-14
0.4668404459953308,1983-06-15
0.4668404459953308,1983-06-16
0.46316424012184143,1983-06-17
0.46316424012184143,1983-06-20
0.4668404459953308,1983-06-21
0.46316424012184143,1983-06-22
0.4594882130622864,1983-06-23
0.46316424012184143,1983-06-24
0.4594882130622864,1983-06-27
0.4594882130622864,1983-06-28
0.4594882130622864,1983-06-29
0.4594882130622864,1983-06-30
0.46316424012184143,1983-07-01
0.46316424012184143,1983-07-05
0.4705161452293396,1983-07-06
0.4668404459953308,1983-07-07
0.46316424012184143,1983-07-08
0.4705161452293396,1983-07-11
0.4668404459953308,1983-07-12
0.4705161452293396,1983-07-13
0.4668404459953308,1983-07-14
0.474191814661026,1983-07-15
0.4668404459953308,1983-07-18
0.4705161452293396,1983-07-19
0.474191814661026,1983-07-20
0.4705161452293396,1983-07-21
0.4668404459953308,1983-07-22
0.46316424012184143,1983-07-25
0.46845319867134094,1983-07-26
0.4646751582622528,1983-07-27
0.46089768409729004,1983-07-28
0.4457862973213196,1983-07-29
0.45334166288375854,1983-08-01
0.4571197032928467,1983-08-02
0.46089768409729004,1983-08-03
0.44956377148628235,1983-08-04
0.45334166288375854,1983-08-05
0.44956377148628235,1983-08-08
0.44956377148628235,1983-08-09
0.44956377148628235,1983-08-10
0.45334166288375854,1983-08-11
0.45334166288375854,1983-08-12
0.46089768409729004,1983-08-15
0.46845319867134094,1983-08-16
0.4646751582622528,1983-08-17
0.46845319867134094,1983-08-18
0.4722306430339813,1983-08-19
0.46845319867134094,1983-08-22
0.46845319867134094,1983-08-23
0.46845319867134094,1983-08-24
0.4722306430339813,1983-08-25
0.4722306430339813,1983-08-26
0.4722306430339813,1983-08-29
0.4646751582622528,1983-08-30
0.4646751582622528,1983-08-31
0.4646751582622528,1983-09-01
0.4646751582622528,1983-09-02
0.4722306430339813,1983-09-06
0.47600889205932617,1983-09-07
0.47600889205932617,1983-09-08
0.47600889205932617,1983-09-09
0.47978702187538147,1983-09-12
0.47978702187538147,1983-09-13
0.47978702187538147,1983-09-14
0.4835647642612457,1983-09-15
0.48734232783317566,1983-09-16
0.4911201298236847,1983-09-19
0.4911201298236847,1983-09-20
0.4911201298236847,1983-09-21
0.4986763000488281,1983-09-22
0.5024536848068237,1983-09-23
0.5062317848205566,1983-09-26
0.5100096464157104,1983-09-27
0.5024536848068237,1983-09-28
0.5062317848205566,1983-09-29
0.5024536848068237,1983-09-30
0.5137873888015747,1983-10-03
0.5213429927825928,1983-10-04
0.5288987159729004,1983-10-05
0.5288987159729004,1983-10-06
0.5175653100013733,1983-10-07
0.5175653100013733,1983-10-10
0.5062317848205566,1983-10-11
0.5024536848068237,1983-10-12
0.5062317848205566,1983-10-13
0.5100096464157104,1983-10-14
0.5100096464157104,1983-10-17
0.5100096464157104,1983-10-18
0.5062317848205566,1983-10-19
0.5062317848205566,1983-10-20
0.5024536848068237,1983-10-21
0.5062317848205566,1983-10-24
0.5175653100013733,1983-10-25
0.5251210927963257,1983-10-26
0.5288987159729004,1983-10-27
0.5251210927963257,1983-10-28
0.5213429927825928,1983-10-31
0.5159124135971069,1983-11-01
0.5275495648384094,1983-11-02
0.5275495648384094,1983-11-03
0.5275495648384094,1983-11-04
0.5159124135971069,1983-11-07
0.5159124135971069,1983-11-08
0.5197914838790894,1983-11-09
0.5197914838790894,1983-11-10
0.5197914838790894,1983-11-11
0.5236707329750061,1983-11-14
0.5197914838790894,1983-11-15
0.5275495648384094,1983-11-16
0.5275495648384094,1983-11-17
0.5275495648384094,1983-11-18
0.5197914838790894,1983-11-21
0.5314288139343262,1983-11-22
0.5314288139343262,1983-11-23
0.5314288139343262,1983-11-25
0.5275495648384094,1983-11-28
0.5275495648384094,1983-11-29
0.5275495648384094,1983-11-30
0.5197914838790894,1983-12-01
0.5159124135971069,1983-12-02
0.5159124135971069,1983-12-05
0.5120333433151245,1983-12-06
0.5120333433151245,1983-12-07
0.5159124135971069,1983-12-08
0.5197914838790894,1983-12-09
0.5159124135971069,1983-12-12
0.5159124135971069,1983-12-13
0.5120333433151245,1983-12-14
0.5120333433151245,1983-12-15
0.5120333433151245,1983-12-16
0.5120333433151245,1983-12-19
0.5197914838790894,1983-12-20
0.5197914838790894,1983-12-21
0.5159124135971069,1983-12-22
0.49651727080345154,1983-12-23
0.504275381565094,1983-12-27
0.504275381565094,1983-12-28
0.5081545114517212,1983-12-29
0.5081545114517212,1983-12-30
0.5081545114517212,1984-01-03
0.5197914838790894,1984-01-04
0.5275495648384094,1984-01-05
0.5353076457977295,1984-01-06
0.5353076457977295,1984-01-09
0.5353076457977295,1984-01-10
0.5275495648384094,1984-01-11
0.5236707329750061,1984-01-12
0.5236707329750061,1984-01-13
0.5159124135971069,1984-01-16
0.5159124135971069,1984-01-17
0.5120333433151245,1984-01-18
0.5081545114517212,1984-01-19
0.5159124135971069,1984-01-20
0.5120333433151245,1984-01-23
0.5159124135971069,1984-01-24
0.5197914838790894,1984-01-25
0.5159124135971069,1984-01-26
0.5159124135971069,1984-01-27
0.5081545114517212,1984-01-30
0.5065591931343079,1984-01-31
0.5025701522827148,1984-02-01
0.5105478763580322,1984-02-02
0.5145360827445984,1984-02-03
0.5105478763580322,1984-02-06
0.5025701522827148,1984-02-07
0.5025701522827148,1984-02-08
0.5025701522827148,1984-02-09
0.4945931136608124,1984-02-10
0.4866156280040741,1984-02-13
0.48262715339660645,1984-02-14
0.47464993596076965,1984-02-15
0.4706609845161438,1984-02-16
0.46667227149009705,1984-02-17
0.4706609845161438,1984-02-21
0.4706609845161438,1984-02-22
0.46667227149009705,1984-02-23
0.4786384701728821,1984-02-24
0.48262715339660645,1984-02-27
0.48262715339660645,1984-02-28
0.4786384701728821,1984-02-29
0.47464993596076965,1984-03-01
0.4786384701728821,1984-03-02
0.4786384701728821,1984-03-05
0.4786384701728821,1984-03-06
0.47464993596076965,1984-03-07
0.48262715339660645,1984-03-08
0.4945931136608124,1984-03-09
0.4945931136608124,1984-03-12
0.4945931136608124,1984-03-13
0.4985817074775696,1984-03-14
0.4985817074775696,1984-03-15
0.5025701522827148,1984-03-16
0.4985817074775696,1984-03-19
0.5025701522827148,1984-03-20
0.5065591931343079,1984-03-21
0.5025701522827148,1984-03-22
0.5025701522827148,1984-03-23
0.5065591931343079,1984-03-26
0.5025701522827148,1984-03-27
0.4985817074775696,1984-03-28
0.4985817074775696,1984-03-29
0.49060410261154175,1984-03-30
0.49060410261154175,1984-04-02
0.49060410261154175,1984-04-03
0.4945931136608124,1984-04-04
0.49060410261154175,1984-04-05
0.49060410261154175,1984-04-06
0.4866156280040741,1984-04-09
0.49060410261154175,1984-04-10
0.4945931136608124,1984-04-11
0.4985817074775696,1984-04-12
0.5025701522827148,1984-04-13
0.5025701522827148,1984-04-16
0.5025701522827148,1984-04-17
0.5065591931343079,1984-04-18
0.5065591931343079,1984-04-19
0.5025701522827148,1984-04-23
0.5025701522827148,1984-04-24
0.4985817074775696,1984-04-25
0.5025701522827148,1984-04-26
0.5025701522827148,1984-04-27
0.4945931136608124,1984-04-30
0.4888419508934021,1984-05-01
0.4970577359199524,1984-05-02
0.4970577359199524,1984-05-03
0.4970577359199524,1984-05-04
0.4888419508934021,1984-05-07
0.4929497241973877,1984-05-08
0.4929497241973877,1984-05-09
0.5011656284332275,1984-05-10
0.4970577359199524,1984-05-11
0.4888419508934021,1984-05-14
0.4888419508934021,1984-05-15
0.4929497241973877,1984-05-16
0.4929497241973877,1984-05-17
0.4847344160079956,1984-05-18
0.4847344160079956,1984-05-21
0.4888419508934021,1984-05-22
0.4847344160079956,1984-05-23
0.4806262254714966,1984-05-24
0.4765182137489319,1984-05-25
0.4765182137489319,1984-05-29
0.4765182137489319,1984-05-30
0.4765182137489319,1984-05-31
0.4806262254714966,1984-06-01
0.4847344160079956,1984-06-04
0.4847344160079956,1984-06-05
0.4806262254714966,1984-06-06
0.4765182137489319,1984-06-07
0.4806262254714966,1984-06-08
0.4765182137489319,1984-06-11
0.4806262254714966,1984-06-12
0.4847344160079956,1984-06-13
0.4847344160079956,1984-06-14
0.4847344160079956,1984-06-15
0.4847344160079956,1984-06-18
0.4847344160079956,1984-06-19
0.4929497241973877,1984-06-20
0.4970577359199524,1984-06-21
0.4888419508934021,1984-06-22
0.4929497241973877,1984-06-25
0.4888419508934021,1984-06-26
0.4929497241973877,1984-06-27
0.4888419508934021,1984-06-28
0.4888419508934021,1984-06-29
0.4888419508934021,1984-07-02
0.4847344160079956,1984-07-03
0.4929497241973877,1984-07-05
0.4929497241973877,1984-07-06
0.4929497241973877,1984-07-09
0.4929497241973877,1984-07-10
0.4929497241973877,1984-07-11
0.4929497241973877,1984-07-12
0.505273699760437,1984-07-13
0.505273699760437,1984-07-16
0.505273699760437,1984-07-17
0.5011656284332275,1984-07-18
0.5011656284332275,1984-07-19
0.5011656284332275,1984-07-20
0.5093815922737122,1984-07-23
0.5011656284332275,1984-07-24
0.505273699760437,1984-07-25
0.5093815922737122,1984-07-26
0.5093815922737122,1984-07-27
0.505273699760437,1984-07-30
0.5078126788139343,1984-07-31
0.5120444893836975,1984-08-01
0.5289714932441711,1984-08-02
0.5416667461395264,1984-08-03
0.5501305460929871,1984-08-06
0.5458986759185791,1984-08-07
0.5332033634185791,1984-08-08
0.5374353528022766,1984-08-09
0.5416667461395264,1984-08-10
0.5416667461395264,1984-08-13
0.5416667461395264,1984-08-14
0.5332033634185791,1984-08-15
0.5374353528022766,1984-08-16
0.5416667461395264,1984-08-17
0.5078126788139343,1984-08-20
0.5458986759185791,1984-08-21
0.5458986759185791,1984-08-22
0.5501305460929871,1984-08-23
0.5585939884185791,1984-08-24
0.5543621778488159,1984-08-27
0.5543621778488159,1984-08-28
0.5543621778488159,1984-08-29
0.5458986759185791,1984-08-30
0.5501305460929871,1984-08-31
0.5501305460929871,1984-09-04
0.5501305460929871,1984-09-05
0.5543621778488159,1984-09-06
0.5501305460929871,1984-09-07
0.5458986759185791,1984-09-10
0.5458986759185791,1984-09-11
0.5416667461395264,1984-09-12
0.5543621778488159,1984-09-13
0.5670570731163025,1984-09-14
0.5628254413604736,1984-09-17
0.5628254413604736,1984-09-18
0.5712893605232239,1984-09-19
0.5797528624534607,1984-09-20
0.5670570731163025,1984-09-21
0.5628254413604736,1984-09-24
0.5797528624534607,1984-09-25
0.5755210518836975,1984-09-26
0.5839848518371582,1984-09-27
0.5839848518371582,1984-09-28
0.5797528624534607,1984-10-01
0.5797528624534607,1984-10-02
0.5797528624534607,1984-10-03
0.5797528624534607,1984-10-04
0.5839848518371582,1984-10-05
0.5839848518371582,1984-10-08
0.5839848518371582,1984-10-09
0.5797528624534607,1984-10-10
0.5839848518371582,1984-10-11
0.5966798067092896,1984-10-12
0.6009116768836975,1984-10-15
0.5924480557441711,1984-10-16
0.6009116768836975,1984-10-17
0.6178386807441711,1984-10-18
0.6220704913139343,1984-10-19
0.6136069893836975,1984-10-22
0.6136069893836975,1984-10-23
0.6178386807441711,1984-10-24
0.6093754768371582,1984-10-25
0.6093754768371582,1984-10-26
0.6051435470581055,1984-10-29
0.6087963581085205,1984-10-30
0.6174933314323425,1984-10-31
0.6174933314323425,1984-11-01
0.6261904239654541,1984-11-02
0.6174933314323425,1984-11-05
0.6261904239654541,1984-11-06
0.6174933314323425,1984-11-07
0.6174933314323425,1984-11-08
0.6261904239654541,1984-11-09
0.6218419671058655,1984-11-12
0.6174933314323425,1984-11-13
0.6218419671058655,1984-11-14
0.6261904239654541,1984-11-15
0.6261904239654541,1984-11-16
0.6218419671058655,1984-11-19
0.6261904239654541,1984-11-20
0.6305389404296875,1984-11-21
0.6435847878456116,1984-11-23
0.6435847878456116,1984-11-26
0.6348872184753418,1984-11-27
0.6305389404296875,1984-11-28
0.6392359733581543,1984-11-29
0.6305389404296875,1984-11-30
0.6261904239654541,1984-12-03
0.6218419671058655,1984-12-04
0.6261904239654541,1984-12-05
0.6174933314323425,1984-12-06
0.6174933314323425,1984-12-07
0.6261904239654541,1984-12-10
0.6261904239654541,1984-12-11
0.6218419671058655,1984-12-12
0.6218419671058655,1984-12-13
0.6218419671058655,1984-12-14
0.6218419671058655,1984-12-17
0.6479330062866211,1984-12-18
0.6522815227508545,1984-12-19
0.6435847878456116,1984-12-20
0.6348872184753418,1984-12-21
0.6479330062866211,1984-12-24
0.6392359733581543,1984-12-26
0.6435847878456116,1984-12-27
0.6435847878456116,1984-12-28
0.6566304564476013,1984-12-31
0.6522815227508545,1985-01-02
0.6479330062866211,1985-01-03
0.6348872184753418,1985-01-04
0.6435847878456116,1985-01-07
0.6479330062866211,1985-01-08
0.6479330062866211,1985-01-09
0.6566304564476013,1985-01-10
0.6522815227508545,1985-01-11
0.6566304564476013,1985-01-14
0.6566304564476013,1985-01-15
0.6522815227508545,1985-01-16
0.6479330062866211,1985-01-17
0.6522815227508545,1985-01-18
0.6609788537025452,1985-01-21
0.6566304564476013,1985-01-22
0.6522815227508545,1985-01-23
0.6435847878456116,1985-01-24
0.6479330062866211,1985-01-25
0.6479330062866211,1985-01-28
0.6516822576522827,1985-01-29
0.6472187638282776,1985-01-30
0.6472187638282776,1985-01-31
0.6516822576522827,1985-02-01
0.6516822576522827,1985-02-04
0.6561459302902222,1985-02-05
0.660610020160675,1985-02-06
0.6650732159614563,1985-02-07
0.6650732159614563,1985-02-08
0.6695367097854614,1985-02-11
0.6650732159614563,1985-02-12
0.6740006804466248,1985-02-13
0.6695367097854614,1985-02-14
0.6740006804466248,1985-02-15
0.6695367097854614,1985-02-19
0.6695367097854614,1985-02-20
0.6695367097854614,1985-02-21
0.6695367097854614,1985-02-22
0.6650732159614563,1985-02-25
0.6695367097854614,1985-02-26
0.6695367097854614,1985-02-27
0.660610020160675,1985-02-28
0.6650732159614563,1985-03-01
0.660610020160675,1985-03-04
0.6650732159614563,1985-03-05
0.6650732159614563,1985-03-06
0.660610020160675,1985-03-07
0.6650732159614563,1985-03-08
0.6695367097854614,1985-03-11
0.6695367097854614,1985-03-12
0.6650732159614563,1985-03-13
0.6695367097854614,1985-03-14
0.6695367097854614,1985-03-15
0.6740006804466248,1985-03-18
0.6740006804466248,1985-03-19
0.6873914003372192,1985-03-20
0.6829277276992798,1985-03-21
0.6918545961380005,1985-03-22
0.7007822394371033,1985-03-25
0.7007822394371033,1985-03-26
0.709709107875824,1985-03-27
0.7052457332611084,1985-03-28
0.714172899723053,1985-03-29
0.714172899723053,1985-04-01
0.714172899723053,1985-04-02
0.714172899723053,1985-04-03
0.714172899723053,1985-04-04
0.7052457332611084,1985-04-08
0.7052457332611084,1985-04-09
0.714172899723053,1985-04-10
0.7186367511749268,1985-04-11
0.7186367511749268,1985-04-12
0.7230998873710632,1985-04-15
0.7230998873710632,1985-04-16
0.714172899723053,1985-04-17
0.7230998873710632,1985-04-18
0.7275635600090027,1985-04-19
0.7275635600090027,1985-04-22
0.7275635600090027,1985-04-23
0.7320271730422974,1985-04-24
0.7364904284477234,1985-04-25
0.7320271730422974,1985-04-26
0.7230998873710632,1985-04-29
0.7177965641021729,1985-04-30
0.7177965641021729,1985-05-01
0.7177965641021729,1985-05-02
0.7223683595657349,1985-05-03
0.7223683595657349,1985-05-06
0.7360844016075134,1985-05-07
0.7452285885810852,1985-05-08
0.7452285885810852,1985-05-09
0.7543715834617615,1985-05-10
0.7498000860214233,1985-05-13
0.7406562566757202,1985-05-14
0.7452285885810852,1985-05-15
0.7498000860214233,1985-05-16
0.7635162472724915,1985-05-17
0.7635162472724915,1985-05-20
0.7589439153671265,1985-05-21
0.7543715834617615,1985-05-22
0.7498000860214233,1985-05-23
0.7543715834617615,1985-05-24
0.7452285885810852,1985-05-28
0.7498000860214233,1985-05-29
0.7543715834617615,1985-05-30
0.7589439153671265,1985-05-31
0.7589439153671265,1985-06-03
0.7680876851081848,1985-06-04
0.7635162472724915,1985-06-05
0.7726595997810364,1985-06-06
0.7772319316864014,1985-06-07
0.7726595997810364,1985-06-10
0.7772319316864014,1985-06-11
0.7818039655685425,1985-06-12
0.7818039655685425,1985-06-13
0.786375880241394,1985-06-14
0.786375880241394,1985-06-17
